"ID","NAME","NUMB","WEBSITE","TYPE","OKRUG","FOUNDATION","SCHOOLS_COUNT","STEP1_2014","STEP1_2015","STEP2_2014","STEP2_2015","STEP3_2014","STEP3_2015","STUDENTS_2014","STUDENTS_2015","STUDENTS_PER_SCHOOL_2014","STUDENTS_PER_SCHOOL_2015","CATCHEMENT_AREA_STUDENTS"
483,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №687 ",687,"http://sch687uv.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",1,408,412,397,411,96,108,901,931,901,931,3920.899989
484,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2090",2090,"http://sch2090uv.mskobr.ru/","школа","Юго-Восточный административный округ","слияние",4,769,791,881,944,194,183,1844,1918,461,479.5,26736.353402
485,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №424",424,"http://sch424uv.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",3,359,0,495,0,120,0,974,0,324.6666666667,0,3596.67609
487,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1321 «Ковчег»",1321,"http://sch1321uv.mskobr.ru/","школа","Юго-Восточный административный округ","слияние",1,230,250,231,230,74,82,535,562,535,562,2849.110129
491,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1905",1905,"http://sch1905uv.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",1,420,447,407,416,114,102,941,965,941,965,901.675544
492,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2091",2091,"http://sch2091.mskobr.ru/","школа","Юго-Восточный административный округ","слияние",2,382,410,464,469,128,109,974,988,487,494,2183.326704
493,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №825 ",825,"http://sch825uv.mskobr.ru/","школа","Юго-Восточный административный округ","слияние",2,505,471,571,586,141,145,1217,1202,608.5,601,2248.784562
494,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2121 «Образовательный комплекс имени Маршала Советского Союза С.К. Куркоткина»",2121,"http://sch2121.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",4,1093,1123,1188,1186,223,226,2504,2535,626,633.75,6829.994858
495,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2092 имени И.Н. Кожедуба",2092,"http://sch2092uv.mskobr.ru/","школа","Юго-Восточный административный округ","слияние",2,525,544,621,642,136,130,1282,1316,641,658,506.857103
496,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1274 имени В.В.Маяковского",1274,"http://gym1274uv.mskobr.ru/","гимназия","Юго-Восточный административный округ","присоединение",5,782,817,890,911,209,212,1881,1940,376.2,388,2699.395045
497,"Государственное бюджетное образовательное учреждение города Москвы лицей №1524",1524,"http://lyc1524uv.mskobr.ru/","лицей","Юго-Восточный административный округ","присоединение",4,559,661,738,727,236,243,1533,1631,383.25,407.75,5170.897816
499,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №481 имени Маршала Советского Союза И.Х. Баграмяна",481,"http://schuv481.mskobr.ru/","школа","Юго-Восточный административный округ","присоединение",2,286,286,321,321,90,90,697,697,348.5,348.5,988.662259
505,"Государственное бюджетное образовательное учреждение города Москвы гимназия №45 имени Л.И. Мильграма",45,"http://sch45uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",5,1045,1065,1163,1166,328,293,2536,2524,507.2,504.8,11690.563118
517,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1100",1100,"http://sch1100uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",1,284,266,275,306,97,79,656,651,656,651,1515.923548
521,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №192",192,"http://sch192uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,396,399,733,727,248,280,1377,1406,459,468.666666666667,1534.369123
523,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1532",1532,"http://gym1532uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",5,1131,1217,1136,1179,247,273,2514,2669,502.8,533.8,1174.137849
525,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1492",1492,"http://sch1492uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,834,891,1009,1009,152,174,1995,2074,665,691.333333333333,1734.041321
526,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №1372",1372,"http://sch1372uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,243,243,284,284,68,68,595,595,595,595,1486.122739
528,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1101",1101,"http://sch1101uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",6,832,876,730,816,196,216,1758,1908,293,318,3431.751724
529,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1280 ",1280,"http://sch1280uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,271,278,242,260,88,60,601,598,601,598,1920.35054
530,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1883 «Бутово»",1883,"http://sch1883uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,863,911,861,895,156,187,1880,1993,626.6666666667,664.333333333333,6857.08296
531,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №121 ",121,"http://sch121uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,240,231,285,304,66,88,591,623,591,623,2503.613484
533,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №170 имени А.П. Чехова ",170,"http://sch170uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,723,700,875,810,407,344,2005,1854,668.3333333333,618,2193.073073
534,"Государственное бюджетное образовательное учреждение города Москвы гимназия №625",625,"http://gym625uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",3,549,594,573,567,121,139,1243,1300,414.3333333333,433.333333333333,1436.610398
537,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №117",117,"http://sch117.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,0,0,0,0,0,0,0,0,0,0,3524.424391
538,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №9",9,"http://sch9uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,500,593,430,480,67,87,997,1160,498.5,580,959.038579
539,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1995",1995,"http://sch1995uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,506,517,513,536,132,127,1151,1180,1151,1180,990.771766
540,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информационных технологий №1368",1368,"http://sch1368uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,499,519,601,637,130,145,1230,1301,615,650.5,2716.985522
543,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №49",49,"http://sch49uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,799,791,972,957,290,276,2061,2024,687,674.666666666667,6360.271119
547,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №15",15,"http://sch15uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,830,818,978,1023,212,265,2020,2106,505,526.5,10634.297481
551,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1174",1174,"http://sch1174uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,253,237,264,269,42,47,559,553,559,553,1563.215793
552,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1945",1945,"http://sch1945uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,266,307,248,253,84,82,598,642,598,642,1795.630523
553,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1981",1981,"http://sch1981uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,830,850,881,864,203,214,1914,1928,957,964,4560.965596
554,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №536",536,"http://sch536uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,544,578,551,519,122,114,1217,1211,405.6666666667,403.666666666667,10441.714235
555,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1786",1786,"http://gym1786uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",1,259,323,264,277,51,71,574,671,574,671,21626.873523
557,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №17",17,"http://sch17uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,1095,1098,1163,1173,282,309,2540,2580,635,645,7544.244264
558,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1948 «Лингвист-М»",1948,"http://sch1948uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",2,700,775,699,708,137,146,1536,1629,768,814.5,7168.437733
561,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1536",1536,"http://gym1536uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",3,262,267,390,441,150,127,802,835,267.3333333333,278.333333333333,1656.398185
562,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2086",2086,"http://sch2086uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",2,809,854,788,831,375,391,1972,2076,986,1038,420.123942
563,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №118",118,"http://sch118uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,616,578,535,558,115,130,1266,1266,422,422,102.938224
565,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1514",1514,"http://gym1514uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",2,382,389,478,530,188,189,1048,1108,524,554,0
567,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №113",113,"http://sch113uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,549,563,601,634,137,146,1287,1343,643.5,671.5,2639.855528
568,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №538 имени С.В. Гришина",538,"http://sch538uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,562,578,391,416,97,82,1050,1076,350,358.666666666667,4212.329537
570,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1279",1279,"http://sch1279.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,850,889,843,884,239,233,1932,2006,644,668.666666666667,10273.764282
571,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1507",1507,"http://gym1507uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",3,886,885,802,856,177,183,1865,1924,621.6666666667,641.333333333333,1041.501571
572,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1356",1356,"http://sch1356uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",1,449,456,303,317,75,74,827,847,827,847,1106.474612
573,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1613",1613,"http://sch1613uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",1,308,330,304,351,80,61,692,742,692,742,371.566968
574,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2006",2006,"http://sch2006uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",1,584,686,599,618,162,173,1345,1477,1345,1477,1817.25573
575,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2009",2009,"http://sch2009uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",5,1222,1262,1489,1539,373,392,3084,3193,616.8,638.6,6506.219402
576,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1354",1354,"http://sch1354uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,965,1019,1120,1049,272,318,2357,2386,785.6666666667,795.333333333333,10929.979344
579,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1103 имени Героя Российской Федерации А.В. Соломатина",1103,"http://sch1103uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",5,752,744,872,900,237,219,1861,1863,372.2,372.6,4199.773413
580,"Государственное бюджетное образовательное учреждение города Москвы лицей №1561",1561,"http://lyc1561uz.mskobr.ru/","лицей","Юго-Западный административный округ","присоединение",4,685,730,887,972,225,228,1797,1930,449.25,482.5,4621.977415
581,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1694 «Ясенево»",1694,"http://sch1694uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,502,493,484,480,110,135,1096,1108,365.3333333333,369.333333333333,443.991082
582,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1970",1970,"http://sch1970uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,303,303,309,309,83,83,695,695,347.5,347.5,2969.287057
583,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №626 имени Н.И.Сац",626,"http://sch626uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,952,954,989,1020,160,214,2101,2188,525.25,547,15489.944258
585,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №554",554,"http://sch554uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",4,576,587,643,667,180,147,1399,1401,349.75,350.25,3594.019361
586,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1206",1206,"http://sch1206uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,62,789,155,648,65,139,282,1576,70.5,394,390.907285
587,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики и информатики №7",7,"http://sch7uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,771,804,695,742,151,176,1617,1722,404.25,430.5,1522.369772
588,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1534",1534,"http://gym1534uz.mskobr.ru/","гимназия","Юго-Западный административный округ","присоединение",3,833,912,1242,1406,345,386,2420,2704,806.6666666667,901.333333333333,2198.033121
590,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1273",1273,"http://sch1273uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,754,778,785,819,212,218,1751,1815,437.75,453.75,1417.958325
591,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2115",2115,"http://sch2115.mskobr.ru/","школа","Юго-Западный административный округ","слияние",4,447,456,333,422,66,72,846,950,211.5,237.5,6109.99495
595,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1980",1980,"http://sch1980uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,956,996,1065,1112,266,246,2287,2354,1143.5,1177,1689.703109
597,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1212",1212,"http://sch1212.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,811,814,804,826,214,206,1829,1846,457.25,461.5,1948.466876
598,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2103",2103,"http://sch2103uz.mskobr.ru/","школа","Юго-Западный административный округ","слияние",3,814,807,793,840,153,178,1760,1825,586.6666666667,608.333333333333,1897.513349
599,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1205",1205,"http://sch1205uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",4,631,660,656,656,175,164,1462,1480,365.5,370,3642.112352
602,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №199",199,"http://sch199uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",2,568,555,564,517,168,161,1300,1233,650,616.5,6869.723903
604,"Государственное бюджетное образовательное учреждение города Москвы «Образовательный комплекс ""Юго-Запад""»",120,"http://spo39.mskobr.ru/","образовательный комплекс","Юго-Западный административный округ","слияние",1,335,328,423,365,51,131,809,824,809,824,880.87798
605,"Государственное бюджетное образовательное учреждение города Москвы лицей №1533 информационных технологий",1533,"http://lyc1533.mskobr.ru/","лицей","Юго-Западный административный округ","присоединение",2,0,0,552,685,247,269,799,954,399.5,477,0
607,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики и информатики №1355",1355,"http://sch1355uz.mskobr.ru/","школа","Юго-Западный административный округ","присоединение",3,819,849,831,934,142,174,1792,1957,597.333333333333,652.333333333333,4123.135272
610,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1404 «Гамма»",1404,"http://gym1404.mskobr.ru/","гимназия","Восточный административный округ","слияние",1,304,328,346,367,111,99,761,794,761,794,4579.261023
613,"Государственное бюджетное образовательное учреждение города Москвы лицей №1502 при МЭИ",1502,"http://lycg1502.mskobr.ru/","лицей","Восточный административный округ","присоединение",3,272,271,698,791,608,584,1578,1646,526,548.666666666667,1670.560299
615,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №356 имени Н.З. Коляды",356,"http://sch356.mskobr.ru/","школа","Восточный административный округ","слияние",2,328,345,390,406,84,91,802,842,401,421,4438.958382
618,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №399",399,"http://sch399.mskobr.ru/","школа","Восточный административный округ","присоединение",2,311,303,351,390,89,97,751,790,375.5,395,4024.551809
619,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экологии №390 имени генерала П.И. Батова",390,"http://sch390.mskobr.ru/","школа","Восточный административный округ","слияние",2,345,350,390,415,103,103,838,868,419,434,5315.977218
635,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики №1301 имени Е.Т. Гайдара",1301,"http://sch1301v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,309,314,359,366,101,98,769,778,384.5,389,5180.544145
636,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1926",1926,"http://sch1926v.mskobr.ru/","гимназия","Восточный административный округ","слияние",1,290,253,287,312,64,66,641,631,641,631,725.830351
637,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1797 «Богородская»",1797,"http://gym1797.mskobr.ru/","гимназия","Восточный административный округ","слияние",3,924,979,892,910,225,229,2041,2118,680.3333333333,706,14824.602069
640,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2026",2026,"http://sch2026v.mskobr.ru/","школа","Восточный административный округ","присоединение",1,1037,1040,1071,1172,180,187,2288,2399,2288,2399,4304.8337
641,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1927",1927,"http://sch1927v.mskobr.ru/","школа","Восточный административный округ","слияние",1,351,344,398,391,98,101,847,836,847,836,678.983825
642,"Государственное бюджетное образовательное учреждение города Москвы школа №2126 «Перово»",2126,"http://sch2126.mskobr.ru/","школа","Восточный административный округ","слияние",2,639,672,710,723,112,117,1461,1512,730.5,756,8456.801069
643,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2031",2031,"http://sch2031.mskobr.ru/","школа","Восточный административный округ","присоединение",1,819,857,810,881,119,136,1748,1874,1748,1874,629.13338
644,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1360",1360,"http://sch1360v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,611,638,646,680,307,217,1564,1535,782,767.5,4826.649614
645,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1688",1688,"http://sch1688.mskobr.ru/","школа","Восточный административный округ","присоединение",1,264,264,263,263,70,70,597,597,597,597,6795.675635
646,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1352",1352,"http://sch1352v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,975,962,1080,1139,233,253,2288,2354,1144,1177,3817.890449
647,"Государственное бюджетное образовательное учреждение города Москвы гимназия №2072",2072,"http://sch2072v.mskobr.ru/","гимназия","Восточный административный округ","слияние",2,468,564,529,526,130,158,1127,1248,563.5,624,4003.616283
649,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2036",2036,"http://sch2036v.mskobr.ru/","школа","Восточный административный округ","присоединение",3,1116,1149,1171,1274,151,188,2438,2611,812.6666666667,870.333333333333,7202.346408
650,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1048 «Новокосино» ",1048,"http://gym1048v.mskobr.ru/","гимназия","Восточный административный округ","слияние",1,392,1099,468,1195,109,269,969,2563,969,2563,653.343437
652,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1269 ",1269,"http://sch1269v.mskobr.ru/","школа","Восточный административный округ","присоединение",3,645,601,744,715,181,174,1570,1490,523.3333333333,496.666666666667,2149.329518
653,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №319",319,"http://sch319v.mskobr.ru/","школа","Восточный административный округ","присоединение",5,802,865,924,935,174,168,1900,1968,380,393.6,11740.037452
654,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №448 ",448,"http://sch448.mskobr.ru/","школа","Восточный административный округ","присоединение",1,217,200,244,243,42,47,503,490,503,490,25.246847
657,"Государственное бюджетное образовательное учреждение города Москвы лицей №429 «Соколиная гора»",429,"http://cog429.mskobr.ru/","лицей","Восточный административный округ","слияние",3,1117,1157,1114,1155,290,268,2521,2580,840.3333333333,860,12271.941324
659,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка и музыки №368 «Лосиный остров»",368,"http://sch368.mskobr.ru/","школа","Восточный административный округ","присоединение",1,352,383,260,285,62,67,674,735,674,735,5368.120491
660,"Государственное бюджетное образовательное учреждение города Москвы лицей №1598",1598,"http://lyc1598v.mskobr.ru/","лицей","Восточный административный округ","присоединение",3,1289,1346,1443,1493,286,290,3018,3129,1006,1043,1477.435716
663,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1476",1476,"http://gym1476.mskobr.ru/","гимназия","Восточный административный округ","слияние",2,493,475,430,490,115,92,1038,1057,519,528.5,2079.454587
664,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №400",400,"http://sch400v.mskobr.ru/","школа","Восточный административный округ","присоединение",1,176,139,188,187,46,52,410,378,410,378,803.270452
665,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1021",1021,"http://sch1021v.mskobr.ru/","школа","Восточный административный округ","присоединение",1,339,368,301,305,55,51,695,724,695,724,113.767156
667,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углублённым изучением английского языка №1246",1246,"http://sch1246v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,491,480,483,493,141,119,1115,1092,557.5,546,11016.534813
669,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1563 ",1563,"http://gym1563v.mskobr.ru/","гимназия","Восточный административный округ","присоединение",2,411,455,468,485,159,143,1038,1083,519,541.5,4016.946681
670,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №810",810,"http://sch810v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,453,460,435,485,114,157,1002,1102,501,551,490.091355
672,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1925",1925,"http://cov1925.mskobr.ru/","гимназия","Восточный административный округ","слияние",1,402,444,329,364,56,56,787,864,787,864,135.461514
674,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1505 «Московская городская педагогическая гимназия-лаборатория»",1505,"http://gym1505v.mskobr.ru/","гимназия","Восточный административный округ","присоединение",4,633,741,1046,1101,238,239,1917,2081,479.25,520.25,7211.105873
675,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №664",664,"http://sch664.mskobr.ru/","школа","Восточный административный округ","присоединение",1,301,269,276,277,52,69,629,615,629,615,131.257971
676,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №647",647,"http://sch647.mskobr.ru/","школа","Восточный административный округ","присоединение",1,262,262,289,289,46,46,597,597,597,597,6024.190345
677,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №633",633,"http://sch633v.mskobr.ru/","школа","Восточный административный округ","присоединение",1,145,165,144,154,32,33,321,352,321,352,4692.383885
678,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1852",1852,"http://sch1852.mskobr.ru/","школа","Восточный административный округ","слияние",2,346,365,341,345,75,102,762,812,381,406,612.727742
679,"Государственное бюджетное образовательное учреждение города Москвы гимназия №1508 «Измайловская»",1508,"http://gym1508.mskobr.ru/","гимназия","Восточный административный округ","присоединение",3,614,616,695,750,174,161,1483,1527,494.3333333333,509,2022.83747
681,"Государственное бюджетное образовательное учреждение города Москвы гимназия №402 имени Алии Молдагуловой",402,"http://sch402.mskobr.ru/","гимназия","Восточный административный округ","слияние",2,462,460,624,608,119,116,1205,1184,602.5,592,799.066715
682,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №920",920,"http://sch920v.mskobr.ru/","школа","Восточный административный округ","присоединение",2,517,492,487,540,133,116,1137,1148,568.5,574,5149.846832
