"ID","NAME","NUMB","TYPE","CLOSED","ADDRESS","OKRUG","RAYON","COMPLEX_ID","RATING","STUDENTS_2014","STUDENTS_2015","STUDENTS_2016","STUDENTS_PROJECT_CATCHMENT","STUDENTS_PROJECT_COMPLEX","STUDENTS_PROJECT_SNIP","DIST_TO_CENTER"
11180,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1371",1371,"школа",FALSE,"121614 г.Москва, ул. Крылатские холмы, д. 45, к.2","ЗАО","Крылатское",736,308,613,700,810,739,554,466,12978.600279056
11181,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1374",1374,"школа",FALSE,"129337 г. Москва, ул. Федоскинская, д. 4","СВАО","Ярославский",280,,484,467,472,1632,1088,1087,13863.7900634116
11182,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №574",574,"школа",FALSE,"115533 г. Москва, Нагатинская наб., д.24","ЮАО","Нагатино-Садовники",382,,829,928,1033,0,1032,1077,8581.18599106697
11183,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1375",1375,"школа",FALSE,"115533 г. Москва, Нагатинская наб., д.24","ЮАО","Нагатино-Садовники",382,146,829,928,1033,2063,1032,1490,8386.08389826843
11184,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1378",1378,"школа",FALSE,"127495, город Москва, Челобитьевское шоссе, дом 2","СВАО","Северный",236,,1052,1115,1204,962,995,711,18513.9507565578
11185,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1380",1380,"школа",FALSE,"127282, г. Москва, улица Тихомирова, дом 10","СВАО","Северное Медведково",823,,916,998,1084,1262,1262,1761,14741.5673271727
11186,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1381",1381,"школа",FALSE,"129346 г. Москва, Янтарный проезд, дом 2","СВАО","Лосиноостровский",283,,600,616,641,654,654,469,14032.3325908904
11187,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1383",1383,"школа",FALSE,"127474, г. Москва, ул. Дубнинская, д. 7","САО","Бескудниковский",173,,622,624,624,1389,694,944,12064.5762317322
11188,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1389",1389,"школа",FALSE,"111402, г. Москва, ул. Кетчерская, д.8А","ВАО","Вешняки",687,,557,558,574,1242,621,490,12967.962098756
11189,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1397 имени В.П.Чкалова",1397,"школа",FALSE,"105064 г.Москва, Земляной вал, д.44 А,стр.1","ЦАО","Таганский",41,376,349,353,344,426,501,389,2248.67444212358
11190,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1411",1411,"школа",FALSE,"127566, г. Москва, Северный бульвар, д. 1 а","СВАО","Отрадное",301,163,602,624,1550,536,536,309,12640.5360631896
11191,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1413",1413,"школа",FALSE,"127543, город Москва, Белозерская улица, дом 15","СВАО","Бибирево",261,287,665,686,700,2006,669,414,15951.430971116
11192,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1414",1414,"школа",FALSE,"127018, г. Москва, ул. Советской Армии, д. 9","СВАО","Марьина Роща",311,268,209,498,511,769,747,571,3957.61979117198
11193,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1415",1415,"школа",FALSE,"129515, г. Москва, 1-я Останкинская улица, дом 29","СВАО","Останкинский",254,306,724,743,769,1270,1270,1270,7902.81431525642
11194,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №655",655,"школа",FALSE,"127576 г. Москва, ул. Новгородская, д. 8","СВАО","Лианозово",235,,549,541,548,0,527,467,15939.5277515745
11195,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1416",1416,"школа",FALSE,"127576 г. Москва, ул. Новгородская, д. 8","СВАО","Лианозово",235,141,549,541,548,1582,527,546,15743.3380057603
11196,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1944",1944,"школа",FALSE,"125368, г. Москва, ул. Барышиха, д. 17, корп. 1","СЗАО","Митино",106,24,858,937,978,707,707,679,19611.6796438027
11197,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка и музыки №368 «Лосиный остров»",368,"школа",FALSE,"107065  Москва,  ул. Уссурийская, дом 12","ВАО","Гольяново",659,171,674,735,770,802,535,420,14575.2735768734
11199,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением биологии и химии №1344",1344,"школа",FALSE,"109472, г. Москва, ул. Чугунные ворота, дом 11","ЮВАО","Выхино-Жулебино",441,,396,396,416,1026,1079,831,13053.119908119
11200,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением восточных языков №2042 имени Лазаревых",2042,"школа",FALSE,"117303, г.Москва, ул. Одесская, дом 16, корп. 2","ЮЗАО","Зюзино",939,,509,537,580,1095,821,833,10991.41216234
11201,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением естественных наук №1376",1376,"школа",FALSE,"119634 г. Москва, улица Лукинская , дом № 12, корпус 1.","ЗАО","Ново-Переделкино",737,,847,893,918,595,595,540,21063.2481168832
11202,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением изобразительного искусства №1188",1188,"школа",FALSE,"129346, г.Москва, ул. 1-я Напрудная, д.13","СВАО","Лосиноостровский",309,137,555,572,577,0,513,508,14743.947513675
11203,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №575",575,"школа",FALSE,"115582 г. Москва, ул. Домодедовская, д. 24, корп. 7","ЮАО","Орехово-Борисово Южное",346,,566,521,490,0,411,405,17983.9393019113
11204,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №832",832,"школа",FALSE,"115582 г. Москва, ул. Домодедовская, д. 24, корп. 7","ЮАО","Орехово-Борисово Южное",346,,566,521,490,0,411,360,17350.4446391327
11205,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1207",1207,"школа",FALSE,"115582 г. Москва, ул. Домодедовская, д. 24, корп. 7","ЮАО","Орехово-Борисово Южное",346,345,566,521,490,1234,411,668,17419.928763406
11206,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1171",1171,"школа",FALSE,"117534 г. Москва, Кировоградская ул. д.42. к.2","ЮАО","Чертаново Южное",347,,90,648,675,0,598,333,17261.9820673272
11207,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1245",1245,"школа",FALSE,"117534 г. Москва, Кировоградская ул. д.42. к.2","ЮАО","Чертаново Южное",347,209,90,648,675,1346,598,354,17234.5485941939
11208,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углублённым изучением английского и французского языков №1218",1218,"школа",FALSE,"129110 г. Москва, Глинистый пер., д. 7, стр.1","ЦАО","Мещанский",22,,366,363,347,0,398,130,3443.77178683178
11209,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №292",292,"школа",FALSE,"129110 г. Москва, Глинистый пер., д. 7, стр.1","ЦАО","Мещанский",22,,366,363,347,0,398,336,4131.02411044659
11210,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1297",1297,"школа",FALSE,"129110 г. Москва, Глинистый пер., д. 7, стр.1","ЦАО","Мещанский",22,,366,363,347,731,398,424,3920.87602857409
11211,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского)языка №1241",1241,"школа",FALSE,"123022 г.Москва, Б.Трехгорный пер., д.3","ЦАО","Пресненский",49,,564,579,581,1800,900,694,3582.72016535094
11212,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1215 имени Ромена Роллана",1215,"школа",FALSE,"129110 г.Москва, Больничный пер., д.4","ЦАО","Мещанский",35,,497,512,524,731,398,316,3582.9938542949
11213,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1231 имени В.Д.Поленова",1231,"школа",FALSE,"119002 г.Москва, Спасопесковский пер., д.6, стр.7","ЦАО","Арбат",20,241,381,393,412,388,852,354,1981.40085606332
11214,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1232",1232,"школа",FALSE,"121165 г.Москва, Кутузовский проспект, д.28","ЗАО","Дорогомилово",754,259,502,489,464,306,183,219,5221.47913653427
11215,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1236",1236,"школа",FALSE,"127254, г. Москва, ул. Яблочкова, дом 10","СВАО","Бутырский",257,278,531,548,556,1186,916,614,7484.00122556173
11216,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1243",1243,"школа",FALSE,"125009 г. Москва, М.Кисловский пер., д.12/8","ЦАО","Пресненский",880,205,711,736,755,407,407,329,1100.80381983588
11217,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1253",1253,"школа",FALSE,"119021 г.Москва, Зубовский бульвар, д.5, стр.1","ЦАО","Хамовники",26,17,749,824,922,1527,382,204,2708.4384697876
11218,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1263",1263,"школа",FALSE,"119071 г. Москва, Ленинский пр., д.18 А","ЮАО","Донской",847,,601,614,643,944,1012,199,4308.49347806744
11219,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1291",1291,"школа",FALSE,"127411, г. Москва, улица Софьи Ковалевской , дом 18А","САО","Дмитровский",183,323,491,506,523,0,566,535,15747.8499770603
11220,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1293",1293,"школа",FALSE,"121552 г.Москва, ул. Оршанская, д. 10, корп.1","ЗАО","Кунцево",775,373,682,716,732,1492,1150,509,13200.3881555089
11221,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка и информационных технологий №1347",1347,"школа",FALSE,"119618 г.Москва, ул. Главмосстроя, д.28","ЗАО","Солнцево",820,283,710,729,744,1724,575,484,17149.223964143
11222,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1205",1205,"школа",FALSE,"117335, г. Москва, улица Архитектора Власова, дом 19а","ЮЗАО","Черёмушки",599,311,366,370,374,1215,719,547,9487.20208530527
11223,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1783 «Московский кадетский корпус Героев Космоса»",1783,"школа",FALSE,"129075, г. Москва, Аргуновская ул., д. 12, корп. 2, стр. 1, 2, 3","СВАО","Останкинский",824,,453,485,504,676,676,576,7130.56181715357
11224,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1220",1220,"школа",FALSE,"129075, г. Москва, Аргуновская ул., д. 12, корп. 2, стр. 1, 2, 3","СВАО","Останкинский",824,246,453,485,504,676,676,488,7117.74395742261
11225,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №925",925,"школа",FALSE,"117546, г. Москва, Востряковский проезд, д.3А","ЮАО","Бирюлёво Западное",350,,582,620,631,0,1250,541,19008.9037374061
11226,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1242",1242,"школа",FALSE,"117546, г. Москва, Востряковский проезд, д.3А","ЮАО","Бирюлёво Западное",350,324,582,620,631,2084,1250,597,18870.5136219066
11227,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1258",1258,"школа",FALSE,"115054 г. Москва, 5-й Монетчиковский пер., д.7","ЦАО","Замоскворечье",23,,528,545,568,0,196,323,2002.49336965834
11228,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1288",1288,"школа",FALSE,"125007, г. Москва, Хорошевское шоссе, дом 3","САО","Хорошёвский",134,229,714,766,818,1035,1012,810,4938.7785942012
11229,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1244",1244,"школа",FALSE,"125007, г. Москва, Хорошевское шоссе, дом 3","САО","Хорошёвский",134,,714,766,818,0,1012,202,5356.84353780976
11230,"Государственное бюджетное образовательное учреждение города Москвы кадетская школа №1700 «Московский объединенный морской корпус Героев Севастополя»",1700,"кадетская школа",FALSE,"123458, г. Москва, ул. Твардовского, д. 20","СЗАО","Строгино",869,,809,871,864,978,978,757,14814.6833400787
11231,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1295",1295,"школа",FALSE,"123458, г. Москва, ул. Твардовского, д. 20","СЗАО","Строгино",869,,809,871,864,978,978,606,14164.0791094958
11232,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1298",1298,"школа",FALSE,"125466, г. Москва, ул. Юровская, д. 97","СЗАО","Куркино",97,143,1240,1282,1364,640,640,275,22068.4014136016
11233,"Государственное бюджетное образовательное учреждение города Москвы прогимназия №1764",1764,"прогимназия",FALSE,"123181, г. Москва, ул. Исаковского, д. 29, корп. 1","СЗАО","Строгино",111,,512,536,556,0,545,469,14158.9590422064
11234,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1302",1302,"школа",FALSE,"123181, г. Москва, ул. Исаковского, д. 29, корп. 1","СЗАО","Строгино",111,240,512,536,556,1453,545,479,13901.9261869583
11235,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1373",1373,"школа",FALSE,"105568, город Москва, улица Чечулина, д. 28","ВАО","Ивановское",839,377,508,510,514,877,658,579,13945.981386531
11236,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1387",1387,"школа",FALSE,"125466, г. Москва, улица Соколово - Мещерская, дом 27","СЗАО","Куркино",105,301,1473,1689,1917,867,867,276,22407.7994919948
11237,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1399",1399,"школа",FALSE,"125480, г. Москва, ул. Вилиса Лациса, 33-2","СЗАО","Северное Тушино",60,274,722,758,756,2357,1571,1151,17612.2715929308
11238,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1412",1412,"школа",FALSE,"127549 г. Москва, ул. Мурановская, д. 4 а","СВАО","Бибирево",244,266,497,530,562,2316,772,702,15323.5320612816
11239,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углублённым изучением иностранных языков №1900",1900,"школа",FALSE,"125222, г. Москва, улица Дубравная, дом 41, корпус 3","СЗАО","Митино",92,68,772,822,888,1577,1051,987,18942.015918787
11240,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №380",280,"школа",FALSE,"107061, г.Москва, ул. Девятая Рота, д.14А","ВАО","Преображенское",613,,526,549,562,0,390,411,7394.84258340134
11241,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики №1254",1254,"школа",FALSE,"107061, г.Москва, ул. Девятая Рота, д.14А","ВАО","Преображенское",613,314,526,549,562,1169,390,608,7240.19607972842
11242,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики №1351",1351,"школа",FALSE,"111673, г.Москва, ул. Суздальская, д. 22 Б","ВАО","Новокосино",819,,770,790,848,731,731,791,14979.7528745693
11243,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики и английского языка №1307",1307,"школа",FALSE,"119602 г.Москва, ул. Академика Анохина, д. 48","ЗАО","Тропарёво-Никулино",767,139,855,918,958,1442,961,900,14632.868051051
11244,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информационных технологий №1368",1368,"школа",FALSE,"117041, г. Москва, улица Академика Понтрягина, дом 17, корпус 1","ЮЗАО","Южное Бутово",540,350,615,650,673,733,733,380,25595.271297166
11245,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №110 имени Мигеля Эрнандеса",110,"школа",FALSE,"121069 г. Москва, Столовый пер., д.10/2, стр.1","ЦАО","Пресненский",881,292,772,804,859,484,410,736,1577.78426642475
11247,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №1237 имени Пабло Неруды",1237,"школа",FALSE,"127221, город Москва, проезд Шокальского, дом 11, корпус 3","СВАО","Южное Медведково",268,351,558,590,615,0,575,559,13498.8559355911
11248,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №1252 имени Сервантеса",1252,"школа",FALSE,"125080 г. Москва, ул. Дубосековская, д. 3","САО","Сокол",166,65,831,880,969,891,891,726,9963.39221271726
11249,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1350",1350,"школа",FALSE,"109444, г. Москва, Ташкентский пер., д. 7, корп. 3","ЮВАО","Выхино-Жулебино",427,231,745,608,610,0,605,698,13823.572005154
11250,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1360",1360,"школа",FALSE,"107564, г. Москва, ул. Краснобогатырская, д. 21А","ВАО","Богородское",644,,782,768,764,984,984,695,8347.76602631081
11251,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1384 имени А.А. Леманского",1384,"школа",FALSE,"125252 Г. Москва, ул. Новопесчаная, д. 15","САО","Сокол",874,206,426,394,364,373,248,245,8217.82836746871
11252,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики и информатики №7",7,"школа",FALSE,"119331, г. Москва, улица Крупской, дом 17","ЮЗАО","Ломоносовский",587,309,404,430,459,1194,298,246,9888.02772397984
11253,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики, информатики, физики №444",444,"школа",FALSE,"105043, город Москва, Нижняя Первомайская улица, дом 14","ВАО","Измайлово",940,33,914,980,1075,415,208,874,11828.9613142709
11254,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением музыки и хореографии №1113",1113,"школа",FALSE,"125009 г. Москва, Дегтярный пер., д.7.","ЦАО","Тверской",17,,414,409,436,503,382,443,1996.93764856553
11256,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1211",1211,"школа",FALSE,"127540, г. Москва, улица Дубнинская, дом 8А","САО","Восточное Дегунино",181,,425,421,433,863,1035,903,12352.7757991894
11257,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1212",1212,"школа",FALSE,"123060, г. Москва, ул. Маршала Рыбалко, д. 14","СЗАО","Щукино",103,149,354,380,399,2357,2357,489,9743.27858887269
11258,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1221",1221,"школа",FALSE,"109147 г. Москва, Нижегородская ул., д.3 Б, стр.1","ЦАО","Таганский",878,,484,521,510,712,924,436,3974.65728667912
11259,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1249",1249,"школа",FALSE,"125057, г. Москва, Чапаевский переулок, д. 6","САО","Сокол",941,157,618,636,640,373,248,149,8261.06691309374
11260,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1269",1269,"школа",FALSE,"111401, г. Москва, 3-я Владимирская ул., д.26А","ВАО","Перово",652,,523,497,466,944,1043,310,10451.4421234398
11261,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1271",1271,"школа",FALSE,"115172 г.Москва, 5-ый Котельнический пер., д.8,стр.1","ЦАО","Таганский",24,344,618,638,706,431,431,257,2232.12725370392
11262,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1277",1277,"школа",FALSE,"127055 г.Москва, ул.Сущёвская, д.32","ЦАО","Тверской",884,,482,495,513,968,646,155,3536.41761383419
11263,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1294",1294,"школа",FALSE,"107258, Москва, Глебовская улица, дом 10","ВАО","Богородское",637,,680,706,728,646,646,509,8801.93974519276
11264,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1385",1385,"школа",FALSE,"117209, г. Москва, улица Перекопская, дом 21","ЮЗАО","Черёмушки",547,,505,526,534,782,782,563,10891.5271380257
11265,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1222",1222,"школа",FALSE,"109052, г. Москва, ул. Нижегородская, дом 64","ЮВАО","Нижегородский",474,347,1241,1195,1197,1088,1088,483,5910.95626079083
11266,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1283",1283,"школа",FALSE,"107045 г.Москва, ул.Садовая-Спасская, д.8","ЦАО","Красносельский",876,,506,504,496,234,117,142,2289.02909128145
11267,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №122",122,"школа",FALSE,"103104 г. Москва, М.Палашевский пер., д.3","ЦАО","Тверской",39,,481,494,503,0,530,566,1738.77690054516
11268,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №1372",1372,"школа",FALSE,"117042, г. Москва, Чечёрский проезд, дом 80","ЮЗАО","Южное Бутово",526,,595,595,0,726,272,758,25434.5615791381
11269,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №242",242,"школа",FALSE,"129594, г. Москва, 1-й проезд Марьиной рощи, д. 3а","СВАО","Марьина Роща",311,,209,498,511,791,747,597,4466.09010360524
11270,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Технология» №1379",1379,"школа",FALSE,"117335, г. Москва, улица Гарибальди, дом 19, корпус 1","ЮЗАО","Черёмушки",599,,366,370,374,0,719,405,9891.29170909209
11271,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №635",635,"школа",FALSE,"111399, г.Москва, ул.Новогиреевская, д. 22 а","ВАО","Перово",942,,559,0,0,944,566,717,10872.2966899189
11272,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1073",1073,"школа",FALSE,"115201 г. Москва, Старокаширское шоссе, д.2, корп.11","ЮАО","Нагатино-Садовники",381,,324,325,310,953,381,764,10442.2771266096
11273,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1363",1363,"школа",FALSE,"109542, г.Москва, Рязанский проспект, д. 82, корп. 4","ЮВАО","Выхино-Жулебино",427,394,745,608,610,1210,605,630,13795.4652134564
11274,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1366",1366,"школа",FALSE,"111674, город Москва, ул. Вольская 1-я, д.22, корп 2","ЮВАО","Некрасовка",471,,707,736,785,336,336,412,20834.6147438936
11275,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №488",488,"школа",FALSE,"109125, Москва, ул. Васильцовский стан, д 6.","ЮВАО","Рязанский",446,,537,579,649,0,944,455,8990.08439301928
11276,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1367",1367,"школа",FALSE,"109125, Москва, ул. Васильцовский стан, д 6.","ЮВАО","Рязанский",446,235,537,579,649,1724,944,819,9380.01850896635
11277,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1690 «Преображенская школа»",1690,"школа",FALSE,"107061, г. Москва,  2-я Пугачевская улица, дом 10","ВАО","Преображенское",674,,479,520,551,596,447,349,7904.21641265593
11278,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1973",1973,"школа",FALSE,"119454 г.Москва, ул. Лобачевского, д. 92","ЗАО","Проспект Вернадского",867,,554,538,536,577,577,497,11765.0744721087
11279,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1466 имени Надежды Рушевой",1466,"школа",FALSE,"115304 Москва, Ереванская, 20, к.2","ЮАО","Царицыно",320,,803,848,880,1731,692,1215,14295.9755158401
