OBJECTID;ADDRESS;ID;POINT_X;POINT_Y
1166;Москва, Никитинская ул, д.27, корп.2;1166;37,772729;55,803909
1167;Москва, Никитинская ул, д.27, корп.3;1167;37,772235;55,804369
1168;Москва, Никитинская ул, д.29;1168;37,773502;55,804708
1169;Москва, Никитинская ул, д.3, стр.1;1169;37,773744;55,795909
1170;Москва, Никитинская ул, д.31;1170;37,773089;55,805224
1171;Москва, Никитинская ул, д.31, корп.1;1171;37,77158;55,805149
1172;Москва, Никитинская ул, д.31, корп.2;1172;37,772217;55,805563
1173;Москва, Никитинская ул, д.33;1173;37,773205;55,805791
1174;Москва, Никитинская ул, д.35, корп.1;1174;37,772783;55,806302
1175;Москва, Никитинская ул, д.35, корп.2;1175;37,772083;55,806241
1176;Москва, Никитинская ул, д.37;1176;37,772882;55,806935
1177;Москва, Никитинская ул, д.4;1177;37,775721;55,795934
1178;Москва, Никитинская ул, д.5;1178;37,774535;55,796456
1179;Москва, Никитинская ул, д.6;1179;37,775667;55,797154
1180;Москва, Никитинская ул, д.7;1180;37,773528;55,797134
1181;Москва, Никитинская ул, д.8, корп.1;1181;37,775478;55,798485
1182;Москва, Никитинская ул, д.8, корп.2;1182;37,776233;55,798505
1183;Москва, Никитинская ул, д.9;1183;37,774706;55,797493
1184;Москва, Первомайская ул, д.1;1184;37,771139;55,790494
1185;Москва, Первомайская ул, д.10, корп.1;1185;37,773942;55,790297
1186;Москва, Первомайская ул, д.12;1186;37,775083;55,790767
1187;Москва, Первомайская ул, д.14;1187;37,775406;55,791197
1188;Москва, Первомайская ул, д.16;1188;37,77617;55,791004
1189;Москва, Первомайская ул, д.17;1189;37,777832;55,792346
1190;Москва, Первомайская ул, д.18;1190;37,77679;55,791395
1191;Москва, Первомайская ул, д.19;1191;37,779242;55,792554
1192;Москва, Первомайская ул, д.24;1192;37,778811;55,791997
1193;Москва, Первомайская ул, д.25/26;1193;37,780329;55,79265
1194;Москва, Первомайская ул, д.26;1194;37,779601;55,79183
1195;Москва, Первомайская ул, д.28/24;1195;37,780608;55,791749
1196;Москва, Первомайская ул, д.3;1196;37,772136;55,790874
1197;Москва, Первомайская ул, д.3, корп.1;1197;37,771678;55,791572
1198;Москва, Первомайская ул, д.30;1198;37,781695;55,792265
1199;Москва, Первомайская ул, д.32/23;1199;37,782691;55,79182
1200;Москва, Первомайская ул, д.34/16;1200;37,783752;55,792539
1201;Москва, Первомайская ул, д.35/18;1201;37,783392;55,793065
1202;Москва, Первомайская ул, д.37;1202;37,7843;55,793581
1203;Москва, Первомайская ул, д.38;1203;37,784758;55,792442
1204;Москва, Первомайская ул, д.39;1204;37,785081;55,793256
1205;Москва, Первомайская ул, д.4;1205;37,771535;55,790079
1206;Москва, Первомайская ул, д.40/19;1206;37,785512;55,792645
1207;Москва, Первомайская ул, д.42;1207;37,787075;55,792736
1208;Москва, Первомайская ул, д.43;1208;37,786204;55,793414
1209;Москва, Первомайская ул, д.44/20;1209;37,788782;55,791977
1210;Москва, Первомайская ул, д.46;1210;37,789734;55,792822
1211;Москва, Первомайская ул, д.47/19;1211;37,787866;55,793434
1212;Москва, Первомайская ул, д.49;1212;37,789546;55,793262
1213;Москва, Первомайская ул, д.5;1213;37,773053;55,791066
1214;Москва, Первомайская ул, д.5, корп.1;1214;37,773195;55,791729
1215;Москва, Первомайская ул, д.51/23;1215;37,790399;55,79345
1216;Москва, Первомайская ул, д.52;1216;37,79154;55,792832
1217;Москва, Первомайская ул, д.56;1217;37,793112;55,792842
1218;Москва, Первомайская ул, д.57;1218;37,792178;55,793586
1219;Москва, Первомайская ул, д.58, корп.1;1219;37,792744;55,792144
1220;Москва, Первомайская ул, д.58Б;1220;37,793642;55,792569
1221;Москва, Первомайская ул, д.60;1221;37,794738;55,792776
1222;Москва, Первомайская ул, д.60, корп.1;1222;37,794406;55,792306
1223;Москва, Первомайская ул, д.61/8;1223;37,794585;55,793348
1224;Москва, Первомайская ул, д.64;1224;37,796122;55,792832
1225;Москва, Первомайская ул, д.66;1225;37,797738;55,792933
1226;Москва, Первомайская ул, д.69;1226;37,797074;55,793414
1227;Москва, Первомайская ул, д.7;1227;37,773897;55,791384
1228;Москва, Первомайская ул, д.7, корп.1;1228;37,773951;55,791855
1229;Москва, Первомайская ул, д.73;1229;37,797882;55,793439
1230;Москва, Первомайская ул, д.74;1230;37,800703;55,792984
1231;Москва, Первомайская ул, д.76;1231;37,801754;55,792594
1232;Москва, Первомайская ул, д.77;1232;37,800712;55,793728
1233;Москва, Первомайская ул, д.8;1233;37,773017;55,790469
1234;Москва, Первомайская ул, д.80;1234;37,80302;55,79305
1235;Москва, Первомайская ул, д.81;1235;37,801574;55,793556
1236;Москва, Первомайская ул, д.82;1236;37,80453;55,792964
1237;Москва, Первомайская ул, д.85;1237;37,803272;55,793541
1238;Москва, Первомайская ул, д.86/18;1238;37,806111;55,792883
1239;Москва, Первомайская ул, д.87;1239;37,803991;55,793551
1240;Москва, Первомайская ул, д.88;1240;37,806686;55,79307
1241;Москва, Первомайская ул, д.89;1241;37,804691;55,793566
1242;Москва, Первомайская ул, д.9;1242;37,774679;55,791537
1243;Москва, Первомайская ул, д.92;1243;37,807898;55,792604
1244;Москва, Первомайская ул, д.94;1244;37,808554;55,793116
1245;Москва, Первомайская ул, д.94А;1245;37,808671;55,792507
1246;Москва, Сиреневый бульв., д.1, корп.1;1246;37,759848;55,803034
1247;Москва, Сиреневый бульв., д.1, корп.2;1247;37,760827;55,803049
1248;Москва, Сиреневый бульв., д.1, корп.3;1248;37,761797;55,803059
1249;Москва, Сиреневый бульв., д.1, корп.4;1249;37,762776;55,803069
1250;Москва, Сиреневый бульв., д.1, корп.5;1250;37,765067;55,802968
1251;Москва, Сиреневый бульв., д.11, корп.1;1251;37,7782;55,803555
1252;Москва, Сиреневый бульв., д.11, корп.2;1252;37,77855;55,802983
1253;Москва, Сиреневый бульв., д.11, корп.3;1253;37,779637;55,802993
1254;Москва, Сиреневый бульв., д.12, корп.1;1254;37,783365;55,802209
1255;Москва, Сиреневый бульв., д.12, корп.2;1255;37,783976;55,801779
1256;Москва, Сиреневый бульв., д.14, корп.1;1256;37,785045;55,802209
1257;Москва, Сиреневый бульв., д.14, корп.2;1257;37,784713;55,801698
1258;Москва, Сиреневый бульв., д.14, корп.3;1258;37,785441;55,801708
1259;Москва, Сиреневый бульв., д.16, корп.1;1259;37,786779;55,802249
1260;Москва, Сиреневый бульв., д.16, корп.2;1260;37,786159;55,801809
1261;Москва, Сиреневый бульв., д.23;1261;37,792492;55,803216
1262;Москва, Сиреневый бульв., д.25;1262;37,794451;55,803241
1263;Москва, Сиреневый бульв., д.27, корп.1;1263;37,796345;55,803418
1264;Москва, Сиреневый бульв., д.27, корп.2;1264;37,79666;55,80401
1265;Москва, Сиреневый бульв., д.27, корп.3;1265;37,796301;55,805083
1266;Москва, Сиреневый бульв., д.28;1266;37,800326;55,802427
1267;Москва, Сиреневый бульв., д.29, корп.1;1267;37,797262;55,803428
1268;Москва, Сиреневый бульв., д.29, корп.2;1268;37,797558;55,80404
1269;Москва, Сиреневый бульв., д.29/45, корп.3;1269;37,798259;55,803378
1270;Москва, Сиреневый бульв., д.3, корп.1;1270;37,77175;55,803211
1271;Москва, Сиреневый бульв., д.3, корп.2;1271;37,772415;55,803332
1272;Москва, Сиреневый бульв., д.3, корп.3;1272;37,770178;55,802917
1273;Москва, Сиреневый бульв., д.3, корп.4;1273;37,768947;55,803686
1274;Москва, Сиреневый бульв., д.3, корп.5;1274;37,769936;55,803762
1275;Москва, Сиреневый бульв., д.3, корп.6;1275;37,770933;55,803879
1276;Москва, Сиреневый бульв., д.30;1276;37,802095;55,802315
1277;Москва, Сиреневый бульв., д.32;1277;37,803892;55,802487
1278;Москва, Сиреневый бульв., д.4, корп.1;1278;37,766082;55,801592
1279;Москва, Сиреневый бульв., д.4, корп.3;1279;37,766952;55,801941
1280;Москва, Сиреневый бульв., д.4/23;1280;37,773556;55,802077
1281;Москва, Сиреневый бульв., д.7;1281;37,775406;55,802943
1282;Москва, Средняя Первомайская ул, д.10;1282;37,802895;55,795216
1283;Москва, Средняя Первомайская ул, д.12;1283;37,803793;55,79516
1284;Москва, Средняя Первомайская ул, д.14;1284;37,804332;55,79472
1285;Москва, Щёлковский проезд, д.1;1285;37,779952;55,80359
1286;Москва, Щёлковский проезд, д.11, корп.1;1286;37,777338;55,80652
1287;Москва, Щёлковский проезд, д.11, корп.2;1287;37,776664;55,806393
1288;Москва, Щёлковский проезд, д.15, корп.1;1288;37,776763;55,807567
1289;Москва, Щёлковский проезд, д.15, корп.2;1289;37,776134;55,807395
1290;Москва, Щёлковский проезд, д.2;1290;37,779224;55,806115
1291;Москва, Щёлковский проезд, д.3, корп.1;1291;37,779449;55,804476
1292;Москва, Щёлковский проезд, д.3, корп.2;1292;37,777958;55,80439
1293;Москва, Щёлковский проезд, д.3, корп.3;1293;37,777266;55,80438
1294;Москва, Щёлковский проезд, д.4;1294;37,778775;55,807258
1295;Москва, Щёлковский проезд, д.7, корп.1;1295;37,778326;55,805371
1296;Москва, Щёлковский проезд, д.7, корп.2;1296;37,777697;55,805194
1297;Москва, Щёлковское шоссе, д.10;1297;37,76221;55,804273
1298;Москва, Щёлковское шоссе, д.12, корп.1;1298;37,770079;55,806105
1299;Москва, Щёлковское шоссе, д.12, корп.2;1299;37,769531;55,804688
1300;Москва, Щёлковское шоссе, д.12, корп.3;1300;37,769136;55,80612
1301;Москва, Щёлковское шоссе, д.14;1301;37,770861;55,806469
1302;Москва, Щёлковское шоссе, д.18;1302;37,771499;55,806656
1303;Москва, Щёлковское шоссе, д.18, корп.1;1303;37,772128;55,807061
1304;Москва, Щёлковское шоссе, д.20;1304;37,774157;55,807633
1305;Москва, Щёлковское шоссе, д.24;1305;37,775478;55,807987
1306;Москва, Щёлковское шоссе, д.24, корп.1;1306;37,77626;55,808012
1307;Москва, Щёлковское шоссе, д.26, корп.1;1307;37,777643;55,808149
1308;Москва, Щёлковское шоссе, д.26, корп.2;1308;37,779296;55,808847
1309;Москва, Щёлковское шоссе, д.26, корп.3;1309;37,781021;55,808811
1310;Москва, Щёлковское шоссе, д.28/56;1310;37,782916;55,809277
1311;Москва, Щёлковское шоссе, д.32;1311;37,78474;55,80916
1312;Москва, Щёлковское шоссе, д.36/59;1312;37,78651;55,809373
1313;Москва, Щёлковское шоссе, д.38/66;1313;37,788243;55,809444
1314;Москва, Щёлковское шоссе, д.4;1314;37,759713;55,803702
1315;Москва, Щёлковское шоссе, д.42;1315;37,789788;55,809484
1316;Москва, Щёлковское шоссе, д.44, корп.1;1316;37,790561;55,809322
1317;Москва, Щёлковское шоссе, д.44, корп.2;1317;37,79198;55,809363
1318;Москва, Щёлковское шоссе, д.44, корп.3;1318;37,790929;55,808867
1319;Москва, Щёлковское шоссе, д.44, корп.4;1319;37,791684;55,808887
1320;Москва, Щёлковское шоссе, д.44, корп.5;1320;37,791235;55,809656
1321;Москва, Щёлковское шоссе, д.46;1321;37,792807;55,809616
1322;Москва, Щёлковское шоссе, д.50;1322;37,794936;55,809641
1323;Москва, Щёлковское шоссе, д.52;1323;37,796292;55,809626
1324;Москва, Щёлковское шоссе, д.52, корп.2;1324;37,796301;55,808948
1325;Москва, Щёлковское шоссе, д.54;1325;37,797703;55,809732
1326;Москва, Щёлковское шоссе, д.6;1326;37,760467;55,803919
1327;Москва, Щёлковское шоссе, д.8;1327;37,761321;55,804137
1328;Москва, Измайловский бульв., д.10/32;1328;37,786267;55,796198
1329;Москва, Измайловский бульв., д.12/31;1329;37,787525;55,796213
1330;Москва, Измайловский бульв., д.13/53;1330;37,788979;55,797098
1331;Москва, Измайловский бульв., д.26/2;1331;37,792644;55,796294
1332;Москва, Никитинская ул, д.33, корп.1;1332;37,773205;55,805791
1333;Москва, Никитинская ул, д.33, корп.2;1333;37,773205;55,805791
1334;Москва, Первомайская ул, д.33/25;1334;37,781802;55,792954
1335;Москва, Первомайская ул, д.37;1335;37,7843;55,793581
1336;Москва, Первомайская ул, д.38;1336;37,784758;55,792442
1337;Москва, Первомайская ул, д.39;1337;37,785081;55,793256
1338;Москва, Первомайская ул, д.4;1338;37,771535;55,790079
1339;Москва, Первомайская ул, д.40/19;1339;37,785512;55,792645
1340;Москва, Первомайская ул, д.42;1340;37,787075;55,792736
1341;Москва, Первомайская ул, д.43;1341;37,786204;55,793414
1342;Москва, Первомайская ул, д.44/20;1342;37,788782;55,791977
1343;Москва, Первомайская ул, д.46;1343;37,789734;55,792822
1344;Москва, Первомайская ул, д.47/19;1344;37,787866;55,793434
1345;Москва, Первомайская ул, д.49;1345;37,789546;55,793262
1346;Москва, Первомайская ул, д.5;1346;37,773053;55,791066
1347;Москва, Первомайская ул, д.5, корп.1;1347;37,773195;55,791729
1348;Москва, Первомайская ул, д.51/23;1348;37,790399;55,79345
1349;Москва, Первомайская ул, д.52;1349;37,79154;55,792832
1350;Москва, Первомайская ул, д.56;1350;37,793112;55,792842
1351;Москва, Первомайская ул, д.57;1351;37,792178;55,793586
1352;Москва, Первомайская ул, д.58, корп.1;1352;37,792744;55,792144
1353;Москва, Первомайская ул, д.58Б;1353;37,793642;55,792569
1354;Москва, Первомайская ул, д.60;1354;37,794738;55,792776
1355;Москва, Первомайская ул, д.60, корп.1;1355;37,794406;55,792306
1356;Москва, Первомайская ул, д.61/8;1356;37,794585;55,793348
1357;Москва, Первомайская ул, д.64;1357;37,796122;55,792832
1358;Москва, Первомайская ул, д.66;1358;37,797738;55,792933
1359;Москва, Первомайская ул, д.69;1359;37,797074;55,793414
1360;Москва, Первомайская ул, д.7;1360;37,773897;55,791384
1361;Москва, Первомайская ул, д.7, корп.1;1361;37,773951;55,791855
1362;Москва, Первомайская ул, д.73;1362;37,797882;55,793439
1363;Москва, Первомайская ул, д.74;1363;37,800703;55,792984
1364;Москва, Первомайская ул, д.76;1364;37,801754;55,792594
1365;Москва, Первомайская ул, д.77;1365;37,800712;55,793728
1366;Москва, Первомайская ул, д.8;1366;37,773017;55,790469
1367;Москва, Первомайская ул, д.80;1367;37,80302;55,79305
1368;Москва, Первомайская ул, д.81;1368;37,801574;55,793556
1369;Москва, Первомайская ул, д.82;1369;37,80453;55,792964
1370;Москва, Первомайская ул, д.85;1370;37,803272;55,793541
1371;Москва, Первомайская ул, д.86/18;1371;37,806111;55,792883
1372;Москва, Первомайская ул, д.87;1372;37,803991;55,793551
1373;Москва, Первомайская ул, д.88;1373;37,806686;55,79307
1374;Москва, Первомайская ул, д.89;1374;37,804691;55,793566
1375;Москва, Первомайская ул, д.9;1375;37,774679;55,791537
1376;Москва, Первомайская ул, д.92;1376;37,807898;55,792604
1377;Москва, Первомайская ул, д.94;1377;37,808554;55,793116
1378;Москва, Первомайская ул, д.94А;1378;37,808671;55,792507
1379;Москва, Сиреневый бульв., д.1, корп.1;1379;37,759848;55,803034
1380;Москва, Сиреневый бульв., д.1, корп.2;1380;37,760827;55,803049
1381;Москва, Сиреневый бульв., д.1, корп.3;1381;37,761797;55,803059
1382;Москва, Сиреневый бульв., д.1, корп.4;1382;37,762776;55,803069
1383;Москва, Сиреневый бульв., д.1, корп.5;1383;37,765067;55,802968
1384;Москва, Сиреневый бульв., д.11, корп.1;1384;37,7782;55,803555
1385;Москва, Сиреневый бульв., д.11, корп.2;1385;37,77855;55,802983
1386;Москва, Сиреневый бульв., д.11, корп.3;1386;37,779637;55,802993
1387;Москва, Сиреневый бульв., д.12, корп.1;1387;37,783365;55,802209
1388;Москва, Сиреневый бульв., д.12, корп.2;1388;37,783976;55,801779
1389;Москва, Сиреневый бульв., д.14, корп.1;1389;37,785045;55,802209
1390;Москва, Сиреневый бульв., д.14, корп.2;1390;37,784713;55,801698
1391;Москва, Сиреневый бульв., д.14, корп.3;1391;37,785441;55,801708
1392;Москва, Сиреневый бульв., д.16, корп.1;1392;37,786779;55,802249
1393;Москва, Сиреневый бульв., д.16, корп.2;1393;37,786159;55,801809
1394;Москва, Сиреневый бульв., д.23;1394;37,792492;55,803216
1395;Москва, Сиреневый бульв., д.25;1395;37,794451;55,803241
1396;Москва, Сиреневый бульв., д.27, корп.1;1396;37,796345;55,803418
1397;Москва, Сиреневый бульв., д.27, корп.2;1397;37,79666;55,80401
1398;Москва, Сиреневый бульв., д.27, корп.3;1398;37,796301;55,805083
1399;Москва, Сиреневый бульв., д.28;1399;37,800326;55,802427
1400;Москва, Сиреневый бульв., д.29, корп.1;1400;37,797262;55,803428
1401;Москва, Сиреневый бульв., д.29, корп.2;1401;37,797558;55,80404
1402;Москва, Сиреневый бульв., д.29/45, корп.3;1402;37,798259;55,803378
1403;Москва, Сиреневый бульв., д.3, корп.1;1403;37,77175;55,803211
1404;Москва, Сиреневый бульв., д.3, корп.2;1404;37,772415;55,803332
1405;Москва, Сиреневый бульв., д.3, корп.3;1405;37,770178;55,802917
1406;Москва, Сиреневый бульв., д.3, корп.4;1406;37,768947;55,803686
1407;Москва, Сиреневый бульв., д.3, корп.5;1407;37,769936;55,803762
1408;Москва, Сиреневый бульв., д.3, корп.6;1408;37,770933;55,803879
1409;Москва, Сиреневый бульв., д.30;1409;37,802095;55,802315
1410;Москва, Сиреневый бульв., д.32;1410;37,803892;55,802487
1411;Москва, Сиреневый бульв., д.4, корп.1;1411;37,766082;55,801592
1412;Москва, Сиреневый бульв., д.4, корп.3;1412;37,766952;55,801941
1413;Москва, Сиреневый бульв., д.4/23;1413;37,773556;55,802077
1414;Москва, Сиреневый бульв., д.7;1414;37,775406;55,802943
1415;Москва, Средняя Первомайская ул, д.10;1415;37,802895;55,795216
1416;Москва, Средняя Первомайская ул, д.12;1416;37,803793;55,79516
1417;Москва, Средняя Первомайская ул, д.14;1417;37,804332;55,79472
1418;Москва, Щёлковский проезд, д.1;1418;37,779952;55,80359
1419;Москва, Щёлковский проезд, д.11, корп.1;1419;37,777338;55,80652
1420;Москва, Щёлковский проезд, д.11, корп.2;1420;37,776664;55,806393
1421;Москва, Щёлковский проезд, д.15, корп.1;1421;37,776763;55,807567
1422;Москва, Щёлковский проезд, д.15, корп.2;1422;37,776134;55,807395
1423;Москва, Щёлковский проезд, д.2;1423;37,779224;55,806115
1424;Москва, Щёлковский проезд, д.3, корп.1;1424;37,779449;55,804476
1425;Москва, Щёлковский проезд, д.3, корп.2;1425;37,777958;55,80439
1426;Москва, Щёлковский проезд, д.3, корп.3;1426;37,777266;55,80438
1427;Москва, Щёлковский проезд, д.4;1427;37,778775;55,807258
1428;Москва, Щёлковский проезд, д.7, корп.1;1428;37,778326;55,805371
1429;Москва, Щёлковский проезд, д.7, корп.2;1429;37,777697;55,805194
1430;Москва, Щёлковское шоссе, д.10;1430;37,76221;55,804273
1431;Москва, Щёлковское шоссе, д.12, корп.1;1431;37,770079;55,806105
1432;Москва, Щёлковское шоссе, д.12, корп.2;1432;37,769531;55,804688
1433;Москва, Щёлковское шоссе, д.12, корп.3;1433;37,769136;55,80612
1434;Москва, Щёлковское шоссе, д.14;1434;37,770861;55,806469
1435;Москва, Щёлковское шоссе, д.18;1435;37,771499;55,806656
1436;Москва, Щёлковское шоссе, д.18, корп.1;1436;37,772128;55,807061
1437;Москва, Щёлковское шоссе, д.20;1437;37,774157;55,807633
1438;Москва, Щёлковское шоссе, д.24;1438;37,775478;55,807987
1439;Москва, Щёлковское шоссе, д.24, корп.1;1439;37,77626;55,808012
1440;Москва, Щёлковское шоссе, д.26, корп.1;1440;37,777643;55,808149
1441;Москва, Щёлковское шоссе, д.26, корп.2;1441;37,779296;55,808847
1442;Москва, Щёлковское шоссе, д.26, корп.3;1442;37,781021;55,808811
1443;Москва, Щёлковское шоссе, д.28/56;1443;37,782916;55,809277
1444;Москва, Щёлковское шоссе, д.32;1444;37,78474;55,80916
1445;Москва, Щёлковское шоссе, д.36/59;1445;37,78651;55,809373
1446;Москва, Щёлковское шоссе, д.38/66;1446;37,788243;55,809444
1447;Москва, Щёлковское шоссе, д.4;1447;37,759713;55,803702
1448;Москва, Щёлковское шоссе, д.42;1448;37,789788;55,809484
1449;Москва, Щёлковское шоссе, д.44, корп.1;1449;37,790561;55,809322
1450;Москва, Щёлковское шоссе, д.44, корп.2;1450;37,79198;55,809363
1451;Москва, Щёлковское шоссе, д.44, корп.3;1451;37,790929;55,808867
1452;Москва, Щёлковское шоссе, д.44, корп.4;1452;37,791684;55,808887
1453;Москва, Щёлковское шоссе, д.44, корп.5;1453;37,791235;55,809656
1454;Москва, Щёлковское шоссе, д.46;1454;37,792807;55,809616
1455;Москва, Щёлковское шоссе, д.50;1455;37,794936;55,809641
1456;Москва, Щёлковское шоссе, д.52;1456;37,796292;55,809626
1457;Москва, Щёлковское шоссе, д.52, корп.2;1457;37,796301;55,808948
1458;Москва, Щёлковское шоссе, д.54;1458;37,797703;55,809732
1459;Москва, Щёлковское шоссе, д.6;1459;37,760467;55,803919
1460;Москва, Щёлковское шоссе, д.8;1460;37,761321;55,804137
1461;Москва, Измайловский бульв., д.10/32;1461;37,786267;55,796198
1462;Москва, Измайловский бульв., д.12/31;1462;37,787525;55,796213
1463;Москва, Измайловский бульв., д.13/53;1463;37,788979;55,797098
1464;Москва, Измайловский бульв., д.26/2;1464;37,792644;55,796294
1465;Москва, Никитинская ул, д.33, корп.1;1465;37,773205;55,805791
1466;Москва, Никитинская ул, д.33, корп.2;1466;37,773205;55,805791
1467;Москва, Первомайская ул, д.33/25;1467;37,781802;55,792954
1468;Москва, 16-я Парковая ул, д.33/75;1468;37,829404;55,804425
1469;Москва, 11-я Парковая ул, д.42, корп.1;1469;37,805698;55,804036
1470;Москва, 11-я Парковая ул, д.42, корп.2;1470;37,807288;55,804061
1471;Москва, 11-я Парковая ул, д.44, корп.1;1471;37,805401;55,805294
1472;Москва, 11-я Парковая ул, д.44, корп.2;1472;37,806434;55,805002
1473;Москва, 11-я Парковая ул, д.44, корп.3;1473;37,807952;55,805842
1474;Москва, 11-я Парковая ул, д.44, корп.4;1474;37,807377;55,805012
1475;Москва, 11-я Парковая ул, д.48, корп.1;1475;37,805518;55,806711
1476;Москва, 11-я Парковая ул, д.48, корп.2;1476;37,807818;55,807117
1477;Москва, 11-я Парковая ул, д.48, корп.3;1477;37,806587;55,806606
1478;Москва, 11-я Парковая ул, д.52, корп.2;1478;37,80797;55,807714
1479;Москва, 11-я Парковая ул, д.52, корп.4;1479;37,80797;55,807714
1480;Москва, 11-я Парковая ул, д.52, корп.5;1480;37,80797;55,807714
1481;Москва, 11-я Парковая ул, д.53;1481;37,804413;55,808295
1482;Москва, 11-я Парковая ул, д.54, корп.1;1482;37,805401;55,809282
1483;Москва, 11-я Парковая ул, д.54, корп.2;1483;37,806228;55,809292
1484;Москва, 11-я Парковая ул, д.54, корп.3;1484;37,807045;55,809297
1485;Москва, 11-я Парковая ул, д.57, корп.1;1485;37,804368;55,809252
1486;Москва, 11-я Парковая ул, д.57, корп.2;1486;37,803676;55,809226
1487;Москва, 11-я Парковая ул, д.57, корп.3;1487;37,802823;55,809201
1488;Москва, 11-я Парковая ул, д.57, корп.4;1488;37,802104;55,809186
1489;Москва, 13-я Парковая ул, д.24/51;1489;37,812516;55,803525
1490;Москва, 13-я Парковая ул, д.25, корп.1;1490;37,811402;55,804111
1491;Москва, 13-я Парковая ул, д.25, корп.2;1491;37,809812;55,804091
1492;Москва, 13-я Парковая ул, д.26;1492;37,813127;55,804461
1493;Москва, 13-я Парковая ул, д.26, корп.3;1493;37,814052;55,804142
1494;Москва, 13-я Парковая ул, д.27, корп.1;1494;37,811554;55,805381
1495;Москва, 13-я Парковая ул, д.27, корп.2;1495;37,810557;55,805063
1496;Москва, 13-я Парковая ул, д.27, корп.3;1496;37,809048;55,805852
1497;Москва, 13-я Парковая ул, д.27, корп.4;1497;37,809596;55,805042
1498;Москва, 13-я Парковая ул, д.28, корп.1;1498;37,814375;55,805412
1499;Москва, 13-я Парковая ул, д.28, корп.2;1499;37,814375;55,805412
1500;Москва, 13-я Парковая ул, д.28, корп.3;1500;37,8153;55,80524
1501;Москва, 13-я Парковая ул, д.28А;1501;37,814375;55,805412
1502;Москва, 13-я Парковая ул, д.30;1502;37,81478;55,806049
1503;Москва, 13-я Парковая ул, д.30, корп.1;1503;37,812579;55,805978
1504;Москва, 13-я Парковая ул, д.31, корп.1;1504;37,811303;55,806732
1505;Москва, 13-я Парковая ул, д.31, корп.2;1505;37,809093;55,807127
1506;Москва, 13-я Парковая ул, д.31, корп.3;1506;37,810053;55,806711
1507;Москва, 13-я Парковая ул, д.32;1507;37,812344;55,806454
1508;Москва, 13-я Парковая ул, д.34, корп.1;1508;37,814106;55,806631
1509;Москва, 13-я Парковая ул, д.34, корп.2;1509;37,813899;55,80698
1510;Москва, 13-я Парковая ул, д.35, корп.1;1510;37,808851;55,807719
1511;Москва, 13-я Парковая ул, д.35, корп.2;1511;37,808851;55,807719
1512;Москва, 13-я Парковая ул, д.35, корп.3;1512;37,808851;55,807719
1513;Москва, 13-я Парковая ул, д.35, корп.4;1513;37,808851;55,807719
1514;Москва, 13-я Парковая ул, д.35, корп.5;1514;37,808851;55,807719
1515;Москва, 13-я Парковая ул, д.36;1515;37,812363;55,807117
1516;Москва, 13-я Парковая ул, д.37, корп.1;1516;37,811141;55,809464
1517;Москва, 13-я Парковая ул, д.37, корп.2;1517;37,810333;55,809449
1518;Москва, 13-я Парковая ул, д.37, корп.3;1518;37,809524;55,809444
1519;Москва, 13-я Парковая ул, д.38, корп.2;1519;37,813252;55,807349
1520;Москва, 13-я Парковая ул, д.40;1520;37,812965;55,808169
1521;Москва, 13-я Парковая ул, д.42;1521;37,812677;55,809661
1522;Москва, 15-я Парковая ул, д.36/63, корп.2;1522;37,820529;55,804248
1523;Москва, 15-я Парковая ул, д.38;1523;37,819415;55,804202
1524;Москва, 15-я Парковая ул, д.39;1524;37,817528;55,80454
1525;Москва, 15-я Парковая ул, д.39, корп.1;1525;37,817213;55,803889
1526;Москва, 15-я Парковая ул, д.39, корп.2;1526;37,817385;55,804268
1527;Москва, 15-я Парковая ул, д.39, корп.3;1527;37,81663;55,804171
1528;Москва, 15-я Парковая ул, д.40, корп.1;1528;37,8191;55,805058
1529;Москва, 15-я Парковая ул, д.40, корп.2;1529;37,819334;55,805604
1530;Москва, 15-я Парковая ул, д.40, корп.3;1530;37,822038;55,806489
1531;Москва, 15-я Парковая ул, д.40, корп.4;1531;37,821535;55,807101
1532;Москва, 15-я Парковая ул, д.40, корп.5;1532;37,822532;55,807112
1533;Москва, 15-я Парковая ул, д.41, корп.1;1533;37,818202;55,805174
1534;Москва, 15-я Парковая ул, д.41, корп.2;1534;37,816172;55,805457
1535;Москва, 15-я Парковая ул, д.41, корп.3;1535;37,816172;55,805457
1536;Москва, 15-я Парковая ул, д.41А;1536;37,817464;55,80527
1537;Москва, 15-я Парковая ул, д.42, корп.1;1537;37,819253;55,806469
1538;Москва, 15-я Парковая ул, д.42, корп.10;1538;37,82644;55,806393
1539;Москва, 15-я Парковая ул, д.42, корп.2;1539;37,819972;55,80656
1540;Москва, 15-я Парковая ул, д.42, корп.3;1540;37,820654;55,806651
1541;Москва, 15-я Парковая ул, д.42, корп.4;1541;37,823592;55,806813
1542;Москва, 15-я Парковая ул, д.42, корп.6;1542;37,825811;55,807066
1543;Москва, 15-я Парковая ул, д.42, корп.7;1543;37,824365;55,806115
1544;Москва, 15-я Парковая ул, д.42, корп.8;1544;37,825056;55,806206
1545;Москва, 15-я Парковая ул, д.42, корп.9;1545;37,825739;55,806292
1546;Москва, 15-я Парковая ул, д.44, корп.1;1546;37,818678;55,806995
1547;Москва, 15-я Парковая ул, д.45;1547;37,817492;55,805832
1548;Москва, 15-я Парковая ул, д.46, корп.1;1548;37,819109;55,807653
