OBJECTID;ADDRESS;settlement;street;building_n;geocoded;POINT_X;POINT_Y;ID;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
392;Москва, Херсонская ул, д.26, корп.1; ; ; ;Россия, Москва, Херсонская улица, 26к1;37.561822;55.654024;14432;382;0.001467;37.562628;55.655252
393;Москва, Херсонская ул, д.26, корп.2; ; ; ;Россия, Москва, Херсонская улица, 26к2;37.562325;55.654547;14433;382;0.000766;37.562628;55.655252
394;Москва, Херсонская ул, д.28; ; ; ;Россия, Москва, Херсонская улица, 28;37.561157;55.654456;14434;382;0.001671;37.562628;55.655252
395;Москва, Херсонская ул, д.29; ; ; ;Россия, Москва, Херсонская улица, 29;37.558724;55.653125;14435;592;0.001339;37.559724;55.652235
396;Москва, Херсонская ул, д.30, корп.1; ; ; ;Россия, Москва, Херсонская улица, 30к1;37.560619;55.655132;14436;382;0.002012;37.562628;55.655252
397;Москва, Херсонская ул, д.31; ; ; ;Россия, Москва, Херсонская улица, 31;37.558319;55.652602;14437;592;0.001452;37.559724;55.652235
398;Москва, Херсонская ул, д.32, корп.1; ; ; ;Россия, Москва, Херсонская улица, 32к1;37.560287;55.656103;14438;382;0.00249;37.562628;55.655252
399;Москва, Херсонская ул, д.32, корп.2; ; ; ;Россия, Москва, Херсонская улица, 32к2;37.561139;55.655676;14439;382;0.001547;37.562628;55.655252
400;Москва, Херсонская ул, д.33; ; ; ;Россия, Москва, Херсонская улица, 33;37.558068;55.653385;14440;592;0.002016;37.559724;55.652235
401;Москва, Херсонская ул, д.34, корп.1; ; ; ;Россия, Москва, Херсонская улица, 34к1;37.560645;55.656763;14441;382;0.002492;37.562628;55.655252
402;Москва, Херсонская ул, д.35; ; ; ;Россия, Москва, Херсонская улица, 35;37.557663;55.652842;14442;592;0.002147;37.559724;55.652235
403;Москва, Херсонская ул, д.36, корп.1; ; ; ;Россия, Москва, Херсонская улица, 36к1;37.561571;55.657291;14443;382;0.002296;37.562628;55.655252
404;Москва, Херсонская ул, д.36, корп.2; ; ; ;Россия, Москва, Херсонская улица, 36к2;37.563107;55.65721;14444;382;0.002015;37.562628;55.655252
405;Москва, Херсонская ул, д.36, корп.3; ; ; ;Россия, Москва, Херсонская улица, 36к3;37.563215;55.656748;14445;382;0.001607;37.562628;55.655252
406;Москва, Херсонская ул, д.36, корп.4; ; ; ;Россия, Москва, Херсонская улица, 36к4;37.563403;55.656305;14446;382;0.001308;37.562628;55.655252
407;Москва, Херсонская ул, д.36, корп.5; ; ; ;Россия, Москва, Херсонская улица, 36к5;37.563584;55.655844;14447;1774;0.000913;37.563597;55.654931
408;Москва, Херсонская ул, д.37; ; ; ;Россия, Москва, Херсонская улица, 37;37.55954;55.653902;14448;592;0.001678;37.559724;55.652235
409;Москва, Херсонская ул, д.38; ; ; ;Россия, Москва, Херсонская улица, 38;37.561949;55.65796;14449;382;0.002792;37.562628;55.655252
410;Москва, Херсонская ул, д.39; ; ; ;Россия, Москва, Херсонская улица, 39;37.559415;55.654294;14450;592;0.002083;37.559724;55.652235
411;Москва, Херсонская ул, д.41; ; ; ;Россия, Москва, Херсонская улица, 41;37.559262;55.654853;14451;592;0.002658;37.559724;55.652235
412;Москва, Миклухо-Маклая ул, д.36; ; ; ;Россия, Москва, улица Миклухо-Маклая, 36;37.532951;55.640111;14452;612;0.003689;37.532198;55.636499
413;Москва, Миклухо-Маклая ул, д.36, корп.2; ; ; ;Россия, Москва, улица Миклухо-Маклая, 36к1;37.534523;55.639297;14453;612;0.003638;37.532198;55.636499
414;Москва, Введенского ул, д.24; ; ; ;Россия, Москва, улица Введенского, 24;37.533714;55.637474;14454;612;0.001803;37.532198;55.636499
415;Москва, Введенского ул, д.24, корп.1; ; ; ;Россия, Москва, улица Введенского, 24к1;37.534757;55.638338;14455;612;0.003151;37.532198;55.636499
416;Москва, Введенского ул, д.24, корп.2; ; ; ;Россия, Москва, улица Введенского, 24к2;37.533571;55.638551;14456;612;0.002468;37.532198;55.636499
417;Москва, Введенского ул, д.26; ; ; ;Россия, Москва, улица Введенского, 26;37.534352;55.635715;14457;1305;0.001397;37.534406;55.63432
418;Москва, Введенского ул, д.26, корп.1; ; ; ;Россия, Москва, улица Введенского, 26к1;37.534703;55.636422;14458;1305;0.002122;37.534406;55.63432
419;Москва, Введенского ул, д.26, корп.2; ; ; ;Россия, Москва, улица Введенского, 26к2;37.533947;55.636621;14459;612;0.001754;37.532198;55.636499
420;Москва, Введенского ул, д.26, корп.3; ; ; ;Россия, Москва, улица Введенского, 26к3;37.532016;55.637346;14460;612;0.000867;37.532198;55.636499
421;Москва, Введенского ул, д.30, корп.1; ; ; ;Россия, Москва, улица Введенского, 30к1;37.529726;55.635198;14461;1767;0.001379;37.528347;55.635173
422;Москва, Введенского ул, д.30, корп.2; ; ; ;Россия, Москва, улица Введенского, 30к2;37.52881;55.636036;14462;1767;0.000979;37.528347;55.635173
423;Москва, Введенского ул, д.32; ; ; ;Россия, Москва, улица Введенского, 32;37.530812;55.634491;14463;612;0.002439;37.532198;55.636499
424;Москва, Миклухо-Маклая ул, д.30; ; ; ;Россия, Москва, улица Миклухо-Маклая, 30;37.528711;55.640842;14464;612;0.00557;37.532198;55.636499
425;Москва, Миклухо-Маклая ул, д.32, корп.1; ; ; ;Россия, Москва, улица Миклухо-Маклая, 32к1;37.530858;55.640314;14465;612;0.004044;37.532198;55.636499
426;Москва, Миклухо-Маклая ул, д.34; ; ; ;Россия, Москва, улица Миклухо-Маклая, 34;37.532502;55.63939;14466;612;0.002906;37.532198;55.636499
427;Москва, Миклухо-Маклая ул, д.36, корп.1; ; ; ;Россия, Москва, улица Миклухо-Маклая, 36к1;37.534523;55.639297;14467;612;0.003638;37.532198;55.636499
428;Москва, Миклухо-Маклая ул, д.38; ; ; ;Россия, Москва, улица Миклухо-Маклая, 38;37.53632;55.638958;14468;730;0.003904;37.539772;55.637133
429;Москва, Островитянова ул, д.31; ; ; ;Россия, Москва, улица Островитянова, 31;37.524218;55.634009;14469;487;0.003354;37.52331;55.63078
430;Москва, Островитянова ул, д.33; ; ; ;Россия, Москва, улица Островитянова, 33;37.52704;55.63441;14470;1767;0.001513;37.528347;55.635173
431;Москва, Островитянова ул, д.33А; ; ; ;Россия, Москва, улица Островитянова, 33а;37.526204;55.633638;14471;1767;0.002635;37.528347;55.635173
432;Москва, Островитянова ул, д.35; ; ; ;Россия, Москва, улица Островитянова, 35;37.528117;55.634176;14472;1767;0.001022;37.528347;55.635173
433;Москва, Островитянова ул, д.35А; ; ; ;Россия, Москва, улица Островитянова, 35а;37.527229;55.633413;14473;1767;0.002084;37.528347;55.635173
434;Москва, Островитянова ул, д.37; ; ; ;Россия, Москва, улица Островитянова, 37;37.529213;55.633931;14474;1767;0.001513;37.528347;55.635173
435;Москва, Островитянова ул, д.37А; ; ; ;Россия, Москва, улица Островитянова, 37а;37.528467;55.633124;14475;1767;0.002052;37.528347;55.635173
436;Москва, Профсоюзная ул, д.101, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 101к1;37.524533;55.635923;14476;1767;0.003886;37.528347;55.635173
437;Москва, Профсоюзная ул, д.101, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 101к2;37.52412;55.6366;14477;1767;0.00446;37.528347;55.635173
438;Москва, Профсоюзная ул, д.101, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 101к3;37.526383;55.635935;14478;1767;0.002105;37.528347;55.635173
439;Москва, Профсоюзная ул, д.105; ; ; ;Россия, Москва, Профсоюзная улица, 105;37.523069;55.635364;14479;487;0.004591;37.52331;55.63078
440;Москва, Профсоюзная ул, д.107; ; ; ;Россия, Москва, Профсоюзная улица, 107;37.522521;55.63471;14480;487;0.004008;37.52331;55.63078
441;Москва, Профсоюзная ул, д.91; ; ; ;Россия, Москва, Профсоюзная улица, 91;37.526833;55.640909;14481;636;0.005218;37.52555;55.645967
442;Москва, Профсоюзная ул, д.91, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 91к1;37.528764;55.63941;14482;1767;0.004257;37.528347;55.635173
443;Москва, Профсоюзная ул, д.91, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 91к2;37.531325;55.638978;14483;612;0.002628;37.532198;55.636499
444;Москва, Профсоюзная ул, д.91, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 91к3;37.531764;55.638175;14484;612;0.001731;37.532198;55.636499
445;Москва, Профсоюзная ул, д.91, корп.4; ; ; ;Россия, Москва, Профсоюзная улица, 91к4;37.529195;55.638713;14485;1767;0.003641;37.528347;55.635173
446;Москва, Профсоюзная ул, д.93; ; ; ;Россия, Москва, Профсоюзная улица, 93;37.524722;55.638607;14486;1767;0.004993;37.528347;55.635173
447;Москва, Профсоюзная ул, д.93, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 93к1;37.526285;55.639288;14487;1767;0.004602;37.528347;55.635173
448;Москва, Профсоюзная ул, д.93, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 93к2;37.527084;55.639069;14488;1767;0.004096;37.528347;55.635173
449;Москва, Профсоюзная ул, д.93, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 93к3;37.526285;55.638378;14489;1767;0.003811;37.528347;55.635173
450;Москва, Профсоюзная ул, д.93, корп.4; ; ; ;Россия, Москва, Профсоюзная улица, 93к4;37.528972;55.63755;14490;1767;0.002457;37.528347;55.635173
451;Москва, Профсоюзная ул, д.93А; ; ; ;Россия, Москва, Профсоюзная улица, 93а;37.525208;55.639578;14491;1767;0.005409;37.528347;55.635173
452;Москва, Профсоюзная ул, д.97; ; ; ;Россия, Москва, Профсоюзная улица, 97;37.526726;55.6375;14492;1767;0.002835;37.528347;55.635173
453;Москва, Профсоюзная ул, д.99; ; ; ;Россия, Москва, Профсоюзная улица, 99;37.524398;55.6372;14493;1767;0.004437;37.528347;55.635173
454;Москва, Голубинская ул, д.24, корп.1; ; ; ;Россия, Москва, Голубинская улица, 24к1;37.537353;55.595994;14494;2;0.001264;37.53778;55.594804
455;Москва, Голубинская ул, д.32/2; ; ; ;Россия, Москва, Голубинская улица, 32/2;37.544449;55.594488;14495;470;0.003663;37.540808;55.594084
456;Москва, Инессы Арманд ул, д.11; ; ; ;Россия, Москва, улица Инессы Арманд, 11;37.54683;55.589951;14496;489;0.006787;37.540484;55.59236
457;Москва, Инессы Арманд ул, д.3; ; ; ;Россия, Москва, улица Инессы Арманд, 3;37.547647;55.592739;14497;470;0.00697;37.540808;55.594084
458;Москва, Инессы Арманд ул, д.4, корп.1; ; ; ;Россия, Москва, улица Инессы Арманд, 4к1;37.54365;55.591569;14498;489;0.003263;37.540484;55.59236
459;Москва, Инессы Арманд ул, д.4, корп.2; ; ; ;Россия, Москва, улица Инессы Арманд, 4к2;37.543739;55.592541;14499;489;0.003261;37.540484;55.59236
460;Москва, Инессы Арманд ул, д.7; ; ; ;Россия, Москва, улица Инессы Арманд, 7;37.547863;55.591493;14500;489;0.007429;37.540484;55.59236
461;Москва, Инессы Арманд ул, д.8/17; ; ; ;Россия, Москва, улица Инессы Арманд, 8/17;37.544593;55.589773;14501;489;0.004855;37.540484;55.59236
462;Москва, Карамзина проезд, д.1, корп.1; ; ; ;Россия, Москва, проезд Карамзина, 1к1;37.535323;55.59336;14502;2;0.002849;37.53778;55.594804
463;Москва, Карамзина проезд, д.1, корп.3; ; ; ;Россия, Москва, проезд Карамзина, 1к3;37.536203;55.594193;14503;2;0.00169;37.53778;55.594804
464;Москва, Карамзина проезд, д.13, корп.1; ; ; ;Россия, Москва, проезд Карамзина, 13к1;37.541834;55.590444;14504;489;0.002343;37.540484;55.59236
465;Москва, Карамзина проезд, д.13, корп.3; ; ; ;Россия, Москва, проезд Карамзина, 13к3;37.54038;55.592082;14505;489;0.000295;37.540484;55.59236
466;Москва, Карамзина проезд, д.5; ; ; ;Россия, Москва, проезд Карамзина, 5;37.536302;55.591742;14506;637;0.00302;37.53913;55.59068
467;Москва, Карамзина проезд, д.9, корп.1; ; ; ;Россия, Москва, проезд Карамзина, 9к1;37.53888;55.591212;14507;637;0.000588;37.53913;55.59068
468;Москва, Островитянова ул, д.15; ; ; ;Россия, Москва, улица Островитянова, 15к1;37.506297;55.63975;14508;1374;0.007491;37.509355;55.632912
469;Москва, Островитянова ул, д.19; ; ; ;Россия, Москва, улица Островитянова, 19/22;37.510817;55.638526;14509;504;0.005754;37.516519;55.637748
470;Москва, Островитянова ул, д.21, корп.1; ; ; ;Россия, Москва, улица Островитянова, 21с1;37.513555;55.6376;14510;504;0.002966;37.516519;55.637748
471;Москва, Островитянова ул, д.29; ; ; ;Россия, Москва, улица Островитянова, 29/120;37.519198;55.635172;14511;504;0.003716;37.516519;55.637748
472;Москва, Академика Арцимовича ул, д.11; ; ; ;Россия, Москва, улица Академика Арцимовича, 11;37.514472;55.640833;14512;712;0.001655;37.515137;55.64235
473;Москва, Академика Арцимовича ул, д.12, корп.1; ; ; ;Россия, Москва, улица Академика Арцимовича, 12к1;37.509316;55.641447;14513;712;0.00589;37.515137;55.64235
474;Москва, Академика Арцимовича ул, д.12, корп.2; ; ; ;Россия, Москва, улица Академика Арцимовича, 12к2;37.509074;55.641909;14514;712;0.006078;37.515137;55.64235
475;Москва, Академика Арцимовича ул, д.13; ; ; ;Россия, Москва, улица Академика Арцимовича, 13;37.513007;55.639176;14515;504;0.00379;37.516519;55.637748
476;Москва, Академика Арцимовича ул, д.14, корп.1; ; ; ;Россия, Москва, улица Академика Арцимовича, 14к1;37.509406;55.640527;14516;712;0.006013;37.515137;55.64235
477;Москва, Академика Арцимовича ул, д.14, корп.2; ; ; ;Россия, Москва, улица Академика Арцимовича, 14к2;37.508776;55.639781;14517;712;0.006859;37.515137;55.64235
478;Москва, Академика Арцимовича ул, д.15; ; ; ;Россия, Москва, улица Академика Арцимовича, 15;37.512379;55.638079;14518;504;0.004152;37.516519;55.637748
479;Москва, Академика Арцимовича ул, д.16; ; ; ;Россия, Москва, улица Академика Арцимовича, 16;37.510744;55.640462;14519;712;0.00478;37.515137;55.64235
480;Москва, Академика Арцимовича ул, д.17; ; ; ;Россия, Москва, улица Академика Арцимовича, 17;37.51131;55.637769;14520;504;0.005208;37.516519;55.637748
481;Москва, Академика Арцимовича ул, д.18; ; ; ;Россия, Москва, улица Академика Арцимовича, 18;37.511769;55.640127;14521;712;0.004035;37.515137;55.64235
482;Москва, Академика Арцимовича ул, д.2, корп.1; ; ; ;Россия, Москва, улица Академика Арцимовича, 2к1;37.514131;55.645541;14522;712;0.003346;37.515137;55.64235
483;Москва, Академика Арцимовича ул, д.2, корп.2; ; ; ;Россия, Москва, улица Академика Арцимовича, 2к2;37.512901;55.645939;14523;712;0.004228;37.515137;55.64235
484;Москва, Академика Арцимовича ул, д.20; ; ; ;Россия, Москва, улица Академика Арцимовича, 20;37.510843;55.639628;14524;712;0.005082;37.515137;55.64235
485;Москва, Академика Арцимовича ул, д.3, корп.1; ; ; ;Россия, Москва, улица Академика Арцимовича, 3к1;37.51653;55.643611;14525;712;0.001879;37.515137;55.64235
486;Москва, Академика Арцимовича ул, д.3, корп.2; ; ; ;Россия, Москва, улица Академика Арцимовича, 3к2;37.51856;55.642635;14526;712;0.003434;37.515137;55.64235
487;Москва, Академика Арцимовича ул, д.3, корп.3; ; ; ;Россия, Москва, улица Академика Арцимовича, 3к3;37.519125;55.642402;14527;712;0.003989;37.515137;55.64235
488;Москва, Академика Арцимовича ул, д.4; ; ; ;Россия, Москва, улица Академика Арцимовича, 4;37.513807;55.644653;14528;712;0.002658;37.515137;55.64235
489;Москва, Академика Арцимовича ул, д.5, корп.1; ; ; ;Россия, Москва, улица Академика Арцимовича, 5к1;37.514454;55.643541;14529;712;0.001372;37.515137;55.64235
490;Москва, Академика Арцимовича ул, д.5, корп.2; ; ; ;Россия, Москва, улица Академика Арцимовича, 5к2;37.515011;55.643301;14530;712;0.00096;37.515137;55.64235
491;Москва, Академика Арцимовича ул, д.5, корп.3; ; ; ;Россия, Москва, улица Академика Арцимовича, 5к3;37.516691;55.642895;14531;712;0.001647;37.515137;55.64235
492;Москва, Академика Арцимовича ул, д.8; ; ; ;Россия, Москва, улица Академика Арцимовича, 8;37.511068;55.643546;14532;712;0.004241;37.515137;55.64235
493;Москва, Академика Арцимовича ул, д.9; ; ; ;Россия, Москва, улица Академика Арцимовича, 9;37.513305;55.640711;14533;712;0.002458;37.515137;55.64235
494;Москва, Академика Арцимовича ул, д.9, корп.1; ; ; ;Россия, Москва, улица Академика Арцимовича, 9к1;37.513609;55.640075;14534;712;0.002739;37.515137;55.64235
495;Москва, Академика Волгина ул, д.14; ; ; ;Россия, Москва, улица Академика Волгина, 14;37.502759;55.641386;14535;710;0.00656;37.49828;55.64618
496;Москва, Академика Волгина ул, д.14, корп.1; ; ; ;Россия, Москва, улица Академика Волгина, 14к1;37.504888;55.642138;14536;710;0.007746;37.49828;55.64618
497;Москва, Академика Волгина ул, д.14, корп.2; ; ; ;Россия, Москва, улица Академика Волгина, 14к2;37.503395;55.642718;14537;710;0.006177;37.49828;55.64618
498;Москва, Академика Волгина ул, д.14, корп.3; ; ; ;Россия, Москва, улица Академика Волгина, 14к3;37.50415;55.641599;14538;710;0.007446;37.49828;55.64618
499;Москва, Академика Волгина ул, д.23, корп.1; ; ; ;Россия, Москва, улица Академика Волгина, 23к1;37.511193;55.646;14539;712;0.005373;37.515137;55.64235
500;Москва, Академика Волгина ул, д.25, корп.1; ; ; ;Россия, Москва, улица Академика Волгина, 25к1;37.510287;55.644759;14540;712;0.005415;37.515137;55.64235
501;Москва, Академика Волгина ул, д.25, корп.2; ; ; ;Россия, Москва, улица Академика Волгина, 25к2;37.512343;55.644744;14541;712;0.003679;37.515137;55.64235
502;Москва, Академика Волгина ул, д.29, корп.1; ; ; ;Россия, Москва, улица Академика Волгина, 29к1;37.508148;55.643815;14542;712;0.007139;37.515137;55.64235
503;Москва, Академика Волгина ул, д.29, корп.2; ; ; ;Россия, Москва, улица Академика Волгина, 29к2;37.509513;55.643799;14543;712;0.005806;37.515137;55.64235
504;Москва, Академика Волгина ул, д.31, корп.1; ; ; ;Россия, Москва, улица Академика Волгина, 31к1;37.507475;55.642819;14544;712;0.007676;37.515137;55.64235
505;Москва, Академика Волгина ул, д.31, корп.2; ; ; ;Россия, Москва, улица Академика Волгина, 31к2;37.508706;55.642433;14545;712;0.006431;37.515137;55.64235
506;Москва, Академика Волгина ул, д.31, корп.3; ; ; ;Россия, Москва, улица Академика Волгина, 31к3;37.510484;55.642464;14546;712;0.004654;37.515137;55.64235
507;Москва, Академика Волгина ул, д.35; ; ; ;Россия, Москва, улица Академика Волгина, 35;37.505552;55.641563;14547;710;0.008613;37.49828;55.64618
508;Москва, Академика Волгина ул, д.37; ; ; ;Россия, Москва, улица Академика Волгина, 37;37.50565;55.641061;14548;1374;0.008951;37.509355;55.632912
509;Москва, Академика Волгина ул, д.39; ; ; ;Россия, Москва, улица Академика Волгина, 39;37.504599;55.640904;14549;710;0.008232;37.49828;55.64618
510;Москва, Академика Волгина ул, д.41; ; ; ;Россия, Москва, улица Академика Волгина, 41;37.504833;55.640308;14550;1374;0.008669;37.509355;55.632912
511;Москва, Миклухо-Маклая ул, д.18/1; ; ; ;Россия, Москва, улица Миклухо-Маклая, 18/1;37.516843;55.64515;14551;712;0.00328;37.515137;55.64235
512;Москва, Миклухо-Маклая ул, д.20; ; ; ;Россия, Москва, улица Миклухо-Маклая, 20;37.519333;55.644312;14552;1903;0.003311;37.521251;55.647012
513;Москва, Миклухо-Маклая ул, д.22; ; ; ;Россия, Москва, улица Миклухо-Маклая, 22;37.521462;55.64228;14553;1903;0.004735;37.521251;55.647012
514;Москва, Островитянова ул, д.11; ; ; ;Россия, Москва, улица Островитянова, 11;37.50168;55.641192;14554;710;0.006036;37.49828;55.64618
515;Москва, Островитянова ул, д.11, корп.1; ; ; ;Россия, Москва, улица Островитянова, 11к1;37.500799;55.641808;14555;710;0.005046;37.49828;55.64618
516;Москва, Островитянова ул, д.13; ; ; ;Россия, Москва, улица Островитянова, 13;37.502749;55.640848;14556;710;0.006957;37.49828;55.64618
517;Москва, Островитянова ул, д.15, корп.1; ; ; ;Россия, Москва, улица Островитянова, 15к1;37.506297;55.63975;14557;1374;0.007491;37.509355;55.632912
518;Москва, Островитянова ул, д.19/22; ; ; ;Россия, Москва, улица Островитянова, 19/22;37.510817;55.638526;14558;504;0.005754;37.516519;55.637748
519;Москва, Островитянова ул, д.21; ; ; ;Россия, Москва, улица Островитянова, 21;37.512792;55.637266;14559;504;0.003757;37.516519;55.637748
520;Москва, Островитянова ул, д.23, корп.1; ; ; ;Россия, Москва, улица Островитянова, 23к1;37.514076;55.637057;14560;504;0.002537;37.516519;55.637748
521;Москва, Островитянова ул, д.23, корп.2; ; ; ;Россия, Москва, улица Островитянова, 23к2;37.514715;55.637773;14561;504;0.001804;37.516519;55.637748
522;Москва, Островитянова ул, д.23, корп.3; ; ; ;Россия, Москва, улица Островитянова, 23к3;37.514723;55.638733;14562;504;0.002047;37.516519;55.637748
523;Москва, Островитянова ул, д.25; ; ; ;Россия, Москва, улица Островитянова, 25;37.515434;55.636142;14563;504;0.001937;37.516519;55.637748
524;Москва, Островитянова ул, д.25, корп.1; ; ; ;Россия, Москва, улица Островитянова, 25к1;37.514598;55.636499;14564;504;0.002291;37.516519;55.637748
525;Москва, Островитянова ул, д.27, корп.1; ; ; ;Россия, Москва, улица Островитянова, 27к1;37.518002;55.635517;14565;504;0.002678;37.516519;55.637748
526;Москва, Островитянова ул, д.27, корп.2; ; ; ;Россия, Москва, улица Островитянова, 27к2;37.516843;55.635883;14566;504;0.001892;37.516519;55.637748
527;Москва, Островитянова ул, д.27, корп.3; ; ; ;Россия, Москва, улица Островитянова, 27к3;37.517625;55.636818;14567;504;0.001445;37.516519;55.637748
528;Москва, Островитянова ул, д.29/120; ; ; ;Россия, Москва, улица Островитянова, 29/120;37.519198;55.635172;14568;504;0.003716;37.516519;55.637748
529;Москва, Островитянова ул, д.9, корп.4; ; ; ;Россия, Москва, улица Островитянова, 9к4;37.502003;55.643266;14569;710;0.004728;37.49828;55.64618
530;Москва, Профсоюзная ул, д.104; ; ; ;Россия, Москва, Профсоюзная улица, 104;37.523455;55.64192;14570;636;0.004556;37.52555;55.645967
531;Москва, Профсоюзная ул, д.110, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 110к1;37.521721;55.640325;14571;504;0.005806;37.516519;55.637748
532;Москва, Профсоюзная ул, д.110, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 110к2;37.521165;55.640558;14572;504;0.005429;37.516519;55.637748
533;Москва, Профсоюзная ул, д.110, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 110к3;37.520276;55.641604;14573;712;0.005192;37.515137;55.64235
534;Москва, Профсоюзная ул, д.110, корп.4; ; ; ;Россия, Москва, Профсоюзная улица, 110к4;37.519063;55.641473;14574;712;0.004022;37.515137;55.64235
535;Москва, Профсоюзная ул, д.114, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 114к1;37.520706;55.63914;14575;504;0.004413;37.516519;55.637748
536;Москва, Профсоюзная ул, д.114, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 114к2;37.519593;55.63945;14576;504;0.003514;37.516519;55.637748
537;Москва, Профсоюзная ул, д.114, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 114к3;37.516431;55.64005;14577;504;0.002303;37.516519;55.637748
538;Москва, Профсоюзная ул, д.114, корп.4; ; ; ;Россия, Москва, Профсоюзная улица, 114к4;37.516862;55.639338;14578;504;0.001627;37.516519;55.637748
539;Москва, Профсоюзная ул, д.114, корп.5; ; ; ;Россия, Москва, Профсоюзная улица, 114к5;37.515515;55.639324;14579;504;0.001868;37.516519;55.637748
540;Москва, Профсоюзная ул, д.114, корп.6; ; ; ;Россия, Москва, Профсоюзная улица, 114к6;37.514679;55.640156;14580;712;0.00224;37.515137;55.64235
541;Москва, Профсоюзная ул, д.116, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 116к1;37.521532;55.638592;14581;504;0.005084;37.516519;55.637748
542;Москва, Профсоюзная ул, д.116, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 116к2;37.518038;55.63845;14582;504;0.001674;37.516519;55.637748
543;Москва, Профсоюзная ул, д.116, корп.3; ; ; ;Россия, Москва, Профсоюзная улица, 116к3;37.518541;55.639075;14583;504;0.002419;37.516519;55.637748
544;Москва, Профсоюзная ул, д.118, корп.1; ; ; ;Россия, Москва, Профсоюзная улица, 118к1;37.519899;55.636355;14584;504;0.003655;37.516519;55.637748
545;Москва, Профсоюзная ул, д.118, корп.2; ; ; ;Россия, Москва, Профсоюзная улица, 118к2;37.518848;55.637591;14585;504;0.002334;37.516519;55.637748
546;Москва, Ленинский пр-кт, д.46; ; ; ;Россия, Москва, Ленинский проспект, 46;37.56635;55.700816;14586;1727;0.008245;37.558288;55.699086
547;Москва, Косыгина ул, д.11; ; ; ;Россия, Москва, улица Косыгина, 11;37.56653;55.705933;14587;669;0.006064;37.572533;55.706797
548;Москва, Косыгина ул, д.13; ; ; ;Россия, Москва, улица Косыгина, 13;37.565092;55.704183;14588;669;0.007885;37.572533;55.706797
549;Москва, Косыгина ул, д.13, корп.1; ; ; ;Россия, Москва, улица Косыгина, 13к1;37.563215;55.702834;14589;1727;0.006191;37.558288;55.699086
550;Москва, Ленинский пр-кт, д.40; ; ; ;Россия, Москва, Ленинский проспект, 40;37.56997;55.702825;14590;669;0.004726;37.572533;55.706797
551;Москва, Ленинский пр-кт, д.44; ; ; ;Россия, Москва, Ленинский проспект, 44;37.56715;55.701317;14591;669;0.00768;37.572533;55.706797
552;Москва, Ленинский пр-кт, д.52; ; ; ;Россия, Москва, Ленинский проспект, 52;37.562442;55.698655;14592;1727;0.004177;37.558288;55.699086
553;Москва, Ленинский пр-кт, д.54; ; ; ;Россия, Москва, Ленинский проспект, 54;37.560368;55.697909;14593;1727;0.002389;37.558288;55.699086
554;Москва, Ленинский пр-кт, д.57; ; ; ;Россия, Москва, Ленинский проспект, 57;37.561543;55.696574;14594;1727;0.004111;37.558288;55.699086
555;Москва, Ленинский пр-кт, д.60/2; ; ; ;Россия, Москва, Ленинский проспект, 60/2;37.55751;55.695757;14595;220;0.002497;37.556414;55.698002
556;Москва, Университетский пр-кт, д.4; ; ; ;Россия, Москва, Университетский проспект, 4;37.55381;55.697066;14596;221;0.001979;37.55557;55.697972
557;Москва, Университетский пр-кт, д.6, корп.1; ; ; ;Россия, Москва, Университетский проспект, 6к1;37.551609;55.698314;14597;832;0.002513;37.551367;55.695813
558;Москва, Университетский пр-кт, д.6, корп.2; ; ; ;Россия, Москва, Университетский проспект, 6к2;37.553045;55.698872;14598;801;0.002291;37.555324;55.698627
559;Москва, Университетский пр-кт, д.6, корп.3; ; ; ;Россия, Москва, Университетский проспект, 6к3;37.552723;55.699445;14599;231;0.002699;37.55282;55.702144
560;Москва, Университетский пр-кт, д.6, корп.4; ; ; ;Россия, Москва, Университетский проспект, 6к4;37.554797;55.699851;14600;801;0.001333;37.555324;55.698627
561;Москва, Фотиевой ул, д.3; ; ; ;Россия, Москва, улица Фотиевой, 3;37.564104;55.701227;14601;1727;0.006198;37.558288;55.699086
562;Москва, Фотиевой ул, д.6, корп.1; ; ; ;Россия, Москва, улица Фотиевой, 6к1;37.561957;55.702165;14602;1727;0.00479;37.558288;55.699086
563;Москва, Фотиевой ул, д.7; ; ; ;Россия, Москва, улица Фотиевой, 7;37.559353;55.698518;14603;1727;0.001207;37.558288;55.699086
