ID	COMPLEX_ID	ADDRESS
2500	577	Москва, ул. Нагорная, д. 32, корп. 2
2501	577	Москва, Севастопольский просп., д. 23, корп. 2
2502	578	Москва, Литовский бульв., д.17, корп.4
2503	578	Москва, Литовский бульв., д.17, корп.3.
2504	578	Москва, Соловьиный пр., д.16, корп.2
2505	578	Москва, Новоясеневский просп., д.19, корп.3
2506	578	Москва, Литовский бульв., д.15, корп.2
2507	578	Москва, Литовский бульв., д.15, корп.3
2508	578	Москва, Новоясеневский просп., д.21, корп.2
2509	579	Москва, Литовский бульв., д.44, корп.2
2510	579	Москва, Новоясеневский просп., д.15, корп.2
2511	580	Москва, Новоясеневский просп., д.38, корп.2
2512	580	Москва, ул. Паустовского, д.5, корп.2
2513	580	Москва, Новоясеневский просп., д.38, корп.3
2514	580	Москва, ул. Голубинская, д.31, корп.2
2515	581	Москва, Литовский бульв., д.11, корп.6
2516	581	Москва, ул. Рокотова, д.4, корп.3
2517	581	Москва, Соловьиный пр., д.4, корп.3
2518	581	Москва, Соловьиный пр., д.4, корп.2
2519	581	Москва, Литовский бульв., д.11, корп.4
2520	581	Москва, Новоясеневский просп., д.12, корп.2
2521	581	Москва, ул. Рокотова, д.8, корп.3
2522	582	Москва, Чечерский пр., д. 22, корп. 1
2523	582	Москва, Чечерский пр., д. 6
2524	582	Москва, Чечерский пр., д. 14, корп. 2
2525	582	Москва, ул. Горчакова, д. 19
2526	583	Москва, Севастопольский просп., д. 43А
2527	583	Москва, Нахимовский просп., д. 10
2528	583	Москва, ул. Нагорная, д. 37, корп. 3
2529	583	Москва, ул. Нагорная, д. 33, корп. 3
2530	584	"Москва, ул. Ремизова, д. 12	"
2531	584	Москва, ул. Нагорная, д. 15, корп. 9
2532	584	"Москва, ул. Нагорная, д. 21, корп. 2	"
2533	585	Москва, ул. Болотниковская, д. 47, корп. 2
2534	585	Москва, ул. Перекопская, д.7, корп.3
2535	585	Москва, ул. Каховка, д.12, корп.2
2536	585	Москва, ул. Болотниковская, д.25
2537	585	Москва, ул. Перекопская, д. 12, корп. 2
2538	585	Москва, ул. Перекопская, д.7, корп.1
2539	585	Москва, ул. Перекопская, д. 7, корп.2
2540	585	Москва, ул. Перекопская, д. 12, корп.1
2541	586	Москва, Литовский бульв., д. 3, корп.3
2542	586	Москва, Литовский бульв., д. 3, корп.4
2543	586	Москва, ул. Рокотова, д.8, корп.4
2544	586	Москва, Литовский бульв., д. 10, корп.2
2545	586	Москва, Литовский бульв., д. 6, корп.2
2546	586	Москва, ул. Айвазовского, д.6, корп.3
2547	586	Москва, Новоясеневский просп., д.3, корп.2
2548	586	Москва, ул. Айвазовского, д. 6, корп. 2
2549	586	Москва, ул. Тарусская, д.6, корп.2
2550	586	Москва, ул. Тарусская, д.6, корп.2
2551	587	Москва, ул. Крупской, д.17
2552	587	Москва, ул. Кравченко, д. 16А
2553	587	Москва, ул. Марии Ульяновой, д. 7
2554	587	Москва, ул. Крупской, д.11
2555	587	Москва, ул. Марии Ульяновой, д. 5А
2556	587	Москва, ул. Марии Ульяновой, д. 17, корп.3
2557	587	Москва, ул. Кравченко, д. 14, корп.1
2558	587	Москва, Ленинский просп., д.82/2, корп.1
2559	587	Москва, ул. Крупской, д.3
2560	587	Москва, ул. Крупской, д.3
2561	587	Москва, ул. Крупской д.5
2562	587	Москва, ул. Крупской д.5
2563	587	Москва, Ленинский просп., д.88А
2564	587	Москва, ул. Марии Ульяновой, д.17, корп.1
2565	587	Москва, ул. Кравченко, д.12
2566	587	Москва, ул. Марии Ульяновой, д.25Б
2567	587	Москва, Ленинский просп., д.86А
2568	588	Москва, ул. Кедрова, д.11
2569	588	Москва, ул. Профсоюзная, д.9А
2570	588	Москва, ул. Кедрова, д.18, корп. 3
2571	588	Москва, ул. Профсоюзная, д.15А
2572	588	Москва, ул. Кедрова, д.13, корп. 1
2573	588	Москва, ул. Кедрова, д.22, корп. 1
2574	589	Москва, ул. Обручева, д. 6, корп. 2
2575	589	Москва, ул. Обручева, д. 26А
2576	589	Москва, ул. Обручева, д. 28А
2577	590	Москва, ул. Академика Капицы, д. 12
2578	590	Москва, ул. Академика Капицы, д. 8
2579	590	Москва, ул. Академика Капицы, д. 14А
2580	590	Москва, ул. Академика Капицы, д. 24Б
2581	590	Москва, ул. Академика Капицы, д. 10
2582	590	Москва, ул. Академика Капицы, д. 24А
2583	591	Москва, ул. Цюрупы, д. 14А
2584	591	Москва, ул. Цюрупы, д. 8А
2585	591	Москва, ул. Цюрупы, д. 22А
2586	592	Москва, ул. Сивашская, д. 2, корп.1
2587	592	Москва, Нахимовский просп., д.25, корп.4
2588	592	Москва, Севастопольский просп., д. 51
2589	592	Москва, ул. Фруктовая, д. 13
2590	593	Москва, ул. Скобелевская, д. 30
2591	593	Москва, ул. Скобелевская, д. 18
2592	593	Москва, ул. Скобелевская, д. 16
2593	593	Москва, ул. Венёвская, д. 11
2594	593	Москва, ул. Венёвская, д. 13
2595	594	Москва, ул. Изюмская, д. 34, корп. 3
2596	594	Москва, ул. Скобелевская, д. 1, корп. 4
2597	595	Москва, Чечёрский пр., д. 56
2598	595	Москва, Чечёрский пр., д. 42
2599	595	Москва, ул. Южнобутовская, д. 59
2600	595	"Москва, ул. Южнобутовская, д. 35	"
2601	596	Москва, ул. Вильнюсская, д.14
2602	596	Москва, Одоевского пр., д.9, корп.1
2603	597	Москва, ул. Голубинская, д. 21, корп.3
2604	597	Москва, ул. Вильнюсская, д.7, корп. 3
2605	597	Москва, Новоясеневский просп., д. 24, корп.3
2606	597	Москва, ул. Вильнюсская, д.7, корп. 4
2607	597	Москва, ул. Вильнюсская, д.3, корп. 2
2608	597	Москва, Новоясеневский просп., д. 22, корп.2
2609	598	Москва, ул. Голубинская, д.5 корп. 4
2610	598	Москва, ул. Вильнюсская, д.8, корп. 3
2611	598	Москва, ул. Голубинская, д.5 корп. 2
2612	598	Москва, ул. Голубинская, д.5 корп. 3
2613	598	Москва, Новоясеневский просп., д. 16, корп.3
2614	598	Москва, ул. Голубинская, д.7 корп. 3
2615	598	Москва, Новоясеневский просп., д. 12, корп.4
2616	598	Москва, ул. Голубинская, д.13 корп. 2
2617	598	Москва, Новоясеневский просп., д. 16, корп.2
2618	598	Москва, Новоясеневский просп., д. 16, корп.2
2619	599	Москва, ул. Архитектора Власова, д. 19А
2620	599	Москва, ул. Профсоюзная, д. 34, корп.2
2621	599	Москва, ул. Профсоюзная, д. 38, корп.2
2622	599	Москва, ул. Профсоюзная, д. 40, корп.2
2623	599	Москва, ул. Гарибальди, д. 19, корп.1
2624	600	Москва, ул. Шверника, д.10
2625	600	Москва, ул. Винокурова, д.3Б
2626	600	Москва, ул. Винокурова, д.3А
2627	600	Москва, ул. Шверника, д.1, корп.2
2628	600	Москва, ул. Шверника, д. 9
2629	600	Москва, ул. Ульянова Дмитрия, д.25, корп.2
2630	601	Москва, ул. Новочерёмушкинская, д.11А
2631	601	Москва, ул. Большая Черемушкинская, д.14А
2632	602	Москва, ул. Дмитрия Ульянова, д.15, корп.1
2633	602	Москва, ул. Вавилова, д.51
2634	602	Москва, 60-летия Октября просп., д.16, корп.5
2635	603	Москва, Ленинский просп., д. 43А
2636	603	Москва, Ленинский просп., д.43Б
2637	603	Москва, Ленинский просп., д.45
2638	604	Москва, Ломоносовский просп., д. 4, корп. 3
2639	604	Москва, Ломоносовский просп., д. 4, корп. 4
2640	604	Москва, Ленинский просп., д. 66А
2641	604	Москва, Ломоносовский просп., д. 6, корп. 1
2642	605	Москва, Ломоносовский просп., д.16
2643	605	Москва, Ломоносовский просп., д.18
2644	605	Москва, ул. Профсоюзная, д.24, корп.4
2645	606	Москва, ул. Ивана Бабушкина, д.15, корп.5
2646	606	Москва, ул. Ивана Бабушкина, д. 6
2647	606	Москва, ул. Ивана Бабушкина, д.13, корп.2
2648	606	Москва, ул. Ивана Бабушкина, д. 24А
2649	606	Москва, ул. Ивана Бабушкина, д. 22А
2650	606	Москва, ул. Ивана Бабушкина, д. 12
2651	606	Москва, ул. Ивана Бабушкина, д. 15, корп. 3
2652	606	Москва, ул. Профсоюзная, д. 22/10, корп. 1
2653	606	Москва, ул. Профсоюзная, д. 24, корп. 1
2654	606	Москва, ул. Профсоюзная, д. 24, корп. 1
2655	607	Москва, ул. Джанкойская, д.7
2656	607	Москва, ул. Большая Бутовская, д.9
2657	607	Москва, ул. 1-я Мелитопольская, д.34
2658	607	Москва, ул. 1-я Мелитопольская, д.5А
2659	607	Москва, ул. Старонародная, д.2, корп.1
2660	608	Москва, ул. Голубинская, д.23, корп.3
2661	608	Москва, ул. Паустовского, д.6, корп.2
2662	608	Москва, ул. Паустовского, д.8, корп.2
2663	608	Москва, ул. Паустовского, д.8, корп.4
2664	608	Москва, Новоясеневский просп., д.32, корп.4
2665	608	Москва, Новоясеневский просп., д.32, корп.2
2666	609	Москва, Литовский бульв., д.42, корп.2
2667	609	Москва, Новоясеневский просп., д. 32, корп.2
2668	610	Москва, ул. Большая Оленья, д. 3
2669	610	Москва, ул. Большая Ширяевская, д.10
2670	610	Москва, ул. Косинская, д.28А
2671	610	Москва, ул. Короленко, д.2А
2672	610	Москва, ул. Вешняковская, д.41Б
2673	611	Москва, Сиреневый бульв., д. 73, корп.3
2674	611	Москва, Сиреневый бульв., д. 68, стр.1
2675	611	Москва, ул. 16-я Парковая, д.8
2676	611	Москва, ул. 16-я Парковая, д.53
2677	612	Москва, ул. Глебовская, д. 10
2678	612	Москва, ул. Глебовская, д.8
2679	613	Москва, ул. Девятая Рота, д. 14А
2680	613	Москва, ул. 2-я Бухвостова, д.6
2681	614	Москва, ул. Хабаровская, д. 18А
2682	614	Москва, ул. Хабаровская, д. 8А
2683	615	Москва, Сиреневый бульв., д. 55
2684	615	Москва, Щелковское ш., д.82Б
2685	616	Москва, ул. Камчатская, д. 6
2686	616	Москва, ул. Камчатская, д. 13
2687	617	Москва, ул. Молостовых, д. 6А
2688	617	Москва, ул. Молостовых, д. 10Б
2689	618	Москва, ул. 5-я Парковая, д. 49
2690	618	Москва, Сиреневый бульв., д. 3
2691	619	Москва, Маршала Рокоссовского бульв., д. 34/2
2692	619	Москва, ул. Бойцовская, д.20, стр.1
2693	620	Москва, ул. 5-я Парковая, д. 5А
2694	620	Москва, ул. 2-я Прядильная, д. 3Б
2695	620	Москва, ул. 7-я Парковая, д. 33, корп.4
2696	620	Москва, Измайловский просп., д. 79
2697	620	Москва, ул. 6-я Парковая, д. 25
2698	620	Москва, ул. 3-я Парковая, д. 26/2
2699	621	Москва, ул. 3-я Парковая, д. 61А
2700	621	Москва, ул. 5-я Парковая, д. 43А
2701	621	Москва, ул. 3-я Парковая, д. 46А
2702	622	Москва, ул. Бойцовая, д. 18
2703	622	Москва, ул. Игральная, д. 7А
2704	623	Москва, Маршала Рокоссовского бульв., д. 26
2705	623	Москва, Погонный пр., д. 1Г
2706	623	Москва, Открытое ш., д. 5
2707	624	Москва, ул. Краснобоготырская, д. 25А
2708	624	Москва, ул. Краснобоготырская, д. 23А
2709	625	Москва, Открытое ш., д. 1, крп.17
2710	625	Москва, ул. 4-я Гражданская, д. 39, корп.7
2711	626	Москва, ул. Б. Черкизовская, д. 24Б
2712	626	Москва, ул. Б. Черкизовская, д. 32
2713	627	Москва, ул. 9-я Парковая, д. 41А
2714	627	Москва, ул. 7-я Парковая, д. 28
2715	628	Москва, ул. 3-я Владимирская, д. 14
2716	628	Москва, Энтузиастов ш., д. 76/1
2717	628	Москва, ул. Металлургов, д. 23/13
2718	629	Москва, ул. Перовская, д. 57А
2719	629	Москва, ул. Утренняя, д. 12
2720	630	Москва, ул. 2-я Гражданская, д. 8
2721	630	Москва, ул. Молдагуловой, д. 20А
2722	631	Москва, Энтузиастов ш., д. 72, стр.1
2723	631	Москва, Энтузиастов ш., д. 74/2
2724	632	Москва, ул. Амурская, д. 6
2725	632	Москва, ул. Уральская, д.19
2726	633	Москва, ул. Первомайская, д. 65
2727	633	Москва, ул. Первомайская, д. 78
2728	634	Москва, ул. Стромынка, д. 5
2729	634	Москва, Попов проезд, д. 4, корп. 1
2730	635	Москва, Измайловское ш., д.60, стр.1
2731	635	Москва, ул. Благуша. д.6, стр.1
2732	635	Москва, ул. Бориса Жигулёнкова, д.15А
2733	635	Москва, ул. Щербаковская, д.44А
2734	636	Москва, ул. Салтыковская, д.5А
2735	636	Москва, ул. Николая Старостина, д.13А
2736	636	Москва, ул. Салтыковская, д.5Б
2737	637	Москва, ул. 1-я Гражданская, д.96
2738	637	Москва, ул. 1-я Гражданская, д.94
2739	638	Москва, Щелковское ш., д.29, стр.1
2740	638	Москва, ул. Амурская, д.38
2741	639	Москва, ул. Андреево-Забелинская, д.28
2742	639	Москва, ул. Игральная, д.7А
2743	639	Москва, ул. Бойцовая, д.18
2744	640	Москва, ул. Медведева, д. 6
2745	640	Москва, ул. Медведева, д. 8
2746	641	Москва, ул. Салтыковская, д.13А
2747	641	Москва, ул. Новокосинская, д.14Б
2748	642	Москва, ул. Плющева, д.14А
2749	642	Москва, ул. Плющева, д.11А
2750	642	Москва, ул. Мастеровая, д.13А
2751	642	Москва, ул. Плющева, д.11
2752	643	Москва, ул. Дмитриевского, д.13
2753	643	Москва, ул. Святоозерская, д.20
2754	643	Москва, ул. Дмитриевского, д.19
2755	644	Москва, ул. Краснобогатырская, д.21А
2756	644	Москва, ул. 2-я Гражданская, д.8А
2757	644	Москва, ул. Миллионная, д.12А
2758	644	Москва, ул. Мясниковская, д.8/10
2759	644	Москва, ул. Краснобогатырская, д.25А
2760	644	Москва, ул. Краснобогатырская, д.23
2761	644	Москва, ул. Молдагуловой, д.20А
2762	645	Москва, ул. Камчатская, д.13
2763	645	Москва, ул. Камчатская, д.6
2764	645	Москва, ул. Камчатская, д.2А
2765	645	Москва, ул. Уральская, д.23
2766	646	Москва, Щелковское ш., д.77 А
2767	646	Москва, Щелковское ш., д.79 А
2768	646	Москва, ул. Байкальская, д.28А
2769	646	Москва, ул. Уральская, д.6
2770	647	Москва, ул. Утренняя, д.12
2771	647	Москва, ул. Перовская, д.57А
2772	647	Москва, ул. Утренняя, д.5
2773	647	Москва, ул. Утренняя, д.1
2774	647	Москва, ул. Утренняя, д.16А
2775	648	Москва, ул. Старослободская, д.8
2776	648	Москва, ул. Соколнический Вал, д.28, стр.1
2777	648	Москва, ул. Соколнеческий Вал, д.24А
2778	648	Москва, Поперечный просек, д.1В
2779	648	Москва, Поперечный просек, д.1А
2780	649	Москва, ул. Татьяны Макаровой, д.2
2781	649	Москва, ул. Татьяны Макаровой, д.12
2782	650	Москва, ул. Салтыковская, д.13Б
2783	650	Москва, ул. Городецкая, д.10А
2784	651	Москва, ул.13-я Парковая, д.18А
2785	651	Москва, Измайловский бульв., д.60/10
2786	651	Москва, ул. 13-я Парковая, д.21А
2787	651	Москва, ул. 13-я Парковая, д.18
2788	652	Москва, ул. 3-я Владимировская, д.26А
2789	652	Москва, ул. 3-я Владимировская, д.30А
2790	652	Москва, ул. 2-я Владимировская, д. 33А
2791	653	Москва, ул. Амурская, д.6
2792	653	Москва, ул. Уральская, д.19
2793	653	Москва, ул. Амурская, д.12
2794	653	Москва, ул. Амурская, д.18
2795	654	Москва, Москва, пос. Акулово, д.43А
2796	654	Москва, Москва, пос. Акулово, д.26А
2797	655	Москва, Открытое ш., д.24, корп.7
2798	655	Москва, Открытое ш., д.24
2799	656	Москва, ул. 15-я Парковая, д.46А
2800	656	Москва, ул. 15-я Парковая, д.52А
2801	656	Москва, Щелковское ш., д.90Б
2802	656	Москва, ул. 15-я Парковая, д.40А
2803	657	Москва, Буденного просп., д.15А
2804	657	Москва, Буденного просп., д.27А
2805	657	Москва, 5-я ул. Соколиной горы, д.12
2806	657	Москва, 9-я ул. Соколиной горы, д.17А
2807	657	Москва, ул. Вольная, д.5Б
2808	658	Москва, Измайловский бульв., д.62
2809	658	Москва, ул. Средняя Первомайская, д.29А
2810	659	Москва, ул. Уссурийская, д.12
2811	659	Москва, ул. Уссурийская, д.14А
2812	659	Москва, ул. Алтайская, д.18А
2813	659	Москва, ул. Уссурийская, д.8А
2814	659	Москва, ул. Алтайская, д.13А
2815	660	Москва, ул. Хабаровская, д.18А
2816	660	Москва, ул. Хабаровская, д.18А, стр.1
2817	660	Москва, ул. Хабаровская д.8Б
2818	660	Москва, ул. Красноярская, д.3, корп.3
2819	660	Москва, ул. Хабаровская, д.12
2820	660	Москва, ул. Красноярская, д.9А
2821	660	Москва, ул. Алтайская, д.29А
2822	660	Москва, ул. Красноярская, д.17А
2823	661	Москва, Щелковское ш., д.58А
2824	661	Москва, ул. 11-я Парковая, д.53А
2825	662	Москва, ул. Амурская, д.60
2826	662	Москва, ул. Амурская, д.64А
2827	662	Москва, ул. Амурская, д.72
2828	663	Москва, ул. Челябинская, д.20
2829	663	Москва, ул. Магнитогорская, д.15
2830	663	Москва, Большой Купавенский пр., д.4А
2831	663	Москва, ул. Челябинская, д.26
2832	663	Москва, ул. Челябинская, д.26А
2833	664	Москва, Энтузиастов ш., д.100А
2834	664	Москва, ул. Саянская, д.13А
2835	664	Москва, ул. Саянская, д.13Б
2836	664	Москва, ул. Саянская, д.15Г
2837	665	Москва, ул. Главная, д.9А
2838	665	Москва, ул. 9 Мая, д.13
2839	665	Москва, ул. 9 Мая, д.16
2840	665	Москва, ул. 9 Мая, д.16, стр.1
2841	666	Москва, ул. 2-я Пугачевская, д.10
2842	666	Москва, ул. 2-я Пугачевская, д.12, стр.1
2843	666	Москва, ул. 2-я Пугачевская, д.12
2844	667	Москва, Открытое ш., д.29А
2845	667	Москва, Открытое ш., д.31А
2846	667	Москва, Открытое ш., д.29
2847	668	Москва, ул. Халтуринская, д.16
2848	668	Москва, ул. Халтуринская, д.6
2849	668	Москва, ул. Большая Черкизовская, д. 11, корп.1
2850	669	Москва, ул. 13-я Парковая, д.33
2851	669	Москва, ул. 13-я Парковая, д.29
2852	669	Москва, ул. 11-я Парковая, д.48А
2853	669	Москва, ул. 11-я Парковая, д.44А
2854	670	Москва, ул. Красный Казанец, д.3А
2855	670	Москва, ул. Снайперская, д.4А
2856	670	Москва, ул. Молдагуловой, д.10Б
2857	671	Москва, ул. Дмитриевского, д.5
2858	671	Москва, ул. Дмитриевского, д.3А
2859	671	Москва, ул. Святоозерская, д.6
2860	672	Москва, ул. Новокосинская, д.13А
2861	672	Москва, ул. Новокосинская, д.9А
2862	672	Москва, ул. Суздальская, д.10А
2863	673	Москва, ул. Большая Черкизовская, д.26
2864	673	Москва, ул. Большая Черкизовская, д.24Б
2865	673	Москва, ул. Большая Черкизовская, д.32
2866	674	Москва, ул. 2-я Пугачевская, д.6А
2867	674	Москва, ул. 2-я Пугачевская, д.7
2868	674	Москва, ул. 2-я Пугачевская, д.3
2869	674	Москва, ул. Большая Черкизовская, д.8
2870	675	Москва, ул. Главная, д.13
2871	675	Москва, ул. Главная, д.13, стр.2
2872	675	Москва, ул. Главная, д.13, стр.3
2873	675	Москва, ул. Главная, д.5А
2874	676	Москва, 5-я ул. Соколиной горы, д.14
2875	676	Москва, Буденного просп., д.47
2876	676	Москва, ул. Уткина, д.39Б
2877	677	Москва, Федеративный просп., д.37А
2878	677	Москва, Федеративный просп., д.45
2879	677	Москва, Федеративный просп., д.56
2880	677	Москва, Зеленый просп., д.99А
2881	677	Москва, Зеленый просп., д.101А, стр.1
2882	678	Москва, ул. 2-я Владимирская, д.22А
2883	678	Москва, Федеративный просп., д.11
2884	678	Москва, ул. 1-я Владимирская, д.13
2885	678	Москва, ул. 1-я Владимирская, д.14А
2886	678	Москва, ул. 2-я Владимирская, д.24А
2887	678	Москва, ул. 2-я Владимирская, д.24
2888	678	Москва, ул. 1-я Владимирская, д.15А
2889	678	Москва, ул. 1-я Владимирская, д.15А, стр.1
2890	679	Москва, ул. Первомайская, д.65
2891	679	Москва, ул. Первомайская, д.78
2892	679	Москва, ул. 9-я Парковая, д.23А
2893	679	Москва, Измайловский бульв., д.30А
2894	679	Москва, ул. Первомайская, д.73
2895	680	Москва, ул. Первомайская, д.27А
2896	680	Москва, ул. Никитская, д.7
2897	680	Москва, ул. Первомайская, д.3А
2898	681	Москва, ул. Косинская, д.10А
2899	681	Москва, ул. Молдагуловой, д.13А
2900	681	Москва, ул. Вешняковская, д.25А
2901	681	Москва, ул. Молдагуловой, д.13Б
2902	681	Москва, ул. Косинская, д.4А
2903	682	Москва, ул. Перовская, д. 37
2904	682	Москва, Зеленый просп., д.10А
2905	682	Москва, ул. Перовская, д.27
2906	683	Москва, ул. Лухмановская, д. 26А
2907	683	Москва, ул. Лухмановская, д. 30А
2908	683	Москва, ул. Лухмановская, д. 27А
2909	683	Москва, ул. Лухмановская, д.18А
2910	684	Москва, ул. Косинская, д. 24А
2911	684	Москва, ул. Молдагуловой, д. 30Б
2912	684	Москва, ул. Молдагуловой, д. 30А
2913	684	Москва, ул. Вешняковская, д. 41А
2914	685	Москва, ул. 11-я Парковая, д. 50
2915	685	Москва, ул. 5-я Парковая, д. 58Б
2916	685	Москва, ул. Константина Федина, д. 14, стр.1
2917	686	Москва, ул. Муромская, д.1А
2918	686	Москва, ул. Оренбургская, д.10
2919	686	Москва, ул. Большая Косинская, д.18, корп.1
2920	687	Москва, ул. Кетчерская, д.8А
2921	687	Москва, ул. Кетчерская, д.10А
2922	687	Москва, ул. Кетчерская, д.6А
2923	687	Москва, ул. Кетчерская, д.8Б
2924	687	Москва, ул. Кетчерская, д.6Б
2925	688	Москва, ул. Ткацкая, д.47
2926	688	Москва, ул. Зверинецкая, д.31А
2927	688	Москва, ул. Мироновская, д.9
2928	688	Москва, ул. Мироновская, д.12
2929	689	Москва, Сиреневый бульв., д. 73, корп.3
2930	689	Москва, Сиреневый бульв., д. 68, стр.1
2931	689	Москва, ул. 16-я Парковая, д.8
2932	689	Москва, ул. 16-я Парковая, д.53
2933	689	Москва, ул. 16-я Парковая, д.47
2934	689	Москва, ул. 16-я Парковая, д.41
2935	689	Москва, ул. 15-я Парковая, д.40
2936	690	Москва, Открытое ш., д.23А
2937	690	Москва, Открытое ш., д.25
2938	690	Москва, Открытое ш., д.23
2939	690	Москва, Открытое ш., д.27
2940	690	Москва, Открытое ш., д.23Б
2941	691	Москва, ул. Сталеваров, д.10А
2942	691	Москва, ул. Сталеваров, д.8Б
2943	691	Москва, ул. Сталеваров, д.8А
2944	691	Москва, ул. Молостовых, д.1, корп.5
2945	692	Москва, Щелковское ш., д. 26А
2946	692	Москва, ул. 3-я Парковая, д.46А
2947	692	Москва, ул. 3-я Парковая, д.61А
2948	692	Москва, ул. 5-я Парковая, д.43А
2949	693	Москва, ул. Молостовых, д.6А
2950	693	Москва, Свободный просп., д.7А
2951	693	Москва, ул. Молостовых, д.4Б
2952	693	Москва, Свободный просп., д.9Б
2953	693	Москва, Свободный просп., д.9А
2954	693	Москва, ул. Молостовых, д.4А
2955	694	Москва, Союзный просп., д.2
2956	694	Москва, ул. Алексея Дикого, д.18А
2957	694	Москва, Союзный просп., д.10А
2958	694	Москва, Союзный просп., д.10А, стр.1
2959	694	Москва, Союзный просп., д.3
2960	694	Москва, Союзный просп., д.7
2961	694	Москва, ул. Алексея Дикого, д.7А
2962	695	Москва, Сиреневый бульв., д.20
2963	695	Москва, ул. Верхняя Первомайская, д.47А
2964	695	Москва, Измайловский бульв, д.7
2965	695	Москва, ул. 5-я Парковая, д.37А
2966	695	Москва, ул. Верхняя Первомайская, д.57А
2967	695	Москва, ул. 5-я Парковая, д.50А
2968	695	Москва, ул. 5-я Парковая, д.46А
2969	695	Москва, ул. 7-я Парковая, д.30/24
2970	695	Москва, ул. 9-я Парковая, д.43/26
2971	695	Москва, ул. 9-я Парковая, д.43/26
2972	695	Москва, ул. Верхняя Первомайская, д.28
2973	695	Москва, ул. Верхняя Первомайская, д.28
2974	695	Москва, ул. 10-я Парковая, д.18А
2975	695	Москва, ул. Верхняя Первомайская, д.23
2976	695	Москва, ул. 7-я Парковая, д.33, корп.3
2977	695	Москва, ул. 9-я Парковая, д.41А
2978	695	Москва, ул. 7-я Парковая, д.28
2979	695	Москва, Измайловский бульв., д.9
2980	695	Москва, ул. 1-я Прядильная, д.9
2981	696	Москва, ул. Новосибирская, д.8А
2982	696	Москва, ул. Байкальская, д.44
2983	696	Москва, ул. Байкальская, д.46А
2984	696	Москва, ул. Чусовская, д.6
2985	696	Москва, Щелковское ш., д.91, стр.2
2986	696	Москва, Щелковское ш., д.91
2987	697	Москва, ул. Реутовская, д.2А
2988	697	Москва, ул. Реутовская, д.16А
2989	697	Москва, ул. Реутовская, д.24А
2990	697	Москва, ул. Реутовская, д.12А
2991	697	Москва, ул. Реутовская, д.2Б
2992	698	Москва, ул. Камчатская д.8
2993	698	Москва, ул. Камчатская, д.10
2994	698	Москва, ул. Сахалинская, д.4А
2995	698	Москва, ул. Сахалинская, д.6
2996	698	Москва, ул. Уссурийская, д.9А
2997	698	Москва, ул. Камчатская, д.23
2998	699	Москва, ул. Саянская, д.3А
2999	699	Москва, Энтузиастов ш., д.96Г
3000	699	Москва, Энтузиастов ш., д.94А
3001	699	Москва, Энтузиастов ш., д.94Б
3002	699	Москва, Энтузиастов ш., д.96А
3003	699	Москва, Энтузиастов ш., д.96Б, стр.1
3004	700	Москва, ул. Алтайская, д.10А
3005	700	Москва, ул. Алтайская, д.26А
3006	700	Москва, ул. Алтайская, д.6А
3007	700	Москва, ул. Алтайская, д.2А
3008	700	Москва, ул. Байкальская, д.49А
3009	701	Москва, Филевский бульв., д. 3, корп.2
3010	701	Москва, Филевский бульв., д. 13, корп.2
3011	701	Москва, Филевский бульв., д. 17А
3012	701	Москва, Филевский бульв., д. 8, корп. 2
3013	701	Москва, Филевский бульв., д. 23, корп.2
3014	701	Москва, Филевский бульв., д. 1, корп.2
3015	702	Москва, ул. Большая Внуковская, д. 4
3016	702	Москва, ул. 2-я Рейсовая, д. 9
3017	702	Москва, ул. Плотинная, д. 1, корп.2
3018	702	Москва, ул. Ленина, д. 51
3019	703	Москва, Можайское ш., д. 18, корп.2
3020	703	Москва, ул. Красных Зорь, д. 61
3021	704	Москва, Рублевское ш., д. 24, корп.3
3022	704	Москва, Рублевское ш., д. 24, корп.4
3023	704	Москва, Рублевское ш., д. 87, корп.2
3024	705	Москва, ул. Наро-Фоминская, д. 1
3025	705	Москва, ул. Щорса, д. 5, корп.1
3026	705	Москва, ул. 50 лет Октября, д. 21А
3027	706	Москва, Солнцевский просп., д. 12А
3028	706	Москва, Солнцевский просп., д. 14, корп.1
3029	706	Москва, Солнцевский просп., д. 12Б
3030	707	Москва, ул. Дениса Давыдова, д. 5
3031	707	Москва, Кутузовский просп., д. 24А
3032	707	Москва, ул. 1812 Года, д.12
3033	707	Москва, Кутузовский просп., д. 26, корп.1
3034	707	Москва, Кутузовский просп., д. 26, корп.2
3035	708	Москва, Украинский бульв., д. 9
3036	708	Москва, ул. Б. Дорогомиловская, д. 10, корп.2
3037	709	Москва, ул. Кременчугская, д. 46
3038	709	Москва, Очаковское ш., д.10, корп.1
3039	709	Москва, ул. Ватутина, д.12, корп.3
3040	709	Москва, ул. Кременчугская, д. 5, корп.2
3041	709	Москва, Очаковское ш., д.9
3042	710	Москва, ул. Брянская, д. 10
3043	710	Москва, Можайский пер., д. 4
3044	710	Москва, Тараса Шевченко наб., д.3
3045	711	Москва, ул. Дорогобужская, д. 7, корп.2
3046	711	Москва, ул. Беловежская, д. 33
3047	711	Москва, ул. Дорогобужская, д. 9, корп.2
3048	711	Москва, Сколковское ш., д. 5, корп.1
3049	712	Москва, ул. Лобачевского, д. 56
3050	712	Москва, ул. Удальцова, д. 31
3051	712	Москва, ул. Удальцова, д. 75
3052	713	Москва, ул. Давыдковская, д. 2, корп.6
