"OBJECTID";"ID";"NAME";"NUMB";"TYPE";"CURRENT_USE";"CLOSED";"ADDRESS";"OKRUG";"RAYON";"COMPLEX_ID";"RATING";"POINT_X";"POINT_Y"
1321;11080,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №995";995,000000;"школа";"";"FALSE";"115580 г.Москва,ул. Мусы Джалиля,д.7,к.5";"ЮАО";"Зябликово";327,000000;0,000000;37,746441;55,628604
1322;11107,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №813";813,000000;"школа";"";"FALSE";"111395, г. Москва, Снайперская ул., дом 11А";"ВАО";"Вешняки";831,000000;0,000000;37,814370;55,720054
1323;11118,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №996";996,000000;"школа";"";"FALSE";"115563, г.Москва, Борисовский проезд, д. 13";"ЮАО";"Орехово-Борисово Северное";937,000000;0,000000;37,723392;55,626879
1324;11124,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1200";1200,000000;"школа";"";"FALSE";"111673, г.Москва, Суздальская ул, 24 Б";"ВАО";"Новокосино";819,000000;214,000000;37,859174;55,742167
1325;11132,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1223";1223,000000;"школа";"";"FALSE";"125239 г. Москва, улица Михалковская, дом 13-а";"САО";"Коптево";873,000000;43,000000;37,527116;55,838618
1326;11135,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1226";1226,000000;"школа";"";"FALSE";"111116, г. Москва, ул. Красноказарменная, д. 21";"ЮВАО";"Лефортово";842,000000;0,000000;37,711249;55,754008
1327;11136,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1227";1227,000000;"школа";"";"FALSE";"109028 г. Москва, Б.Трёхсвятительский пер., д.4";"ЦАО";"Басманный";41,000000;0,000000;37,646009;55,754994
1328;11137,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1228";1228,000000;"школа";"";"FALSE";"111024, г. Москва, Авиамоторная ул, д.42";"ЮВАО";"Лефортово";842,000000;227,000000;37,720225;55,740683
1329;11146,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1260";1260,000000;"школа";"";"FALSE";"119333, г. Москва, ул. Фотиевой, дом 14, корп. 3";"ЮЗАО";"Гагаринский";857,000000;0,000000;37,557150;55,699821
1330;11154,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1278";1278,000000;"школа";"";"FALSE";"107031 г.Москва, ул.Петровка, д.23/10, стр.18,21";"ЦАО";"Тверской";17,000000;0,000000;37,614260;55,765376
1331;11155,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1278";1278,000000;"школа";"";"FALSE";"107031 г.Москва, ул.Петровка, д.23/10, стр.18,21";"ЦАО";"Тверской";17,000000;390,000000;37,614552;55,764648
1332;11156,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1279";1279,000000;"школа";"средняя школа";"FALSE";"117149, г.Москва, улица Азовская, дом 2, корпус 2";"ЮЗАО";"Зюзино";570,000000;133,000000;37,603900;55,663360
1333;11158,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1282";1282,000000;"школа";"";"FALSE";"107014, г. Москва, ул. Барболина, д.1";"ВАО";"Сокольники";828,000000;244,000000;37,684742;55,789798
1334;11159,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1284";1284,000000;"школа";"";"FALSE";"101000 г.Москва, Уланский пер., д.8";"ЦАО";"Красносельский";876,000000;136,000000;37,638276;55,767855
1335;11166,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1319";1319,000000;"школа";"";"FALSE";"109469, г. Москва, Мячковский бульвар, дом 21";"ЮВАО";"Марьино";938,000000;132,000000;37,760031;55,652285
1336;11167,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1324";1324,000000;"школа";"";"FALSE";"111396, Москва, Федеративный проспект, д.27";"ВАО";"Новогиреево";840,000000;335,000000;37,820326;55,755077
1337;11178,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1362";1362,000000;"школа";"";"FALSE";"105187, город Москва, улица Лечебная, дом 20";"ВАО";"Соколиная Гора";834,000000;0,000000;37,740858;55,789789
1338;11185,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1380";1380,000000;"школа";"";"FALSE";"127282, г. Москва, улица Тихомирова, дом 10";"СВАО";"Северное Медведково";823,000000;0,000000;37,651689;55,884891
1339;11189,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1397 имени В.П.Чкалова";1397,000000;"школа";"";"FALSE";"105064 г.Москва, Земляной вал, д.44 А,стр.1";"ЦАО";"Таганский";41,000000;376,000000;37,655623;55,753784
1340;11199,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением биологии и химии №1344";1344,000000;"школа";"";"FALSE";"109472, г. Москва, ул. Чугунные ворота, дом 11";"ЮВАО";"Выхино-Жулебино";441,000000;0,000000;37,799882;55,695256
1341;11200,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением восточных языков №2042 имени Лазаревых";2042,000000;"школа";"";"FALSE";"117303, г.Москва, ул. Одесская, дом 16, корп. 2";"ЮЗАО";"Зюзино";939,000000;0,000000;37,588553;55,656578
1342;11216,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1243";1243,000000;"школа";"";"FALSE";"125009 г. Москва, М.Кисловский пер., д.12/8";"ЦАО";"Пресненский";880,000000;205,000000;37,602973;55,756467
1343;11218,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1263";1263,000000;"школа";"";"FALSE";"119071 г. Москва, Ленинский пр., д.18 А";"ЮАО";"Донской";847,000000;0,000000;37,593168;55,718051
1344;11221,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка и информационных технологий №1347";1347,000000;"школа";"";"FALSE";"119618 г.Москва, ул. Главмосстроя, д.28";"ЗАО";"Солнцево";820,000000;283,000000;37,406457;55,657728
1345;11224,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1220";1220,000000;"школа";"";"FALSE";"129075, г. Москва, Аргуновская ул., д. 12, корп. 2, стр. 1, 2, 3";"СВАО";"Останкинский";824,000000;246,000000;37,621512;55,817632
1346;11223,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1783 «Московский кадетский корпус Героев Космоса»";1783,000000;"школа";"";"FALSE";"129075, г. Москва, Аргуновская ул., д. 12, корп. 2, стр. 1, 2, 3";"СВАО";"Останкинский";824,000000;0,000000;37,626657;55,817638
1347;11235,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1373";1373,000000;"школа";"";"FALSE";"105568, город Москва, улица Чечулина, д. 28";"ВАО";"Ивановское";839,000000;377,000000;37,836609;55,781127
1348;11242,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики №1351";1351,000000;"школа";"";"FALSE";"111673, г.Москва, ул. Суздальская, д. 22 Б";"ВАО";"Новокосино";819,000000;0,000000;37,857351;55,741436
1349;11245,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №110 имени Мигеля Эрнандеса";110,000000;"школа";"начальная школа";"FALSE";"121069 г. Москва, Столовый пер., д.10/2, стр.1";"ЦАО";"Пресненский";881,000000;0,000000;37,594703;55,756806
1350;11246,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №110 имени Мигеля Эрнандеса";110,000000;"школа";"средняя школа";"FALSE";"121069 г. Москва, Столовый пер., д.10/2, стр.1";"ЦАО";"Пресненский";881,000000;292,000000;37,596682;55,759253
1351;11251,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1384 имени А.А. Леманского";1384,000000;"школа";"";"FALSE";"125252 Г. Москва, ул. Новопесчаная, д. 15";"САО";"Сокол";874,000000;206,000000;37,515422;55,798277
1352;11253,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики, информатики, физики №444";444,000000;"школа";"";"FALSE";"105043, город Москва, Нижняя Первомайская улица, дом 14";"ВАО";"Измайлово";940,000000;33,000000;37,796513;55,790679
1353;11254,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением музыки и хореографии №1113";1113,000000;"школа";"";"FALSE";"125009 г. Москва, Дегтярный пер., д.7.";"ЦАО";"Тверской";17,000000;0,000000;37,602076;55,768600
1354;11255,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением музыки и хореографии №1113";1113,000000;"школа";"";"FALSE";"125009 г. Москва, Дегтярный пер., д.7.";"ЦАО";"Тверской";17,000000;0,000000;37,603150;55,769032
1355;11256,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1211";1211,000000;"школа";"";"FALSE";"127540, г. Москва, улица Дубнинская, дом 8А";"САО";"Восточное Дегунино";181,000000;0,000000;37,570848;55,861177
1356;11258,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1221";1221,000000;"школа";"";"FALSE";"109147 г. Москва, Нижегородская ул., д.3 Б, стр.1";"ЦАО";"Таганский";878,000000;0,000000;37,678544;55,740409
1357;11259,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1249";1249,000000;"школа";"";"FALSE";"125057, г. Москва, Чапаевский переулок, д. 6";"САО";"Сокол";941,000000;157,000000;37,518419;55,801037
1358;11262,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1277";1277,000000;"школа";"";"FALSE";"127055 г.Москва, ул.Сущёвская, д.32";"ЦАО";"Тверской";884,000000;0,000000;37,602083;55,783860
1359;11264,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1385";1385,000000;"школа";"";"FALSE";"117209, г. Москва, улица Перекопская, дом 21";"ЮЗАО";"Черёмушки";547,000000;0,000000;37,569371;55,660122
1360;11266,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1283";1283,000000;"школа";"";"FALSE";"107045 г.Москва, ул.Садовая-Спасская, д.8";"ЦАО";"Красносельский";876,000000;0,000000;37,640309;55,770713
1361;11269,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №242";242,000000;"школа";"";"FALSE";"129594, г. Москва, 1-й проезд Марьиной рощи, д. 3а";"СВАО";"Марьина Роща";311,000000;0,000000;37,621622;55,793810
1362;11271,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №635";635,000000;"школа";"";"FALSE";"111399, г.Москва, ул.Новогиреевская, д. 22 а";"ВАО";"Перово";942,000000;0,000000;37,792849;55,757426
1363;11278,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1973";1973,000000;"школа";"";"FALSE";"119454 г.Москва, ул. Лобачевского, д. 92";"ЗАО";"Проспект Вернадского";867,000000;0,000000;37,484519;55,680675
1364;11284,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов естественнонаучного цикла №1388";1388,000000;"школа";"";"FALSE";"127006 г.Москва, Долгоруковская ул., д.6, стр.2";"ЦАО";"Тверской";884,000000;84,000000;37,604999;55,775955
1365;11285,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов области знаний «Искусство« №1332";1332,000000;"школа";"";"FALSE";"117628, г.Москва, бульвар Дмитрия Донского, дом 6, корпус 1";"ЮЗАО";"Северное Бутово";815,000000;384,000000;37,572625;55,569153
1366;11286,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов области знания «Искусство« №622";622,000000;"школа";"";"FALSE";"109147 г.Москва,ул. Марксистская, д.9, к.2";"ЦАО";"Таганский";33,000000;0,000000;37,668560;55,736511
1367;11287,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов социального профиля №1386";1386,000000;"школа";"";"FALSE";"109125, г. Москва, Васильцовский переулок, д. 1";"ЮВАО";"Рязанский";943,000000;0,000000;37,748759;55,716528
1368;11288,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов художественно-эстетического цикла №1405 «Вдохновение»";1405,000000;"школа";"";"FALSE";"117647, г.Москва, улица Академика Капицы, д.16";"ЮЗАО";"Коньково";590,000000;0,000000;37,524093;55,627354
1369;11289,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов художественно-эстетического цикла средствами театрального искусства №123";123,000000;"школа";"";"FALSE";"125009 г.Москва, Хлыновский туп., д.3, стр.5";"ЦАО";"Пресненский";944,000000;0,000000;37,602459;55,758018
1370;11290,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением физики и математики №2007";2007,000000;"школа";"";"FALSE";"117042, г. Москва, ул. Горчакова, д. 9, корп. 1";"ЮЗАО";"Южное Бутово";945,000000;15,000000;37,532769;55,544728
1371;11292,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1216";1216,000000;"школа";"";"FALSE";"109147 г.Москва, Брошевский пер., д.21";"ЦАО";"Таганский";878,000000;0,000000;37,672570;55,735097
1372;11296,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1265";1265,000000;"школа";"";"FALSE";"119333, г. Москва, ул. Фотиевой, 14, корп. 1";"ЮЗАО";"Гагаринский";946,000000;208,000000;37,558288;55,699086
1373;11297,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1267";1267,000000;"школа";"";"FALSE";"117465, г.Москва, ул. Теплый Стан, дом 13, корп. 4";"ЮЗАО";"Тёплый Стан";523,000000;0,000000;37,492426;55,620294
1374;11298,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1275";1275,000000;"школа";"";"FALSE";"127473 г.Москва, ул.Достоевского, д.25, стр.1";"ЦАО";"Тверской";884,000000;391,000000;37,606963;55,783744
1375;11303,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экологии №446";446,000000;"школа";"";"FALSE";"107023, г. Москва, площадь Журавлева, д.7,стр.1";"ВАО";"Соколиная Гора";947,000000;0,000000;37,706144;55,783574
1376;11306,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углублённым изучением экономики №188";188,000000;"школа";"";"FALSE";"127473 г.Москва, 3-ий Самотёчный пер., д.14";"ЦАО";"Тверской";884,000000;0,000000;37,614121;55,779737
1377;11313,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (грузинским) компонентом образования №1331";1331,000000;"школа";"";"FALSE";"121002 г.Москва, Сивцев Вражек пер., д.18";"ЦАО";"Арбат";948,000000;0,000000;37,609238;55,775478
1378;11317,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №225";225,000000;"школа";"";"FALSE";"125130, г. Москва, улица Клары Цеткин, дом 27";"САО";"Войковский";872,000000;0,000000;37,515534;55,824700
1379;11318,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №838";838,000000;"школа";"средняя школа";"FALSE";"115487 г. Москва, ул. Новинки,дом 8";"ЮАО";"Нагатинский Затон";334,000000;0,000000;37,670531;55,676112
1380;11324,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (азербайджанским) компонентом образования №157 имени К.А. Керимова";157,000000;"школа";"";"FALSE";"125493 г. Москва, Кронштадский б-р, д.33";"САО";"Головинский";949,000000;0,000000;37,499888;55,844261
1381;11325,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (корейским) компонентом образования №1086";1086,000000;"школа";"";"FALSE";"117279, г.Москва, ул.Введенского, д.32-А";"ЮЗАО";"Коньково";557,000000;0,000000;37,528347;55,635173
1382;11329,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (татарским) компонентом образования №1186 имени Мусы Джалиля";1186,000000;"школа";"";"FALSE";"109559, г. Москва, ул. Белореченская, д. 19, корп. 2";"ЮВАО";"Люблино";950,000000;0,000000;37,767612;55,671987
1383;11330,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (еврейским) компонентом образования №1871";1871,000000;"школа";"";"TRUE";"101000 г. Москва, ул. Мясницкая, д.40";"ЦАО";"Басманный";951,000000;0,000000;37,642992;55,766423
1384;11331,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №656 имени А.С. Макаренко";656,000000;"центр образования";"";"FALSE";"127474, г. Москва, Бескудниковский бульвар, дом 29";"САО";"Бескудниковский";952,000000;353,000000;37,552408;55,871016
1385;11336,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №109";109,000000;"центр образования";"средняя школа";"FALSE";"117513 г. Москва, ул. Академика Бакулева, д. 20";"ЮЗАО";"Тёплый Стан";966,000000;35,000000;37,475583;55,640663
1386;11335,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №109";109,000000;"центр образования";"начальная школа";"FALSE";"117513 г. Москва, ул. Академика Бакулева, д. 20";"ЮЗАО";"Тёплый Стан";966,000000;0,000000;37,479092;55,642444
1387;11337,000000;"Государственное бюджетное образовательное учреждение города Москвы начальная школа-детский сад №1674";1674,000000;"начальная школа";"начальная школа";"FALSE";"121609 г. Москва, ул. Осенняя, д.8, к.1,3";"ЗАО";"Крылатское";821,000000;0,000000;37,403018;55,759278
1388;11338,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1130";1130,000000;"центр образования";"";"FALSE";"121609 г. Москва, ул. Осенняя, д.8, к.1,3";"ЗАО";"Крылатское";821,000000;59,000000;37,404019;55,760193
1389;11339,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №117";117,000000;"центр образования";"";"FALSE";"117393, г. Москва, ул. Академика Пилюгина, дом 18, корпус 1";"ЮЗАО";"Ломоносовский";537,000000;182,000000;37,534060;55,669412
1390;11341,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1239";1239,000000;"центр образования";"";"FALSE";"123001 г.Москва, Вспольный пер.,д.6, стр.3";"ЦАО";"Пресненский";883,000000;83,000000;37,588584;55,760398
1391;11343,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1296";1296,000000;"центр образования";"";"FALSE";"127591, г. Москва, Керамический проезд, дом 55, корпус 3";"САО";"Восточное Дегунино";953,000000;195,000000;37,562767;55,877592
1392;11344,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1311 «Тхия»";1311,000000;"центр образования";"";"FALSE";"119421, г.Москва, Ленинский проспект, дом 97, корпус 1";"ЮЗАО";"Обручевский";954,000000;0,000000;37,523819;55,671581
1393;11345,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1329";1329,000000;"центр образования";"";"FALSE";"119602, г. Москва, ул. Никулинская, д.10";"ЗАО";"Тропарёво-Никулино";777,000000;95,000000;37,464914;55,668921
1394;11346,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1364";1364,000000;"центр образования";"";"FALSE";"119619 г.Москва, ул. Производственная, д. 3, корп. 2";"ЗАО";"Солнцево";779,000000;0,000000;37,383282;55,648878
1395;11347,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1403";1403,000000;"центр образования";"";"FALSE";"109125,  г.Москва 1-й Саратовский пр-д, д. 5";"ЮВАО";"Текстильщики";844,000000;0,000000;37,736363;55,711650
1396;11359,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1433";1433,000000;"центр образования";"";"FALSE";"115573 г. Москва, Шипиловская, ул., д.46 корп.3";"ЮАО";"Зябликово";852,000000;0,000000;37,735904;55,619520
1397;11364,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1440";1440,000000;"центр образования";"";"FALSE";"121609 г.Москва, Осенний бульвар, д. 10, корпус 3";"ЗАО";"Крылатское";861,000000;164,000000;37,412665;55,757531
1398;11365,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1443";1443,000000;"центр образования";"";"FALSE";"111674, г. Москва, ул. Рудневка, д.10";"ВАО";"Косино-Ухтомский";649,000000;0,000000;37,889803;55,715200
1399;11369,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1448";1448,000000;"центр образования";"";"FALSE";"119192 г.Москва, Мичуринский проспект, д. 5, корпус 1";"ЗАО";"Раменки";865,000000;285,000000;37,512648;55,702474
1400;11375,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1456";1456,000000;"центр образования";"";"FALSE";"117623, г.Москва, ул. 3-я Железногорская, дом 11А";"ЮЗАО";"Южное Бутово";955,000000;0,000000;37,584110;55,532875
1401;11377,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1459";1459,000000;"центр образования";"";"FALSE";"127273, г. Москва, ул. Отрадная, д. 11А";"СВАО";"Отрадное";282,000000;0,000000;37,612860;55,857580
1402;11379,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1463";1463,000000;"центр образования";"";"FALSE";"123368, г.Москва, ул.Барышиха, д.29, к.1";"СЗАО";"Митино";106,000000;0,000000;37,343480;55,846581
1403;11382,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1468";1468,000000;"центр образования";"";"FALSE";"109544 г.Москва, Новорогожская ул., д.9.";"ЦАО";"Таганский";878,000000;126,000000;37,681127;55,742841
1404;11385,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1471";1471,000000;"центр образования";"";"FALSE";"121614 г. Москва, ул. Крылатская, д.25";"ЗАО";"Крылатское";862,000000;0,000000;37,413600;55,770761
1405;11390,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1276";1276,000000;"школа";"";"FALSE";"127051 г.Москва, Большой Каретный пер., д.22, стр.6";"ЦАО";"Тверской";17,000000;110,000000;37,618129;55,772452
1406;11389,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №189";189,000000;"школа";"";"FALSE";"127051 г.Москва, Большой Каретный пер., д.22, стр.6";"ЦАО";"Тверской";17,000000;0,000000;37,619923;55,769376
1407;11395,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1483";1483,000000;"центр образования";"";"FALSE";"105043, г. Москва, 7-я Парковая,  дом  1-а";"ВАО";"Измайлово";956,000000;0,000000;37,792557;55,790154
1408;11397,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1486";1486,000000;"центр образования";"";"FALSE";"127562 г.Москва. Алтуфьевское шоссе, д.12, корпус 1";"СВАО";"Отрадное";304,000000;0,000000;37,588031;55,855138
1409;11404,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1496";1496,000000;"центр образования";"начальная школа";"FALSE";"119049 г.Москва, Ленинский проспект, д.13а";"ЦАО";"Якиманка";42,000000;0,000000;37,603578;55,721990
1410;11405,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1496";1496,000000;"центр образования";"средняя школа";"FALSE";"119049 г.Москва, Ленинский проспект, д.13а";"ЦАО";"Якиманка";42,000000;370,000000;37,605907;55,723458
1411;11406,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1497";1497,000000;"центр образования";"";"FALSE";"121309  г.Москва, ул.Барклая, дом 15,корп. 3";"ЗАО";"Филёвский Парк";778,000000;313,000000;37,493087;55,744761
1412;11409,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1601";1601,000000;"центр образования";"средняя школа";"FALSE";"127220 г. Москва, ул. Нижняя Масловка, д. 16";"САО";"Савёловский";211,000000;181,000000;37,573566;55,792374
1413;11408,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1601";1601,000000;"центр образования";"начальная школа";"FALSE";"127220 г. Москва, ул. Нижняя Масловка, д. 16";"САО";"Савёловский";211,000000;0,000000;37,581164;55,797803
1414;11410,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1602";1602,000000;"центр образования";"";"FALSE";"111625, г. Москва, ул. Златоустовская, д. 3";"ВАО";"Косино-Ухтомский";957,000000;0,000000;37,864996;55,703902
1415;11413,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1619 имени М.И. Цветаевой";1619,000000;"центр образования";"";"FALSE";"123458, г. Москва, ул. Таллинская, д. 20, корп. 4";"СЗАО";"Строгино";869,000000;210,000000;37,404653;55,797329
1416;11420,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1681 «Бутово-3»";1681,000000;"центр образования";"";"FALSE";"117216, г. Москва, бульвар Дмитрия Донского, д. 14А";"ЮЗАО";"Северное Бутово";815,000000;280,000000;37,570496;55,566161
1417;11422,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1685";1685,000000;"центр образования";"";"TRUE";"109240 г.Москва, Берниковская набер., д.12, стр.1";"ЦАО";"Таганский";958,000000;0,000000;37,650953;55,749080
1418;11427,000000;"Государственное бюджетное образовательное учреждение города Москвы центр образования №1811 «Измайлово»";1811,000000;"центр образования";"начальная школа";"FALSE";"105203, г. Москва, Первомайская ул., 111.";"ВАО";"Восточное Измайлово";832,000000;0,000000;37,808852;55,795909
