"OBJECTID","OBJECTID_OLD","ID","NAME","NUMB","TYPE","CLOSED","ADDRESS","OKRUG","RAYON","COMPLEX_ID","RATING","CATCHEMENT_AREA_STUDENTS"
400,523,10467,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №155",155,"школа",FALSE,"125040, г. Москва ул. Правды, д. 1а","САО","Беговой",206,,0
401,524,10468,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №156",156,"школа",FALSE,"117463, г.Москва, улица Паустовского, дом 5, корпус 2","ЮЗАО","Ясенево",580,,0
402,525,10469,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №158",158,"школа",FALSE,"124445, г. Москва, Валдайский проезд, дом 14","САО","Левобережный",190,,1516.049612
404,527,10470,"Государственное бюджетное образовательное учреждение города Москвы прогимназия №130",130,"прогимназия",FALSE,"123423, г. Москва, ул. Народного Ополчения, д. 22, к.4","СЗАО","Хорошёво-Мнёвники",78,,0
403,526,10471,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1605",1605,"школа",FALSE,"123423, г. Москва, ул. Народного Ополчения, д. 22, к.4","СЗАО","Хорошёво-Мнёвники",78,,3526.100172
406,529,10472,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1623",1623,"школа",FALSE,"117587 г. Москва, Варшавское шоссе, дом 126А","ЮАО","Чертаново Северное",385,,983.664766
812,1054,10474,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №163",163,"школа",FALSE,"127238, г. Москва,  Линейный проезд, д. 11","САО","Тимирязевский",167,,1045.911695
407,530,10475,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1640",1640,"школа",FALSE,"115477 г. Москва, ул. Бехтерева д.17а","ЮАО","Царицыно",337,,8948.558631
813,1056,10476,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1652",1652,"школа",FALSE,"ул.Верхняя Красносельская, д. 30","ЦАО","Красносельский",44,,1669.665239
409,532,10477,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №167 имени Маршала Л.А.Говорова",167,"школа",FALSE,"125565, г. Москва, ул. Ленинградское шоссе, д. 94А","САО","Левобережный",194,272,3449.056475
408,531,10478,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №692",692,"школа",FALSE,"125565, г. Москва, ул. Ленинградское шоссе, д. 94А","САО","Левобережный",194,,0
410,533,10479,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1688",1688,"школа",FALSE,"107065, г.Москва, ул. Камчатская, д.6","ВАО","Гольяново",645,,6795.675635
412,536,10480,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1692",1692,"школа",FALSE,"124575, г. Москва, Зеленоград, корп. 1016","ЗелАО","Силино",807,,401.116502
411,535,10481,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1853",1853,"школа",FALSE,"124575, г. Москва, Зеленоград, корп. 1005А","ЗелАО","Силино",807,,0
413,537,10482,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №17",17,"школа",FALSE,"117279, г. Москва, ул. Введенского, д.28","ЮЗАО","Коньково",557,368,1339.190314
414,538,10483,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №171",171,"школа",FALSE,"119146 г. Москва, 2-ая Фрунзенская ул., д. 7А","ЦАО","Хамовники",34,115,3377.757939
416,541,10485,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1716 «Эврика-Огонек»",1716,"школа",FALSE,"109451, Москва, улица Верхние поля, дом 40, корпус 2","ЮВАО","Марьино",414,,794.838054
417,543,10486,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №172",172,"школа",FALSE,"125481, г. Москва, ул. Фомичевой, д. 5, кор.1","СЗАО","Северное Тушино",131,,0
418,544,10487,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1726",1726,"школа",FALSE,"121170, Москва ул.Дениса Давыдова д.5","ЗАО","Дорогомилово",707,,808.637432
419,547,10488,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №711",711,"школа",FALSE,"121170, Москва ул.Дениса Давыдова д.5","ЗАО","Дорогомилово",707,,0
420,548,10489,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1738 имени авиаконструктора М.Л. Миля",1738,"школа",FALSE,"109153, г. Москва, ул. Лермонтовский проспект, дом 14, корпус 2","ЮВАО","Выхино-Жулебино",488,,4621.06006
422,552,10490,"Государственное бюджетное образовательное учреждение города Москвы начальная школа-детский сад №1810",1810,"начальная школа",FALSE,"124683, г. Москва, Зеленоград, корп. 1555","ЗелАО","Крюково",795,,0
421,551,10491,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1739",1739,"школа",FALSE,"124683, г. Москва, Зеленоград, корп. 1555","ЗелАО","Крюково",795,154,876.456756
423,554,10492,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1740",1740,"школа",FALSE,"124683, г. Москва, Зеленоград, корп.1530","ЗелАО","Крюково",797,199,17.259304
424,555,10493,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1741",1741,"школа",FALSE,"119602 г.Москва, ул. Никулинская, д. 5","ЗАО","Тропарёво-Никулино",765,147,5.190633
425,556,10494,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1743",1743,"школа",FALSE,"125464, г. Москва, Новотушинский пр., д. 8","СЗАО","Митино",62,399,0
426,559,10495,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1747",1747,"школа",FALSE,"125368, г. Москва, 3-й Митинский переулок, д. 12, корп. 1","СЗАО","Митино",114,100,1098.846975
814,1057,10496,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1750",1750,"школа",FALSE,"115407 г. Москва, Нагатинская наб.д.56","ЮАО","Нагатинский Затон",851,,3068.779445
815,1058,10497,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №176",176,"школа",FALSE,"117485, г.Москва, ул.Профсоюзная, д.98А","ЮЗАО","Коньково",533,,0
427,560,10498,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №18",18,"школа",FALSE,"117463, г. Москва, проезд Карамзина, дом 9, корпус 3","ЮЗАО","Ясенево",858,,0
428,561,10499,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №180",180,"школа",FALSE,"127560, город Москва, улица Коненкова, д.8А","СВАО","Бибирево",275,,498.05045
816,1059,10500,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1071",1071,"школа",FALSE,"117628, г. Москва, ул. Куликовская, д. 3Б","ЮЗАО","Северное Бутово",815,386,1254.841679
817,1060,10501,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1825",1825,"школа",FALSE,"117628, г. Москва, ул. Куликовская, д. 3Б","ЮЗАО","Северное Бутово",815,,820.32316
818,1061,10502,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №183",183,"школа",FALSE,"127474, г. Москва, Дубнинская улица, дом 59","САО","Бескудниковский",870,,422.964297
429,562,10503,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №184",184,"школа",FALSE,"127411, г. Москва, Карельский бульвар, дом 20","САО","Дмитровский",200,,0
430,563,10504,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1840",1840,"школа",FALSE,"129110 г. Москва, Б. Переяславская ул., д.1, стр.1","ЦАО","Мещанский",35,168,16574.2038
432,566,10506,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №185",185,"школа",FALSE,"125008, г. Москва, ул. Михалковская, д. 3","САО","Коптево",164,,473.273649
433,567,10507,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №187",187,"школа",FALSE,"119261, г. Москва, Ломоносовский проспект, дом 3 А","ЮЗАО","Гагаринский",561,299,0
434,569,10508,"Государственное бюджетное образовательное учреждение города Москвы центр образования №1874",1874,"центр образования",FALSE,"123098, г. Москва, ул. Маршала Новикова, д. 13","СЗАО","Щукино",61,113,8149.055221
437,573,10511,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1883 «Бутово»",1883,"школа",FALSE,"117042, г. Москва, улица Поляны, дом 53","ЮЗАО","Южное Бутово",530,204,2155.020588
438,575,10512,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №190",190,"школа",FALSE,"117335, г. Москва, Профсоюзная ул., дом 40, кор.2","ЮЗАО","Черёмушки",599,,0
439,576,10513,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1902",1902,"школа",FALSE,"109341, г. Москва, Мячковский бульвар, д. 10, корп. 2","ЮВАО","Марьино",459,,0
440,577,10514,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1904",1904,"школа",FALSE,"109652, г. Москва, ул. Люблинская, д. 167","ЮВАО","Марьино",459,,968.725871
441,578,10515,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1905",1905,"школа",FALSE,"109153, г. Москва, ул. Маршала Полубоярова, д. 22","ЮВАО","Выхино-Жулебино",491,258,901.675544
442,579,10516,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1908",1908,"школа",FALSE,"109156, г. Москва, ул. Привольная, 41","ЮВАО","Выхино-Жулебино",447,295,710.850959
443,580,10517,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1909",1909,"школа",FALSE,"109156, город Москва, ул. Маршала Полубоярова, дом 12","ЮВАО","Выхино-Жулебино",463,,1393.001137
444,581,10518,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №191",191,"школа",FALSE,"117218, г.Москва, ул. Профсоюзная, д. 15 А","ЮЗАО","Академический",588,,0
819,1062,10519,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1910",1910,"школа",FALSE,"109469, г. Москва, Мячковский бульвар, дом 25","ЮВАО","Марьино",918,,303.914086
445,583,10520,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1912",1912,"школа",FALSE,"124683, г. Москва, Зеленоград, корп. 1816","ЗелАО","Крюково",813,293,2881.101619
446,585,10521,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1913",1913,"школа",FALSE,"124365, г. Москва, Зеленоград, корп. 1632","ЗелАО","Крюково",814,,46.696744
447,586,10522,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1916",1916,"школа",FALSE,"117042, г. Москва, Чечёрский проезд, дом 6","ЮЗАО","Южное Бутово",582,,0
448,587,10523,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №192",192,"школа",FALSE,"119334, г.Москва, Ленинский проспект, д. 34А","ЮЗАО","Гагаринский",521,64,511.277135
449,588,10524,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1922",1922,"школа",FALSE,"109153, г. Москва, ул. Привольная, д. 45","ЮВАО","Выхино-Жулебино",467,,755.906071
820,1063,10525,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1924",1924,"школа",FALSE,"111673, г. Москва,  улица  Новокосинская,  дом 13Б","ВАО","Новокосино",919,,57.339756
450,589,10526,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1929",1929,"школа",FALSE,"115211 г. Москва, Борисовские пруды д.12,к.2","ЮАО","Братеево",369,,527.061924
451,590,10527,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №193",193,"школа",FALSE,"117418, г.Москва, улица Новочерёмушкинская, дом 56, корпус 2","ЮЗАО","Черёмушки",591,,3111.449231
452,591,10528,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1931",1931,"школа",FALSE,"117042, г. Москва, Чечёрский проезд, дом 42","ЮЗАО","Южное Бутово",595,,0
821,1064,10529,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1933",1933,"школа",FALSE,"119634 г. Москва, ул Чоботовская, дом 8.","ЗАО","Ново-Переделкино",735,,2978.28602
453,592,10530,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1935",1935,"школа",FALSE,"109431, г. Москва, ул. Авиаконструктора Миля, дом 18, корпус 2","ЮВАО","Выхино-Жулебино",466,328,1267.582722
454,593,10531,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1937",1937,"школа",FALSE,"109444, г. Москва, Самаркандский бульвар, д. 28, корпус 2","ЮВАО","Выхино-Жулебино",460,,0
455,595,10532,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1940",1940,"школа",FALSE,"124365, г. Москва, Зеленоград, корп. 1642","ЗелАО","Крюково",814,,0
456,596,10533,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1943",1943,"школа",FALSE,"125222, г. Москва,Уваровский переулок, д. 8","СЗАО","Митино",99,189,1209.526639
457,600,10534,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1945",1945,"школа",FALSE,"117628, г.Москва, ул. Старокачаловская, вл.22","ЮЗАО","Северное Бутово",552,,1795.630523
458,601,10535,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1946",1946,"школа",FALSE,"117042, г.Москва, ул. Южнобутовская, д. 135 А","ЮЗАО","Южное Бутово",540,,1111.383434
822,1065,10536,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1947",1947,"школа",FALSE,"105187,  г. Москва,  ул.  Щербаковская,  д. 36А","ВАО","Соколиная Гора",920,,2080.516041
459,602,10537,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1956",1956,"школа",FALSE,"127521 г. Москва, Старомарьинское шоссе, д.5","СВАО","Марьина Роща",311,,590.163904
823,1066,10538,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1961",1961,"школа",FALSE,"117042, г. Москва, ул. Южнобутовская, д. 76, корп. 1","ЮЗАО","Южное Бутово",575,,2011.038432
460,603,10539,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1965",1965,"школа",FALSE,"109341, г. Москва, ул. Перерва, д. 41, корпус 2","ЮВАО","Марьино",433,,0
461,604,10540,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1968",1968,"школа",FALSE,"109451, г. Москва, ул. Верхние поля, д. 30","ЮВАО","Марьино",482,,269.386475
462,605,10541,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №197",197,"школа",FALSE,"117447, г.Москва, улица Новочеремушкинская, дом 11 А","ЮЗАО","Академический",505,,5263.987752
463,606,10542,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1970",1970,"школа",FALSE,"117042, г.Москва, Чечёрский проезд, дом 22, корпус 1","ЮЗАО","Южное Бутово",582,,2969.287057
464,607,10543,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1971",1971,"школа",FALSE,"117042, город Москва, ул. Южнобутовская, д. 52, корпуса 1, 2","ЮЗАО","Южное Бутово",575,330,985.019369
465,608,10544,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1972",1972,"школа",FALSE,"117041, г.Москва, улица Бартеневская, дом 49, корпус 4","ЮЗАО","Южное Бутово",575,,0
466,609,10545,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1974",1974,"школа",FALSE,"119017 г.Москва, 1-ый Казачий пер., д. 10, стр.1","ЦАО","Якиманка",18,,0
467,611,10546,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №198",198,"школа",FALSE,"119334, г. Москва, Ленинский проспект, д.39А","ЮЗАО","Гагаринский",521,,516.029117
468,612,10547,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1980",1980,"школа",FALSE,"117042, г. Москва, Чечерский проезд, дом 56","ЮЗАО","Южное Бутово",595,,1689.703109
469,613,10548,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1981",1981,"школа",FALSE,"117042, г.Москва, ул. Бартеневская, д. 27","ЮЗАО","Южное Бутово",553,,1650.708308
470,614,10549,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1985",1985,"школа",FALSE,"125466, г. Москва, ул. Ландышевая, дом 8","СЗАО","Куркино",93,161,4871.788575
471,616,10550,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1986 имени Героя Советского Союза М.П.Судакова",1986,"школа",FALSE,"109559, г. Москва, ул. Новороссийская, д. 36","ЮВАО","Люблино",476,,0
472,617,10551,"Государственное бюджетное образовательное учреждение города Москвы центр образования №1477",1477,"центр образования",FALSE,"109559, г. Москва, ул. Белореченская, д. 36, корп. 1, 2","ЮВАО","Марьино",425,,0
473,618,10552,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1987",1987,"школа",FALSE,"109559, г. Москва, ул. Белореченская, д. 36, корп. 1, 2","ЮВАО","Марьино",425,397,680.608075
474,619,10553,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №199",199,"школа",FALSE,"117036 г. Москва, ул. Дм. Ульянова, д. 15, корп.1","ЮЗАО","Академический",602,61,2109.231892
476,621,10555,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1994",1994,"школа",FALSE,"117042, г. Москва, Аллея Витте, дом 2, корп. 1","ЮЗАО","Южное Бутово",553,,2910.257288
477,622,10556,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1995",1995,"школа",FALSE,"117198, г.Москва, улица Саморы Машела, дом 6, корпус 3","ЮЗАО","Обручевский",539,216,990.771766
478,623,10557,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1996",1996,"школа",FALSE,"109649, г. Москва, Капотня, 5 Квартал, д. 28","ЮВАО","Капотня",450,,7105.41042
479,624,10558,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №20",20,"школа",FALSE,"117437, г.Москва, ул. Академика Арцимовича, дом 7","ЮЗАО","Коньково",567,,0
480,626,10559,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №200",200,"школа",FALSE,"117574, г. Москва, ул. Голубинская, дом 21, корпус 3","ЮЗАО","Ясенево",597,,493.130664
483,630,10560,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №981",981,"школа",FALSE,"115522 г. Москва, ул. Кантемировская, д. 22, к. 6","ЮАО","Москворечье-Сабурово",314,,0
482,629,10561,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №983",983,"школа",FALSE,"115522 г. Москва, ул. Кантемировская, д. 22, к. 6","ЮАО","Москворечье-Сабурово",314,,0
481,628,10562,"Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №2000",2000,"центр образования",FALSE,"115522 г. Москва, ул. Кантемировская, д. 22, к. 6","ЮАО","Москворечье-Сабурово",314,112,1709.595844
485,632,10563,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2001",2001,"школа",FALSE,"117546 г.Москва, Харьковский проезд, д.9б","ЮАО","Бирюлёво Западное",349,,2301.521658
824,1067,10565,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2003",2003,"школа",FALSE,"117624, г.Москва, улица Изюмская, дом 28, корпус 3","ЮЗАО","Южное Бутово",576,,3815.856134
486,634,10566,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2005",2005,"школа",FALSE,"125466, г. Москва, ул. Родионовская, д. 6/7","СЗАО","Куркино",90,86,614.725603
488,637,10568,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2008",2008,"школа",FALSE,"117624, город Москва, ул. Изюмская, д. 34, корпус 3","ЮЗАО","Южное Бутово",576,326,2542.621341
489,638,10569,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2009",2009,"школа",FALSE,"117041, г.Москва, улица Адмирала Руднева, дом 16, корпус 1","ЮЗАО","Южное Бутово",575,363,3510.161601
490,639,10570,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2011 имени И.Н.Кожедуба",2011,"школа",FALSE,"109559, г. Москва, ул. Марьинский парк, д. 37","ЮВАО","Люблино",495,,186.067901
491,640,10571,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2012",2012,"школа",FALSE,"109559, г. Москва, ул. Верхние поля, д. 47, корпус 1","ЮВАО","Люблино",417,,486.929535
492,641,10572,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2013",2013,"школа",FALSE,"117342, г.Москва, ул. Островитянова, дом 53, корпус 4","ЮЗАО","Коньково",557,,1744.787126
825,1068,10573,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2014",2014,"школа",FALSE,"117041, г. Москва, улица Кадырова, дом 10","ЮЗАО","Южное Бутово",525,,1201.791091
826,1069,10574,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2016",2016,"школа",FALSE,"117452 г. Москва, Чонгарский б-р, д.17","ЮАО","Нагорный",921,,3142.562907
493,642,10575,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2017",2017,"школа",FALSE,"115211, г.Москва, ул.Борисовские пруды, д.11, к.1","ЮАО","Москворечье-Сабурово",386,,486.466876
494,643,10576,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2020",2020,"школа",FALSE,"125475 г. Москва, ул. Клинская, д. 20а","САО","Ховрино",188,,0
827,1070,10577,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2025",2025,"школа",FALSE,"119361, г.Москва, ул. Б.Очаковская, д.42, корпус 2.","ЗАО","Очаково-Матвеевское",776,,547.939201
495,644,10578,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2026",2026,"школа",FALSE,"111674, г. Москва, ул. Медведева, дом  6","ВАО","Косино-Ухтомский",640,,4304.8337
828,1071,10579,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2029",2029,"школа",FALSE,"125475, город  Москва, улица  Клинская, дом 16 А","САО","Ховрино",188,,125.929826
496,645,10580,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2030",2030,"школа",FALSE,"123100 г.Москва, ул. 2-ая Звенигородская, д.8","ЦАО","Пресненский",50,151,2724.853937
497,646,10581,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2031",2031,"школа",FALSE,"111674, г.Москва, ул.Дмитриевская, д.13","ВАО","Косино-Ухтомский",643,,629.13338
498,647,10582,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2032",2032,"школа",FALSE,"111674, г.Москва, ул.Дмитриевского, д.5","ВАО","Косино-Ухтомский",649,,878.977055
829,1072,10583,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2034",2034,"школа",FALSE,"111674, г. Москва, ул. Лухмановская, д.13Б","ВАО","Косино-Ухтомский",922,,1156.378977
499,648,10584,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2035",2035,"школа",FALSE,"111674, Москва, ул. Лухмановская, д.26а","ВАО","Косино-Ухтомский",683,,1263.083126
500,649,10585,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2036",2036,"школа",FALSE,"111674, г/ Москва, ул. Татьяны Макаровой, дом 2","ВАО","Косино-Ухтомский",649,271,1040.71754
501,651,10586,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2038",2038,"школа",FALSE,"124365, г. Москва, Зеленоград, корп.2011","ЗелАО","Крюково",789,,1453.295335
830,1073,10587,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2043",2043,"школа",FALSE,"127247, г. Москва, Бескудниковский проезд, дом 4а","САО","Бескудниковский",871,,1099.40738
502,652,10588,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2044",2044,"школа",FALSE,"127495 г. Москва, Дмитровское шоссе, дом 165Е, корп. 8","СВАО","Северный",232,,2305.676067
503,653,10589,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2046",2046,"школа",FALSE,"117148, Москва, улица Маршала Савицкого, дом 6, корпус 4","ЮЗАО","Южное Бутово",817,,2924.796819
504,654,10590,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2047",2047,"школа",FALSE,"117148, г.Москва, ул. Маршала Савицкого, дом 26, корпус 4","ЮЗАО","Южное Бутово",817,,2886.425724
832,1075,10591,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №105",105,"школа",FALSE,"123290 г. Москва, Мукомольный пр., д.3, стр.1","ЦАО","Пресненский",882,,945.985331
831,1074,10592,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №592",592,"школа",FALSE,"123290 г. Москва, Мукомольный пр., д.3, стр.1","ЦАО","Пресненский",882,,949.833175
833,1076,10593,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2049",2049,"школа",FALSE,"117624, г. Москва, ул. Изюмская, д. 61 к.2","ЮЗАО","Южное Бутово",816,,2506.442817
505,656,10594,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2053",2053,"школа",FALSE,"111674, г. Москва, улица Покровская, дом 35","ЮВАО","Некрасовка",387,,227.533999
507,659,10595,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №232",232,"школа",FALSE,"127051 г.Москва, Трубная ул., д.36","ЦАО","Мещанский",17,248,1952.327042
506,658,10596,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (немецкого) языка №1219",1219,"школа",FALSE,"127051 г.Москва, Трубная ул., д.36","ЦАО","Мещанский",17,,3767.104206
509,661,10598,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №340",340,"школа",FALSE,"123317 г.Москва, Стрельбищенский пер., д.14","ЦАО","Пресненский",27,,1740.485447
