OBJECTID,SCHOOL_ID,SCHOOL_BLOCK_ID,FEATURE_ID,ORIG_FID,Shape_Length,Shape_Area
78718,10456,456,78718,78718,34408.432122,90465.947579
78719,10456,456,78719,78719,34408.418762,1730.991316
78723,10456,456,78723,78723,34982.024815,307060.568816
78724,10456,456,78724,78724,34981.893991,104314.913578
78725,10456,456,78725,78725,34486.11219,205313.310761
78726,10456,456,78726,78726,34497.155156,709658.900456
78727,10456,456,78727,78727,34729.928957,54806.332809
78728,10456,456,78728,78728,34734.180083,600205.297408
78729,10456,456,78729,78729,33922.953372,82034.953886
78730,10456,456,78730,78730,33923.305665,84802.698322
78731,10456,456,78731,78731,35844.606999,8727.476001
78732,10456,456,78732,78732,36426.936513,132340.607706
78733,10456,456,78733,78733,36426.694655,91907.504246
78734,10456,456,78734,78734,36722.960482,291996.263019
78735,10456,456,78735,78735,36722.195518,192160.459179
78736,10456,456,78736,78736,35024.593712,16527.668491
78737,10456,456,78737,78737,35025.593849,223178.463414
78738,10456,456,78738,78738,35310.077862,214970.177378
78739,10456,456,78739,78739,35864.650709,60047.504325
78740,10456,456,78740,78740,36971.605302,279318.74776
78741,10456,456,78741,78741,36970.755961,29012.811907
78742,10456,456,78742,78742,36439.458607,132636.868774
78743,10456,456,78743,78743,36439.449283,103433.27893
78744,10456,456,78744,78744,36603.969277,86486.296624
78745,10456,456,78745,78745,36604.124603,177685.830713
78746,10456,456,78746,78746,34436.951715,202966.671967
78747,10456,456,78747,78747,35342.509125,140773.427441
78748,10456,456,78748,78748,36470.262654,70768.089426
78749,10456,456,78749,78749,36470.209285,15542.631343
78750,10456,456,78750,78750,34717.52589,3333.917465
78751,10456,456,78751,78751,36190.436978,4692.949083
78752,10456,456,78752,78752,36190.606009,186747.61273
78753,10456,456,78753,78753,35962.148713,132861.481903
78754,10456,456,78754,78754,35962.060495,29776.843678
78764,10456,456,78764,78764,35111.684304,6309.391139
78765,10456,456,78765,78765,35111.691548,68610.539669
78767,10456,456,78767,78767,35247.028855,2819.121047
78768,10456,456,78768,78768,35247.029569,23125.048494
78769,10456,456,78769,78769,35382.976016,139534.097513
78770,10456,456,78770,78770,35382.946773,1379.072014
78772,10456,456,78772,78772,36094.333153,222920.824878
78773,10456,456,78773,78773,36551.805351,42657.924283
78774,10456,456,78774,78774,36552.014937,170537.202821
78775,10456,456,78775,78775,35147.170838,197275.009717
78777,10456,456,78777,78777,35020.834303,56712.163568
78778,10456,456,78778,78778,35020.830152,23294.539819
78779,10456,456,78779,78779,34889.398167,523201.553169
78780,10456,456,78780,78780,34888.963378,13601.420379
78783,10456,456,78783,78783,35589.399402,79296.624544
78784,10456,456,78784,78784,35673.326909,902343.034181
78785,10456,456,78785,78785,35563.156416,530331.928475
78786,10456,456,78786,78786,35906.491785,1152619.685855
78787,10456,456,78787,78787,35881.312941,449593.843065
79090,10457,457,79090,79090,26194.275389,1433.531506
79091,10457,457,79091,79091,26194.27986,18003.140469
79092,10457,457,79092,79092,26393.929856,21461.168023
79093,10457,457,79093,79093,26394.168511,256663.402809
79112,10457,457,79112,79112,26473.511474,28182.98992
79113,10457,457,79113,79113,26473.509705,19202.313171
79117,10457,457,79117,79117,26365.980262,10742.478872
79118,10457,457,79118,79118,26365.978153,517.127906
79121,10457,457,79121,79121,26566.68915,81894.808903
79122,10457,457,79122,79122,26570.492872,147347.892521
79123,10457,457,79123,79123,26441.408929,53400.394889
79144,10457,457,79144,79144,26295.657512,18857.538855
79145,10457,457,79145,79145,26295.683531,80076.331804
79146,10457,457,79146,79146,26709.063158,27738.413259
79147,10457,457,79147,79147,26709.062522,13376.766126
79175,10457,457,79175,79175,38179.484628,208322.112404
79176,10457,457,79176,79176,38508.77366,418724.234624
79177,10457,457,79177,79177,38502.990616,23881.075809
79179,10457,457,79179,79179,43749.369042,11563.029923
79180,10457,457,79180,79180,43749.36767,1700.670544
79182,10457,457,79182,79182,40572.395302,151066.052957
79183,10457,457,79183,79183,40572.266595,56031.620867
79976,10472,472,79976,79976,29665.141426,117270.772746
79977,10472,472,79977,79977,29748.058026,802251.018061
80080,10475,475,80080,80080,29333.401845,9219.565956
80238,10475,475,80238,80238,29334.649174,208665.029386
80940,10483,483,80940,80940,30546.852173,326915.076822
80941,10483,483,80941,80941,30548.416621,364488.470455
82526,10504,505,82526,82526,27660.321323,43939.759927
82527,10504,505,82527,82527,28255.981557,455500.07825
82528,10504,505,82528,82528,28249.017861,34186.815534
82529,10504,505,82529,82529,28171.894989,389969.374202
82530,10504,505,82530,82530,28122.735127,18762.624965
82531,10504,505,82531,82531,27489.883552,112516.174396
82532,10504,505,82532,82532,28043.176082,253963.287818
82533,10504,505,82533,82533,28041.795632,139951.189908
82534,10504,505,82534,82534,27931.110676,130135.542658
82535,10504,505,82535,82535,27941.701254,870766.321268
82536,10504,505,82536,82536,27569.736935,337597.646085
82537,10504,505,82537,82537,27567.767644,110119.355424
82538,10504,505,82538,82538,26394.56797,182991.669837
82539,10504,505,82539,82539,26314.031601,14948.791156
82540,10504,505,82540,82540,26402.269644,1614.342971
82541,10504,505,82541,82541,27870.331324,51973.356848
82542,10504,505,82542,82542,27961.877641,574829.503058
82543,10504,505,82543,82543,27887.729059,27696.030827
82544,10504,505,82544,82544,28097.549112,374471.672749
82545,10504,505,82545,82545,28089.742175,78667.137892
82546,10504,505,82546,82546,27901.379918,41256.582572
82547,10504,505,82547,82547,28456.632139,781477.144467
82548,10504,505,82548,82548,28439.085398,53417.734141
82549,10504,505,82549,82549,28295.885339,50199.620244
82550,10504,505,82550,82550,33646.865111,378069.789516
82551,10504,505,82551,82551,33646.426784,26660.242256
82552,10504,505,82552,82552,28460.851693,108806.277092
82553,10504,505,82553,82553,32432.215462,69780.984267
82554,10504,505,82554,82554,32433.09586,195756.240783
82555,10504,505,82555,82555,33725.914244,101351.661583
82556,10504,505,82556,82556,33726.224331,222007.577776
82557,10504,505,82557,82557,33465.028345,435439.698945
82558,10504,505,82558,82558,33469.487294,247766.848873
82559,10504,505,82559,82559,34366.513145,140937.878468
82560,10504,505,82560,82560,34373.634011,701464.942585
82561,10504,505,82561,82561,34340.660009,303483.030035
82562,10504,505,82562,82562,34345.758851,388048.590645
82563,10504,505,82563,82563,34033.919121,182118.821884
82564,10504,505,82564,82564,33911.863839,144823.032741
82565,10504,505,82565,82565,34494.271131,3499.35715
82566,10504,505,82566,82566,34494.879975,308662.805175
82567,10504,505,82567,82567,34188.778544,191147.536304
82568,10504,505,82568,82568,34188.505959,10896.057733
82569,10504,505,82569,82569,34332.881537,10262.77896
82570,10504,505,82570,82570,34334.08907,286350.057722
82571,10504,505,82571,82571,33386.466441,227591.765579
82572,10504,505,82572,82572,31802.649588,5896.665091
82573,10504,505,82573,82573,32757.076291,351978.030256
82574,10504,505,82574,82574,32756.311968,199197.366355
82575,10504,505,82575,82575,32267.723317,1519.087893
82576,10504,505,82576,82576,33511.549408,3364.270082
82577,10504,505,82577,82577,33511.551559,16559.969649
82578,10504,505,82578,82578,33269.478343,182194.834866
82579,10504,505,82579,82579,33269.122433,31042.016462
82580,10504,505,82580,82580,33040.509159,15108.868107
82581,10504,505,82581,82581,33040.519473,105390.381573
88095,10560,560,88095,88095,30439.429949,3354153.643475
88096,10560,560,88096,88096,30183.412058,150562.536971
88097,10560,560,88097,88097,30140.639219,333519.79808
88098,10560,560,88098,88098,30137.528056,77739.817752
88099,10560,560,88099,88099,30208.379058,115018.945817
88100,10560,560,88100,88100,30213.134675,253006.859624
88101,10560,560,88101,88101,29994.395659,213127.448401
88102,10560,560,88102,88102,30092.154814,65437.119095
88103,10560,560,88103,88103,31505.023725,3657507.183522
88104,10560,560,88104,88104,31619.852097,4482641.930923
88326,10560,560,88326,88326,30120.569659,5371132.590412
88327,10561,561,88327,88327,30604.982716,3365523.184181
88328,10561,561,88328,88328,30350.659809,160045.703877
88329,10561,561,88329,88329,30308.116402,327380.573697
88330,10561,561,88330,88330,30305.19984,86309.029845
88331,10561,561,88331,88331,30376.141443,106611.147564
88332,10561,561,88332,88332,30381.066547,257263.758586
88333,10561,561,88333,88333,30162.545627,218002.509269
88334,10561,561,88334,88334,30260.434685,60822.979441
88335,10561,561,88335,88335,31674.902451,3661766.88317
88336,10561,561,88336,88336,31799.516741,4884194.393224
88558,10561,561,88558,88558,30195.552086,4998147.830233
88559,10562,562,88559,88559,30348.654076,3333506.547293
88560,10562,562,88560,88560,30095.123522,163088.712914
88561,10562,562,88561,88561,30052.699313,320449.970666
88562,10562,562,88562,88562,30049.884489,89826.362027
88563,10562,562,88563,88563,30120.87384,100944.575101
88564,10562,562,88564,88564,30125.888246,256604.26257
88565,10562,562,88565,88565,29907.486059,218125.26474
88566,10562,562,88566,88566,30005.445438,57606.919012
88567,10562,562,88567,88567,31420.866769,3622102.282143
88568,10562,562,88568,88568,31619.100011,5090090.315834
88790,10562,562,88790,88790,29982.975771,4787276.861017
89625,10574,574,89625,89625,30331.709769,180741.46346
89626,10574,574,89626,89626,30867.704492,7106110.377139
89627,10574,574,89627,89627,29189.808017,296417.360152
89628,10574,574,89628,89628,29118.422662,527698.907964
93385,10617,617,93385,93385,32428.375553,37526.45107
93386,10617,617,93386,93386,32447.786997,416558.737761
93387,10617,617,93387,93387,32442.558115,500459.829688
93388,10617,617,93388,93388,32455.197404,326716.106527
93389,10617,617,93389,93389,32416.315516,27291.85536
93390,10617,617,93390,93390,32190.632233,4374.149224
93391,10617,617,93391,93391,32194.221921,329919.747499
93392,10617,617,93392,93392,31738.216946,414072.271162
93393,10617,617,93393,93393,31663.372083,1098478.966179
93394,10617,617,93394,93394,31378.516537,2748.449295
93395,10617,617,93395,93395,31802.235123,494.965453
93396,10617,617,93396,93396,31802.290932,64390.055358
93397,10617,617,93397,93397,31757.299011,8515.474386
93398,10617,617,93398,93398,31975.748071,191577.920488
93399,10617,617,93399,93399,32202.873602,2889063.131102
93400,10617,617,93400,93400,31628.378058,156632.176611
93401,10617,617,93401,93401,30383.478383,28360.679019
93402,10617,617,93402,93402,31504.923108,107981.913196
93403,10617,617,93403,93403,31504.989202,92699.922669
93406,10617,617,93406,93406,29659.071114,112591.061629
93407,10617,617,93407,93407,30327.032866,618173.551136
93408,10617,617,93408,93408,31818.101999,382632.816818
93409,10617,617,93409,93409,31816.517161,54653.293069
93410,10617,617,93410,93410,32078.331068,66609.777572
93411,10617,617,93411,93411,32079.625832,379988.397814
93412,10617,617,93412,93412,31731.273013,253783.990689
93413,10617,617,93413,93413,32097.69279,6189.332532
93414,10617,617,93414,93414,32144.153187,956593.154805
93415,10617,617,93415,93415,31835.775263,29859.96605
93416,10617,617,93416,93416,31781.314008,2225598.328477
93417,10617,617,93417,93417,32009.077613,456560.332599
93418,10617,617,93418,93418,32017.482297,642954.931553
93419,10617,617,93419,93419,31962.786673,70894.877423
93420,10617,617,93420,93420,31967.307948,484156.280709
94036,10622,622,94036,94036,39208.975379,11030.424612
94037,10622,622,94037,94037,39209.384839,237357.978886
94038,10622,622,94038,94038,39079.212351,1251234.321623
94039,10622,622,94039,94039,39089.210736,557488.203302
94040,10622,622,94040,94040,38980.386165,1274887.816652
94041,10622,622,94041,94041,38521.433293,670249.283003
94042,10622,622,94042,94042,38311.52219,31265.818281
94043,10622,622,94043,94043,38930.621483,56850.960397
94044,10622,622,94044,94044,39069.353528,2086658.361869
94045,10622,622,94045,94045,38736.414467,94313.679487
94047,10622,622,94047,94047,44090.488418,28610.199548
94048,10622,622,94048,94048,44522.118572,31687.603818
94049,10622,622,94049,94049,44522.124344,49576.484447
94050,10622,622,94050,94050,43705.794206,212718.527545
94051,10622,622,94051,94051,43230.736165,228726.054566
94052,10622,622,94052,94052,42794.410485,203358.370097
94053,10622,622,94053,94053,44207.89627,17539.058349
94054,10622,622,94054,94054,44207.945185,129269.339476
94055,10622,622,94055,94055,41724.165131,240711.105098
94056,10622,622,94056,94056,43227.450409,176100.675137
94057,10622,622,94057,94057,43518.498343,198109.08801
94058,10622,622,94058,94058,43517.413634,65708.674131
94059,10622,622,94059,94059,42916.335197,181436.211335
94060,10622,622,94060,94060,44330.140075,81371.216419
94061,10622,622,94061,94061,44330.143287,69117.226743
94062,10622,622,94062,94062,43929.827142,14979.609963
94063,10622,622,94063,94063,43932.962863,777074.909917
94064,10622,622,94064,94064,42274.628543,65468.595556
94065,10622,622,94065,94065,41456.466447,971615.891343
94066,10622,622,94066,94066,43254.844633,351020.048081
94067,10622,622,94067,94067,43675.163084,277450.161789
94068,10622,622,94068,94068,43676.567262,617054.31773
94069,10622,622,94069,94069,42566.909883,28474.831128
94070,10622,622,94070,94070,42246.246975,4151.295842
94071,10622,622,94071,94071,42654.666667,807279.793112
94072,10622,622,94072,94072,42642.063083,305983.672561
94073,10622,622,94073,94073,42110.420658,67327.543743
94074,10622,622,94074,94074,41206.234795,200796.275136
94075,10622,622,94075,94075,42029.771806,544242.148415
94076,10622,622,94076,94076,42026.474966,24151.167359
94117,10622,622,94117,94117,30212.496185,73903.222129
94118,10622,622,94118,94118,30212.461511,20496.047557
94119,10622,622,94119,94119,30230.153099,63339.585755
94120,10622,622,94120,94120,30306.92347,1056255.501026
94121,10622,622,94121,94121,32124.103191,40734.431487
94122,10622,622,94122,94122,32129.018188,230655.957882
94123,10622,622,94123,94123,31961.537676,180543.815248
94124,10622,622,94124,94124,31908.133111,485911.693727
94125,10622,622,94125,94125,32161.777294,121671.685194
94126,10622,622,94126,94126,32161.118144,119860.107712
94127,10622,622,94127,94127,31165.406104,3622.993118
94130,10622,622,94130,94130,30496.334963,9051.823439
94131,10622,622,94131,94131,30496.334451,5204.814916
94132,10622,622,94132,94132,32133.263572,1360.074345
94133,10622,622,94133,94133,32133.263608,2917.60922
94134,10622,622,94134,94134,30126.297606,76752.373305
94135,10622,622,94135,94135,30127.317276,662436.973436
96407,10655,655,96407,96407,26225.369603,1045669.509296
96408,10655,655,96408,96408,26817.568854,419919.084331
96409,10655,655,96409,96409,26811.036822,35381.099857
96410,10655,655,96410,96410,26734.302626,369734.215359
96411,10655,655,96411,96411,26685.524292,31625.157027
96412,10655,655,96412,96412,26052.811828,112147.381324
96413,10655,655,96413,96413,26606.459555,222801.117085
96414,10655,655,96414,96414,26605.481117,164953.486481
96415,10655,655,96415,96415,26495.076249,93075.238553
96416,10655,655,96416,96416,26506.759085,860621.966054
96417,10655,655,96417,96417,26136.143236,291108.911418
96418,10655,655,96418,96418,26134.698617,134442.946657
96421,10655,655,96421,96421,26438.699899,10041.731576
96422,10655,655,96422,96422,26530.964654,544834.773571
96423,10655,655,96423,96423,26457.532059,29875.975819
96424,10655,655,96424,96424,26327.916376,1024.113154
96425,10655,655,96425,96425,26659.813691,3935.787535
96426,10655,655,96426,96426,26660.582904,80026.201242
96427,10655,655,96427,96427,26472.37512,42990.897521
96428,10655,655,96428,96428,26337.993121,9851.618627
96429,10655,655,96429,96429,27011.682352,8953.536354
96430,10655,655,96430,96430,27012.145331,55056.732281
96431,10655,655,96431,96431,26869.08265,51439.120032
96432,10655,655,96432,96432,32220.444061,192676.185909
96433,10655,655,96433,96433,32220.440653,185956.704871
96434,10655,655,96434,96434,31006.642037,62125.152086
96435,10655,655,96435,96435,31006.641773,62775.916235
96436,10655,655,96436,96436,30347.569578,118581.735251
96437,10655,655,96437,96437,32300.832652,35196.846549
96438,10655,655,96438,96438,32301.462219,272476.167773
96439,10655,655,96439,96439,32040.930954,363929.791013
96440,10655,655,96440,96440,32046.048496,241636.265603
96441,10655,655,96441,96441,32943.437823,100775.541765
96442,10655,655,96442,96442,32951.375065,702803.65158
96443,10655,655,96443,96443,32919.384354,260302.092184
96444,10655,655,96444,96444,32925.156686,382577.985758
96445,10655,655,96445,96445,32613.891243,178690.901749
96446,10655,655,96446,96446,33075.107036,124729.024262
96447,10655,655,96447,96447,33074.721442,22710.27614
96448,10655,655,96448,96448,32334.869838,345498.847553
96449,10655,655,96449,96449,32770.13071,113600.821134
96450,10655,655,96450,96450,32914.646376,39073.933184
96451,10655,655,96451,96451,32916.016903,308459.468471
96452,10655,655,96452,96452,31971.047334,482849.001872
96453,10655,655,96453,96453,31340.8128,301224.427712
96454,10655,655,96454,96454,31340.692831,208754.903906
96455,10655,655,96455,96455,30852.353912,34069.903547
96456,10655,655,96456,96456,32097.266322,151272.274723
96457,10655,655,96457,96457,32097.280932,75291.45496
96458,10655,655,96458,96458,31855.452463,123920.086276
96459,10655,655,96459,96459,31855.261019,17834.630094
96460,10655,655,96460,96460,31267.10467,7657.475909
96461,10655,655,96461,96461,31626.781992,614.319908
96462,10655,655,96462,96462,31627.930134,751578.605097
97558,10671,671,97558,97558,33388.861244,5736.212565
97559,10671,671,97559,97559,33388.863009,48324.123014
97562,10671,671,97562,97562,33675.913881,217941.479965
97563,10671,671,97563,97563,33675.926105,102974.8926
97564,10671,671,97564,97564,32198.009126,68194.224289
97567,10671,671,97567,97567,32344.142044,228889.409706
97568,10671,671,97568,97568,32344.016931,23484.672789
97569,10671,671,97569,97569,32440.087874,315150.734926
97570,10671,671,97570,97570,32439.883953,66783.588551
97573,10671,671,97573,97573,33887.946548,7777.270674
97574,10671,671,97574,97574,33887.948108,31689.51
97575,10671,671,97575,97575,33326.771456,5824.21151
97576,10671,671,97576,97576,33326.853674,60359.803959
97577,10671,671,97577,97577,32884.679621,69951.624887
97578,10671,671,97578,97578,32884.347608,33500.467563
97579,10671,671,97579,97579,31910.244904,57541.636669
97581,10671,671,97581,97581,32296.813784,64125.31486
97582,10671,671,97582,97582,32296.889976,180640.335891
97584,10671,671,97584,97584,34121.904675,139768.33205
97585,10671,671,97585,97585,34121.871451,56057.745511
97588,10671,671,97588,97588,33842.107479,139743.681966
97589,10671,671,97589,97589,33842.292006,78833.745068
97590,10671,671,97590,97590,33449.031543,15440.596328
97591,10671,671,97591,97591,34138.15572,336391.246722
97592,10671,671,97592,97592,34137.155805,57216.357987
97593,10671,671,97593,97593,33835.179336,181851.878158
97594,10671,671,97594,97594,33833.425926,12380.654499
97597,10671,671,97597,97597,32625.573044,184266.927943
97598,10671,671,97598,97598,33850.208483,69327.125508
97599,10671,671,97599,97599,33850.807471,191972.814743
97600,10671,671,97600,97600,33930.800645,51688.271036
97601,10671,671,97601,97601,33930.826227,75184.378815
97602,10671,671,97602,97602,32747.941349,306853.235748
97603,10671,671,97603,97603,31841.635167,43613.417879
97604,10671,671,97604,97604,32544.883154,22745.844145
97605,10671,671,97605,97605,32545.041955,291506.394506
97606,10671,671,97606,97606,32653.678237,73589.087046
97607,10671,671,97607,97607,32653.702886,136688.769348
97608,10671,671,97608,97608,31944.922094,57097.13733
97609,10671,671,97609,97609,31944.915654,2082.63107
97610,10671,671,97610,97610,32086.946849,12862.710634
97611,10671,671,97611,97611,32086.952323,54549.322397
97614,10671,671,97614,97614,32002.819919,53045.602437
97615,10671,671,97615,97615,32121.621991,203250.527073
97616,10671,671,97616,97616,32116.231306,106192.855365
97618,10671,671,97618,97618,33066.294902,14454.072865
97619,10671,671,97619,97619,33066.301069,55512.454018
97621,10671,671,97621,97621,32252.459532,11020.4726
97622,10671,671,97622,97622,32252.461206,29184.516275
97624,10671,671,97624,97624,33647.248598,217373.194942
97625,10671,671,97625,97625,33647.169313,34623.94742
97626,10671,671,97626,97626,33684.419209,176303.879579
97627,10671,671,97627,97627,33684.372435,21805.303287
98846,10682,682,98846,98846,35784.417865,98313.075765
98847,10682,682,98847,98847,35972.803396,1078114.053913
98848,10682,682,98848,98848,35897.647287,308332.215591
98849,10682,682,98849,98849,35180.74914,47358.221653
98850,10682,682,98850,98850,35435.911002,206607.979442
98851,10682,682,98851,98851,35434.344853,33450.686992
98852,10682,682,98852,98852,35653.686587,154147.230133
98853,10682,682,98853,98853,35654.238269,231147.814437
98854,10682,682,98854,98854,35836.409246,14573.560014
98855,10682,682,98855,98855,35836.40686,5809.206732
98856,10682,682,98856,98856,35311.969958,2774.69936
98857,10682,682,98857,98857,34962.02006,37.041669
98858,10682,682,98858,98858,34962.020076,455.85792
98859,10682,682,98859,98859,35055.833939,972.307029
98860,10682,682,98860,98860,35143.245775,63359.773178
98861,10682,682,98861,98861,35145.575798,221509.273873
98862,10682,682,98862,98862,35224.09765,255314.143522
98863,10682,682,98863,98863,35953.661905,55670.344029
98864,10682,682,98864,98864,35954.499699,254745.829358
98865,10682,682,98865,98865,35040.960482,246165.347201
98866,10682,682,98866,98866,35832.918342,249018.548334
98867,10682,682,98867,98867,35832.287214,123870.889542
98868,10682,682,98868,98868,35157.119158,38813.136112
98869,10682,682,98869,98869,35569.500141,24468.392878
98870,10682,682,98870,98870,35767.735614,145156.105809
98871,10682,682,98871,98871,36111.789154,185278.057975
98872,10682,682,98872,98872,36110.585148,50450.031971
98873,10682,682,98873,98873,35746.382263,186477.99207
98874,10682,682,98874,98874,35745.856993,14439.353075
98875,10682,682,98875,98875,35598.20582,23433.012546
98876,10682,682,98876,98876,35095.254897,164440.857843
98877,10682,682,98877,98877,35352.840757,34495.913274
98878,10682,682,98878,98878,35352.81613,11679.747586
98879,10682,682,98879,98879,35264.631657,644679.644636
98880,10682,682,98880,98880,35934.703181,102280.983517
98881,10682,682,98881,98881,35934.54621,14111.557022
98882,10682,682,98882,98882,35604.763417,46726.713881
98883,10682,682,98883,98883,35685.624638,79348.086875
98884,10682,682,98884,98884,35690.959388,377075.180003
98885,10682,682,98885,98885,36145.897341,246943.725892
98886,10682,682,98886,98886,36145.397701,141312.108439
98887,10682,682,98887,98887,35626.776694,66167.839809
98888,10682,682,98888,98888,36071.693725,1110513.410385
98889,10682,682,98889,98889,36051.73971,329038.64234
98890,10682,682,98890,98890,35856.153581,48304.786864
98891,10682,682,98891,98891,35536.56573,118165.979674
98892,10682,682,98892,98892,35666.876025,38890.869388
98893,10682,682,98893,98893,36187.867062,227075.311533
98894,10682,682,98894,98894,36186.834593,80723.293298
98895,10682,682,98895,98895,35771.960137,43069.258037
98896,10682,682,98896,98896,35789.809857,345057.571976
98897,10682,682,98897,98897,35787.94616,120859.8937
98898,10682,682,98898,98898,35670.428568,61997.245433
98899,10682,682,98899,98899,36120.854897,405926.050899
98900,10682,682,98900,98900,36118.46635,17023.121982
98901,10682,682,98901,98901,35834.415615,37305.393665
98902,10682,682,98902,98902,35989.155724,32322.122162
98903,10682,682,98903,98903,35989.133436,26209.567383
98904,10682,682,98904,98904,35449.930628,45393.019408
98905,10682,682,98905,98905,35449.843861,45032.178697
98906,10682,682,98906,98906,34968.213772,175280.187166
98907,10682,682,98907,98907,34641.577854,69332.862968
98920,10682,682,98920,98920,41034.60914,1877.472881
98921,10682,682,98921,98921,41090.602842,1381963.908446
98922,10682,682,98922,98922,40926.211772,25857.533506
98923,10682,682,98923,98923,40926.172413,5924.390635
98924,10682,682,98924,98924,41110.374577,14927.056519
98925,10682,682,98925,98925,41147.980263,1481060.21757
98926,10682,682,98926,98926,40935.876494,51095.13833
98927,10682,682,98927,98927,40935.812481,13034.178623
98928,10682,682,98928,98928,40917.298315,818357.925445
98929,10682,682,98929,98929,40880.658082,6433.498741
98930,10682,682,98930,98930,40417.229874,19702.283542
98931,10682,682,98931,98931,41251.662465,626779.774417
98932,10682,682,98932,98932,41252.276783,450160.668379
98933,10682,682,98933,98933,41109.902339,111473.276203
98934,10682,682,98934,98934,41316.274107,354481.950202
98935,10682,682,98935,98935,41310.596122,58830.776398
98936,10682,682,98936,98936,40742.551089,162300.22449
98937,10682,682,98937,98937,40766.187525,706868.332039
98938,10682,682,98938,98938,41258.065357,920032.347896
98939,10682,682,98939,98939,41252.920849,720154.589766
98940,10682,682,98940,98940,40509.168386,33159.83081
98943,10682,682,98943,98943,35567.766688,203003.852222
98944,10682,682,98944,98944,35568.233443,223555.661585
98945,10682,682,98945,98945,35764.943884,62890.767939
98946,10682,682,98946,98946,35776.661414,1039293.794413
98947,10682,682,98947,98947,34837.751238,213320.74161
98948,10682,682,98948,98948,34836.760148,198193.705272
98949,10682,682,98949,98949,35657.709747,389031.436847
98950,10682,682,98950,98950,35738.667794,840230.788147
98951,10682,682,98951,98951,35631.05791,20185.311725
98952,10682,682,98952,98952,34419.229435,9595.845324
98953,10682,682,98953,98953,34601.145867,777908.371051
98954,10682,682,98954,98954,34556.410795,41954.598557
98955,10682,682,98955,98955,34499.508114,12507.349701
98956,10682,682,98956,98956,34603.081342,1117920.639742
98957,10682,682,98957,98957,34669.156741,646715.297837
98958,10682,682,98958,98958,34777.327152,58727.919887
98959,10682,682,98959,98959,34778.043899,154935.200348
98960,10682,682,98960,98960,34756.431857,706897.535897
98961,10682,682,98961,98961,35065.916123,709649.223848
98962,10682,682,98962,98962,35046.390471,333137.809589
98963,10682,682,98963,98963,30991.383246,178126.58033
98964,10682,682,98964,98964,30990.88391,39537.345023
98965,10682,682,98965,98965,31084.48775,667839.315351
98966,10682,682,98966,98966,31297.061377,2194104.555196
98967,10682,682,98967,98967,34687.15417,525463.85622
98968,10682,682,98968,98968,34902.237076,887297.595049
98969,10682,682,98969,98969,35040.775857,1717250.89106
98970,10682,682,98970,98970,34843.50084,820725.9391
98971,10682,682,98971,98971,34817.430215,226768.083714
98972,10682,682,98972,98972,34822.143436,368461.609296
98973,10682,682,98973,98973,34917.904148,334333.920132
98974,10682,682,98974,98974,34914.963754,177071.307154
98975,10682,682,98975,98975,34585.386591,150686.129569
98976,10682,682,98976,98976,34585.340188,178263.753532
98977,10682,682,98977,98977,34810.607323,418056.002621
98978,10682,682,98978,98978,34807.870317,45808.09063
98979,10682,682,98979,98979,34688.387693,81659.905505
98980,10682,682,98980,98980,34237.546384,8491.110237
98981,10682,682,98981,98981,35207.871467,14112.183677
98982,10682,682,98982,98982,35208.515046,146769.886514
98983,10682,682,98983,98983,34773.086067,112468.43986
98984,10682,682,98984,98984,34558.426472,198498.313897
98985,10682,682,98985,98985,34084.845922,107528.181278
98986,10682,682,98986,98986,34395.954273,391536.460319
98987,10682,682,98987,98987,34410.191192,556531.451112
98988,10682,682,98988,98988,35228.215722,542008.971492
98989,10682,682,98989,98989,35224.6469,58287.26525
98990,10682,682,98990,98990,35024.245337,223920.075903
98991,10682,682,98991,98991,35025.298807,378972.938259
98992,10682,682,98992,98992,35020.574045,18418.020386
98993,10682,682,98993,98993,35274.28215,304038.746095
98994,10682,682,98994,98994,35272.913274,10800.887803
98995,10682,682,98995,98995,34826.699364,329135.466942
98996,10682,682,98996,98996,35688.035702,128227.221599
98997,10682,682,98997,98997,35687.972979,92324.38033
98998,10682,682,98998,98998,35091.757127,205162.841892
98999,10682,682,98999,98999,35229.97683,96901.115981
99000,10682,682,99000,99000,35560.661199,104928.477891
99001,10682,682,99001,99001,35734.927682,210320.146566
99002,10682,682,99002,99002,35731.73963,5561.033348
99003,10682,682,99003,99003,35821.258112,5731.916019
99004,10682,682,99004,99004,35821.293311,39077.757331
99005,10682,682,99005,99005,35567.328011,152168.008345
99006,10682,682,99006,99006,35566.301171,3625.238419
99007,10682,682,99007,99007,35331.408669,1242.498013
99008,10682,682,99008,99008,35629.860036,454105.029174
99009,10682,682,99009,99009,35621.638173,169897.158736
99010,10682,682,99010,99010,35499.676764,20343.616523
99011,10682,682,99011,99011,35501.771612,103622.753506
99012,10682,682,99012,99012,35448.256569,902778.811594
99013,10682,682,99013,99013,34510.452472,1858.349439
99014,10682,682,99014,99014,34380.261918,22353.619922
99015,10682,682,99015,99015,34380.500689,203106.42003
101241,10695,695,101241,101241,33176.593332,126110.242754
101242,10695,695,101242,101242,33177.474948,102016.891016
101243,10695,695,101243,101243,33036.924243,28470.439471
101244,10695,695,101244,101244,33424.814532,2693.341991
101245,10695,695,101245,101245,33449.254664,514792.979238
101246,10695,695,101246,101246,33295.881934,142121.453598
101247,10695,695,101247,101247,33397.358429,167642.396963
