"ID","x","DISTANCE","OPL_G"
11547,2,14466.5094708805,FALSE
9941,2,14467.1625029718,FALSE
11965,2,14483.4159794877,FALSE
10645,2,14490.7438973796,FALSE
9948,2,14520.6169290007,FALSE
9937,2,14524.5277369992,FALSE
11741,2,14550.0909022872,FALSE
11962,2,14552.8105203918,FALSE
11738,2,14576.6088887481,FALSE
11548,2,14578.6402534683,FALSE
11495,2,14585.8090891545,FALSE
10316,2,14590.3741772558,FALSE
11527,2,14595.993186432,FALSE
11737,2,14613.1672037127,FALSE
9945,2,14618.1332452998,FALSE
12319,2,14623.1968017916,FALSE
9946,2,14625.3177681859,FALSE
10317,2,14638.0837836991,FALSE
11528,2,14644.8233166971,FALSE
12321,2,14647.3837782992,FALSE
10315,2,14650.5328442585,FALSE
11999,2,14663.1134049916,FALSE
9934,2,14663.9600185473,FALSE
11743,2,14667.9371063997,FALSE
9940,2,14669.8862657666,FALSE
11981,2,14690.6317115809,FALSE
11532,2,14694.204531657,FALSE
11651,2,14699.5101801761,FALSE
11736,2,14710.7817469297,FALSE
9935,2,14711.959827855,FALSE
11964,2,14712.0493678428,FALSE
9949,2,14717.265490707,FALSE
11739,2,14720.3246993739,FALSE
12324,2,14739.6476066149,FALSE
10326,2,14757.8465372053,FALSE
10341,2,14763.522689902,FALSE
10342,2,14774.1082997906,FALSE
12326,2,14784.3148221087,FALSE
10327,2,14784.3286322453,FALSE
9950,2,14784.7158126641,FALSE
9936,2,14843.9131297622,FALSE
11956,2,14847.3352266106,FALSE
11982,2,14847.6528107737,FALSE
11756,2,14848.8434826301,FALSE
11735,2,14853.4435935758,FALSE
12448,2,14867.637688722,FALSE
12447,2,14872.4017170006,FALSE
11520,2,14876.9367104826,FALSE
12002,2,14887.5201036838,FALSE
10249,2,14900.8569949038,FALSE
10685,2,14911.1995131037,FALSE
11977,2,14917.2378041555,FALSE
10629,2,14917.7100798908,FALSE
11649,2,14923.457657473,FALSE
10634,2,14931.8609095938,FALSE
12330,2,14939.8452036797,FALSE
11640,2,14944.6206502659,FALSE
12000,2,14946.2786398855,FALSE
12036,2,14948.6714286801,FALSE
12443,2,14967.1047720019,FALSE
9951,2,14975.4806055869,FALSE
12323,2,14980.4608024336,FALSE
9952,2,14984.2283646206,FALSE
10294,2,15005.0584611828,FALSE
10630,2,15019.3194190663,FALSE
12076,2,15019.9223621939,FALSE
11526,2,15022.2684566939,FALSE
11525,2,15034.6046086212,FALSE
10251,2,15052.8115505452,FALSE
10286,2,15054.2971730679,FALSE
12077,2,15055.433529559,FALSE
10257,2,15056.3231653781,FALSE
12005,2,15061.0172389928,FALSE
10258,2,15066.7393649837,FALSE
9953,2,15067.1216803475,FALSE
11983,2,15070.1514087123,FALSE
11634,2,15074.3866110685,FALSE
11955,2,15074.6690709074,FALSE
12091,2,15075.0285476829,FALSE
11381,2,15075.6016256107,FALSE
10297,2,15076.7476811247,FALSE
10254,2,15086.5845286738,FALSE
12311,2,15103.2847262989,FALSE
10295,2,15109.8133092293,FALSE
12322,2,15110.1387710823,FALSE
12442,2,15110.4250035708,FALSE
11380,2,15113.1633236755,FALSE
11399,2,15124.3056104328,FALSE
11633,2,15129.78118504,FALSE
12061,2,15132.8390345444,FALSE
12341,2,15135.2385732826,FALSE
10256,2,15136.3558875977,FALSE
10311,2,15150.5444718906,FALSE
11986,2,15155.7016719872,FALSE
10250,2,15164.6977728686,FALSE
10635,2,15170.3982443748,FALSE
9921,2,15176.0824909606,FALSE
11635,2,15186.1090559319,FALSE
10296,2,15199.2448562199,FALSE
11516,2,15202.7115326152,FALSE
10313,2,15205.6469533063,FALSE
12318,2,15209.6424790148,FALSE
12335,2,15213.1863683589,FALSE
12340,2,15213.3502718775,FALSE
10282,2,15218.8855664245,FALSE
11514,2,15226.2084692025,FALSE
11985,2,15246.1437574986,FALSE
11497,2,15246.5732150379,FALSE
10253,2,15254.984224764,FALSE
12334,2,15262.485566733,FALSE
11951,2,15270.0041498671,FALSE
10636,2,15270.3735990894,FALSE
10222,2,15274.0145216326,FALSE
12440,2,15274.0322395652,FALSE
12339,2,15277.7539804259,FALSE
10255,2,15280.383369073,FALSE
11496,2,15285.4286640483,FALSE
12316,2,15290.0265187801,FALSE
12305,2,15294.3350625093,FALSE
12441,2,15301.7262776908,FALSE
10298,2,15303.465577783,FALSE
12315,2,15306.6800873035,FALSE
10312,2,15312.2918290146,FALSE
12336,2,15312.5121207056,FALSE
10579,2,15314.3089425434,FALSE
10334,2,15319.3512976635,FALSE
10337,2,15321.4790211706,FALSE
11708,2,15322.5557387502,FALSE
10203,2,15323.619673026,FALSE
10577,2,15323.6725645101,FALSE
10184,2,15324.2970403106,FALSE
10221,2,15338.6519799061,FALSE
11783,2,15341.5594125169,FALSE
10335,2,15341.7443887294,FALSE
10252,2,15342.7480687985,FALSE
10201,2,15350.6879511464,FALSE
12333,2,15351.2009172975,FALSE
12434,2,15356.3637024347,FALSE
11535,2,15357.0444632077,FALSE
10576,2,15357.3331466293,FALSE
12337,2,15363.9949472046,FALSE
10197,2,15364.721929548,FALSE
12445,2,15365.3271196705,FALSE
11782,2,15375.2915544665,FALSE
10202,2,15380.7725719813,FALSE
10216,2,15387.3851812214,FALSE
12088,2,15387.8688216499,FALSE
11710,2,15397.0002051316,FALSE
11781,2,15403.0530371149,FALSE
11509,2,15423.8092863209,FALSE
10571,2,15424.4458506213,FALSE
12317,2,15424.6261590182,FALSE
11556,2,15433.6923011731,FALSE
12446,2,15438.4488417691,FALSE
11508,2,15439.8753931261,FALSE
11953,2,15448.5092950201,FALSE
10288,2,15449.6831657702,FALSE
10204,2,15454.277135309,FALSE
11711,2,15456.8444940535,FALSE
11806,2,15460.7718690503,FALSE
10570,2,15464.4473789716,FALSE
12437,2,15466.6927803756,FALSE
12309,2,15468.6131935164,FALSE
10575,2,15468.7445974068,FALSE
11719,2,15469.7182478097,FALSE
10569,2,15474.6665563103,FALSE
11386,2,15477.2984607586,FALSE
10188,2,15479.1914755778,FALSE
10290,2,15496.3692018319,FALSE
10289,2,15497.3017552073,FALSE
11515,2,15504.6188209509,FALSE
11709,2,15505.9587377091,FALSE
11519,2,15506.541807115,FALSE
12013,2,15507.6754059348,FALSE
9927,2,15516.7933485094,FALSE
11718,2,15524.6417688863,FALSE
11658,2,15533.3481548183,FALSE
11414,2,15546.8161668417,FALSE
12438,2,15552.0787385489,FALSE
10301,2,15552.4966067497,FALSE
11510,2,15553.3227830199,FALSE
10206,2,15556.5312632756,FALSE
10205,2,15562.1111565881,FALSE
11511,2,15564.4902303142,FALSE
11917,2,15570.467492022,FALSE
10279,2,15571.022045099,FALSE
11536,2,15576.6896730201,FALSE
10291,2,15577.6786011806,FALSE
12014,2,15582.4223607483,FALSE
12436,2,15582.5317914286,FALSE
10580,2,15585.5387802675,FALSE
10281,2,15590.0943223436,FALSE
12439,2,15591.7492919695,FALSE
10189,2,15595.8224796017,FALSE
10309,2,15601.5515034528,FALSE
10299,2,15607.9131262878,FALSE
11720,2,15608.5142411147,FALSE
10292,2,15618.7821922038,FALSE
10293,2,15635.3200809462,FALSE
11707,2,15640.3252342191,FALSE
11552,2,15652.4619701303,FALSE
10338,2,15657.1535502034,FALSE
11995,2,15672.0936602021,FALSE
11815,2,15674.2599630156,FALSE
12435,2,15679.6001310502,FALSE
10210,2,15687.9075088773,FALSE
11817,2,15688.2807323141,FALSE
9930,2,15689.6735755453,FALSE
10573,2,15690.1016667074,FALSE
11996,2,15693.9330387026,FALSE
11945,2,15696.188179185,FALSE
11512,2,15697.516399386,FALSE
11415,2,15698.9498179776,FALSE
9929,2,15701.3034958246,FALSE
11513,2,15702.9132647274,FALSE
9928,2,15702.9278232341,FALSE
11998,2,15703.1257887312,FALSE
10208,2,15704.6979316432,FALSE
9924,2,15715.1820955262,FALSE
11997,2,15717.0043532802,FALSE
10572,2,15719.1257040009,FALSE
11412,2,15721.6990331628,FALSE
11944,2,15724.9646685446,FALSE
11554,2,15729.266137437,FALSE
10300,2,15729.6627297897,FALSE
10565,2,15733.0488997953,FALSE
9931,2,15734.1980271661,FALSE
11413,2,15735.7238714498,FALSE
11984,2,15750.4944511985,FALSE
11517,2,15751.076141171,FALSE
11918,2,15753.3550075628,FALSE
11518,2,15755.9771644614,FALSE
10192,2,15756.2437231858,FALSE
11657,2,15759.9801980609,FALSE
10563,2,15760.6192327872,FALSE
10310,2,15775.1845833021,FALSE
10759,2,15792.9531311076,FALSE
12081,2,15802.5560714496,FALSE
11461,2,15804.4166569995,FALSE
11800,2,15804.7464290255,FALSE
11907,2,15807.0937427482,FALSE
10302,2,15815.7006777492,FALSE
11802,2,15818.8685041542,FALSE
11936,2,15819.4414057869,FALSE
10761,2,15820.9963340792,FALSE
10287,2,15835.5338847125,FALSE
11504,2,15837.6800077511,FALSE
10592,2,15838.1621746166,FALSE
12080,2,15841.0092493409,FALSE
10305,2,15844.2867025999,FALSE
11801,2,15847.4876586769,FALSE
9925,2,15847.9409484578,FALSE
10562,2,15848.0650504705,FALSE
11994,2,15849.5333788048,FALSE
11799,2,15850.6322574813,FALSE
11947,2,15853.2067700405,FALSE
9926,2,15856.8591685768,FALSE
11713,2,15857.4039703274,FALSE
12072,2,15857.8774981146,FALSE
10324,2,15859.8452483401,FALSE
11928,2,15865.8043291424,FALSE
10755,2,15866.0533894985,FALSE
11898,2,15871.8024669577,FALSE
10280,2,15876.2433140098,FALSE
11922,2,15876.9070101616,FALSE
10322,2,15877.2071815788,FALSE
11505,2,15878.0561526461,FALSE
9580,2,15891.288700655,FALSE
10323,2,15899.9195122827,FALSE
12268,2,15904.2342392847,FALSE
10756,2,15909.4920920408,FALSE
11946,2,15910.4166687183,FALSE
9919,2,15918.3320965455,FALSE
11958,2,15918.7246209037,FALSE
12073,2,15919.2171660353,FALSE
10593,2,15921.9543983062,FALSE
9918,2,15922.2101349774,FALSE
9932,2,15924.7401442593,FALSE
10308,2,15930.203299245,FALSE
12082,2,15933.3911849862,FALSE
11941,2,15937.0816988951,FALSE
10722,2,15938.1266526147,FALSE
10747,2,15939.8723617433,FALSE
10790,2,15947.2462147884,FALSE
11503,2,15949.813823543,FALSE
10339,2,15952.3487600781,FALSE
12074,2,15953.9865588998,FALSE
10215,2,15956.5512313755,FALSE
10806,2,15957.3978534536,FALSE
10743,2,15958.9023528144,FALSE
10760,2,15959.8710380645,FALSE
11578,2,15961.9109962417,FALSE
10303,2,15971.4752351574,FALSE
11927,2,15973.0598128321,FALSE
12070,2,15977.7854791954,FALSE
12071,2,15978.5373338792,FALSE
11906,2,15990.4425654213,FALSE
10584,2,15999.633899309,FALSE
10789,2,16008.125582067,FALSE
12083,2,16008.7377098269,FALSE
10736,2,16013.4386408526,FALSE
11423,2,16019.970082391,FALSE
10737,2,16020.6777046092,FALSE
11925,2,16021.3065229843,FALSE
10724,2,16023.4337064358,FALSE
11900,2,16033.096660741,FALSE
11464,2,16035.0130449771,FALSE
11385,2,16041.8335084185,FALSE
11570,2,16044.6190704464,FALSE
11991,2,16045.5635364258,FALSE
9569,2,16046.827721392,FALSE
11244,2,16050.8443854977,FALSE
11245,2,16052.9068726111,FALSE
11935,2,16058.5460022112,FALSE
10304,2,16065.2049978769,FALSE
11465,2,16070.3206723921,FALSE
12066,2,16071.7539044758,FALSE
11246,2,16083.161567927,FALSE
10583,2,16084.8116040518,FALSE
11455,2,16086.2308010618,FALSE
10273,2,16087.3869337369,FALSE
10194,2,16090.8680873044,FALSE
11937,2,16105.0689258176,FALSE
11949,2,16107.3768476896,FALSE
11920,2,16107.4863237217,FALSE
11932,2,16109.5556737914,FALSE
12267,2,16112.9472731238,FALSE
11466,2,16115.1528328936,FALSE
12067,2,16122.340497849,FALSE
12266,2,16122.4411979948,FALSE
11924,2,16124.2399571304,FALSE
10744,2,16125.3926287568,FALSE
10193,2,16126.8064593074,FALSE
10219,2,16129.4338003835,FALSE
10750,2,16131.4241664218,FALSE
11776,2,16134.1526348203,FALSE
11818,2,16134.1626950014,FALSE
10272,2,16137.6686738582,FALSE
11940,2,16140.81195711,FALSE
11930,2,16142.264177536,FALSE
11923,2,16142.7251287338,FALSE
11926,2,16144.5955713005,FALSE
10720,2,16153.3704071808,FALSE
11775,2,16155.5912257092,FALSE
11929,2,16161.1444979898,FALSE
10306,2,16162.5934759477,FALSE
12263,2,16165.5122889699,FALSE
12024,2,16168.939837645,FALSE
10740,2,16171.1131162731,FALSE
12084,2,16173.2255169667,FALSE
12027,2,16178.6731225196,FALSE
9570,2,16188.2818908512,FALSE
12087,2,16189.9452259033,FALSE
10225,2,16190.9163607146,FALSE
11777,2,16195.1149525284,FALSE
11993,2,16199.4831490498,FALSE
11569,2,16202.9302948198,FALSE
12090,2,16203.0021732556,FALSE
11573,2,16213.5657306383,FALSE
11521,2,16216.0276415884,FALSE
11931,2,16218.8592442599,FALSE
11768,2,16219.1554493441,FALSE
11950,2,16219.787180684,FALSE
10224,2,16221.5046552119,FALSE
10340,2,16222.0817016107,FALSE
11933,2,16222.382741963,FALSE
11507,2,16224.8773301308,FALSE
9578,2,16225.3950604323,FALSE
10589,2,16226.6117316605,FALSE
10283,2,16228.255148692,FALSE
11778,2,16228.3012239672,FALSE
11793,2,16232.5099091263,FALSE
11992,2,16237.3923162331,FALSE
11909,2,16239.1093962909,FALSE
11767,2,16241.5826071674,FALSE
10739,2,16242.2471231935,FALSE
10813,2,16244.739252189,FALSE
11938,2,16244.9300859465,FALSE
10796,2,16251.3052030454,FALSE
11895,2,16251.4735375989,FALSE
12012,2,16252.2253596731,FALSE
12023,2,16252.3273237448,FALSE
11501,2,16254.8740836947,FALSE
12203,2,16263.7216190473,FALSE
11769,2,16266.7012953257,FALSE
11394,2,16270.3416709035,FALSE
10795,2,16272.8535140086,FALSE
11387,2,16277.1560687078,FALSE
10220,2,16279.9830598941,FALSE
11896,2,16281.2160034869,FALSE
11327,2,16284.7982026772,FALSE
9564,2,16290.0539776588,FALSE
11808,2,16293.830459445,FALSE
11567,2,16298.3083774504,FALSE
9933,2,16299.8425320955,FALSE
11845,2,16300.2393961394,FALSE
11810,2,16300.4915699549,FALSE
11921,2,16301.6742350168,FALSE
11839,2,16303.9070450565,FALSE
10797,2,16307.8521949354,FALSE
10738,2,16309.9188271502,FALSE
11901,2,16312.7070832301,FALSE
10234,2,16314.8024386212,FALSE
11251,2,16316.5178759521,FALSE
11766,2,16318.4005997431,FALSE
10241,2,16318.4832495414,FALSE
10812,2,16326.1756135426,FALSE
10802,2,16327.1062510249,FALSE
10243,2,16328.0533399966,FALSE
11915,2,16331.8686020716,FALSE
11784,2,16332.1721232366,FALSE
11934,2,16333.1287772738,FALSE
12202,2,16336.9333049887,FALSE
11779,2,16337.6481553204,FALSE
10791,2,16338.4162660579,FALSE
11809,2,16344.5840678661,FALSE
10808,2,16356.8097512896,FALSE
10762,2,16356.9232797113,FALSE
12025,2,16362.2133015301,FALSE
10235,2,16365.5926066748,FALSE
11786,2,16372.3155988185,FALSE
11916,2,16372.7858587534,FALSE
10226,2,16373.3124106125,FALSE
11844,2,16376.7102109679,FALSE
11812,2,16380.6547044707,FALSE
12201,2,16388.763421796,FALSE
11591,2,16394.3339453365,FALSE
12270,2,16398.5136962384,FALSE
11908,2,16401.6561295514,FALSE
11858,2,16403.490382994,FALSE
11857,2,16403.9151934118,FALSE
11939,2,16406.661528051,FALSE
10587,2,16407.7462333353,FALSE
11785,2,16414.3013311449,FALSE
11474,2,16415.3174634969,FALSE
12200,2,16418.0150856329,FALSE
11871,2,16419.0850312149,FALSE
11842,2,16421.709972391,FALSE
10239,2,16425.2137746466,FALSE
11326,2,16426.0563729567,FALSE
10765,2,16426.5380419158,FALSE
10763,2,16426.8507698262,FALSE
10585,2,16428.4922094786,FALSE
10586,2,16431.5989636078,FALSE
12069,2,16439.9167257036,FALSE
10227,2,16443.2571730168,FALSE
10242,2,16445.5340139636,FALSE
12204,2,16452.2658818561,FALSE
11897,2,16452.8916241465,FALSE
10766,2,16454.5882919497,FALSE
11795,2,16469.7239343449,FALSE
9550,2,16477.9274578419,FALSE
11942,2,16484.8142854582,FALSE
11813,2,16488.8159450173,FALSE
10742,2,16490.2477873828,FALSE
11406,2,16491.8944723924,FALSE
10767,2,16504.137452752,FALSE
9573,2,16506.8357572545,FALSE
12016,2,16509.818864921,FALSE
11240,2,16510.5389489263,FALSE
10236,2,16513.0659018534,FALSE
9565,2,16513.087126715,FALSE
10764,2,16513.5784245381,FALSE
11821,2,16516.2397615874,FALSE
10228,2,16521.7432679927,FALSE
11820,2,16526.1598170994,FALSE
10230,2,16526.8378561371,FALSE
11819,2,16527.6217786056,FALSE
11409,2,16546.4389321081,FALSE
11904,2,16551.7519841988,FALSE
9571,2,16554.5429306003,FALSE
11323,2,16562.123346298,FALSE
10567,2,16562.5927697067,FALSE
10600,2,16565.5851203766,FALSE
11418,2,16565.7078245241,FALSE
10749,2,16567.6518042576,FALSE
10566,2,16572.7901577267,FALSE
11910,2,16575.362711297,FALSE
12199,2,16576.3013660652,FALSE
11807,2,16577.0974463936,FALSE
10723,2,16578.9502625153,FALSE
11236,2,16580.9297138849,FALSE
10798,2,16585.7134648485,FALSE
11811,2,16587.691301211,FALSE
11480,2,16589.3652529391,FALSE
11837,2,16589.7651307668,FALSE
11489,2,16592.8826773091,FALSE
11237,2,16594.3695048136,FALSE
10788,2,16595.3737707631,FALSE
11479,2,16600.7431299499,FALSE
11486,2,16604.1797037434,FALSE
10768,2,16614.6327027189,FALSE
10229,2,16614.9344991535,FALSE
10752,2,16615.2167413539,FALSE
9572,2,16615.6045433046,FALSE
11568,2,16616.6940500263,FALSE
11835,2,16621.1254505811,FALSE
10597,2,16621.7453112602,FALSE
10598,2,16636.6523287004,FALSE
12417,2,16639.6860350867,FALSE
10717,2,16640.464353688,FALSE
9553,2,16643.5358146668,FALSE
11445,2,16648.9003868422,FALSE
11325,2,16649.6519783992,FALSE
11836,2,16650.7668845124,FALSE
11235,2,16650.8714701259,FALSE
11832,2,16651.2395131383,FALSE
10602,2,16653.8819434986,FALSE
10245,2,16658.2587254222,FALSE
11324,2,16658.3781535627,FALSE
11912,2,16662.0212888889,FALSE
11834,2,16662.6170221698,FALSE
10601,2,16668.7968891871,FALSE
11410,2,16670.2801360048,FALSE
11435,2,16672.6264782521,FALSE
11911,2,16676.0710203001,FALSE
12416,2,16677.1235021403,FALSE
11482,2,16680.8591784605,FALSE
11879,2,16681.6818435283,FALSE
11234,2,16683.8889187539,FALSE
11488,2,16692.0336583641,FALSE
11238,2,16723.5815574165,FALSE
11408,2,16724.3536619282,FALSE
12381,2,16724.4855697171,FALSE
10725,2,16727.30645627,FALSE
12208,2,16727.5684538429,FALSE
11913,2,16728.9377009526,FALSE
10237,2,16732.8150403852,FALSE
11873,2,16733.2310398385,FALSE
10624,2,16737.4627131063,FALSE
9574,2,16737.6604730365,FALSE
11419,2,16749.3660769747,FALSE
11438,2,16757.3864086698,FALSE
11253,2,16764.5646630302,FALSE
12228,2,16764.9196383563,FALSE
11838,2,16771.1759362429,FALSE
12019,2,16773.7823013209,FALSE
11902,2,16780.000337268,FALSE
11796,2,16784.3311177777,FALSE
10238,2,16790.6821399483,FALSE
11254,2,16795.9235448223,FALSE
9551,2,16797.5666988011,FALSE
11562,2,16798.0648002017,FALSE
11589,2,16799.0025626591,FALSE
12219,2,16802.5715053114,FALSE
11914,2,16807.3733551871,FALSE
11329,2,16808.8988513591,FALSE
12020,2,16813.4098813662,FALSE
9567,2,16816.2102868566,FALSE
11872,2,16817.1857328314,FALSE
11727,2,16818.0330985928,FALSE
11432,2,16820.9091099995,FALSE
11431,2,16823.7314944362,FALSE
10726,2,16826.1887530688,FALSE
12021,2,16826.4327875022,FALSE
11728,2,16827.7396353569,FALSE
12218,2,16827.9332331083,FALSE
12182,2,16835.907069511,FALSE
10727,2,16837.7423833187,FALSE
11773,2,16845.8370149912,FALSE
11242,2,16846.0488891521,FALSE
11491,2,16848.2732985769,FALSE
10730,2,16850.3746725541,FALSE
11295,2,16851.2614209533,FALSE
11256,2,16852.2711604554,FALSE
11559,2,16864.1896668329,FALSE
9510,2,16865.718482295,FALSE
11255,2,16866.3122473413,FALSE
11560,2,16870.8076994347,FALSE
11173,2,16883.4258180765,FALSE
10784,2,16891.5188220396,FALSE
10772,2,16893.2854763637,FALSE
9545,2,16894.5366934941,FALSE
11585,2,16896.2478928381,FALSE
11450,2,16901.3584344579,FALSE
11725,2,16901.550565271,FALSE
11723,2,16904.6487469594,FALSE
11174,2,16936.8011802533,FALSE
11856,2,16937.6864383971,FALSE
11257,2,16947.7846995352,FALSE
10719,2,16948.7571518059,FALSE
9604,2,16949.4165784808,FALSE
11874,2,16953.4782864903,FALSE
9512,2,16967.5867475681,FALSE
11558,2,16968.5135124072,FALSE
12396,2,16983.1104209312,FALSE
10774,2,16985.5538998774,FALSE
11294,2,16986.253270205,FALSE
12062,2,16988.9706059644,FALSE
11441,2,16990.8237681327,FALSE
11434,2,16991.1435275047,FALSE
9537,2,16993.0323413454,FALSE
11721,2,16994.8771390103,FALSE
12063,2,17001.3403879789,FALSE
11876,2,17002.8332364694,FALSE
10771,2,17011.5757601537,FALSE
11814,2,17017.1179772233,FALSE
10232,2,17021.0509338012,FALSE
9617,2,17022.996866561,FALSE
11422,2,17023.5531531522,FALSE
12239,2,17023.7615366807,FALSE
9546,2,17043.7958939338,FALSE
9544,2,17052.8203076865,FALSE
11437,2,17053.9915600496,FALSE
11439,2,17055.2926432334,FALSE
10231,2,17055.7493305586,FALSE
12399,2,17056.3913265751,FALSE
10233,2,17058.0726737532,FALSE
11877,2,17059.8359581859,FALSE
10718,2,17063.306919084,FALSE
9513,2,17063.527737206,FALSE
11150,2,17067.6022638866,FALSE
11260,2,17070.8135060346,FALSE
11888,2,17071.1837641129,FALSE
9509,2,17074.2461634759,FALSE
10607,2,17077.392363077,FALSE
10777,2,17089.1349532488,FALSE
11149,2,17089.4551664865,FALSE
9514,2,17092.8737630384,FALSE
11308,2,17097.5228526021,FALSE
11303,2,17102.4407270656,FALSE
11259,2,17107.4304036539,FALSE
11726,2,17110.6548733882,FALSE
12064,2,17110.934866202,FALSE
11313,2,17111.7451712544,FALSE
12221,2,17116.5200252371,FALSE
12272,2,17119.8735581318,FALSE
11886,2,17141.3837598588,FALSE
12402,2,17142.9002284551,FALSE
9521,2,17143.8910491678,FALSE
11309,2,17144.1875743078,FALSE
10783,2,17146.949856815,FALSE
9536,2,17158.2596404204,FALSE
10773,2,17162.5272943976,FALSE
9555,2,17163.7539362466,FALSE
10782,2,17171.7777202208,FALSE
10779,2,17171.9390534973,FALSE
11310,2,17177.4439176767,FALSE
9581,2,17182.6696732572,FALSE
9605,2,17189.899573479,FALSE
9549,2,17192.6109480082,FALSE
12065,2,17193.2842402193,FALSE
9554,2,17200.5106452963,FALSE
10786,2,17202.2627343656,FALSE
11300,2,17205.3702420518,FALSE
12210,2,17213.8325726714,FALSE
12248,2,17223.2774014571,FALSE
10623,2,17226.2386076203,FALSE
10609,2,17229.2219017814,FALSE
11883,2,17231.1862025101,FALSE
11863,2,17236.1147525074,FALSE
9538,2,17245.0041846537,FALSE
11281,2,17253.755397922,FALSE
11272,2,17255.7601434349,FALSE
11221,2,17272.9763089322,FALSE
9556,2,17276.414766599,FALSE
11884,2,17280.7108980094,FALSE
11885,2,17282.7102471729,FALSE
9524,2,17288.6609327302,FALSE
12405,2,17297.2452224332,FALSE
10780,2,17300.9243453702,FALSE
11301,2,17301.0403391346,FALSE
10590,2,17302.5224358707,FALSE
11864,2,17307.184552704,FALSE
12211,2,17323.3575642622,FALSE
10781,2,17325.7436669263,FALSE
11219,2,17334.9680602277,FALSE
9515,2,17335.6137576737,FALSE
10612,2,17339.1797242243,FALSE
10778,2,17340.8630928535,FALSE
12406,2,17342.432743233,FALSE
11827,2,17345.1319879857,FALSE
12403,2,17349.9854805372,FALSE
11160,2,17350.0297542325,FALSE
11220,2,17350.5803776309,FALSE
11180,2,17355.5327624416,FALSE
9511,2,17364.7358882006,FALSE
11729,2,17365.9255088727,FALSE
9616,2,17366.1737585344,FALSE
9516,2,17372.1490533825,FALSE
9539,2,17372.6354526822,FALSE
11730,2,17386.7573497838,FALSE
9519,2,17389.909855656,FALSE
11175,2,17394.1644186144,FALSE
9606,2,17399.7713249824,FALSE
9561,2,17407.3669722553,FALSE
11887,2,17411.4901088009,FALSE
11889,2,17411.8038161155,FALSE
9560,2,17417.2907692421,FALSE
12229,2,17437.5983304494,FALSE
11169,2,17454.1008117183,FALSE
11317,2,17460.1838227891,FALSE
10619,2,17460.6768493079,FALSE
9562,2,17473.5891195457,FALSE
12379,2,17484.0746013391,FALSE
11214,2,17489.0127895877,FALSE
11826,2,17495.5774793134,FALSE
10362,2,17508.23223516,FALSE
10626,2,17508.9030988445,FALSE
11212,2,17513.4906964764,FALSE
11878,2,17520.1275652242,FALSE
12172,2,17527.0119722981,FALSE
9541,2,17538.9310065252,FALSE
11170,2,17558.1895369281,FALSE
11182,2,17558.2975273856,FALSE
11177,2,17558.957199423,FALSE
12170,2,17562.5316204597,FALSE
11176,2,17564.3334062842,FALSE
11732,2,17564.7998069202,FALSE
12171,2,17592.8834029051,FALSE
9520,2,17594.4926173885,FALSE
9534,2,17598.9203708172,FALSE
10620,2,17622.154996629,FALSE
9543,2,17627.9054876847,FALSE
11733,2,17629.6124650864,FALSE
9526,2,17634.2660722345,FALSE
9563,2,17635.004376716,FALSE
10616,2,17637.5202083181,FALSE
9523,2,17641.4902446418,FALSE
11166,2,17644.546265656,FALSE
11215,2,17648.6352887706,FALSE
9517,2,17649.9495545677,FALSE
9542,2,17650.4635948624,FALSE
10618,2,17665.3446692889,FALSE
11179,2,17670.0354645615,FALSE
9527,2,17679.6006527918,FALSE
9518,2,17683.8640980743,FALSE
9600,2,17701.5990088756,FALSE
12159,2,17716.9519607748,FALSE
11167,2,17728.6308638334,FALSE
12245,2,17738.2159959348,FALSE
11867,2,17742.5523730728,FALSE
9540,2,17744.5791012915,FALSE
12197,2,17746.6843316491,FALSE
12214,2,17757.4263529361,FALSE
9535,2,17796.0623228723,FALSE
12246,2,17799.2317799537,FALSE
11218,2,17804.8517675055,FALSE
9528,2,17805.1395112669,FALSE
12242,2,17834.3796528985,FALSE
9590,2,17839.9223480782,FALSE
10617,2,17839.9779300112,FALSE
12196,2,17857.1111320076,FALSE
10622,2,17863.9226821629,FALSE
12198,2,17866.1513058654,FALSE
9609,2,17904.1861938638,FALSE
12193,2,17904.5907431901,FALSE
11882,2,17936.7757675622,FALSE
12126,2,17952.8571873862,FALSE
9598,2,17967.7781477406,FALSE
11171,2,17989.5262276759,FALSE
9611,2,17992.4860684434,FALSE
10359,2,17992.9668180397,FALSE
9597,2,17999.5235919342,FALSE
12222,2,18013.2768667631,FALSE
11209,2,18019.4373141367,FALSE
10376,2,18053.8826567926,FALSE
11881,2,18057.6794008421,FALSE
9610,2,18070.5083092347,FALSE
10352,2,18079.5264928069,FALSE
10355,2,18082.2999156418,FALSE
11225,2,18131.0521909858,FALSE
12164,2,18225.5940008394,FALSE
11229,2,18227.1562787062,FALSE
10378,2,18227.892479072,FALSE
9999,2,18237.1266287462,FALSE
10384,2,18257.206202719,FALSE
10625,2,18262.0137743749,FALSE
10353,2,18291.2909078353,FALSE
12167,2,18296.5922926281,FALSE
12161,2,18341.1185498014,FALSE
10361,2,18342.8545351191,FALSE
10360,2,18346.3323480442,FALSE
9593,2,18368.902319005,FALSE
10056,2,18417.433995495,FALSE
12186,2,18448.3173367704,FALSE
10364,2,18456.3258198086,FALSE
10059,2,18471.40439889,FALSE
12162,2,18487.6519307351,FALSE
10057,2,18490.5339875337,FALSE
10363,2,18492.5212335329,FALSE
