"OBJECTID_1";"ID";"NAME";"NUMB";"WEBSITE";"TYPE";"OKRUG";"FOUNDATION";"SCHOOLS_COUNT";"STEP1";"STEP2";"STEP3"
39;78,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1560";1560,000000;"http://lyc1560.mskobr.ru/";"лицей";"СЗАО";"присоединение";6,000000;0,000000;0,000000;123,000000
40;79,000000;"Государственное бюджетное образовательное учреждение города Москвы гимназия №1551";1551,000000;"http://gym1551sz.mskobr.ru/";"гимназия";"СЗАО";"присоединение";4,000000;714,000000;888,000000;171,000000
41;90,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2005 ";2005,000000;"http://sch2005sz.mskobr.ru/";"школа";"СЗАО";"слияние";2,000000;895,000000;841,000000;227,000000
42;92,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1900";1900,000000;"http://sch1900sz.mskobr.ru/";"школа";"СЗАО";"присоединение";2,000000;711,000000;674,000000;160,000000
43;93,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1985";1985,000000;"http://sch1985.mskobr.ru/";"школа";"СЗАО";"присоединение";1,000000;486,000000;561,000000;123,000000
44;95,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №86 имени М.Е. Катукова";86,000000;"http://sch86sz.mskobr.ru/";"школа";"СЗАО";"присоединение";2,000000;358,000000;493,000000;83,000000
45;97,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1298";1298,000000;"http://sch1298sz.mskobr.ru/";"школа";"СЗАО";"присоединение";1,000000;625,000000;499,000000;116,000000
46;99,000000;"Государственное бюджетное образовательное учреждение города Москвы лицей №1564 имени Героя Советского Союза А.П. Белобородова";1564,000000;"http://lyc1564.mskobr.ru/";"лицей";"СЗАО";"слияние";3,000000;494,000000;1013,000000;254,000000
47;102,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1005 «Алые паруса»";1005,000000;"http://sch1005sz.mskobr.ru/";"школа";"СЗАО";"слияние";1,000000;350,000000;218,000000;40,000000
48;103,000000;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1212";1212,000000;"http://sch1212sz.mskobr.ru/";"школа";"СЗАО";"присоединение";2,000000;337,000000;295,000000;76,000000
