"SCHOOL_ID","BUILDING_ID","DIST"
10825,44445,149
10825,44446,103
10825,44447,182
10825,44448,94
10825,44449,108
10825,44456,495
10825,44457,376
10825,44458,334
10826,36986,488
10826,37078,414
10826,37079,436
10826,37080,411
10826,37081,435
10826,37082,456
10826,37117,452
10826,37487,491
10826,37489,480
10826,37490,209
10826,37491,320
10826,37493,170
10826,37494,242
10826,37495,121
10826,37496,243
10826,37498,312
10826,37499,119
10826,37500,249
10826,37501,320
10826,37502,415
10826,37503,422
10826,37504,338
10826,37505,365
10826,37507,376
10826,37508,295
10826,37509,317
10826,37511,335
10826,37512,252
10826,37513,277
10826,37514,303
10826,37515,444
10826,37516,377
10826,37517,467
10826,37520,494
10826,37521,479
10826,37522,433
10826,37523,425
10826,37527,383
10826,37528,378
10826,37529,331
10826,37530,380
10826,37531,336
10826,37532,368
10826,37534,276
10826,37536,267
10826,37537,256
10826,37538,224
10826,37539,101
10826,37540,248
10826,37541,265
10826,37542,81
10826,37543,129
10826,37544,160
10826,37549,486
10826,37550,420
10826,37551,448
10826,37552,499
10826,37553,377
10826,37554,326
10826,37557,408
10826,37558,395
10826,37560,398
10826,37561,348
10826,37562,416
10826,37563,361
10826,37564,282
10826,37565,442
10827,37226,479
10827,37288,363
10827,37289,478
10827,37408,243
10827,37409,271
10827,37410,289
10827,37411,311
10827,37412,380
10827,37414,459
10827,37442,415
10827,37443,434
10827,37444,458
10827,37446,423
10827,37460,459
10827,37461,297
10827,37462,225
10827,37463,174
10827,37464,198
10827,37465,273
10827,37466,236
10827,37467,357
10827,37470,333
10827,37472,244
10827,37473,347
10827,37478,434
10827,37479,400
10827,37480,474
10827,37487,445
10827,37488,489
10827,37489,377
10827,37490,246
10827,37491,481
10827,37493,273
10827,37494,465
10827,37495,355
10827,37496,495
10827,37499,443
10827,37502,341
10827,37503,384
10827,37504,210
10827,37505,341
10827,37507,388
10827,37508,213
10827,37509,351
10827,37511,402
10827,37512,225
10827,37513,372
10827,37514,424
10827,37516,485
10827,37522,468
10827,37523,413
10827,37527,434
10827,37528,376
10827,37529,342
10827,37530,285
10827,37531,404
10827,37532,484
10827,37534,382
10827,37536,346
10827,37537,252
10827,37538,133
10827,37539,238
10827,37540,97
10827,37541,210
10827,37542,272
10827,37543,371
10827,37544,410
10827,37555,437
10827,37556,392
10827,37557,79
10827,37558,77
10827,37560,129
10827,37561,90
10827,37562,199
10827,37563,147
10827,37564,118
10827,37565,265
10828,3948,344
10828,3955,419
10828,3962,425
10828,3963,370
10828,3964,399
10828,3965,395
10828,3966,291
10828,3967,224
10828,3968,157
10828,3969,168
10828,3970,399
10828,3971,353
10828,3973,432
10828,3995,162
10828,3996,175
10828,3997,66
10828,3999,215
10828,4000,248
10828,4001,223
10828,4002,125
10828,4003,361
10828,4006,112
10828,4007,178
10828,4011,33
10828,4017,307
10828,4018,383
10828,4019,492
10828,4025,317
10828,4026,326
10828,4027,392
10828,4075,377
10828,4076,425
10828,4077,423
10828,4078,245
10828,4079,254
10828,4080,213
10828,4082,342
10828,4084,326
10828,4130,91
10828,4132,378
10828,4133,204
10828,4134,245
10828,4135,257
10828,4136,346
10828,4140,115
10828,4141,258
10828,4142,224
10828,4143,249
10828,4145,301
10828,4146,319
10828,4148,391
10828,4149,376
10828,4153,339
10828,4154,280
10828,4172,433
10828,4173,430
10828,4175,493
10828,4176,458
10829,37123,446
10829,37124,423
10829,37125,328
10829,37126,295
10829,37127,274
10829,37128,269
10829,37129,269
10829,37130,303
10829,37131,381
10829,37132,198
10829,37133,128
10829,37134,186
10829,37135,256
10829,37137,131
10829,37138,95
10829,37139,197
10829,37140,222
10829,37141,259
10829,37142,300
10829,37143,190
10829,37144,297
10829,37145,318
10829,37146,346
10829,37147,386
10829,37148,379
10829,37149,107
10829,37150,209
10829,37151,171
10829,37152,218
10829,37153,233
10829,37154,173
10829,37190,474
10829,37195,457
10829,37197,387
10829,37201,309
10829,37204,442
10829,37205,394
10829,37206,350
10829,37209,445
10829,37214,417
10829,37352,490
10829,37353,466
10830,1036,458
10830,1037,491
10830,1038,466
10830,1039,443
10830,1040,457
10830,1041,419
10830,1042,395
10830,1043,384
10830,1044,356
10830,1045,361
10830,1046,347
10830,1047,347
10830,1048,426
10830,1049,471
10830,1050,490
10830,1051,346
10830,1052,314
10830,1053,448
10830,1054,350
10830,1055,486
10830,1057,429
10830,1060,436
10830,1061,461
10830,1062,443
10830,1065,476
10830,1073,496
10830,1075,142
10830,1076,249
10830,1077,143
10830,1078,319
10830,1079,377
10830,1080,230
10830,1081,412
10830,1082,258
10830,1083,285
10830,1084,322
10830,1085,383
10830,1088,456
10830,1089,474
10830,1091,260
10830,1092,288
10830,1093,321
10830,1094,385
10830,1096,438
10830,1097,494
10830,1099,247
10830,1114,401
10830,1115,411
10830,1116,359
10830,1117,378
10830,1119,458
10830,1120,423
10830,1121,319
10830,1122,375
10830,1123,365
10830,1124,382
10830,1134,433
10830,1135,454
10830,1139,446
10830,1140,481
10830,1142,99
10830,1143,141
10830,1144,141
10830,1147,194
10830,1153,167
10830,1157,117
10830,1158,167
10830,1160,217
10830,1161,291
10830,1162,176
10830,1163,206
10830,1164,217
10830,1165,230
10830,1166,253
10830,1167,274
10830,1169,278
10830,1170,286
10830,1171,297
10830,1172,317
10830,1179,412
10830,1180,442
10830,1181,348
10830,1182,374
10830,1184,223
10830,1185,258
10830,4560,114
10830,4561,160
10830,4562,103
10830,4568,102
10830,4569,218
10830,4571,228
10830,4572,174
10830,4574,192
10830,4575,157
10830,4576,151
10830,4578,290
10830,4579,299
10830,4580,290
10830,4581,244
10830,4582,345
10830,4583,373
10830,4585,391
10830,4594,414
10830,4639,284
10830,4640,201
10830,4641,311
10830,4642,301
10830,4643,316
10830,4644,296
10830,4645,330
10830,4646,366
10830,4647,349
10830,4648,390
10830,4649,350
10830,4650,438
10830,4651,399
10830,4652,429
10830,4654,265
10830,4655,297
10830,4656,310
10830,4669,218
10830,4671,393
10830,4672,339
10830,4784,156
10830,4785,236
10830,4787,163
10830,4788,195
10830,4789,232
10830,4803,476
10830,4804,455
10830,4826,185
10830,4827,179
10830,4828,250
10830,4829,232
10830,4858,417
10830,4859,494
10830,4865,500
10830,4889,495
10830,4920,365
10830,4924,373
10830,4925,359
10830,4926,370
10830,4927,404
10830,4928,416
10830,4929,439
10830,4930,440
10830,4931,409
10830,4946,81
10830,4947,122
10830,4948,133
10830,4949,274
10830,4950,182
10830,4951,339
10830,4952,364
10830,4953,421
10830,4956,79
10830,4962,238
10830,4963,154
10830,4964,147
10830,4967,123
10830,4968,215
10830,4990,492
10830,4993,495
10831,40470,370
10831,40471,385
10831,40472,328
10831,40475,473
10831,40478,372
10831,40482,346
10831,40483,463
10831,40486,399
10831,40487,402
10831,40488,156
10831,40489,398
10831,40490,295
10831,40491,303
10831,40492,430
10831,40494,207
10831,40495,229
10831,40496,218
10831,40497,267
10831,40501,481
10831,40502,433
10831,40503,415
10831,40504,300
10831,40506,313
10831,40508,463
10831,40509,467
10831,40510,378
10831,40511,360
10831,40512,305
10831,40513,500
10831,40514,428
10831,40517,467
10831,40527,466
10831,40529,474
10831,40530,257
10831,40531,53
10831,40532,348
10831,40533,237
10831,40534,420
10831,40537,401
10831,40538,480
10831,40539,154
10831,40542,182
10831,40543,121
10831,40544,136
10831,40545,204
10831,40546,70
10831,40547,173
10831,40548,280
10831,40559,277
10831,40560,207
10831,40561,409
10831,40563,489
10831,40564,446
10831,40565,499
10831,40568,197
10831,40569,94
10831,40570,110
10831,40591,454
10831,40594,483
10831,40628,489
10831,40686,391
10831,40687,435
10831,40688,407
10831,40690,396
10831,40691,392
10831,40692,354
10831,40693,412
10831,40694,430
10831,40695,450
10831,40696,454
10831,40697,497
10832,35944,402
10832,35960,418
10832,35961,327
10832,35962,497
10832,35980,368
10832,35981,344
10832,35987,252
10832,35990,248
10832,35992,233
10832,35995,396
10832,35996,492
10832,36015,335
10832,36016,456
10832,36027,330
10832,36032,260
10832,36033,167
10832,36034,275
10832,36036,437
10832,36037,384
10832,36097,263
10832,36098,162
10832,36099,72
10832,36100,257
10832,36101,67
10832,36102,126
10832,36103,192
10832,36104,121
10832,36105,183
10832,36106,66
10832,36107,218
10833,8422,470
10833,8424,405
10833,8425,444
10833,8426,398
10833,8429,343
10833,8430,283
10833,8431,271
10833,8435,342
10833,8436,211
10833,8438,382
10833,8439,423
10833,8440,474
10833,8455,435
10833,8478,463
10833,8496,365
10833,8509,386
10833,8510,374
10833,8513,304
10833,8515,335
10833,8516,210
10833,8517,136
10833,8518,182
10833,8519,229
10833,8523,298
10833,8524,273
10833,8525,219
10833,8526,310
10833,8601,467
10833,8602,388
10833,8603,312
10833,8604,403
10833,8605,335
10833,8606,296
10833,8607,260
10833,8608,227
10833,8609,240
10833,8610,159
10833,8611,137
10833,8612,103
10833,8613,103
10833,8614,123
10833,8615,219
10833,8618,430
10833,8619,427
10833,8621,437
10833,8622,463
10833,8674,497
10833,11946,498
10833,11949,307
10833,11950,360
10833,11958,404
10833,11959,418
10833,11963,496
10833,12008,454
10833,12011,416
10833,12046,269
10833,12047,322
10833,12048,385
10833,12049,412
10833,12050,380
10833,12051,299
10833,12052,329
10833,12053,497
10833,12054,497
10834,11919,443
10834,11921,479
10834,11922,420
10834,11923,353
10834,11924,279
10834,11925,385
10834,11927,245
10834,11928,239
10834,11930,187
10834,11967,296
10834,11968,252
10834,11969,338
10834,11970,189
10834,11971,138
10834,11972,188
10834,11973,273
10834,11974,369
10834,11975,314
10834,11976,377
10834,11977,101
10834,11978,155
10834,11979,121
10834,11980,95
10834,11981,107
10834,11990,466
10834,11992,493
10834,11994,425
10834,11995,335
10834,11996,385
10834,11997,411
10834,12028,454
10834,12029,440
10834,12037,471
10834,12055,403
10834,12056,499
10834,12063,258
10834,12064,271
10834,12086,317
10834,12090,412
10834,12091,314
10834,12092,365
10834,12150,488
10834,12151,426
10834,12156,421
10834,12157,358
10834,12176,434
10834,12177,373
10834,12178,337
10834,12179,346
10834,12180,220
10834,12181,385
10834,12182,462
10834,12183,407
10834,12185,159
10834,12187,251
10834,12188,174
10835,40263,348
10835,40264,428
10835,40265,413
10835,40267,489
10835,40268,404
10835,40269,425
10835,40271,246
10835,40272,159
10835,40273,224
10835,40274,300
10835,40275,277
10835,40276,133
10835,40277,270
10835,40278,179
10835,40279,118
10835,40280,202
10835,40281,219
10835,40282,122
10835,40283,103
10835,40284,401
10835,40285,418
10835,40286,369
10835,40301,363
10835,40302,443
10835,40304,477
10835,40305,410
10836,6987,419
10836,6991,448
10836,6992,469
10836,6993,447
10836,6997,500
10836,7002,334
10836,7003,213
10836,7004,225
10836,7006,166
10836,7007,281
10836,7008,352
10836,7009,401
10836,7010,126
10836,7011,166
10836,7012,153
10836,7013,91
10836,7014,80
10836,7028,130
10836,7029,181
10836,7031,341
10836,7032,432
10836,7039,482
10836,7040,460
10836,7044,464
10836,7048,316
10836,7050,340
10836,7060,437
10836,7061,475
10836,7063,474
10836,7067,397
10836,7068,305
10836,7069,352
10836,7070,380
10836,7071,311
10836,7072,364
10836,7073,220
10836,7074,145
10836,7077,424
10836,7078,270
10836,7079,407
10836,7080,249
10836,7082,240
10836,7085,282
10836,7088,337
10836,7140,477
10836,7142,427
10836,7144,373
10836,7146,373
10836,7147,347
10836,7148,287
10836,7149,314
10836,7150,269
10836,7151,232
10836,7152,195
10836,7157,140
10836,7158,116
10836,7159,79
10836,7161,281
10836,7163,335
10836,7164,151
10836,7165,315
10836,7166,188
10836,7169,254
10836,7170,250
10836,7171,310
10836,7184,296
10836,7185,320
10836,7186,246
10836,7187,370
10836,7188,424
10836,7228,417
10836,7229,465
10836,7230,353
10836,7231,420
10836,7232,383
10836,7236,477
10836,7240,367
10836,7241,472
10836,7242,339
10836,7243,258
10836,7244,483
10836,7245,490
10836,7248,471
10836,7403,489
10836,7431,436
10836,7432,480
10836,7435,453
10836,7436,496
10837,41172,338
10837,41173,185
10837,41174,295
10837,41175,406
10837,41176,244
10837,41177,325
10837,41178,299
10837,41179,396
10837,41180,371
10837,41181,391
10837,41182,182
10837,41183,130
10837,41184,215
10837,41185,241
10837,41186,245
10837,42211,495
10838,7877,471
10838,9534,157
10838,9535,119
10838,9536,223
10838,9537,294
10838,9538,246
10838,9539,199
10838,9540,203
10838,9541,218
10838,9542,252
10838,9543,144
10838,9544,89
10838,9545,118
10838,9546,144
10838,9547,111
10838,9548,196
10838,9549,280
10838,9559,492
10838,9566,489
10838,9576,402
10838,9579,363
10838,9580,297
10838,9581,272
10838,9582,273
10838,9583,184
10838,9584,276
10838,9585,327
10838,9586,327
10838,9587,242
10838,9588,332
10838,9589,273
10838,9590,395
10838,9591,483
10838,9592,496
10838,9596,183
10838,9597,137
10838,9598,243
10838,9599,308
10838,9600,422
10838,9601,418
10838,9674,478
10838,9675,449
10838,9676,406
10838,9677,271
10838,9678,176
10838,9679,259
10838,9680,413
10838,9682,359
10838,9683,489
10838,9684,468
10838,9685,370
10838,9686,457
10838,9689,366
10838,9690,355
10838,9691,334
10838,9692,452
10838,9693,407
10838,9694,344
10838,9695,343
10838,9696,362
10838,9697,404
10838,9698,426
10838,9699,450
10838,9700,397
10838,9701,476
10838,9738,443
10838,9766,237
10838,9767,314
10838,9769,429
10838,9844,499
10838,9847,433
10838,9855,335
10838,9858,273
10838,9886,421
10838,9907,256
10838,9908,319
10838,9909,377
10839,41205,482
10839,41209,425
10839,41210,434
10839,41211,466
10839,41261,434
10839,41262,354
10839,41264,222
10839,41265,383
10839,41266,182
10839,41267,143
10839,41268,264
10839,41269,205
10839,41270,329
10839,41271,388
10839,41272,229
10839,41273,352
10839,41275,454
10839,41276,429
10839,41277,295
10839,41278,233
10839,41279,332
10839,41280,387
10839,41281,429
10839,41983,369
10839,41984,339
10839,41986,457
10839,41988,427
10839,41989,492
10839,41992,482
10839,41996,490
10839,42002,425
10839,42003,364
10839,42035,425
10839,42036,450
10840,41219,275
10840,41220,367
10840,41221,258
10840,41222,156
10840,41223,169
10840,41224,243
10840,41226,418
10840,41227,414
10840,41228,481
10840,41288,354
10840,41289,314
10840,41294,469
10840,41304,319
10840,41308,400
10840,41311,500
10840,41318,374
10840,41319,325
10840,41320,285
10840,41326,463
10840,41327,414
10840,41328,440
10840,41332,487
10840,41333,496
10840,41334,465
10840,41335,196
10840,41339,479
10840,41340,475
10840,41370,264
10840,41371,274
10840,41372,330
10840,41373,164
10840,41374,218
10841,37215,341
10841,37225,421
10841,37226,413
10841,37241,383
10841,37242,439
10841,37243,499
10841,37244,480
10841,37265,451
10841,37270,403
10841,37271,480
10841,37288,424
10841,37289,350
10841,37290,299
10841,37291,277
10841,37292,315
10841,37293,338
10841,37294,363
10841,37295,364
10841,37296,457
10841,37299,479
10841,37323,361
10841,37326,458
10841,37328,247
10841,37330,146
10841,37331,131
10841,37332,242
10841,37333,368
10841,37339,220
10841,37341,200
10841,37342,133
10841,37467,392
10841,37489,447
10842,20,352
10842,21,372
10842,22,378
10842,23,317
10842,30,476
10842,31,392
10842,32,264
10842,33,255
10842,34,242
10842,35,253
10842,36,218
10842,37,350
10842,38,311
10842,40,381
10842,44,444
10842,50,124
10842,54,182
10842,56,135
10842,57,112
10842,58,261
10842,59,223
10842,60,289
10842,61,220
10842,62,195
10842,63,197
10842,64,171
10842,67,146
10842,76,285
10842,77,309
10842,78,251
10842,79,286
10842,81,244
10842,82,217
10842,85,165
10842,86,133
10842,91,152
10842,92,188
10842,93,162
10842,94,360
10842,95,395
10842,96,374
10842,97,439
10842,98,331
10842,113,51
10842,114,189
10842,115,166
10842,116,200
10842,119,216
10842,120,244
10842,121,304
10842,122,269
10842,125,105
10842,126,365
10842,127,310
10842,128,343
10842,129,370
10842,130,373
10842,131,121
10842,132,92
10842,133,126
10842,134,174
10842,152,461
10842,153,412
10842,154,445
10842,162,471
10842,163,400
10842,164,391
10842,166,352
10842,167,343
10842,169,353
10842,170,336
10842,171,314
10842,178,271
10842,179,271
10842,180,226
10842,181,243
10842,183,213
10842,184,232
10842,186,217
10842,187,152
10842,188,213
10842,191,172
10842,193,127
10842,194,225
10842,197,204
10842,198,213
10842,200,222
10842,201,248
10842,202,247
10842,219,402
10842,237,93
10842,238,130
10842,239,180
10842,240,266
10842,241,237
10842,243,216
10842,244,278
10842,245,68
10842,246,306
10842,247,322
10842,248,314
10842,249,349
10842,250,86
10842,251,89
10842,252,69
10842,253,101
10842,255,93
10842,257,390
10842,258,258
10842,259,261
10842,260,100
10842,264,121
10842,266,166
10842,267,78
10842,268,204
10842,270,131
10842,271,432
10842,272,286
10842,273,248
10842,274,227
10842,275,408
10842,276,465
10842,278,456
10842,279,443
10842,280,269
10842,281,231
10842,282,254
10842,283,444
10842,284,266
10842,285,220
10842,288,334
10842,291,363
10842,292,318
10842,6021,471
10842,6032,480
10842,6549,438
10842,6553,451
10842,6557,483
10842,6559,486
10842,6560,479
10842,6608,498
10842,6615,471
10842,6661,480
10842,6691,268
10842,6721,395
10842,6726,456
10842,6727,406
10842,6728,370
10842,6730,496
10842,6736,443
10842,6737,450
10842,6738,449
10842,6740,478
10842,6741,436
10842,6744,438
10842,6759,371
10842,6771,444
10842,6857,497
10842,6894,283
10842,6895,266
10842,6901,263
10842,6911,348
10842,6912,336
10843,41993,445
10843,42007,424
10843,42008,416
10843,42009,364
10843,42010,305
10843,42011,250
10843,42012,196
10843,42013,369
10843,42014,151
10843,42015,134
10843,42016,76
10843,42017,106
10843,42018,304
10843,42019,329
10843,42020,440
10843,42021,453
10843,42022,425
10843,42023,461
10843,42024,448
10843,42025,378
10843,42026,291
10843,42027,230
10843,42028,483
10843,42029,445
10843,42030,388
10843,42031,368
10843,42032,322
10843,42033,287
10843,42034,271
10843,42038,426
10843,42039,482
10843,42040,327
10843,42041,423
10844,41285,446
10844,41311,468
10844,41312,416
10844,41313,442
10844,41334,485
10844,41998,482
10844,41999,458
10844,42000,458
10844,42001,474
10844,42007,440
10844,42008,449
10844,42009,395
10844,42010,332
10844,42011,282
10844,42012,237
10844,42013,380
10844,42014,170
10844,42015,198
10844,42016,158
10844,42017,114
10844,42018,224
10844,42019,226
10844,42020,329
10844,42021,323
10844,42022,295
10844,42023,337
10844,42024,327
10844,42025,243
10844,42026,166
10844,42027,103
10844,42028,388
10844,42029,375
10844,42030,329
10844,42031,356
10844,42032,336
10844,42033,332
10844,42034,345
10844,42038,332
10844,42039,438
10844,42040,191
10844,42041,329
10845,31382,442
10845,31383,439
10845,31385,413
10845,31386,461
10845,31387,391
10845,31388,371
10845,31389,440
10845,31390,313
10845,31391,354
10845,31392,426
10845,31393,356
10845,31394,436
10845,31395,364
10845,31396,377
10845,31397,359
10845,31398,456
10845,31399,479
10845,31401,418
10845,31402,458
10845,34954,499
10845,34955,438
10845,34956,480
10845,34957,409
10845,34958,425
10845,34959,388
10845,34960,351
10845,34961,284
10845,34962,239
10845,34963,198
10845,34964,340
10845,34965,361
10845,34966,314
10845,34967,268
10845,34968,365
10845,34969,266
10845,34970,386
10845,34971,296
10845,34974,442
10845,34975,457
10845,34976,500
10845,34977,421
10845,34978,458
10845,34979,319
10845,34980,335
10845,34981,357
10845,34982,489
10845,34985,83
10845,34986,130
10845,34987,179
10845,34988,414
10845,34989,415
10845,34990,420
10845,34991,429
10845,34992,443
10845,34993,472
10845,34994,157
10845,34995,223
10845,34996,96
10845,34997,141
10845,34998,139
10845,34999,140
10845,35000,156
10845,35001,182
10845,35007,495
10845,35009,495
10845,35010,407
10845,35017,469
10845,35018,420
10845,35019,360
10845,35020,298
10845,35021,249
10845,35024,471
10845,35025,425
10845,35026,343
10845,35027,299
10845,35028,217
10845,35029,184
10845,35030,447
10845,35031,486
10845,35032,242
10845,35033,288
10845,35034,271
10845,35035,336
10845,35036,319
10845,35037,372
10845,35038,406
10845,35039,409
10845,35040,454
10845,35113,477
10845,35114,387
10845,35115,286
10845,35116,231
10845,35117,210
10845,35119,233
10845,35120,241
10845,35121,304
10845,35122,219
10845,35123,257
10845,35124,293
10845,35125,358
10845,35126,475
10846,22330,377
10846,22331,280
10846,22332,193
10846,22333,261
10846,22334,321
10846,22335,364
10846,22336,296
10846,22337,407
10846,22338,305
10846,22339,458
10846,22340,424
10846,22341,413
10846,22342,377
10846,22343,351
10846,22344,342
10846,22345,278
10846,22346,310
10846,22347,236
10846,22348,261
10846,22349,175
10846,22350,238
10846,22351,154
10846,22352,226
10846,22353,161
10846,22354,231
10846,22355,245
10846,22356,266
10846,22357,294
10846,22358,330
10846,22359,380
10846,22360,433
10846,22361,426
10846,22362,358
10846,22363,402
10846,22364,413
10846,22365,297
10846,22366,301
10846,22367,233
10846,22368,183
10846,22369,221
10846,22370,123
10846,22371,271
10846,22372,150
10846,22373,331
10846,22374,417
10846,22382,466
10846,22384,454
10846,22388,433
10846,22389,493
10846,22390,384
10846,22391,435
10846,22392,407
10846,22393,481
10846,22394,411
10846,22395,488
10846,22396,400
10846,22397,448
10846,22398,456
10846,22400,480
10846,24552,470
10846,24554,437
10846,24556,344
10846,24557,421
10846,24558,352
10846,24559,432
10846,24560,441
10846,24561,433
10847,22234,461
10847,22236,463
10847,22275,463
10847,22282,465
10847,22330,471
10847,22331,376
10847,22332,290
10847,22333,354
10847,22334,417
10847,22335,443
10847,22336,382
10847,22337,462
10847,22338,356
10847,22339,363
10847,22340,333
10847,22341,317
10847,22342,281
10847,22343,257
10847,22344,246
10847,22345,182
10847,22346,216
10847,22347,140
10847,22348,177
10847,22349,89
10847,22350,168
10847,22351,89
10847,22352,176
10847,22353,140
10847,22354,215
10847,22355,245
10847,22356,279
10847,22357,316
10847,22358,362
10847,22359,422
10847,22360,473
10847,22361,383
10847,22362,286
10847,22363,319
10847,22364,401
10847,22365,278
10847,22366,334
10847,22367,245
10847,22368,177
10847,22369,267
10847,22370,162
10847,22371,335
10847,22372,234
10847,22373,423
10847,22378,475
10847,22380,443
10847,22381,484
10847,22382,376
10847,22383,420
10847,22384,372
10847,22385,450
10847,22386,491
10847,22388,357
10847,22389,425
10847,22390,322
10847,22391,372
10847,22392,360
10847,22393,426
10847,22394,375
10847,22395,455
10847,22396,383
10847,22397,426
10847,22398,451
10847,22399,491
10847,22400,483
10847,24552,465
10847,24554,456
10847,24556,394
10847,24557,488
10847,24558,435
10848,27337,490
10848,27342,428
10848,27345,395
10848,27346,406
10848,27368,398
10848,27781,445
10848,27782,394
10848,27783,245
10848,27784,292
10848,27785,339
10848,27786,388
10848,27787,240
10848,27788,193
10848,27789,129
10848,27790,269
10848,27791,313
10848,27792,357
10848,27793,402
10848,27795,188
10848,27796,182
10848,27797,228
10848,27798,179
10848,27810,486
10848,27811,372
10848,27813,409
10848,27816,476
10848,27820,386
10848,27821,262
10848,27822,204
10848,27823,229
10848,27824,331
10848,27825,385
10848,27826,311
10848,27827,355
10848,27828,313
10848,27829,444
10848,27830,454
10848,27831,412
10848,27832,371
10848,27833,332
10848,27834,255
10848,27860,467
10848,27861,460
10848,27862,197
10848,27863,165
10848,27864,127
10848,27865,92
10848,27866,140
10848,27867,105
10848,27868,187
10849,44011,475
10849,44012,397
10849,44013,467
10849,44014,392
10849,44015,277
10849,44016,308
10849,44017,204
10849,44018,219
10849,44019,290
10849,44020,225
10849,44021,150
10849,44022,172
10849,44023,107
10849,44024,219
10849,44025,121
10849,44026,191
10849,44027,251
10849,44029,302
10849,44034,466
10849,44038,479
10849,44040,472
10850,45276,329
10850,45291,313
10850,45292,285
10850,45293,296
10850,45294,478
10850,45295,343
10850,45298,459
10850,45299,389
10850,45301,196
10850,45302,147
10850,45303,180
10850,45304,100
10850,45305,287
10850,45306,419
10850,45308,486
10851,45259,335
10851,45260,354
10851,45261,276
10851,45262,230
10851,45289,261
10851,45290,143
10851,45291,177
10851,45292,169
10851,45293,290
10851,45294,130
10851,45295,139
10851,45296,87
10851,45297,235
10851,45298,317
10851,45299,411
10851,45301,344
10851,45302,483
10851,45303,278
10851,45304,357
10851,45437,338
10851,45438,401
10851,45439,403
10851,45440,454
10851,45447,495
10852,36134,371
10852,36135,360
10852,36136,444
10852,36139,487
10852,36144,495
10852,36286,260
10852,36287,300
10852,36288,231
10852,36289,368
10852,36290,356
10852,36291,322
10852,36292,452
10852,36294,446
10852,36295,438
10852,36303,217
10852,36304,199
10852,36305,379
10852,36306,293
10852,36307,255
10852,36308,331
10852,36309,374
10852,36310,307
10852,36311,322
10852,36312,401
10852,36313,498
10852,36314,465
10852,36317,453
10852,36320,314
10852,36321,229
10852,36322,184
10852,36323,494
10852,36324,402
10853,22660,372
10853,22675,471
10853,22688,344
10853,22705,391
10853,22706,401
10853,22800,176
10853,22801,91
10853,22802,490
10853,22806,83
10853,22807,483
10853,22818,490
10853,22839,102
10853,22840,146
10853,22848,152
10853,22851,475
10854,31773,473
10854,31779,370
10854,31780,451
10854,31783,368
10854,31784,493
10854,31785,432
10854,31786,492
10854,31788,380
10854,31826,421
10854,31827,440
10854,31828,463
10854,31842,485
10854,31843,443
10854,31844,429
10854,31845,393
10854,31846,417
10854,31847,350
10854,31848,404
10854,31849,337
10854,31850,395
10854,31851,394
10854,31852,401
10854,31856,355
10854,31857,278
10854,31858,207
10854,31859,186
10854,31860,111
10854,31861,205
10854,31862,210
10854,31863,378
10854,31864,406
10854,31865,387
10854,31866,303
10854,31882,360
10854,31883,289
10854,31884,283
10854,31885,289
10854,31886,309
10854,31888,249
10854,31889,339
10854,31890,205
10854,31891,175
10854,31892,280
10854,31893,168
10854,31894,145
10854,31895,136
10854,31896,211
10854,31898,393
10854,31899,302
10854,31900,280
10854,31901,230
10854,31902,198
10854,31903,407
10854,31917,489
10854,31918,431
10854,31939,205
10854,31940,161
10854,31941,123
10854,31944,96
10854,31945,430
10854,31946,444
10854,31947,85
10854,31948,346
10854,31949,363
10854,31950,98
10854,31951,270
10854,31952,239
10854,31953,294
10854,31954,214
10854,31955,268
10854,31956,200
10854,31957,194
10854,31958,200
10855,30855,373
10855,30856,304
10855,30860,492
10855,30865,295
10855,30866,269
10855,30867,334
10855,30868,419
10855,30872,495
10855,30876,426
10855,30878,490
10855,30879,402
10855,30880,141
10855,30881,223
10855,30883,485
10855,30884,478
10855,30885,440
10855,30886,408
10855,30887,366
10855,30888,350
10855,30889,316
10855,30890,352
10855,30891,258
10855,30892,203
10855,30893,306
10855,30894,392
10855,30895,472
10855,30896,170
10855,30897,132
10855,30898,105
10855,30899,111
10855,30900,181
10855,30901,186
10855,30902,215
10855,31965,488
10856,43154,224
10856,43155,412
10856,43177,498
10856,43186,446
10856,43187,374
10856,43189,331
10856,43190,417
10856,43191,349
10856,43192,429
10856,43193,401
10856,43194,430
10856,43199,334
10856,43200,214
10856,43201,472
10856,43205,317
10856,43206,250
10856,43207,370
10856,43208,471
10856,43209,449
10856,43211,93
10856,43212,58
10856,43213,152
10856,43214,166
10856,43215,187
10856,43216,207
10856,43217,108
10856,43218,144
10856,43219,92
10857,31988,145
10857,31989,289
10857,31990,366
10857,31991,308
10857,31992,358
10857,31993,406
10857,31995,430
10857,31996,154
10857,31997,284
10857,31998,196
10857,32000,382
10857,32001,305
10857,32002,356
10857,32003,405
10857,32004,270
10857,32005,197
10857,32006,488
10857,32007,233
10857,32008,403
10857,32009,444
10857,32011,470
10857,32014,483
10857,32015,401
10857,32039,311
10857,32040,357
10857,32041,405
10857,32042,223
10857,32043,182
10857,32044,455
10857,32045,256
10857,32047,253
10857,32048,217
10857,32049,320
10857,32050,93
10857,32051,421
10857,32052,436
10857,32054,488
10857,32065,177
10857,32066,99
10857,32067,101
10857,32068,120
10857,32070,263
10857,32072,91
10857,32079,83
10857,32081,470
10857,32083,456
10857,32084,457
10857,32086,471
10857,32127,247
10857,32232,500
10857,32233,451
