ID;NAME;COMPLEX_ID;NUMB;TYPE
467;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1288;134;1288;
736;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1289;210;1289;
552;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1315 ;172;1315;
641;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1338;188;1338;
2270;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1352;646;1352;
2756;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1353;790;1353;
2043;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1354;576;1354;
2025;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1356;572;1356;
1710;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1357;472;1357;
1535;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1359;426;1359;
1909;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1361;537;1361;
851;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1370;246;1370;
2597;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1371;736;1371;
987;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1374;280;1374;
1403;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1375;382;1375;
806;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1378;237;1378;
996;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1381 ;283;1381;
557;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1383 ;173;1383;
2404;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1389;687;1389;
1061;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1411;301;1411;
911;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1413;261;1413;
880;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1414;252;1414;
884;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1415 ;254;1415;
793;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1416;235;1416;
157;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №19 имени В.Г. Белинского;42;19;
376;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка №1944 ;106;1944;
2308;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка и музыки №368 «Лосиный остров»;659;368;
2602;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением естественных наук №1376 ;737;1376;
1093;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением изобразительного искусства №1188;309;1188;
1239;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1207;346;1207;
190;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1241;49;1241;
1246;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1245;347;1245;
54;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка №1297;22;1297;
13;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (немецкого) языка №1219;6;1219;
127;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1215 имени Ромена Роллана;35;1215;
49;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1231 имени В.Д. Поленова;20;1231;
2651;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1232;754;1232;
50;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1233 ;20;1233;
892;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1236;257;1236;
71;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1253;26;1253;
618;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1291;183;1291;
2714;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка №1293 ;775;1293;
2145;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1205;599;1205;
1258;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1242 ;350;1242;
60;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1258;23;1258;
243;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1295 ;64;1295;
346;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1298;97;1298;
393;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1302 ;111;1302;
374;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1387 ;105;1387;
234;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1399 ;60;1399;
839;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1412;244;1412;
330;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков №1900;92;1900;
2189;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики №1254;613;1254;
2691;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики и английского языка №1307;767;1307;
239;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информатики и информационных технологий №1339;62;1339;
1922;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением информационных технологий №1368;540;1368;
944;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №1237 имени Пабло Неруды;268;1237;
535;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №1252 имени Сервантеса;166;1252;
18;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением испанского языка №168;8;168;
1539;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углублённым изучением математики №1350;427;1350;
2263;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики №1360;644;1360;
2092;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики и информатики №7;587;7;
367;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1212;103;1212;
1718;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1222;474;1222;
2288;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1269;652;1269;
64;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1271;24;1271;
2187;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка №1294;612;1294;
146;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №122;39;122;
1882;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Искусство» №1372;526;1372;
2148;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением области знаний «Технология» №1379;599;1379;
1400;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1073 ;381;1073;
1538;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1363;427;1363;
1708;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1366;471;1366;
1617;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1367;446;1367;
2336;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов№1690 «Преображенская школа»;666;1690;
859;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1095;247;1095;
150;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1225;41;1225;
468;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1244;134;1244;
2521;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1248;713;1248;
669;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1251 имени генерала Шарля де Голля;193;1251;
382;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка №1286 ;108;1286;
2201;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экологии №390;619;390;
2240;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики №1301 имени Е.Т. Гайдара;635;1301;
1021;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики №240;290;240;
1592;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики №506;440;506;
2170;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики и информатики №1355 ;607;1355;
1338;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (греческим) компонентом образования №551;367;551;
649;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (грузинским) компонентом образования №223;189;223;
148;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (еврейским) компонентом образования №1621;40;1621;
2401;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №1022;686;1022;
2065;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №1107;581;1107;
1750;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №1148 имени Ф.М.Достоевского ;481;1148;
968;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №1316;274;1316;
660;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №141;191;141;
401;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №1747 ;114;1747;
1221;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №514;343;514;
1232;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №667;345;667;
1377;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №868;376;868;
1287;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования №877;356;877;
926;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №1099;263;1099;
2729;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №1317;780;1317;
336;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №1425;94;1425;
1469;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №1804 «Кожухово»;409;1804;
1111;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №2000;314;2000;
323;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №2005;90;2005;
2409;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №449;688;449;
1219;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №628;342;628;
1109;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №879;313;879;
2508;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №97;709;97;
1194;Государственное бюджетное образовательное учреждение города Москвы центр образования «Школа здоровья» №987;336;987;
2284;Государственное бюджетное образовательное учреждение города Москвы центр образования №1048 ;650;1048;
1811;Государственное бюджетное образовательное учреждение города Москвы центр образования №1085;497;1085;
452;Государственное бюджетное образовательное учреждение города Москвы центр образования №1089 «Коллаж»;129;1089;
1263;Государственное бюджетное образовательное учреждение города Москвы центр образования №1178;351;1178;
1991;Государственное бюджетное образовательное учреждение города Москвы центр образования №118;563;118;
177;Государственное бюджетное образовательное учреждение города Москвы центр образования №1240 ;47;1240;
1142;Государственное бюджетное образовательное учреждение города Москвы центр образования №1272;322;1272;
2182;Государственное бюджетное образовательное учреждение города Москвы центр образования №1404 «Гамма»;610;1404;
1793;Государственное бюджетное образовательное учреждение города Москвы центр образования №1408;492;1408;
539;Государственное бюджетное образовательное учреждение города Москвы центр образования №1409 ;168;1409;
1802;Государственное бюджетное образовательное учреждение города Москвы центр образования №1417;495;1417;
603;Государственное бюджетное образовательное учреждение города Москвы центр образования №1419;181;1419;
1638;Государственное бюджетное образовательное учреждение города Москвы центр образования №1421;453;1421;
1520;Государственное бюджетное образовательное учреждение города Москвы центр образования №1422;422;1422;
741;Государственное бюджетное образовательное учреждение города Москвы центр образования №1424;212;1424;
1286;Государственное бюджетное образовательное учреждение города Москвы центр образования №1428 ;356;1428;
47;Государственное бюджетное образовательное учреждение города Москвы центр образования №1429 имени Героя Советского Союза Н.А. Боброва;19;1429;
1030;Государственное бюджетное образовательное учреждение города Москвы центр образования №1430;292;1430;
245;Государственное бюджетное образовательное учреждение города Москвы центр образования №1435;65;1435;
2613;Государственное бюджетное образовательное учреждение города Москвы центр образования №1436;740;1436;
2618;Государственное бюджетное образовательное учреждение города Москвы центр образования №1438;742;1438;
1692;Государственное бюджетное образовательное учреждение города Москвы центр образования №1439 ;467;1439;
847;Государственное бюджетное образовательное учреждение города Москвы центр образования №1444;245;1444;
2136;Государственное бюджетное образовательное учреждение города Москвы центр образования №1445;598;1445;
852;Государственное бюджетное образовательное учреждение города Москвы центр образования №1446;246;1446;
829;Государственное бюджетное образовательное учреждение города Москвы центр образования №1449;242;1449;
1337;Государственное бюджетное образовательное учреждение города Москвы центр образования №1450 ;367;1450;
1176;Государственное бюджетное образовательное учреждение города Москвы центр образования №1451;331;1451;
2247;Государственное бюджетное образовательное учреждение города Москвы центр образования №1452 «Богородский»;637;1452;
2229;Государственное бюджетное образовательное учреждение города Москвы центр образования №1453 ;629;1453;
704;Государственное бюджетное образовательное учреждение города Москвы центр образования №1454;204;1454;
2620;Государственное бюджетное образовательное учреждение города Москвы центр образования №1455;743;1455;
1784;Государственное бюджетное образовательное учреждение города Москвы центр образования №1457;489;1457;
1711;Государственное бюджетное образовательное учреждение города Москвы центр образования №1458;472;1458;
1626;Государственное бюджетное образовательное учреждение города Москвы центр образования №1460;449;1460;
1554;Государственное бюджетное образовательное учреждение города Москвы центр образования №1462;432;1462;
886;Государственное бюджетное образовательное учреждение города Москвы центр образования №1464;255;1464;
1134;Государственное бюджетное образовательное учреждение города Москвы центр образования №1466 имени Надежды Рушевой;320;1466;
2622;Государственное бюджетное образовательное учреждение города Москвы центр образования №1467;744;1467;
1055;Государственное бюджетное образовательное учреждение города Москвы центр образования №1470;299;1470;
1185;Государственное бюджетное образовательное учреждение города Москвы центр образования №1472;334;1472;
2454;Государственное бюджетное образовательное учреждение города Москвы центр образования №1475;696;1475;
2324;Государственное бюджетное образовательное учреждение города Москвы центр образования №1476;663;1476;
1479;Государственное бюджетное образовательное учреждение города Москвы центр образования №1477;425;1477;
104;Государственное бюджетное образовательное учреждение города Москвы центр образования №1480 ;32;1480;
589;Государственное бюджетное образовательное учреждение города Москвы центр образования №1481;179;1481;
1007;Государственное бюджетное образовательное учреждение города Москвы центр образования №1482;286;1482;
604;Государственное бюджетное образовательное учреждение города Москвы центр образования №1487 ;181;1487;
2564;Государственное бюджетное образовательное учреждение города Москвы центр образования №1488;726;1488;
229;Государственное бюджетное образовательное учреждение города Москвы центр образования №1489 ;58;1489;
810;Государственное бюджетное образовательное учреждение города Москвы центр образования №1490;238;1490;
1074;Государственное бюджетное образовательное учреждение города Москвы центр образования №1491;304;1491;
1878;Государственное бюджетное образовательное учреждение города Москвы центр образования №1492;525;1492;
962;Государственное бюджетное образовательное учреждение города Москвы центр образования №1494;272;1494;
1050;Государственное бюджетное образовательное учреждение города Москвы центр образования №1499 ;298;1499;
2029;Государственное бюджетное образовательное учреждение города Москвы центр образования №1613;573;1613;
692;Государственное бюджетное образовательное учреждение города Москвы центр образования №1631;200;1631;
91;Государственное бюджетное образовательное учреждение города Москвы центр образования №1641;31;1641;
1000;Государственное бюджетное образовательное учреждение города Москвы центр образования №166 ;284;166;
545;Государственное бюджетное образовательное учреждение города Москвы центр образования №1678 «Восточное Дегунино»;170;1678;
913;Государственное бюджетное образовательное учреждение города Москвы центр образования №1682;261;1682;
2063;Государственное бюджетное образовательное учреждение города Москвы центр образования №1694 «Ясенево»;581;1694;
1463;Государственное бюджетное образовательное учреждение города Москвы центр образования №1699;454;1699;
1899;Государственное бюджетное образовательное учреждение города Москвы центр образования №170 имени А.П. Чехова;533;170;
170;Государственное бюджетное образовательное учреждение города Москвы центр образования №175;45;175;
1215;Государственное бюджетное образовательное учреждение города Москвы центр образования №1828 «Сабурово»;341;1828;
1704;Государственное бюджетное образовательное учреждение города Москвы центр образования №1830;470;1830;
