"ID","WALKING_DURATION_275","WALKING_DISTANCE_275"
"1368","3834","5222"
"1369","3671","4988"
"1370","3685","5014"
"1371","3692","5005"
"1372","3654","4969"
"1373","3592","4869"
"1374","3624","4925"
"1375","4939","6795"
"1376","3586","4860"
"1377","3508","4753"
"1378","3545","4803"
"1379","4440","6068"
"1380","4447","6077"
"1381","4404","6017"
"1382","4359","5957"
"1383","4426","6050"
"1384","3836","5252"
"1385","3918","5369"
"1386","3869","5301"
"1387","3901","5331"
"1388","3864","5277"
"1389","3750","5101"
"1390","3791","5155"
"1391","3778","5135"
"1392","3646","4965"
"1393","3693","5026"
"1394","3336","4510"
"1395","3274","4418"
"1396","3161","4255"
"1397","3124","4202"
"1398","3122","4198"
"1399","3082","4173"
"1400","3148","4237"
"1401","3084","4151"
"1402","3061","4128"
"1403","4142","5661"
"1404","4118","5628"
"1405","4207","5752"
"1406","4247","5800"
"1407","4121","5619"
"1408","4132","5639"
"1409","3011","4077"
"1410","2921","3944"
"1411","4601","6284"
"1412","4607","6297"
"1413","4155","5683"
"1414","4026","5518"
"1415","3593","4877"
"1416","3562","4835"
"1417","3563","4837"
"1418","3830","5247"
"1419","3705","5043"
"1420","3703","5040"
"1421","3675","4992"
"1422","3676","4993"
"1423","3697","5048"
"1424","3760","5147"
"1425","3845","5261"
"1426","3896","5330"
"1427","3650","4990"
"1428","3758","5140"
"1429","3759","5141"
"1430","4266","5825"
"1431","3980","5418"
"1432","4041","5503"
"1433","3920","5346"
"1434","3973","5409"
"1435","3825","5196"
"1436","3826","5200"
"1437","3753","5096"
"1438","3766","5111"
"1439","3719","5050"
"1440","3507","4769"
"1441","3471","4731"
"1442","3372","4600"
"1443","3231","4396"
"1444","3135","4253"
"1445","3142","4256"
"1446","3015","4064"
"1447","4404","6018"
"1448","2947","3967"
"1449","2913","3919"
"1450","2842","3821"
"1451","2917","3925"
"1452","2917","3926"
"1453","2854","3846"
"1454","2782","3747"
"1455","2713","3646"
"1456","2678","3596"
"1457","2757","3696"
"1458","2763","3699"
"1459","4365","5965"
"1460","4323","5905"
"1461","4173","5712"
"1462","4161","5696"
"1463","3963","5407"
"1464","3931","5354"
"1465","3906","5317"
"1466","3906","5317"
"1467","4727","6466"
"1468","1870","2492"
"1469","2718","3645"
"1470","2672","3573"
"1471","2630","3520"
"1472","2632","3521"
"1473","2479","3296"
"1474","2593","3458"
"1475","2494","3343"
"1476","2395","3200"
"1477","2552","3419"
"1478","2565","3449"
"1479","2565","3449"
"1480","2565","3449"
"1481","2420","3248"
"1482","2316","3115"
"1483","2449","3300"
"1484","2481","3347"
"1485","2410","3235"
"1486","2425","3256"
"1487","2481","3329"
"1488","2497","3350"
"1489","2557","3427"
"1490","2498","3330"
"1491","2549","3395"
"1492","2486","3345"
"1493","2472","3327"
"1494","2390","3176"
"1495","2437","3241"
"1496","2459","3266"
"1497","2543","3383"
"1498","2335","3136"
"1499","2335","3136"
"1500","2309","3104"
"1501","2335","3136"
"1502","2222","2970"
"1503","2330","3097"
"1504","2293","3047"
"1505","2330","3109"
"1506","2317","3085"
"1507","2300","3063"
"1508","2241","3001"
"1509","2205","2954"
"1510","2275","3039"
"1511","2275","3039"
"1512","2275","3039"
"1513","2275","3039"
"1514","2275","3039"
"1515","2242","2989"
"1516","2029","2711"
"1517","2076","2776"
"1518","2105","2819"
"1519","2176","2919"
"1520","2152","2891"
"1521","2018","2700"
"1522","2170","2909"
"1523","2269","3045"
"1524","2267","3050"
"1525","2366","3175"
"1526","2348","3161"
"1527","2338","3147"
"1528","2180","2938"
"1529","2091","2827"
"1530","1942","2624"
"1531","1884","2541"
"1532","1849","2489"
"1533","2283","3072"
"1534","2250","3024"
"1535","2250","3024"
"1536","2308","3107"
"1537","2035","2750"
"1538","1825","2457"
"1539","1996","2695"
"1540","1964","2651"
"1541","1848","2491"
"1542","1757","2366"
"1543","1869","2516"
"1544","1869","2517"
"1545","1830","2463"
"1546","2047","2769"
"1547","2155","2899"
"1548","1975","2673"
"1549","1665","2245"
"1550","1972","2672"
"1551","1983","2688"
"1552","1689","2274"
"1553","1579","2128"
"1554","1599","2157"
"1555","1740","2344"
"1556","1710","2306"
"1557","1681","2267"
"1558","2043","2753"
"1559","2171","2910"
"1560","2146","2879"
"1561","2088","2808"
"1562","1957","2654"
"1563","1901","2573"
"1564","1817","2444"
"1565","1958","2644"
"1566","1883","2549"
"1567","1819","2476"
"1568","1856","2519"
"1569","1835","2487"
"1570","1750","2377"
"1571","1728","2347"
"1572","1734","2356"
"1573","2339","3093"
"1574","2342","3083"
"1575","2577","3389"
"1576","2595","3415"
"1577","2542","3339"
"1578","2055","2707"
"1579","2342","3086"
"1580","2241","2947"
"1581","2268","2987"
"1582","1870","2492"
"1583","1847","2479"
"1584","1781","2380"
"1585","1726","2311"
"1586","1733","2324"
"1587","1711","2299"
"1588","1561","2090"
"1589","1489","1994"
"1590","1513","2032"
"1591","1378","1851"
"1592","1356","1809"
"1593","1335","1785"
"1594","2453","3262"
"1595","2705","3650"
"1596","2664","3592"
"1597","2739","3668"
"1598","2526","3391"
"1599","2707","3625"
"1600","2721","3643"
"1601","2588","3485"
"1602","2577","3469"
"1603","2520","3388"
"1604","2507","3370"
"1605","2768","3714"
"1606","2724","3651"
"1607","2753","3686"
"1608","2566","3419"
"1609","2716","3635"
"1610","2662","3557"
"1611","2559","3414"
"1612","2523","3401"
"1613","2522","3401"
"1614","2469","3321"
"1615","2369","3181"
"1616","2226","2986"
"1617","2245","3011"
"1618","2156","2893"
"1619","2164","2904"
"1620","2044","2746"
"1621","2105","2834"
"1622","2038","2695"
"1623","2226","2982"
"1624","2071","2776"
"1625","2137","2865"
"1626","2006","2688"
"1627","1998","2676"
"1628","1964","2634"
"1629","1986","2671"
"1630","2762","3659"
"1631","2666","3515"
"1632","2008","2682"
"1633","1943","2591"
"1634","2781","3685"
"1635","2729","3601"
"1636","1973","2630"
"1637","1966","2620"
"1638","1897","2538"
"1639","1917","2552"
"1640","2739","3670"
"1641","2462","3312"
"1642","2436","3272"
"1643","2342","3141"
"1644","2442","3279"
"1645","1936","2609"
"1646","1936","2609"
"1647","1934","2588"
"1648","1893","2556"
"1649","1930","2614"
"1650","1705","2316"
"1651","1647","2232"
"1652","1711","2317"
"1653","1723","2334"
"1654","1536","2085"
"1655","1498","2030"
"1656","1413","1914"
"1657","1442","1944"
"1658","1585","2137"
"1659","1555","2097"
"1660","1520","2048"
"1661","1507","2031"
"1662","1686","2281"
"1663","1326","1783"
"1664","1260","1685"
"1665","1222","1634"
"1666","2785","3732"
"1667","3058","4113"
"1668","2975","4008"
"1669","2906","3900"
"1670","2925","3936"
"1671","2917","3920"
"1672","2932","3940"
"1673","2844","3837"
"1674","2888","3903"
"1675","2876","3886"
"1676","2817","3804"
"1677","2801","3757"
"1678","2728","3655"
"1679","2726","3656"
"1680","2740","3675"
"1681","2688","3623"
"1682","2668","3596"
"1683","2722","3649"
"1684","2611","3517"
"1685","2592","3488"
"1686","2519","3370"
"1687","2498","3340"
"1688","2517","3368"
"1689","2397","3214"
"1690","2390","3202"
"1691","2663","3595"
"1692","2678","3615"
"1693","2731","3687"
"1694","2816","3805"
"1695","2824","3816"
"1696","2544","3417"
"1697","2554","3435"
"1698","2597","3502"
"1699","2601","3507"
"1700","2541","3421"
"1701","2500","3329"
"1702","2469","3283"
"1703","2346","3139"
"1704","2345","3140"
"1705","2358","3121"
"1706","2341","3085"
"1707","2233","2930"
"1708","2999","4034"
"1709","2929","3933"
"1710","2985","4014"
"1711","2911","3909"
"1712","2883","3865"
"1713","2813","3765"
"1714","2868","3844"
"1715","2829","3786"
"1716","2973","4012"
"1717","2985","4030"
"1718","2963","4014"
"1719","2876","3888"
"1720","2790","3779"
"1721","2807","3798"
"1722","2867","3876"
"1723","2730","3659"
"1724","2686","3595"
"1725","2847","3819"
"1726","2831","3797"
"1727","2733","3662"
"1728","2819","3779"
"1729","2741","3676"
"1730","2728","3653"
"1731","2627","3542"
"1732","2692","3629"
"1733","2622","3536"
"1734","2535","3419"
"1735","2584","3481"
"1736","2516","3395"
"1737","2528","3404"
"1738","2513","3388"
"1739","2525","3398"
"1740","2328","3126"
"1741","2250","3016"
"1742","2244","3003"
"1743","2257","3020"
"1744","2197","2938"
"1745","2136","2853"
"1746","2163","2878"
"1747","2114","2815"
"1748","2088","2737"
"2301","4110","5660"
"2302","3601","4960"
"2303","3700","5071"
"2304","3748","5140"
"2305","3643","5008"
"2306","3648","5013"
"2307","3681","5044"
"2308","3686","5065"
"2309","3694","5081"
"2310","3792","5208"
"2311","3832","5258"
"2312","3780","5182"
"2313","3824","5239"
"2314","3853","5266"
"2315","3920","5358"
"2316","3955","5403"
"2317","3892","5314"
"2318","3965","5407"
"2319","3999","5451"
"2320","3909","5386"
"2321","3877","5323"
"2322","3793","5228"
"2323","3833","5263"
"2324","3795","5211"
"2325","3685","5074"
"2326","3770","5176"
"2327","3688","5068"
"2328","3759","5145"
"2329","4278","5880"
"2330","4238","5802"
"2331","4200","5749"
"2332","4155","5687"
"2333","4086","5601"
"2334","4474","6132"
"2335","4461","6107"
"2336","4273","5865"
"2337","4215","5778"
"2338","4158","5704"
"2339","4311","5904"
"2340","4535","6207"
"2341","4367","5978"
"2342","4490","6140"
"2343","4435","6063"
"2344","4612","6297"
"2345","4665","6374"
"2346","4671","6371"
"2347","4260","5852"
"2348","4324","5925"
"2349","4277","5864"
"2350","4225","5802"
"2351","4140","5680"
"2352","4212","5782"
"2353","4161","5710"
"2354","4115","5646"
"2355","4094","5607"
"2356","4140","5667"
"2357","4181","5723"
"2358","4260","5832"
"2359","4263","5839"
"2360","4215","5806"
"2361","4410","6033"
"2362","4318","5906"
"2363","4316","5904"
"2364","4332","5923"
"2365","4410","6024"
"2366","4268","5843"
"2367","4459","6090"
"2368","4192","5758"
"2369","3885","5327"
"2370","3838","5258"
"2371","3800","5208"
"2372","3769","5165"
"2373","4116","5667"
"2374","4069","5586"
"2375","3918","5373"
"2376","3975","5457"
"2377","3830","5248"
"2378","3856","5287"
"2379","3960","5431"
"2380","3994","5479"
"2381","4021","5519"
"2382","3929","5396"
"2383","4020","5518"
"2384","4007","5517"
"2385","3984","5462"
"2386","4054","5570"
"2387","4296","5893"
"2388","4326","5930"
"2389","4267","5846"
"2390","4323","5925"
"2391","4361","5977"
"2392","4355","5966"
"2393","4396","6024"
"2394","4253","5827"
"2395","4141","5685"
"2396","4113","5649"
"2397","4046","5560"
"2398","4114","5650"
"2399","4236","5815"
"2400","4190","5753"
"2401","4176","5733"
"2402","4283","5874"
"2403","4003","5494"
"2404","4071","5557"
"2405","4054","5550"
"2406","4109","5629"
"2407","4130","5672"
"2408","4130","5672"
"2409","3984","5455"
"2410","4018","5495"
"2411","4018","5495"
"2412","4119","5633"
"2413","4323","5931"
"2414","4358","5973"
"2415","4396","6021"
"2416","4337","5943"
"2417","4376","5994"
"2418","4374","5988"
"2419","4406","6028"
"2420","4293","5889"
"2421","4389","6011"
"2422","4209","5749"
"2423","4190","5721"
"2424","4169","5694"
"2425","4260","5825"
"2426","4280","5845"
"2427","4317","5900"
"2428","4183","5707"
"2429","4152","5677"
"2430","4178","5703"
"2431","4229","5772"
"2432","4122","5630"
"2433","4268","5844"
"2434","4407","6035"
"2435","4464","6112"
"2436","4313","5899"
"2437","4331","5922"
"2438","4284","5864"
"2439","4327","5915"
"2440","4377","5976"
"2441","4367","5965"
"2442","4415","6026"
"2443","4404","6031"
"3949","3409","4616"
"3950","3386","4590"
"3951","3353","4549"
"3952","3350","4541"
"3953","3299","4480"
"3954","3223","4363"
"3955","3045","4105"
"3956","3062","4130"
"3957","3070","4145"
"3958","2990","4031"
"3959","3008","4058"
"3960","2923","3941"
"3961","2978","4026"
"3962","4198","5750"
"3963","4415","6074"
"3964","3986","5457"
"3965","3940","5390"
"3966","4295","5904"
"3967","3927","5371"
"3968","3909","5342"
"3969","3872","5288"
"3970","3839","5239"
"3971","4188","5760"
"3972","3907","5341"
"3973","3866","5283"
"3974","3845","5252"
"3975","4160","5721"
"3976","4183","5751"
"3977","4167","5736"
"3978","4199","5783"
"3979","4232","5832"
"3980","4353","5991"
"3981","4453","6132"
"3982","4623","6375"
"3983","4587","6326"
"3984","4309","5936"
"3985","4372","6025"
"3986","4274","5878"
"3987","4368","6016"
"3988","4387","6039"
"3989","4309","5927"
"3990","4212","5762"
"3991","4154","5693"
"3992","4278","5843"
"3993","4168","5705"
"3994","3949","5401"
"3995","4104","5610"
"3996","3809","5197"
"3997","3781","5150"
"3998","3968","5414"
"3999","3925","5354"
"4000","3746","5097"
"4001","3738","5088"
"4002","3821","5208"
"4003","3784","5154"
"4004","3752","5106"
"4005","3965","5401"
"4006","3656","4976"
"4007","3870","5273"
"4008","3760","5116"
"4009","3733","5075"
"4010","3696","5015"
"4011","3652","4953"
"4012","3574","4839"
"4013","3683","5008"
"4014","3639","4934"
"4015","3712","5047"
"4016","4137","5645"
"4017","4174","5698"
"4018","3727","5077"
"4019","3803","5178"
"4020","3619","4918"
"4021","3574","4853"
"4022","3618","4912"
"4023","3530","4773"
"4024","3567","4829"
"4025","3530","4771"
"4026","3549","4800"
"4027","3502","4739"
"4028","3461","4675"
"4029","3513","4751"
"4030","3495","4724"
"4031","3473","4694"
"4032","3425","4617"
"4033","3302","4453"
"4034","3494","4731"
"4035","3281","4417"
"4036","3341","4491"
"4037","3391","4599"
"4038","3213","4326"
"4039","3255","4408"
"4040","3230","4372"
"4041","3196","4324"
"4042","3171","4288"
"4043","3170","4285"
"4044","2890","3883"
"4045","3138","4245"
"4046","3080","4168"
"4047","2820","3775"
"4048","3818","5200"
"4049","3746","5097"
"4050","3747","5104"
"4051","3996","5475"
"4052","4118","5637"
"4053","3691","5021"
"4054","3935","5384"
"4055","3870","5285"
"4056","3899","5324"
"4057","3680","5009"
"4058","3859","5266"
"4059","3850","5258"
"4060","3756","5110"
"4061","4092","5598"
"4062","3520","4773"
"4063","3719","5054"
"4064","3719","5053"
"4065","3730","5071"
"4066","3628","4926"
"4067","3509","4753"
"4068","3467","4682"
"4069","3399","4598"
"4070","3355","4529"
"4071","3352","4524"
"4072","4213","5807"
"4073","3284","4448"
"4074","3129","4224"
"4075","3153","4257"
"4076","3104","4188"
"4077","3947","5395"
"4078","4006","5473"
"4079","4194","5752"
"4080","4036","5527"
"4081","3963","5407"
"4082","3938","5371"
"4083","4123","5643"
"4084","3720","5064"
"4085","3660","4976"
"4086","3528","4803"
"4087","3485","4716"
"4088","3351","4550"
"4089","3254","4410"
"4090","3996","5463"
"4091","4265","5850"
"4092","4465","6126"
"4093","4584","6302"
"4094","3901","5331"
"4095","3864","5277"
"4096","3750","5101"
"4097","3791","5155"
"4098","3778","5135"
"4099","3646","4965"
"4100","3693","5026"
"4101","3082","4173"
"4102","3011","4077"
"4103","2921","3944"
"4104","4173","5712"
"4105","4161","5696"
"4106","3963","5407"
"4107","3931","5354"
"4921","3430","4652"
"4922","3850","5237"
"4923","3923","5329"
"4924","3877","5275"
"4925","3585","4873"
"4926","3553","4824"
"4927","3755","5109"
"4928","3804","5176"
"4929","3534","4784"
"4930","3548","4795"
"4931","3518","4762"
"4932","3494","4719"
"4933","3429","4632"
"4934","3415","4619"
"4935","3413","4614"
"4936","3405","4600"
"4937","3368","4547"
"4938","3117","4208"
"4939","3095","4180"
"4940","3018","4068"
"4941","2946","3969"
"4942","3751","5084"
"4943","3670","4970"
"4944","3621","4907"
"4945","3553","4810"
"4946","3455","4674"
"4947","3791","5165"
"4948","3761","5119"
"4949","3799","5169"
"4950","3748","5084"
"4951","3737","5071"
"4952","3601","4880"
"4953","3698","5016"
"4954","3716","5048"
"4955","3620","4928"
"4956","3665","4985"
"4957","3646","4935"
"4958","3675","4969"
"4959","3604","4878"
"4960","3446","4650"
"4961","3534","4771"
"4962","3480","4700"
"4963","3262","4394"
"4964","3430","4635"
"4965","3399","4589"
"4966","3347","4517"
"4967","3333","4496"
"4968","3300","4452"
"4969","3290","4441"
"4970","3102","4175"
"4971","3066","4129"
"4972","3051","4111"
"4973","3489","4740"
"4974","3365","4567"
"4975","3301","4449"
"4976","3233","4358"
"4977","3208","4320"
"4978","3253","4383"
"4979","2937","3952"
"4980","2989","4024"
"4981","3692","5005"
"4982","3592","4869"
"4983","3586","4860"
"4984","3508","4753"
"4985","3545","4803"
"5689","5138","7056"
"5690","4955","6796"
"5691","4845","6641"
"5692","5023","6882"
"5693","5054","6933"
"5694","5086","6984"
"5695","5146","7076"
"5696","5017","6871"
"5697","5035","6913"
"5698","5004","6873"
"5699","4936","6754"
"5700","4912","6717"
"5701","4857","6644"
"5702","4855","6637"
"5703","4863","6646"
"5704","4961","6789"
"5705","4919","6730"
"5706","4960","6790"
"5707","4659","6353"
"5708","4669","6365"
"5709","4655","6344"
"5710","4616","6291"
"5711","4817","6586"
"5712","4770","6513"
"5713","4849","6623"
"5714","4733","6457"
"5715","4926","6727"
"5716","4629","6313"
"5717","4732","6455"
"5718","4595","6265"
"5719","4542","6188"
"5720","4739","6465"
"5721","4655","6344"
"5722","4710","6418"
"5723","4827","6596"
"5724","4655","6351"
"5725","4732","6458"
"5726","4516","6135"
"5727","4552","6198"
"5728","4457","6054"
"5729","4670","6369"
"5730","4695","6409"
"5731","4653","6336"
"5732","4632","6307"
"5733","4599","6256"
"5734","4499","6116"
"5735","4355","5911"
"5736","4457","6067"
"5737","4412","5996"
"5738","4457","6055"
"5739","4310","5850"
"5740","4267","5792"
"5741","4412","5993"
"5742","4379","5947"
"5743","4480","6084"
"5744","4480","6084"
"5745","4580","6227"
"5746","4442","6035"
"5747","4558","6198"
"5748","4427","6019"
"5749","4492","6112"
"5750","4394","5974"
"5751","4228","5743"
"5752","4115","5588"
"5753","4885","6683"
"5754","4942","6759"
"5755","4881","6674"
"5756","4816","6581"
"5757","4686","6392"
"5758","5016","6872"
"5759","5159","7091"
"5759","5159","7091"
"5760","5138","7062"
"5761","4979","6819"
"5762","4954","6779"
"5763","4907","6716"
"5764","4879","6677"
"5765","4850","6626"
"5766","4769","6518"
"5767","4723","6453"
"5768","4645","6329"
"5769","4607","6268"
"5770","4492","6101"
"5771","4542","6165"
"5772","4469","6077"
"5773","4491","6104"
"5774","4369","5960"
"5775","4401","5987"
"5776","4353","5920"
"5777","4396","5976"
"5778","4357","5918"
"5779","4297","5836"
"5780","4293","5833"
"5781","4369","5941"
"5782","5071","6979"
"5783","4982","6846"
"5784","4964","6822"
"5785","4961","6812"
"5786","4913","6744"
"5787","4807","6583"
"5788","4795","6562"
"5789","4761","6508"
"5790","4697","6417"
"5791","4743","6472"
"5792","4628","6313"
"5793","4552","6203"
"5794","5132","7073"
"5795","4529","6169"
"5796","4399","5999"
"5797","5081","6996"
"6516","420","569"
"6517","380","508"
"6518","430","574"
"6519","465","626"
"6520","623","842"
"6521","492","658"
"6522","624","839"
"6523","974","1330"
"6524","336","457"
"6525","34","47"
"6526","236","322"
"6527","312","431"
"6528","786","1064"
"6529","793","1081"
"6530","559","755"
"6531","261","351"
"6532","590","800"
"6533","387","534"
"6534","204","289"
"6535","248","340"
"6536","241","344"
"6537","243","337"
"6538","50","69"
"6539","1052","1440"
"6540","265","367"
"6541","248","341"
"6542","175","241"
"6543","244","337"
"6544","319","439"
"6545","876","1189"
"6546","762","1042"
"6547","752","1029"
"6548","686","934"
"6549","1082","1477"
"6550","1063","1455"
"6551","1148","1576"
"6552","1068","1458"
"6553","1094","1479"
"6554","791","1066"
"6555","1404","1927"
"6556","750","1011"
"6557","1171","1598"
"6558","1406","1923"
"6559","1238","1701"
"6560","1167","1595"
"6561","1228","1673"
"6562","1036","1407"
"6563","1045","1421"
"6564","1308","1785"
"6565","704","954"
"6566","631","854"
"6567","696","937"
"6568","640","866"
"6569","1106","1500"
"6570","1503","2063"
"6571","1025","1388"
"6572","879","1183"
"6573","788","1063"
"6574","901","1217"
"6575","871","1176"
"6576","886","1201"
"6577","964","1308"
"6578","723","986"
"6579","791","1052"
"6580","950","1279"
"6581","717","962"
"6582","714","965"
"6583","827","1107"
"6584","954","1279"
"6585","561","773"
"6586","551","746"
"6587","551","746"
"6588","558","758"
"6589","514","693"
"6590","833","1147"
"6591","981","1338"
"6592","832","1127"
"6593","643","872"
"6594","585","793"
"6595","390","517"
"6596","419","556"
"6597","474","635"
"6598","561","757"
"6599","525","703"
"6600","542","728"
"6601","592","798"
