"ID","WALKING_DURATION","WALKING_DISTANCE"
"1380","3802","5191"
"1381","3759","5131"
"1382","3714","5070"
"1383","3781","5164"
"1384","3191","4366"
"1385","3273","4483"
"1386","3224","4415"
"1387","3256","4445"
"1388","3219","4390"
"1389","3105","4215"
"1390","3146","4269"
"1391","3133","4249"
"1392","3001","4079"
"1393","3048","4139"
"1394","2691","3624"
"1395","2630","3532"
"1396","2516","3368"
"1397","2479","3315"
"1398","2477","3312"
"1399","2444","3300"
"1400","2503","3351"
"1401","2440","3264"
"1402","2416","3241"
"1403","3497","4775"
"1404","3473","4741"
"1405","3562","4866"
"1406","3602","4913"
"1407","3477","4732"
"1408","3487","4753"
"1409","2373","3204"
"1410","2283","3071"
"1411","3956","5397"
"1412","3962","5411"
"1413","3510","4797"
"1414","3381","4632"
"1415","2955","4004"
"1416","2924","3962"
"1417","2925","3964"
"1418","3185","4360"
"1419","3060","4157"
"1420","3058","4153"
"1421","3030","4105"
"1422","3031","4106"
"1423","3053","4162"
"1424","3115","4261"
"1425","3200","4375"
"1426","3252","4443"
"1427","3005","4103"
"1428","3113","4254"
"1429","3114","4255"
"1430","3622","4939"
"1431","3335","4532"
"1432","3396","4616"
"1433","3275","4459"
"1434","3328","4522"
"1435","3180","4310"
"1436","3182","4313"
"1437","3109","4209"
"1438","3121","4225"
"1439","3074","4164"
"1440","2862","3883"
"1441","2826","3844"
"1442","2727","3714"
"1443","2586","3509"
"1444","2490","3366"
"1445","2497","3370"
"1446","2370","3177"
"1447","3759","5132"
"1448","2302","3080"
"1449","2268","3032"
"1450","2197","2935"
"1451","2272","3039"
"1452","2272","3040"
"1453","2209","2959"
"1454","2137","2861"
"1455","2069","2759"
"1456","2033","2710"
"1457","2112","2809"
"1458","2118","2812"
"1459","3720","5078"
"1460","3678","5018"
"1461","3528","4826"
"1462","3516","4809"
"1463","3318","4520"
"1464","3286","4467"
"1465","3261","4431"
"1466","3261","4431"
"1467","4082","5580"
"1468","1842","2433"
"1469","2080","2771"
"1470","2034","2700"
"1471","1992","2647"
"1472","1994","2647"
"1473","1842","2423"
"1474","1955","2584"
"1475","1856","2470"
"1476","1757","2326"
"1477","1914","2545"
"1478","1927","2576"
"1479","1927","2576"
"1480","1927","2576"
"1481","1782","2375"
"1482","1678","2242"
"1483","1811","2427"
"1484","1843","2474"
"1485","1772","2362"
"1486","1788","2382"
"1487","1843","2455"
"1488","1859","2477"
"1489","1919","2554"
"1490","1860","2457"
"1491","1911","2521"
"1492","1895","2521"
"1493","1881","2503"
"1494","1752","2302"
"1495","1799","2367"
"1496","1821","2392"
"1497","1905","2509"
"1498","1794","2382"
"1499","1794","2382"
"1500","1834","2447"
"1501","1794","2382"
"1502","1742","2306"
"1503","1692","2224"
"1504","1655","2173"
"1505","1692","2236"
"1506","1679","2212"
"1507","1663","2189"
"1508","1707","2259"
"1509","1649","2182"
"1510","1637","2166"
"1511","1637","2166"
"1512","1637","2166"
"1513","1637","2166"
"1514","1637","2166"
"1515","1604","2115"
"1516","1391","1838"
"1517","1438","1903"
"1518","1467","1945"
"1519","1590","2104"
"1520","1521","2013"
"1521","1380","1826"
"1522","1942","2599"
"1523","1842","2462"
"1524","1827","2443"
"1525","1913","2560"
"1526","1874","2504"
"1527","1864","2490"
"1528","1741","2331"
"1529","1724","2321"
"1530","1824","2464"
"1531","1701","2296"
"1532","1795","2402"
"1533","1843","2465"
"1534","1775","2367"
"1535","1775","2367"
"1536","1868","2500"
"1537","1644","2215"
"1538","1771","2370"
"1539","1684","2271"
"1540","1713","2310"
"1541","1794","2404"
"1542","1703","2279"
"1543","1815","2430"
"1544","1816","2430"
"1545","1776","2377"
"1546","1575","2119"
"1547","1684","2249"
"1548","1570","2117"
"1549","1611","2159"
"1550","1603","2166"
"1551","1634","2210"
"1552","1635","2187"
"1553","1525","2041"
"1554","1545","2070"
"1555","1686","2257"
"1556","1656","2219"
"1557","1627","2180"
"1558","1571","2103"
"1559","1699","2260"
"1560","1674","2229"
"1561","1616","2158"
"1562","1486","2004"
"1563","1543","2091"
"1564","1763","2358"
"1565","1486","1994"
"1566","1411","1899"
"1567","1438","1956"
"1568","1498","2037"
"1569","1363","1837"
"1570","1368","1858"
"1571","1330","1805"
"1572","1336","1813"
"1573","2311","3034"
"1574","2314","3024"
"1575","2549","3330"
"1576","2567","3355"
"1577","2514","3280"
"1578","2028","2648"
"1579","2314","3027"
"1580","2213","2888"
"1581","2241","2928"
"1582","1842","2433"
"1583","1793","2392"
"1584","1754","2321"
"1585","1698","2252"
"1586","1706","2265"
"1587","1657","2212"
"1588","1533","2031"
"1589","1462","1935"
"1590","1485","1973"
"1591","1350","1792"
"1592","1297","1723"
"1593","1276","1699"
"1594","2425","3203"
"1595","2067","2776"
"1596","2026","2718"
"1597","2094","2781"
"1598","1888","2517"
"1599","2062","2739"
"1600","2076","2756"
"1601","1950","2612"
"1602","1939","2596"
"1603","1882","2515"
"1604","1869","2497"
"1605","2130","2840"
"1606","2086","2778"
"1607","2115","2812"
"1608","1928","2546"
"1609","2078","2762"
"1610","2024","2684"
"1611","1921","2541"
"1612","1914","2546"
"1613","1931","2577"
"1614","1988","2665"
"1615","1913","2559"
"1616","2000","2676"
"1617","2019","2700"
"1618","1934","2588"
"1619","1942","2599"
"1620","1875","2517"
"1621","1856","2497"
"1622","2010","2636"
"1623","2078","2779"
"1624","2018","2689"
"1625","2083","2778"
"1626","1952","2601"
"1627","1944","2589"
"1628","1910","2547"
"1629","1932","2584"
"1630","2734","3599"
"1631","2638","3456"
"1632","1955","2596"
"1633","1889","2504"
"1634","2753","3626"
"1635","2701","3542"
"1636","1945","2571"
"1637","1939","2561"
"1638","1843","2451"
"1639","1889","2493"
"1640","2095","2783"
"1641","1825","2438"
"1642","1798","2398"
"1643","1704","2267"
"1644","1804","2405"
"1645","1298","1736"
"1646","1298","1736"
"1647","1296","1715"
"1648","1398","1871"
"1649","1428","1926"
"1650","1307","1773"
"1651","1366","1852"
"1652","1422","1926"
"1653","1434","1943"
"1654","1470","1990"
"1655","1432","1935"
"1656","1359","1828"
"1657","1388","1858"
"1658","1531","2050"
"1659","1501","2011"
"1660","1466","1961"
"1661","1453","1944"
"1662","1632","2194"
"1663","1272","1696"
"1664","1201","1599"
"1665","1163","1548"
"1666","2147","2859"
"1667","2421","3240"
"1668","2337","3135"
"1669","2268","3027"
"1670","2287","3063"
"1671","2279","3047"
"1672","2294","3066"
"1673","2345","3141"
"1674","2361","3167"
"1675","2373","3184"
"1676","2365","3173"
"1677","2163","2883"
"1678","2090","2782"
"1679","2089","2782"
"1680","2102","2801"
"1681","2152","2877"
"1682","2167","2898"
"1683","2084","2776"
"1684","2226","2983"
"1685","2247","3008"
"1686","2128","2832"
"1687","2150","2861"
"1688","2191","2920"
"1689","2231","2979"
"1690","2045","2731"
"1691","2224","2988"
"1692","2238","3008"
"1693","2291","3081"
"1694","2376","3198"
"1695","2384","3209"
"1696","2104","2810"
"1697","2114","2828"
"1698","2161","2899"
"1699","2165","2904"
"1700","2381","3200"
"1701","2433","3274"
"1702","2398","3219"
"1703","2293","3052"
"1704","2291","3053"
"1705","2315","3082"
"1706","2322","3085"
"1707","2205","2871"
"1708","2361","3161"
"1709","2291","3060"
"1710","2347","3140"
"1711","2274","3035"
"1712","2245","2991"
"1713","2175","2892"
"1714","2230","2971"
"1715","2191","2913"
"1716","2335","3138"
"1717","2348","3156"
"1718","2402","3232"
"1719","2422","3256"
"1720","2350","3172"
"1721","2367","3191"
"1722","2427","3269"
"1723","2518","3408"
"1724","2568","3473"
"1725","2209","2946"
"1726","2193","2923"
"1727","2095","2788"
"1728","2181","2906"
"1729","2103","2803"
"1730","2090","2780"
"1731","2075","2772"
"1732","2079","2774"
"1733","2070","2766"
"1734","2088","2795"
"1735","2170","2903"
"1736","2077","2792"
"1737","2088","2798"
"1738","2073","2785"
"1739","2085","2791"
"1740","2038","2732"
"1741","2031","2718"
"1742","2156","2886"
"1743","2203","2933"
"1744","2143","2851"
"1745","2082","2766"
"1746","2109","2791"
"1747","2060","2729"
"1748","2060","2678"
"2301","3595","4952"
"2302","3086","4252"
"2303","3185","4364"
"2304","3233","4432"
"2305","3129","4301"
"2306","3133","4305"
"2307","3166","4337"
"2308","3172","4358"
"2309","3179","4373"
"2310","3277","4500"
"2311","3317","4551"
"2312","3265","4474"
"2313","3309","4531"
"2314","3338","4558"
"2315","3405","4650"
"2316","3440","4695"
"2317","3377","4606"
"2318","3450","4700"
"2319","3484","4743"
"2320","3394","4679"
"2321","3362","4616"
"2322","3278","4521"
"2323","3318","4555"
"2324","3280","4504"
"2325","3170","4366"
"2326","3255","4469"
"2327","3173","4361"
"2328","3244","4437"
"2329","3763","5172"
"2330","3723","5094"
"2331","3685","5042"
"2332","3640","4980"
"2333","3571","4893"
"2334","3959","5425"
"2335","3947","5399"
"2336","3758","5158"
"2337","3700","5071"
"2338","3643","4997"
"2339","3796","5196"
"2340","4020","5500"
"2341","3852","5270"
"2342","3975","5432"
"2343","3920","5355"
"2344","4097","5589"
"2345","4151","5666"
"2346","4156","5663"
"2347","3745","5144"
"2348","3809","5217"
"2349","3762","5157"
"2350","3710","5094"
"2351","3625","4972"
"2352","3697","5074"
"2353","3646","5003"
"2354","3600","4938"
"2355","3579","4900"
"2356","3625","4960"
"2357","3666","5015"
"2358","3745","5125"
"2359","3748","5131"
"2360","3700","5099"
"2361","3895","5325"
"2362","3803","5199"
"2363","3801","5196"
"2364","3817","5215"
"2365","3895","5316"
"2366","3754","5136"
"2367","3944","5383"
"2368","3677","5050"
"2369","3370","4620"
"2370","3323","4550"
"2371","3285","4500"
"2372","3254","4457"
"2373","3601","4959"
"2374","3585","4916"
"2375","3403","4665"
"2376","3461","4749"
"2377","3315","4540"
"2378","3342","4580"
"2379","3445","4723"
"2380","3479","4772"
"2381","3506","4812"
"2382","3414","4688"
"2383","3536","4848"
"2384","3492","4810"
"2385","3469","4754"
"2386","3571","4900"
"2387","3781","5186"
"2388","3811","5223"
"2389","3752","5138"
"2390","3808","5217"
"2391","3846","5269"
"2392","3840","5259"
"2393","3881","5317"
"2394","3738","5119"
"2395","3626","4978"
"2396","3598","4941"
"2397","3531","4853"
"2398","3599","4943"
"2399","3721","5108"
"2400","3676","5045"
"2401","3661","5026"
"2402","3768","5166"
"2403","3488","4787"
"2404","3556","4850"
"2405","3539","4842"
"2406","3594","4922"
"2407","3615","4964"
"2408","3615","4964"
"2409","3469","4748"
"2410","3503","4788"
"2411","3503","4788"
"2412","3604","4926"
"2413","3808","5223"
"2414","3843","5265"
"2415","3881","5314"
"2416","3822","5235"
"2417","3861","5287"
"2418","3859","5280"
"2419","3891","5320"
"2420","3778","5182"
"2421","3874","5304"
"2422","3694","5041"
"2423","3675","5014"
"2424","3654","4987"
"2425","3745","5117"
"2426","3765","5138"
"2427","3802","5192"
"2428","3668","5000"
"2429","3638","4969"
"2430","3663","4995"
"2431","3714","5065"
"2432","3607","4922"
"2433","3753","5136"
"2434","3892","5327"
"2435","3949","5405"
"2436","3798","5192"
"2437","3817","5215"
"2438","3769","5156"
"2439","3812","5207"
"2440","3862","5268"
"2441","3852","5257"
"2442","3900","5319"
"2443","3889","5324"
"3949","2771","3743"
"3950","2748","3716"
"3951","2715","3675"
"3952","2712","3668"
"3953","2661","3607"
"3954","2585","3489"
"3955","2407","3232"
"3956","2425","3257"
"3957","2432","3271"
"3958","2352","3158"
"3959","2370","3184"
"3960","2285","3068"
"3961","2340","3153"
"3962","3553","4864"
"3963","3771","5187"
"3964","3341","4571"
"3965","3295","4504"
"3966","3650","5018"
"3967","3282","4485"
"3968","3265","4455"
"3969","3227","4401"
"3970","3194","4353"
"3971","3543","4873"
"3972","3262","4454"
"3973","3221","4397"
"3974","3201","4365"
"3975","3515","4834"
"3976","3538","4865"
"3977","3522","4850"
"3978","3554","4897"
"3979","3587","4946"
"3980","3708","5104"
"3981","3808","5245"
"3982","3978","5489"
"3983","3942","5440"
"3984","3664","5050"
"3985","3727","5138"
"3986","3629","4991"
"3987","3723","5128"
"3988","3742","5152"
"3989","3664","5039"
"3990","3567","4875"
"3991","3509","4807"
"3992","3633","4956"
"3993","3524","4819"
"3994","3305","4514"
"3995","3459","4723"
"3996","3164","4310"
"3997","3136","4264"
"3998","3323","4527"
"3999","3280","4468"
"4000","3101","4210"
"4001","3093","4202"
"4002","3176","4323"
"4003","3139","4267"
"4004","3107","4219"
"4005","3320","4515"
"4006","3011","4090"
"4007","3225","4386"
"4008","3115","4230"
"4009","3088","4189"
"4010","3051","4129"
"4011","3007","4066"
"4012","2929","3952"
"4013","3038","4122"
"4014","2994","4047"
"4015","3067","4160"
"4016","3492","4758"
"4017","3529","4812"
"4018","3082","4190"
"4019","3158","4292"
"4020","2974","4032"
"4021","2929","3966"
"4022","2973","4026"
"4023","2885","3886"
"4024","2922","3942"
"4025","2886","3884"
"4026","2904","3913"
"4027","2857","3852"
"4028","2816","3788"
"4029","2868","3864"
"4030","2850","3838"
"4031","2828","3808"
"4032","2780","3730"
"4033","2657","3566"
"4034","2850","3845"
"4035","2636","3530"
"4036","2696","3604"
"4037","2753","3726"
"4038","2568","3439"
"4039","2617","3535"
"4040","2592","3498"
"4041","2558","3451"
"4042","2533","3415"
"4043","2532","3412"
"4044","2246","2996"
"4045","2500","3371"
"4046","2442","3295"
"4047","2175","2888"
"4048","3173","4313"
"4049","3101","4210"
"4050","3102","4218"
"4051","3351","4590"
"4052","3473","4751"
"4053","3046","4135"
"4054","3290","4499"
"4055","3225","4399"
"4056","3254","4438"
"4057","3035","4122"
"4058","3214","4380"
"4059","3205","4371"
"4060","3111","4224"
"4061","3447","4712"
"4062","2875","3887"
"4063","3074","4167"
"4064","3074","4166"
"4065","3085","4184"
"4066","2983","4040"
"4067","2864","3866"
"4068","2822","3796"
"4069","2754","3711"
"4070","2710","3642"
"4071","2707","3637"
"4072","3568","4921"
"4073","2646","3575"
"4074","2491","3351"
"4075","2516","3384"
"4076","2466","3314"
"4077","3302","4509"
"4078","3361","4587"
"4079","3549","4865"
"4080","3391","4640"
"4081","3318","4520"
"4082","3293","4485"
"4083","3478","4756"
"4084","3075","4178"
"4085","3015","4090"
"4086","2890","3930"
"4087","2847","3843"
"4088","2713","3677"
"4089","2616","3536"
"4090","3351","4577"
"4091","3620","4963"
"4092","3820","5240"
"4093","3939","5415"
"4094","3256","4445"
"4095","3219","4390"
"4096","3105","4215"
"4097","3146","4269"
"4098","3133","4249"
"4099","3001","4079"
"4100","3048","4139"
"4101","2444","3300"
"4102","2373","3204"
"4103","2283","3071"
"4104","3528","4826"
"4105","3516","4809"
"4106","3318","4520"
"4107","3286","4467"
"4921","2792","3779"
"4922","3212","4363"
"4923","3286","4456"
"4924","3239","4402"
"4925","2947","4000"
"4926","2915","3951"
"4927","3117","4236"
"4928","3167","4303"
"4929","3030","4120"
"4930","3044","4131"
"4931","3049","4146"
"4932","2990","4055"
"4933","3044","4136"
"4934","3026","4117"
"4935","3024","4112"
"4936","3020","4104"
"4937","2983","4052"
"4938","3089","4149"
"4939","3067","4121"
"4940","2990","4009"
"4941","2886","3921"
"4942","3128","4260"
"4943","3166","4306"
"4944","3117","4243"
"4945","3116","4242"
"4946","3066","4172"
"4947","3153","4292"
"4948","3123","4246"
"4949","3161","4296"
"4950","3110","4210"
"4951","3099","4197"
"4952","2963","4007"
"4953","3060","4143"
"4954","3079","4175"
"4955","2982","4055"
"4956","3028","4112"
"4957","2997","4076"
"4958","3077","4181"
"4959","3038","4133"
"4960","2860","3873"
"4961","3020","4095"
"4962","2976","4035"
"4963","2873","3892"
"4964","3045","4139"
"4965","3014","4093"
"4966","2962","4021"
"4967","2948","4001"
"4968","2915","3956"
"4969","2906","3946"
"4970","2882","3905"
"4971","2960","4020"
"4972","2974","4040"
"4973","2851","3867"
"4974","2727","3694"
"4975","2791","3777"
"4976","2856","3869"
"4977","2816","3823"
"4978","2864","3881"
"4979","2837","3850"
"4980","2828","3837"
"4981","3054","4132"
"4982","2955","3996"
"4983","2948","3987"
"4984","2870","3879"
"4985","2907","3929"
"5689","4493","6170"
"5690","4310","5909"
"5691","4200","5755"
"5692","4378","5996"
"5693","4409","6047"
"5694","4442","6097"
"5695","4502","6190"
"5696","4372","5985"
"5697","4390","6025"
"5698","4359","5986"
"5699","4291","5868"
"5700","4267","5830"
"5701","4212","5758"
"5702","4210","5750"
"5703","4218","5759"
"5704","4316","5903"
"5705","4274","5843"
"5706","4315","5904"
"5707","4014","5466"
"5708","4024","5478"
"5709","4010","5458"
"5710","3971","5404"
"5711","4172","5699"
"5712","4125","5627"
"5713","4204","5737"
"5714","4088","5570"
"5715","4281","5840"
"5716","3985","5426"
"5717","4087","5568"
"5718","3950","5378"
"5719","3897","5301"
"5720","4094","5579"
"5721","4010","5458"
"5722","4065","5531"
"5723","4182","5710"
"5724","4010","5465"
"5725","4088","5571"
"5726","3872","5254"
"5727","3907","5312"
"5728","3813","5172"
"5729","4025","5482"
"5730","4050","5523"
"5731","4008","5450"
"5732","3987","5420"
"5733","3954","5370"
"5734","3855","5234"
"5735","3710","5025"
"5736","3812","5181"
"5737","3768","5115"
"5738","3813","5174"
"5739","3665","4963"
"5740","3623","4906"
"5741","3768","5112"
"5742","3734","5060"
"5743","3835","5197"
"5744","3835","5197"
"5745","3935","5340"
"5746","3797","5148"
"5747","3914","5311"
"5748","3782","5132"
"5749","3847","5226"
"5750","3749","5087"
"5751","3583","4856"
"5752","3470","4701"
"5753","4240","5797"
"5754","4297","5873"
"5755","4236","5787"
"5756","4171","5695"
"5757","4041","5506"
"5758","4371","5985"
"5759","4514","6205"
"5759","4514","6205"
"5760","4493","6176"
"5761","4334","5932"
"5762","4309","5892"
"5763","4262","5830"
"5764","4234","5791"
"5765","4205","5740"
"5766","4124","5631"
"5767","4078","5567"
"5768","4000","5442"
"5769","3962","5382"
"5770","3848","5214"
"5771","3897","5279"
"5772","3824","5190"
"5773","3846","5217"
"5774","3724","5073"
"5775","3756","5100"
"5776","3708","5034"
"5777","3751","5090"
"5778","3712","5032"
"5779","3652","4950"
"5780","3648","4947"
"5781","3724","5054"
"5782","4426","6093"
"5783","4337","5960"
"5784","4319","5935"
"5785","4317","5926"
"5786","4268","5857"
"5787","4162","5697"
"5788","4150","5675"
"5789","4116","5621"
"5790","4052","5530"
"5791","4098","5585"
"5792","3984","5426"
"5793","3907","5317"
"5794","4487","6186"
"5795","3884","5282"
"5796","3754","5113"
"5797","4436","6109"
"6516","629","811"
"6517","675","867"
"6518","733","941"
"6519","773","1000"
"6520","805","1043"
"6521","822","1063"
"6522","806","1040"
"6523","1222","1632"
"6524","922","1231"
"6525","807","1064"
"6526","851","1128"
"6527","865","1141"
"6528","1004","1315"
"6529","927","1226"
"6530","903","1180"
"6531","846","1123"
"6532","662","859"
"6533","557","720"
"6534","536","714"
"6535","702","931"
"6536","531","698"
"6537","612","800"
"6538","695","926"
"6539","1059","1412"
"6540","602","787"
"6541","684","899"
"6542","705","929"
"6543","756","1001"
"6544","755","996"
"6545","878","1159"
"6546","764","1012"
"6547","810","1070"
"6548","688","904"
"6549","1023","1391"
"6550","1130","1507"
"6551","1199","1608"
"6552","1237","1651"
"6553","892","1188"
"6554","763","1015"
"6555","994","1340"
"6556","803","1075"
"6557","757","1024"
"6558","1047","1408"
"6559","1022","1383"
"6560","950","1278"
"6561","814","1100"
"6562","801","1064"
"6563","828","1104"
"6564","894","1211"
"6565","645","855"
"6566","621","825"
"6567","846","1135"
"6568","918","1241"
"6569","901","1198"
"6570","1219","1652"
"6571","819","1087"
"6572","817","1086"
"6573","821","1101"
"6574","754","1001"
"6575","668","880"
"6576","684","905"
"6577","762","1012"
"6578","428","560"
"6579","526","675"
"6580","569","735"
"6581","564","738"
"6582","655","866"
"6583","598","778"
"6584","684","893"
"6585","357","473"
"6586","445","583"
"6587","445","583"
"6588","435","572"
"6589","506","668"
"6590","440","586"
"6591","605","801"
"6592","451","582"
"6593","236","309"
"6594","240","316"
"6595","599","788"
"6596","672","888"
"6597","613","809"
"6598","590","780"
"6599","710","950"
"6600","781","1049"
"6601","869","1173"
