"OBJECTID";"ADDRESS";"settlement";"street";"building_n";"geocoded";"POINT_X";"POINT_Y";"ID";"NEAR_FID";"NEAR_DIST";"NEAR_X";"NEAR_Y"
3665;"Москва, Адмирала Лазарева ул, д.83, корп.11";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к11";37,489022;55,534850;17649;185;0,004423;37,486776;55,538661
3666;"Москва, Адмирала Лазарева ул, д.83, корп.12";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к12";37,488754;55,535008;17650;185;0,004153;37,486776;55,538661
3667;"Москва, Адмирала Лазарева ул, д.83, корп.13";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к13";37,488449;55,535172;17651;185;0,003869;37,486776;55,538661
3668;"Москва, Адмирала Лазарева ул, д.83, корп.14";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к14";37,488196;55,535319;17652;185;0,003630;37,486776;55,538661
3669;"Москва, Адмирала Лазарева ул, д.83, корп.15";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к15";37,488637;55,535553;17653;185;0,003621;37,486776;55,538661
3670;"Москва, Адмирала Лазарева ул, д.83, корп.16";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к16";37,489068;55,535717;17654;185;0,003731;37,486776;55,538661
3671;"Москва, Адмирала Лазарева ул, д.83, корп.17";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к17";37,489437;55,535839;17655;185;0,003878;37,486776;55,538661
3672;"Москва, Адмирала Лазарева ул, д.83, корп.18";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к18";37,490048;55,535900;17656;185;0,004280;37,486776;55,538661
3673;"Москва, Адмирала Лазарева ул, д.83, корп.19";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к19";37,490497;55,535905;17657;185;0,004629;37,486776;55,538661
3674;"Москва, Адмирала Лазарева ул, д.83, корп.2";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к2";37,491628;55,535788;17658;186;0,004316;37,495755;55,534522
3675;"Москва, Адмирала Лазарева ул, д.83, корп.20";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к20";37,491125;55,535920;17659;186;0,004835;37,495755;55,534522
3676;"Москва, Адмирала Лазарева ул, д.83, корп.21";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к21";37,491026;55,535706;17660;186;0,004874;37,495755;55,534522
3677;"Москва, Адмирала Лазарева ул, д.83, корп.22";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к22";37,491026;55,535457;17661;186;0,004819;37,495755;55,534522
3678;"Москва, Адмирала Лазарева ул, д.83, корп.23";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к23";37,491008;55,535249;17662;186;0,004801;37,495755;55,534522
3679;"Москва, Адмирала Лазарева ул, д.83, корп.24";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к24";37,489310;55,535141;17663;185;0,004337;37,486776;55,538661
3680;"Москва, Адмирала Лазарева ул, д.83, корп.25";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к25";37,488960;55,535339;17664;185;0,003975;37,486776;55,538661
3681;"Москва, Адмирала Лазарева ул, д.83, корп.26";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к26";37,489580;55,535498;17665;185;0,004226;37,486776;55,538661
3682;"Москва, Адмирала Лазарева ул, д.83, корп.27";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к27";37,489975;55,535569;17666;185;0,004449;37,486776;55,538661
3683;"Москва, Адмирала Лазарева ул, д.83, корп.28";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к28";37,490406;55,535589;17667;185;0,004755;37,486776;55,538661
3684;"Москва, Адмирала Лазарева ул, д.83, корп.3";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к3";37,491574;55,535507;17668;186;0,004294;37,495755;55,534522
3685;"Москва, Адмирала Лазарева ул, д.83, корп.4";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к4";37,491574;55,535299;17669;186;0,004251;37,495755;55,534522
3686;"Москва, Адмирала Лазарева ул, д.83, корп.5";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к5";37,491637;55,535035;17670;186;0,004148;37,495755;55,534522
3687;"Москва, Адмирала Лазарева ул, д.83, корп.6";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к6";37,491008;55,535030;17671;186;0,004773;37,495755;55,534522
3688;"Москва, Адмирала Лазарева ул, д.83, корп.7";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к7";37,490587;55,535030;17672;186;0,005192;37,495755;55,534522
3689;"Москва, Адмирала Лазарева ул, д.83, корп.8";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к8";37,490127;55,535030;17673;185;0,004941;37,486776;55,538661
3690;"Москва, Адмирала Лазарева ул, д.83, корп.9";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 83к9";37,489670;55,534942;17674;185;0,004711;37,486776;55,538661
3691;"Москва, Адмирала Лазарева ул, д.88, корп.1";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17675;185;0,003418;37,486776;55,538661
3692;"Москва, Адмирала Лазарева ул, д.88, корп.2";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17676;185;0,003418;37,486776;55,538661
3693;"Москва, Адмирала Лазарева ул, д.88, корп.3";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17677;185;0,003418;37,486776;55,538661
3694;"Москва, Адмирала Лазарева ул, д.88, корп.4";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17678;185;0,003418;37,486776;55,538661
3695;"Москва, Адмирала Лазарева ул, д.88, корп.5";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17679;185;0,003418;37,486776;55,538661
3696;"Москва, Адмирала Лазарева ул, д.88, корп.6";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17680;185;0,003418;37,486776;55,538661
3697;"Москва, Адмирала Лазарева ул, д.88, корп.7";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17681;185;0,003418;37,486776;55,538661
3698;"Москва, Адмирала Лазарева ул, д.88, корп.8";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17682;185;0,003418;37,486776;55,538661
3699;"Москва, Адмирала Лазарева ул, д.88, корп.9";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17683;185;0,003418;37,486776;55,538661
3700;"Москва, Адмирала Лазарева ул, д.89, корп.1";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к1";37,486355;55,535269;17684;185;0,003418;37,486776;55,538661
3701;"Москва, Адмирала Лазарева ул, д.89, корп.12";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к12";37,486112;55,533541;17685;185;0,005161;37,486776;55,538661
3702;"Москва, Адмирала Лазарева ул, д.89, корп.13";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к13";37,486221;55,533353;17686;185;0,005336;37,486776;55,538661
3703;"Москва, Адмирала Лазарева ул, д.89, корп.14";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к14";37,486363;55,533189;17687;185;0,005486;37,486776;55,538661
3704;"Москва, Адмирала Лазарева ул, д.89, корп.15";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к15";37,486327;55,532980;17688;185;0,005697;37,486776;55,538661
3705;"Москва, Адмирала Лазарева ул, д.89, корп.16";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к16";37,486579;55,532757;17689;185;0,005907;37,486776;55,538661
3706;"Москва, Адмирала Лазарева ул, д.89, корп.17";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к17";37,486769;55,532538;17690;185;0,006123;37,486776;55,538661
3707;"Москва, Адмирала Лазарева ул, д.89, корп.18";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к18";37,486903;55,532324;17691;185;0,006338;37,486776;55,538661
3708;"Москва, Адмирала Лазарева ул, д.89, корп.19";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к19";37,487262;55,532415;17692;185;0,006263;37,486776;55,538661
3709;"Москва, Адмирала Лазарева ул, д.89, корп.20";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к20";37,487513;55,532615;17693;185;0,006090;37,486776;55,538661
3710;"Москва, Адмирала Лазарева ул, д.89, корп.21";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к21";37,487568;55,532808;17694;185;0,005906;37,486776;55,538661
3711;"Москва, Адмирала Лазарева ул, д.89, корп.22";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к22";37,487667;55,533031;17695;185;0,005699;37,486776;55,538661
3712;"Москва, Адмирала Лазарева ул, д.89, корп.23";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к23";37,487325;55,533057;17696;185;0,005629;37,486776;55,538661
3713;"Москва, Адмирала Лазарева ул, д.89, корп.24";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к24";37,487056;55,533169;17697;185;0,005498;37,486776;55,538661
3714;"Москва, Адмирала Лазарева ул, д.89, корп.26";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к26";37,486462;55,533786;17698;185;0,004885;37,486776;55,538661
3715;"Москва, Адмирала Лазарева ул, д.89, корп.27";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к27";37,486706;55,533496;17699;185;0,005165;37,486776;55,538661
3716;"Москва, Адмирала Лазарева ул, д.89, корп.28";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к28";37,486175;55,534214;17700;185;0,004487;37,486776;55,538661
3717;"Москва, Адмирала Лазарева ул, д.89, корп.30";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к30";37,486239;55,534622;17701;185;0,004074;37,486776;55,538661
3718;"Москва, Адмирала Лазарева ул, д.89, корп.32";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к32";37,486345;55,534780;17702;185;0,003904;37,486776;55,538661
3719;"Москва, Адмирала Лазарева ул, д.89, корп.33";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к33";37,486607;55,534942;17703;185;0,003721;37,486776;55,538661
3720;"Москва, Адмирала Лазарева ул, д.89, корп.34";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к34";37,486929;55,535193;17704;185;0,003471;37,486776;55,538661
3721;"Москва, Адмирала Лазарева ул, д.89, корп.35";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к35";37,487379;55,534942;17705;185;0,003766;37,486776;55,538661
3722;"Москва, Адмирала Лазарева ул, д.89, корп.36";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к36";37,487010;55,534657;17706;185;0,004009;37,486776;55,538661
3723;"Москва, Адмирала Лазарева ул, д.89, корп.39";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к39";37,487182;55,533908;17707;185;0,004769;37,486776;55,538661
3724;"Москва, Адмирала Лазарева ул, д.89, корп.4";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к4";37,486068;55,535111;17708;185;0,003619;37,486776;55,538661
3725;"Москва, Адмирала Лазарева ул, д.89, корп.40";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к40";37,487405;55,533526;17709;185;0,005172;37,486776;55,538661
3726;"Москва, Адмирала Лазарева ул, д.89, корп.41";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к41";37,487828;55,533415;17710;185;0,005350;37,486776;55,538661
3727;"Москва, Адмирала Лазарева ул, д.89, корп.42";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к42";37,487972;55,533705;17711;185;0,005098;37,486776;55,538661
3728;"Москва, Адмирала Лазарева ул, д.89, корп.43";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к42";37,487972;55,533705;17712;185;0,005098;37,486776;55,538661
3729;"Москва, Адмирала Лазарева ул, д.89, корп.44";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к44";37,487558;55,534066;17713;185;0,004660;37,486776;55,538661
3730;"Москва, Адмирала Лазарева ул, д.89, корп.45";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к45";37,487415;55,534336;17714;185;0,004370;37,486776;55,538661
3731;"Москва, Адмирала Лазарева ул, д.89, корп.46";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к46";37,487405;55,534534;17715;185;0,004173;37,486776;55,538661
3732;"Москва, Адмирала Лазарева ул, д.89, корп.47";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к47";37,487784;55,534652;17716;185;0,004132;37,486776;55,538661
3733;"Москва, Адмирала Лазарева ул, д.89, корп.5";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к5";37,485691;55,534871;17717;185;0,003941;37,486776;55,538661
3734;"Москва, Адмирала Лазарева ул, д.89, корп.6";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к6";37,485673;55,534652;17718;185;0,004157;37,486776;55,538661
3735;"Москва, Адмирала Лазарева ул, д.89, корп.7";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к7";37,485627;55,534417;17719;185;0,004395;37,486776;55,538661
3736;"Москва, Адмирала Лазарева ул, д.89, корп.9";" ";" ";" ";"Россия, Москва, улица Адмирала Лазарева, 89к9";37,485708;55,534082;17720;185;0,004701;37,486776;55,538661
3737;"Москва, Академика Семёнова ул, д.28, корп.1";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17721;589;0,003122;37,505001;55,539648
3738;"Москва, Академика Семёнова ул, д.28, корп.2";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17722;589;0,003122;37,505001;55,539648
3739;"Москва, Академика Семёнова ул, д.28, корп.3";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17723;589;0,003122;37,505001;55,539648
3740;"Москва, Академика Семёнова ул, д.28, корп.4";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17724;589;0,003122;37,505001;55,539648
3741;"Москва, Академика Семёнова ул, д.28, корп.5";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17725;589;0,003122;37,505001;55,539648
3742;"Москва, Академика Семёнова ул, д.28, корп.6";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17726;589;0,003122;37,505001;55,539648
3743;"Москва, Академика Семёнова ул, д.28, корп.7";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17727;589;0,003122;37,505001;55,539648
3744;"Москва, Академика Семёнова ул, д.28, корп.8";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 21";37,501967;55,540388;17728;589;0,003122;37,505001;55,539648
3745;"Москва, Академика Семёнова ул, д.91, корп.2";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 91к2";37,484908;55,538921;17729;185;0,001885;37,486776;55,538661
3746;"Москва, Академика Семёнова ул, д.91, корп.3";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 91к3";37,484137;55,538712;17730;185;0,002639;37,486776;55,538661
3747;"Москва, Академика Семёнова ул, д.91, корп.4";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 91к4";37,483139;55,538468;17731;185;0,003642;37,486776;55,538661
3748;"Москва, Академика Семёнова ул, д.93, корп.1";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к1";37,482403;55,538315;17732;185;0,004386;37,486776;55,538661
3749;"Москва, Академика Семёнова ул, д.93, корп.10";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к10";37,480578;55,537576;17733;185;0,006291;37,486776;55,538661
3750;"Москва, Академика Семёнова ул, д.93, корп.11";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к11";37,480282;55,537306;17734;185;0,006632;37,486776;55,538661
3751;"Москва, Академика Семёнова ул, д.93, корп.12";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к12";37,479994;55,537103;17735;185;0,006957;37,486776;55,538661
3752;"Москва, Академика Семёнова ул, д.93, корп.13";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к13";37,479555;55,536965;17736;185;0,007417;37,486776;55,538661
3753;"Москва, Академика Семёнова ул, д.93, корп.14";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к14";37,479007;55,536898;17737;185;0,007966;37,486776;55,538661
3754;"Москва, Академика Семёнова ул, д.93, корп.15";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к15";37,478701;55,536609;17738;185;0,008330;37,486776;55,538661
3755;"Москва, Академика Семёнова ул, д.93, корп.16";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к16";37,479088;55,536578;17739;185;0,007965;37,486776;55,538661
3756;"Москва, Академика Семёнова ул, д.93, корп.17";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к17";37,479555;55,536603;17740;185;0,007508;37,486776;55,538661
3757;"Москва, Академика Семёнова ул, д.93, корп.18";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к18";37,479924;55,536716;17741;185;0,007122;37,486776;55,538661
3758;"Москва, Академика Семёнова ул, д.93, корп.19";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к19";37,480228;55,536857;17742;185;0,006790;37,486776;55,538661
3759;"Москва, Академика Семёнова ул, д.93, корп.2";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к2";37,481530;55,538106;17743;185;0,005274;37,486776;55,538661
3760;"Москва, Академика Семёнова ул, д.93, корп.20";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к20";37,480507;55,537031;17744;185;0,006477;37,486776;55,538661
3761;"Москва, Академика Семёнова ул, д.93, корп.21";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к21";37,481881;55,537953;17745;185;0,004944;37,486776;55,538661
3762;"Москва, Академика Семёнова ул, д.93, корп.22";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к22";37,481127;55,537367;17746;185;0,005795;37,486776;55,538661
3763;"Москва, Академика Семёнова ул, д.93, корп.23";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к23";37,480767;55,536828;17747;185;0,006281;37,486776;55,538661
3764;"Москва, Академика Семёнова ул, д.93, корп.24";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к24";37,480427;55,536573;17748;185;0,006683;37,486776;55,538661
3765;"Москва, Академика Семёнова ул, д.93, корп.25";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к25";37,479994;55,536415;17749;185;0,007143;37,486776;55,538661
3766;"Москва, Академика Семёнова ул, д.93, корп.26";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к26";37,479492;55,536312;17750;185;0,007653;37,486776;55,538661
3767;"Москва, Академика Семёнова ул, д.93, корп.27";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к27";37,478979;55,536256;17751;185;0,008158;37,486776;55,538661
3768;"Москва, Академика Семёнова ул, д.93, корп.28";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к28";37,478431;55,536318;17752;185;0,008666;37,486776;55,538661
3769;"Москва, Академика Семёнова ул, д.93, корп.4";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к4";37,480614;55,537912;17753;185;0,006206;37,486776;55,538661
3770;"Москва, Академика Семёнова ул, д.93, корп.5";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к5";37,479716;55,537637;17754;185;0,007132;37,486776;55,538661
3771;"Москва, Академика Семёнова ул, д.93, корп.6";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к6";37,479025;55,537353;17755;185;0,007860;37,486776;55,538661
3772;"Москва, Академика Семёнова ул, д.93, корп.7";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к7";37,478423;55,536904;17756;185;0,008535;37,486776;55,538661
3773;"Москва, Академика Семёнова ул, д.93, корп.8";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к8";37,478046;55,536409;17757;185;0,009015;37,486776;55,538661
3774;"Москва, Академика Семёнова ул, д.93, корп.9";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 93к8";37,478046;55,536409;17758;185;0,009015;37,486776;55,538661
3775;"Москва, Академика Семёнова ул, д.95, корп.1";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к1";37,478145;55,535961;17759;185;0,009043;37,486776;55,538661
3776;"Москва, Академика Семёнова ул, д.95, корп.10";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к10";37,479411;55,535264;17760;185;0,008110;37,486776;55,538661
3777;"Москва, Академика Семёнова ул, д.95, корп.11";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к11";37,479464;55,534983;17761;185;0,008183;37,486776;55,538661
3778;"Москва, Академика Семёнова ул, д.95, корп.12";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к12";37,478989;55,534922;17762;185;0,008637;37,486776;55,538661
3779;"Москва, Академика Семёнова ул, д.95, корп.13";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к13";37,479213;55,534551;17763;185;0,008606;37,486776;55,538661
3780;"Москва, Академика Семёнова ул, д.95, корп.14";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к14";37,478208;55,534708;17764;185;0,009435;37,486776;55,538661
3781;"Москва, Академика Семёнова ул, д.95, корп.15";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к15";37,477857;55,535019;17765;185;0,009633;37,486776;55,538661
3782;"Москва, Академика Семёнова ул, д.95, корп.17";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к17";37,477345;55,535055;17766;185;0,010096;37,486776;55,538661
3783;"Москва, Академика Семёнова ул, д.95, корп.18";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к18";37,477426;55,535237;17767;185;0,009956;37,486776;55,538661
3784;"Москва, Академика Семёнова ул, д.95, корп.19";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к19";37,477696;55,535381;17768;185;0,009654;37,486776;55,538661
3785;"Москва, Академика Семёнова ул, д.95, корп.2";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к2";37,478540;55,535911;17769;185;0,008682;37,486776;55,538661
3786;"Москва, Академика Семёнова ул, д.95, корп.20";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к20";37,477802;55,535559;17770;185;0,009494;37,486776;55,538661
3787;"Москва, Академика Семёнова ул, д.95, корп.21";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к21";37,477812;55,535819;17771;185;0,009403;37,486776;55,538661
3788;"Москва, Академика Семёнова ул, д.95, корп.22";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к22";37,478431;55,535478;17772;185;0,008930;37,486776;55,538661
3789;"Москва, Академика Семёнова ул, д.95, корп.25";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к25";37,478639;55,535152;17773;185;0,008861;37,486776;55,538661
3790;"Москва, Академика Семёнова ул, д.95, корп.26";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к26";37,478961;55,535269;17774;185;0,008518;37,486776;55,538661
3791;"Москва, Академика Семёнова ул, д.95, корп.3";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к3";37,478898;55,535808;17775;185;0,008377;37,486776;55,538661
3792;"Москва, Академика Семёнова ул, д.95, корп.4";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к4";37,479231;55,535900;17776;185;0,008033;37,486776;55,538661
3793;"Москва, Академика Семёнова ул, д.95, корп.5";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к5";37,479807;55,535891;17777;185;0,007499;37,486776;55,538661
3794;"Москва, Академика Семёнова ул, д.95, корп.9";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 95к9";37,479591;55,535650;17778;185;0,007790;37,486776;55,538661
3795;"Москва, Академика Семёнова ул, д.97, корп.1";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к1";37,476733;55,534449;17779;185;0,010889;37,486776;55,538661
3796;"Москва, Академика Семёнова ул, д.97, корп.10";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к10";37,479924;55,533057;17780;185;0,008851;37,486776;55,538661
3797;"Москва, Академика Семёнова ул, д.97, корп.11";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к11";37,480201;55,532925;17781;185;0,008724;37,486776;55,538661
3798;"Москва, Академика Семёнова ул, д.97, корп.13";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к13";37,480525;55,532497;17782;185;0,008778;37,486776;55,538661
3799;"Москва, Академика Семёнова ул, д.97, корп.17";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к17";37,479438;55,532914;17783;185;0,009320;37,486776;55,538661
3800;"Москва, Академика Семёнова ул, д.97, корп.18";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к18";37,479322;55,533119;17784;185;0,009288;37,486776;55,538661
3801;"Москва, Академика Семёнова ул, д.97, корп.19";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к19";37,479168;55,533318;17785;185;0,009295;37,486776;55,538661
3802;"Москва, Академика Семёнова ул, д.97, корп.2";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к2";37,477497;55,534326;17786;185;0,010240;37,486776;55,538661
3803;"Москва, Академика Семёнова ул, д.97, корп.20";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к20";37,479061;55,533807;17787;185;0,009114;37,486776;55,538661
3804;"Москва, Академика Семёнова ул, д.97, корп.21";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к21";37,478459;55,533928;17788;185;0,009568;37,486776;55,538661
3805;"Москва, Академика Семёнова ул, д.97, корп.22";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к22";37,478055;55,533629;17789;185;0,010068;37,486776;55,538661
3806;"Москва, Академика Семёнова ул, д.97, корп.24";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к24";37,478073;55,533057;17790;185;0,010350;37,486776;55,538661
3807;"Москва, Академика Семёнова ул, д.97, корп.25";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к25";37,478046;55,532843;17791;185;0,010490;37,486776;55,538661
3808;"Москва, Академика Семёнова ул, д.97, корп.26";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к26";37,478368;55,532726;17792;185;0,010290;37,486776;55,538661
3809;"Москва, Академика Семёнова ул, д.97, корп.27";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к27";37,478854;55,532547;17793;185;0,010005;37,486776;55,538661
3810;"Москва, Академика Семёнова ул, д.97, корп.28";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к28";37,478880;55,532166;17794;185;0,010223;37,486776;55,538661
3811;"Москва, Академика Семёнова ул, д.97, корп.28А";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к28";37,478880;55,532166;17795;185;0,010223;37,486776;55,538661
3812;"Москва, Академика Семёнова ул, д.97, корп.29";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к29";37,478548;55,532099;17796;185;0,010522;37,486776;55,538661
3813;"Москва, Академика Семёнова ул, д.97, корп.3";" ";" ";" ";"Россия, Москва, улица Академика Семенова, 97к3";37,478073;55,534259;17797;185;0,009752;37,486776;55,538661
