OBJECTID;ADDRESS;settlement;street;building_n;geocoded;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
517;Москва, Большой Чудов пер, д.8, стр.1; ; ; ;Россия, Москва, Большой Чудов переулок, 8с1;7972;37.592177;55.734079;1619;0.000667;37.592317;55.734733
518;Москва, Бурденко ул, д.10; ; ; ;Россия, Москва, улица Бурденко, 10;7973;37.583229;55.738885;119;0.004057;37.580536;55.741919
519;Москва, Бурденко ул, д.11; ; ; ;Россия, Москва, улица Бурденко, 11;7974;37.581558;55.738454;119;0.003612;37.580536;55.741919
520;Москва, Бурденко ул, д.11А, стр.1; ; ; ;Россия, Москва, улица Бурденко, 11ас1;7975;37.58083;55.738565;119;0.003365;37.580536;55.741919
521;Москва, Бурденко ул, д.14; ; ; ;Россия, Москва, улица Бурденко, 14;7976;37.581757;55.738834;119;0.003316;37.580536;55.741919
522;Москва, Бурденко ул, д.14, корп.А; ; ; ;Россия, Москва, улица Бурденко, 14ка;7977;37.581046;55.738865;119;0.003096;37.580536;55.741919
523;Москва, Бурденко ул, д.16/12; ; ; ;Россия, Москва, улица Бурденко, 16/12;7978;37.580615;55.738986;119;0.002933;37.580536;55.741919
524;Москва, Бурденко ул, д.8/1; ; ; ;Россия, Москва, улица Бурденко, 8/1;7979;37.58367;55.73895;119;0.004316;37.580536;55.741919
525;Москва, Бутиковский пер, д.16, стр.2; ; ; ;Россия, Москва, Бутиковский переулок, 16с2;7980;37.60115;55.738084;219;0.003171;37.598087;55.737266
526;Москва, Бутиковский пер, д.16, стр.3; ; ; ;Россия, Москва, Бутиковский переулок, 16с3;7981;37.600792;55.738318;219;0.002902;37.598087;55.737266
527;Москва, Бутиковский пер, д.18; ; ; ;Россия, Москва, Бутиковский переулок, 18;7982;37.601286;55.737715;219;0.00323;37.598087;55.737266
528;Москва, Бутиковский пер, д.3; ; ; ;Россия, Москва, Бутиковский переулок, 3;7983;37.603576;55.738769;128;0.002724;37.603496;55.741492
529;Москва, Бутиковский пер, д.5; ; ; ;Россия, Москва, Бутиковский переулок, 5;7984;37.602812;55.738621;128;0.00295;37.603496;55.741492
530;Москва, Волхонка ул, д.5/6, стр.4; ; ; ;Россия, Москва, улица Волхонка, 5/6с4;7985;37.609434;55.748016;1977;0.004451;37.605027;55.748647
531;Москва, Волхонка ул, д.5/6, стр.7; ; ; ;Россия, Москва, улица Волхонка, 5/6с7;7986;37.608696;55.747631;1976;0.003775;37.604978;55.748284
532;Москва, Волхонка ул, д.5/6, стр.8; ; ; ;Россия, Москва, улица Волхонка, 5/6с8;7987;37.609083;55.747449;1976;0.004189;37.604978;55.748284
533;Москва, Волхонка ул, д.5/6, стр.9; ; ; ;Россия, Москва, улица Волхонка, 5/6с9;7988;37.60946;55.747534;1976;0.004545;37.604978;55.748284
534;Москва, Волхонка ул, д.6; ; ; ;Россия, Москва, улица Волхонка, 6;7989;37.608525;55.748492;1977;0.003502;37.605027;55.748647
535;Москва, Волхонка ул, д.7/6; ; ; ;Россия, Москва, улица Волхонка, 7/6;7990;37.608185;55.747372;1976;0.003333;37.604978;55.748284
536;Москва, Волхонка ул, д.9, стр.1; ; ; ;Россия, Москва, улица Волхонка, 9с1;7991;37.607627;55.747088;1976;0.002906;37.604978;55.748284
537;Москва, Волхонка ул, д.9, стр.2; ; ; ;Россия, Москва, улица Волхонка, 9с2;7992;37.607977;55.747034;1976;0.003249;37.604978;55.748284
538;Москва, Всеволожский пер, д.3; ; ; ;Россия, Москва, Всеволожский переулок, 3;7993;37.598708;55.742509;120;0.001821;37.597756;55.744062
539;Москва, Гагаринский пер, д.11; ; ; ;Россия, Москва, Гагаринский переулок, 11;7994;37.597036;55.744596;120;0.000895;37.597756;55.744062
540;Москва, Гагаринский пер, д.16; ; ; ;Россия, Москва, Гагаринский переулок, 16;7995;37.594323;55.74529;1087;0.002102;37.595637;55.746933
541;Москва, Гагаринский пер, д.19/3; ; ; ;Россия, Москва, Гагаринский переулок, 19/3;7996;37.594863;55.744191;1087;0.002849;37.595637;55.746933
542;Москва, Гагаринский пер, д.21; ; ; ;Россия, Москва, Гагаринский переулок, 21;7997;37.594035;55.744388;1087;0.003005;37.595637;55.746933
543;Москва, Гагаринский пер, д.22, стр.1; ; ; ;Россия, Москва, Гагаринский переулок, 22с1;7998;37.591979;55.744971;1750;0.00384;37.594666;55.747715
544;Москва, Гагаринский пер, д.23, стр.1; ; ; ;Россия, Москва, Гагаринский переулок, 23с1;7999;37.593218;55.744646;1087;0.003327;37.595637;55.746933
545;Москва, Гагаринский пер, д.23, стр.2; ; ; ;Россия, Москва, Гагаринский переулок, 23с2;8000;37.593192;55.744303;1087;0.00359;37.595637;55.746933
546;Москва, Гагаринский пер, д.24/7, стр.1; ; ; ;Россия, Москва, Гагаринский переулок, 24/7с1;8001;37.590703;55.745123;1750;0.004734;37.594666;55.747715
547;Москва, Гагаринский пер, д.24/7, стр.2; ; ; ;Россия, Москва, Гагаринский переулок, 24/7с2;8002;37.590578;55.745377;1750;0.004709;37.594666;55.747715
548;Москва, Гагаринский пер, д.26; ; ; ;Россия, Москва, Гагаринский переулок, 26;8003;37.589939;55.745397;1615;0.004542;37.589009;55.749843
549;Москва, Гагаринский пер, д.27; ; ; ;Россия, Москва, Гагаринский переулок, 27;8004;37.591997;55.744556;1750;0.004135;37.594666;55.747715
550;Москва, Гагаринский пер, д.28; ; ; ;Россия, Москва, Гагаринский переулок, 28;8005;37.589311;55.745209;1615;0.004642;37.589009;55.749843
551;Москва, Гагаринский пер, д.31; ; ; ;Россия, Москва, Гагаринский переулок, 31;8006;37.590982;55.744489;1750;0.004896;37.594666;55.747715
552;Москва, Гагаринский пер, д.35; ; ; ;Россия, Москва, Гагаринский переулок, 35;8007;37.589822;55.744864;1615;0.005044;37.589009;55.749843
553;Москва, Гагаринский пер, д.5, стр.1; ; ; ;Россия, Москва, Гагаринский переулок, 5с1;8008;37.599121;55.744738;120;0.001523;37.597756;55.744062
554;Москва, Гагаринский пер, д.6; ; ; ;Россия, Москва, Гагаринский переулок, 6;8009;37.598106;55.745052;120;0.00105;37.597756;55.744062
555;Москва, Гагаринский пер, д.7, корп.1; ; ; ;Россия, Москва, Гагаринский переулок, 7к1;8010;37.598033;55.744611;120;0.000616;37.597756;55.744062
556;Москва, Гагаринский пер, д.7, корп.2; ; ; ;Россия, Москва, Гагаринский переулок, 7к2;8011;37.598518;55.744693;120;0.00099;37.597756;55.744062
557;Москва, Гагаринский пер, д.7/8, стр.1; ; ; ;Россия, Москва, Гагаринский переулок, 7к1;8012;37.598033;55.744611;120;0.000616;37.597756;55.744062
558;Москва, Гагаринский пер, д.7/8, стр.2; ; ; ;Россия, Москва, Гагаринский переулок, 7к2;8013;37.598518;55.744693;120;0.00099;37.597756;55.744062
559;Москва, Гагаринский пер, д.9/5; ; ; ;Россия, Москва, Гагаринский переулок, 9/5;8014;37.597314;55.744661;120;0.000744;37.597756;55.744062
560;Москва, Глазовский пер, д.1/1; ; ; ;Россия, Москва, Глазовский переулок, 1/1;8015;37.588197;55.743933;1615;0.005965;37.589009;55.749843
561;Москва, Глазовский пер, д.10, стр.1; ; ; ;Россия, Москва, Глазовский переулок, 10с1;8016;37.585871;55.744054;119;0.005746;37.580536;55.741919
562;Москва, Глазовский пер, д.10, стр.2; ; ; ;Россия, Москва, Глазовский переулок, 10с2;8017;37.585449;55.744003;119;0.005337;37.580536;55.741919
563;Москва, Глазовский пер, д.2А; ; ; ;Россия, Москва, Глазовский переулок, 2а;8018;37.587954;55.744195;1615;0.005744;37.589009;55.749843
564;Москва, Глазовский пер, д.4, стр.8; ; ; ;Россия, Москва, Глазовский переулок, 4с8;8019;37.587738;55.744195;1615;0.005788;37.589009;55.749843
565;Москва, Глазовский пер, д.4, стр.9; ; ; ;Россия, Москва, Глазовский переулок, 4с9;8020;37.587505;55.744171;1615;0.005867;37.589009;55.749843
566;Москва, Глазовский пер, д.5; ; ; ;Россия, Москва, Глазовский переулок, 5;8021;37.587084;55.743933;1615;0.006215;37.589009;55.749843
567;Москва, Глазовский пер, д.5, стр.2; ; ; ;Россия, Москва, Глазовский переулок, 5с2;8022;37.586822;55.743725;1615;0.006496;37.589009;55.749843
568;Москва, Глазовский пер, д.7; ; ; ;Россия, Москва, Глазовский переулок, 7;8023;37.586606;55.743557;119;0.006288;37.580536;55.741919
569;Москва, Глазовский пер, д.8, стр.1; ; ; ;Россия, Москва, Глазовский переулок, 8с1;8024;37.586266;55.744144;119;0.006147;37.580536;55.741919
570;Москва, Гоголевский бульв., д.11; ; ; ;Россия, Москва, Гоголевский бульвар, 11;8025;37.599246;55.745893;120;0.002362;37.597756;55.744062
571;Москва, Гоголевский бульв., д.17, стр.1; ; ; ;Россия, Москва, Гоголевский бульвар, 17с1;8026;37.599022;55.746765;120;0.002984;37.597756;55.744062
572;Москва, Гоголевский бульв., д.23; ; ; ;Россия, Москва, Гоголевский бульвар, 23;8027;37.599058;55.747936;1087;0.003565;37.595637;55.746933
573;Москва, Гоголевский бульв., д.25, стр.1; ; ; ;Россия, Москва, Гоголевский бульвар, 25с1;8028;37.599256;55.748375;1087;0.003896;37.595637;55.746933
574;Москва, Гоголевский бульв., д.27; ; ; ;Россия, Москва, Гоголевский бульвар, 27;8029;37.599246;55.748938;1087;0.004129;37.595637;55.746933
575;Москва, Гоголевский бульв., д.29; ; ; ;Россия, Москва, Гоголевский бульвар, 29;8030;37.599561;55.749581;1087;0.004734;37.595637;55.746933
576;Москва, Гоголевский бульв., д.3; ; ; ;Россия, Москва, Гоголевский бульвар, 3;8031;37.600639;55.7449;120;0.003002;37.597756;55.744062
577;Москва, Гоголевский бульв., д.31, стр.1; ; ; ;Россия, Москва, Гоголевский бульвар, 31с1;8032;37.599785;55.750621;1087;0.005551;37.595637;55.746933
578;Москва, Гоголевский бульв., д.31А; ; ; ;Россия, Москва, Гоголевский бульвар, 31а;8033;37.599461;55.75022;1087;0.005043;37.595637;55.746933
579;Москва, Гоголевский бульв., д.33/1; ; ; ;Россия, Москва, Гоголевский бульвар, 33/1;8034;37.599596;55.750772;1088;0.005504;37.595326;55.747301
580;Москва, Гоголевский бульв., д.8; ; ; ;Россия, Москва, Гоголевский бульвар, 8;8035;37.600711;55.746242;120;0.003672;37.597756;55.744062
581;Москва, Девичьего Поля проезд, д.2; ; ; ;Россия, Москва, проезд Девичьего Поля, 2;8036;37.58137;55.737719;119;0.004281;37.580536;55.741919
582;Москва, Денежный пер, д.11, стр.1; ; ; ;Россия, Москва, Денежный переулок, 11с1;8037;37.586652;55.744738;1615;0.005622;37.589009;55.749843
583;Москва, Денежный пер, д.11, стр.4; ; ; ;Россия, Москва, Денежный переулок, 11с1;8038;37.586652;55.744738;1615;0.005622;37.589009;55.749843
584;Москва, Денежный пер, д.12; ; ; ;Россия, Москва, Денежный переулок, 12;8039;37.588053;55.743612;1615;0.006302;37.589009;55.749843
585;Москва, Денежный пер, д.13, стр.1; ; ; ;Россия, Москва, Денежный переулок, 13с1;8040;37.586472;55.745108;1615;0.005371;37.589009;55.749843
586;Москва, Денежный пер, д.14/3; ; ; ;Россия, Москва, Денежный переулок, 14/3;8041;37.587829;55.743901;1615;0.006057;37.589009;55.749843
587;Москва, Денежный пер, д.16, стр.1; ; ; ;Россия, Москва, Денежный переулок, 16с1;8042;37.5872;55.744818;1615;0.005339;37.589009;55.749843
588;Москва, Денежный пер, д.16, стр.2; ; ; ;Россия, Москва, Денежный переулок, 16с2;8043;37.587622;55.744946;1615;0.005089;37.589009;55.749843
589;Москва, Денежный пер, д.18; ; ; ;Россия, Москва, Денежный переулок, 18;8044;37.586913;55.745164;1615;0.005127;37.589009;55.749843
590;Москва, Денежный пер, д.19; ; ; ;Россия, Москва, Денежный переулок, 19;8045;37.585672;55.746166;1615;0.004964;37.589009;55.749843
591;Москва, Денежный пер, д.2; ; ; ;Россия, Москва, Денежный переулок, 2;8046;37.588647;55.74261;379;0.005206;37.592231;55.738833
592;Москва, Денежный пер, д.20; ; ; ;Россия, Москва, Денежный переулок, 20;8047;37.586759;55.745411;1615;0.004969;37.589009;55.749843
593;Москва, Денежный пер, д.21; ; ; ;Россия, Москва, Денежный переулок, 21;8048;37.585188;55.746577;1615;0.005025;37.589009;55.749843
594;Москва, Денежный пер, д.22; ; ; ;Россия, Москва, Денежный переулок, 22;8049;37.587317;55.745386;1615;0.004766;37.589009;55.749843
595;Москва, Денежный пер, д.24, стр.1; ; ; ;Россия, Москва, Денежный переулок, 24с1;8050;37.586616;55.745868;1615;0.004639;37.589009;55.749843
596;Москва, Денежный пер, д.24, стр.3; ; ; ;Россия, Москва, Денежный переулок, 24с3;8051;37.586588;55.746085;1615;0.004468;37.589009;55.749843
597;Москва, Денежный пер, д.3, стр.1; ; ; ;Россия, Москва, Денежный переулок, 3с1;8052;37.588063;55.742605;379;0.005621;37.592231;55.738833
598;Москва, Денежный пер, д.3, стр.2; ; ; ;Россия, Москва, Денежный переулок, 3с2;8053;37.587317;55.742646;379;0.006219;37.592231;55.738833
599;Москва, Денежный пер, д.3, стр.5; ; ; ;Россия, Москва, Денежный переулок, 3с5;8054;37.586967;55.742742;119;0.006483;37.580536;55.741919
600;Москва, Денежный пер, д.30; ; ; ;Россия, Москва, Денежный переулок, 30;8055;37.585762;55.74674;1615;0.00449;37.589009;55.749843
601;Москва, Денежный пер, д.4; ; ; ;Россия, Москва, Денежный переулок, 4;8056;37.588431;55.742832;379;0.005517;37.592231;55.738833
602;Москва, Денежный пер, д.5, стр.1; ; ; ;Россия, Москва, Денежный переулок, 5с3;8057;37.587361;55.743446;1615;0.006605;37.589009;55.749843
603;Москва, Денежный пер, д.5, стр.3; ; ; ;Россия, Москва, Денежный переулок, 5с3;8058;37.587361;55.743446;1615;0.006605;37.589009;55.749843
604;Москва, Денежный пер, д.5, стр.4; ; ; ;Россия, Москва, Денежный переулок, 5с4;8059;37.586985;55.743319;119;0.006599;37.580536;55.741919
605;Москва, Денежный пер, д.5, стр.5; ; ; ;Россия, Москва, Денежный переулок, 5с5;8060;37.587048;55.742756;379;0.0065;37.592231;55.738833
606;Москва, Денежный пер, д.5, стр.6; ; ; ;Россия, Москва, Денежный переулок, 5с6;8061;37.586733;55.743324;119;0.006354;37.580536;55.741919
607;Москва, Денежный пер, д.5, стр.7; ; ; ;Россия, Москва, Денежный переулок, 5с7;8062;37.586796;55.743041;119;0.006359;37.580536;55.741919
608;Москва, Денежный пер, д.7, корп.2; ; ; ;Россия, Москва, Денежный переулок, 7к2;8063;37.587127;55.743592;1615;0.006526;37.589009;55.749843
609;Москва, Денежный пер, д.7, стр.1; ; ; ;Россия, Москва, Денежный переулок, 7с1;8064;37.587424;55.743714;1615;0.006329;37.589009;55.749843
610;Москва, Денежный пер, д.8-10; ; ; ;Россия, Москва, Денежный переулок, 8-10;8065;37.588205;55.743269;379;0.005989;37.592231;55.738833
611;Москва, Денежный пер, д.9/6; ; ; ;Россия, Москва, Денежный переулок, 9/6;8066;37.586993;55.744287;1615;0.00591;37.589009;55.749843
612;Москва, Денежный пер, д.9/6, стр.2; ; ; ;Россия, Москва, Денежный переулок, 9/6с2;8067;37.587164;55.744151;1615;0.005983;37.589009;55.749843
613;Москва, Еропкинский пер, д.10, стр.1; ; ; ;Россия, Москва, Еропкинский переулок, 10с1;8068;37.59401;55.73959;379;0.001933;37.592231;55.738833
614;Москва, Еропкинский пер, д.10, стр.4; ; ; ;Россия, Москва, Еропкинский переулок, 10с4;8069;37.594162;55.73971;379;0.002121;37.592231;55.738833
615;Москва, Еропкинский пер, д.11; ; ; ;Россия, Москва, Еропкинский переулок, 11;8070;37.591997;55.740318;379;0.001504;37.592231;55.738833
616;Москва, Еропкинский пер, д.12; ; ; ;Россия, Москва, Еропкинский переулок, 12;8071;37.593731;55.739721;379;0.001743;37.592231;55.738833
617;Москва, Еропкинский пер, д.14, стр.1; ; ; ;Россия, Москва, Еропкинский переулок, 14с1;8072;37.593641;55.739873;379;0.001752;37.592231;55.738833
618;Москва, Еропкинский пер, д.14, стр.2; ; ; ;Россия, Москва, Еропкинский переулок, 14с2;8073;37.593309;55.739939;379;0.001544;37.592231;55.738833
619;Москва, Еропкинский пер, д.14, стр.3; ; ; ;Россия, Москва, Еропкинский переулок, 14с2;8074;37.593309;55.739939;379;0.001544;37.592231;55.738833
620;Москва, Еропкинский пер, д.16; ; ; ;Россия, Москва, Еропкинский переулок, 16;8075;37.592716;55.74045;379;0.001689;37.592231;55.738833
621;Москва, Еропкинский пер, д.3, стр.1; ; ; ;Россия, Москва, Еропкинский переулок, 3с1;8076;37.593407;55.739569;379;0.001388;37.592231;55.738833
622;Москва, Еропкинский пер, д.3, стр.2; ; ; ;Россия, Москва, Еропкинский переулок, 3с2;8077;37.592733;55.739634;379;0.000946;37.592231;55.738833
623;Москва, Еропкинский пер, д.4; ; ; ;Россия, Москва, Еропкинский переулок, 4;8078;37.594845;55.739336;379;0.002661;37.592231;55.738833
624;Москва, Еропкинский пер, д.5, стр.1; ; ; ;Россия, Москва, Еропкинский переулок, 5с1;8079;37.592662;55.73998;379;0.001225;37.592231;55.738833
625;Москва, Еропкинский пер, д.5, стр.2; ; ; ;Россия, Москва, Еропкинский переулок, 5с2;8080;37.59205;55.739914;379;0.001095;37.592231;55.738833
626;Москва, Еропкинский пер, д.5, стр.3; ; ; ;Россия, Москва, Еропкинский переулок, 5с3;8081;37.592213;55.740126;379;0.001294;37.592231;55.738833
627;Москва, Еропкинский пер, д.6; ; ; ;Россия, Москва, Еропкинский переулок, 6;8082;37.594549;55.739416;379;0.00239;37.592231;55.738833
628;Москва, Еропкинский пер, д.8; ; ; ;Россия, Москва, Еропкинский переулок, 8;8083;37.594279;55.739538;379;0.002166;37.592231;55.738833
629;Москва, Земледельческий пер, д.11; ; ; ;Россия, Москва, Земледельческий переулок, 11;8084;37.578154;55.740901;892;0.001118;37.577201;55.740317
630;Москва, Земледельческий пер, д.12; ; ; ;Россия, Москва, Земледельческий переулок, 12;8085;37.578764;55.740563;892;0.001583;37.577201;55.740317
631;Москва, Земледельческий пер, д.14/17, стр.1; ; ; ;Россия, Москва, Земледельческий переулок, 14/17с1;8086;37.578899;55.740917;892;0.001801;37.577201;55.740317
632;Москва, Земледельческий пер, д.14/17, стр.2; ; ; ;Россия, Москва, Земледельческий переулок, 14/17с2;8087;37.578728;55.740744;892;0.001586;37.577201;55.740317
633;Москва, Земледельческий пер, д.18; ; ; ;Россия, Москва, Земледельческий переулок, 18;8088;37.579421;55.741794;119;0.001121;37.580536;55.741919
634;Москва, Земледельческий пер, д.3; ; ; ;Россия, Москва, Земледельческий переулок, 3;8089;37.577614;55.739594;892;0.000832;37.577201;55.740317
635;Москва, Знаменка ул, д.13, стр.1; ; ; ;Россия, Москва, улица Знаменка, 13с1;8090;37.605561;55.74983;1977;0.001299;37.605027;55.748647
636;Москва, Знаменка ул, д.13, стр.4; ; ; ;Россия, Москва, улица Знаменка, 13с4;8091;37.605122;55.749613;1977;0.00097;37.605027;55.748647
637;Москва, Знаменка ул, д.15; ; ; ;Россия, Москва, улица Знаменка, 15;8092;37.604969;55.749983;1977;0.001337;37.605027;55.748647
638;Москва, Знаменка ул, д.19; ; ; ;Россия, Москва, улица Знаменка, 19;8093;37.603046;55.750464;1977;0.002687;37.605027;55.748647
639;Москва, Знаменка ул, д.8/13, стр.1; ; ; ;Россия, Москва, улица Знаменка, 8/13с2;8094;37.606316;55.749998;1977;0.001867;37.605027;55.748647
640;Москва, Знаменка ул, д.8/13, стр.2; ; ; ;Россия, Москва, улица Знаменка, 8/13с2;8095;37.606316;55.749998;1977;0.001867;37.605027;55.748647
641;Москва, Зубовская ул, д.14/2, стр.1; ; ; ;Россия, Москва, Зубовская улица, 14/2с1;8096;37.582269;55.737522;119;0.004726;37.580536;55.741919
642;Москва, Зубовский бульв., д.13, стр.1; ; ; ;Россия, Москва, Зубовский бульвар, 13с1;8097;37.592302;55.735707;1619;0.000974;37.592317;55.734733
643;Москва, Зубовский бульв., д.13, стр.2; ; ; ;Россия, Москва, Зубовский бульвар, 13с2;8098;37.592284;55.735438;1619;0.000706;37.592317;55.734733
644;Москва, Зубовский бульв., д.13, стр.4; ; ; ;Россия, Москва, Зубовский бульвар, 13с4;8099;37.591871;55.735566;1619;0.000944;37.592317;55.734733
645;Москва, Зубовский бульв., д.15, стр.1; ; ; ;Россия, Москва, Зубовский бульвар, 15с1;8100;37.591701;55.735961;1619;0.001373;37.592317;55.734733
646;Москва, Зубовский бульв., д.15, стр.2; ; ; ;Россия, Москва, Зубовский бульвар, 15с2;8101;37.591494;55.735687;1619;0.001259;37.592317;55.734733
647;Москва, Зубовский бульв., д.15, стр.3; ; ; ;Россия, Москва, Зубовский бульвар, 15с3;8102;37.5918;55.735626;1619;0.001031;37.592317;55.734733
648;Москва, Зубовский бульв., д.15, стр.4; ; ; ;Россия, Москва, Зубовский бульвар, 15с4;8103;37.591718;55.73553;1619;0.000996;37.592317;55.734733
649;Москва, Зубовский бульв., д.16-20, стр.1; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с1;8104;37.588431;55.738519;379;0.003812;37.592231;55.738833
650;Москва, Зубовский бульв., д.16-20, стр.11; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с11;8105;37.589104;55.738839;379;0.003126;37.592231;55.738833
651;Москва, Зубовский бульв., д.16-20, стр.12; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с12;8106;37.589213;55.738784;379;0.003018;37.592231;55.738833
652;Москва, Зубовский бульв., д.16-20, стр.13; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с13;8107;37.589319;55.738728;379;0.002912;37.592231;55.738833
653;Москва, Зубовский бульв., д.16-20, стр.4; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с8;8108;37.588413;55.738722;379;0.003819;37.592231;55.738833
654;Москва, Зубовский бульв., д.16-20, стр.8; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с8;8109;37.588413;55.738722;379;0.003819;37.592231;55.738833
655;Москва, Зубовский бульв., д.16-20, стр.9; ; ; ;Россия, Москва, Зубовский бульвар, 16-20с9;8110;37.588503;55.738769;379;0.003728;37.592231;55.738833
656;Москва, Зубовский бульв., д.25; ; ; ;Россия, Москва, Зубовский бульвар, 25;8111;37.590074;55.736503;1619;0.002856;37.592317;55.734733
657;Москва, Зубовский бульв., д.29; ; ; ;Россия, Москва, Зубовский бульвар, 29;8112;37.587748;55.737024;379;0.004833;37.592231;55.738833
658;Москва, Зубовский бульв., д.31-33; ; ; ;Россия, Москва, Зубовский бульвар, 31-33;8113;37.587667;55.73743;379;0.004774;37.592231;55.738833
659;Москва, Зубовский бульв., д.35, стр.1; ; ; ;Россия, Москва, Зубовский бульвар, 35с1;8114;37.587056;55.737557;379;0.005329;37.592231;55.738833
660;Москва, Зубовский бульв., д.35, стр.2; ; ; ;Россия, Москва, Зубовский бульвар, 35с2;8115;37.586482;55.73747;379;0.005908;37.592231;55.738833
661;Москва, Зубовский бульв., д.35, стр.3; ; ; ;Россия, Москва, Зубовский бульвар, 35с3;8116;37.586193;55.737071;1085;0.006269;37.59072;55.732733
662;Москва, Зубовский бульв., д.35, стр.4; ; ; ;Россия, Москва, Зубовский бульвар, 35с4;8117;37.587109;55.737715;379;0.005241;37.592231;55.738833
663;Москва, Зубовский проезд, д.1; ; ; ;Россия, Москва, Зубовский проезд, 1;8118;37.588503;55.736351;1619;0.004143;37.592317;55.734733
664;Москва, Зубовский проезд, д.2, корп.1; ; ; ;Россия, Москва, Зубовский проезд, 2к1;8119;37.589086;55.735936;1619;0.003446;37.592317;55.734733
665;Москва, Зубовский проезд, д.2, корп.2; ; ; ;Россия, Москва, Зубовский проезд, 2к2;8120;37.589464;55.73625;1619;0.003231;37.592317;55.734733
666;Москва, Зубовский проезд, д.3; ; ; ;Россия, Москва, Зубовский проезд, 3;8121;37.588026;55.735941;1085;0.004188;37.59072;55.732733
667;Москва, Калошин пер, д.6, стр.1; ; ; ;Россия, Москва, Калошин переулок, 6с1;8122;37.592482;55.748321;1750;0.002266;37.594666;55.747715
668;Москва, Каменная Слобода пер, д.2/1, стр.1; ; ; ;Россия, Москва, переулок Каменная Слобода, 2/1с1;8123;37.586616;55.750413;1615;0.002459;37.589009;55.749843
669;Москва, Каменная Слобода пер, д.2/1, стр.2; ; ; ;Россия, Москва, переулок Каменная Слобода, 2/1с2;8124;37.587056;55.750504;1615;0.00206;37.589009;55.749843
670;Москва, Каменная Слобода пер, д.4; ; ; ;Россия, Москва, переулок Каменная Слобода, 4;8125;37.585942;55.750595;1615;0.003157;37.589009;55.749843
671;Москва, Карманицкий пер, д.10; ; ; ;Россия, Москва, Карманицкий переулок, 10;8126;37.585088;55.749278;1615;0.00396;37.589009;55.749843
672;Москва, Карманицкий пер, д.2/5; ; ; ;Россия, Москва, Карманицкий переулок, 2/5;8127;37.587048;55.749662;1615;0.001969;37.589009;55.749843
673;Москва, Карманицкий пер, д.2/5, стр.2; ; ; ;Россия, Москва, Карманицкий переулок, 2/5с2;8128;37.586508;55.749759;1615;0.002501;37.589009;55.749843
674;Москва, Карманицкий пер, д.3; ; ; ;Россия, Москва, Карманицкий переулок, 3;8129;37.586526;55.74911;1615;0.002587;37.589009;55.749843
675;Москва, Карманицкий пер, д.3А, стр.1; ; ; ;Россия, Москва, Карманицкий переулок, 3ас1;8130;37.585898;55.749005;1615;0.003221;37.589009;55.749843
676;Москва, Карманицкий пер, д.3А, стр.2; ; ; ;Россия, Москва, Карманицкий переулок, 3ас2;8131;37.586193;55.748837;1615;0.002989;37.589009;55.749843
677;Москва, Карманицкий пер, д.3А, стр.3; ; ; ;Россия, Москва, Карманицкий переулок, 3ас3;8132;37.586248;55.748675;1615;0.002997;37.589009;55.749843
678;Москва, Карманицкий пер, д.3А, стр.4; ; ; ;Россия, Москва, Карманицкий переулок, 3ас4;8133;37.58569;55.7487;1615;0.003509;37.589009;55.749843
679;Москва, Карманицкий пер, д.3А, стр.6; ; ; ;Россия, Москва, Карманицкий переулок, 3ас6;8134;37.585394;55.748635;1615;0.00381;37.589009;55.749843
680;Москва, Карманицкий пер, д.5; ; ; ;Россия, Москва, Карманицкий переулок, 5;8135;37.585088;55.74874;1615;0.004071;37.589009;55.749843
681;Москва, Колымажный пер, д.10; ; ; ;Россия, Москва, Колымажный переулок, 10;8136;37.604403;55.748198;1976;0.000581;37.604978;55.748284
682;Москва, Композиторская ул, д.17; ; ; ;Россия, Москва, Композиторская улица, 17;8137;37.586302;55.751223;1615;0.003038;37.589009;55.749843
683;Москва, Комсомольский пр-кт, д.11; ; ; ;Россия, Москва, Комсомольский проспект, 11;8138;37.590155;55.730112;1085;0.00268;37.59072;55.732733
684;Москва, Комсомольский пр-кт, д.14/1, корп.1; ; ; ;Россия, Москва, Комсомольский проспект, 14/1к1;8139;37.588952;55.730977;1085;0.002491;37.59072;55.732733
685;Москва, Комсомольский пр-кт, д.14/1, корп.2; ; ; ;Россия, Москва, Комсомольский проспект, 14/1к2;8140;37.589985;55.731374;1085;0.001545;37.59072;55.732733
686;Москва, Комсомольский пр-кт, д.14/1, корп.3; ; ; ;Россия, Москва, Комсомольский проспект, 14/1к3;8141;37.589266;55.731455;1085;0.001935;37.59072;55.732733
687;Москва, Комсомольский пр-кт, д.15, стр.2; ; ; ;Россия, Москва, Комсомольский проспект, 15с2;8142;37.587954;55.729488;1085;0.004263;37.59072;55.732733
688;Москва, Комсомольский пр-кт, д.17; ; ; ;Россия, Москва, Комсомольский проспект, 17;8143;37.587084;55.729431;1085;0.00491;37.59072;55.732733
