OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y;NEAR_FC
5144;Москва, Керамический проезд, д.49, корп.2;45308;37.566305;55.874899;120;0.001701;37.565125;55.873675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5145;Москва, Керамический проезд, д.49, корп.3;45309;37.566107;55.874197;120;0.001113;37.565125;55.873675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5146;Москва, Керамический проезд, д.51, корп.1;45310;37.565954;55.875682;120;0.002172;37.565125;55.873675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5147;Москва, Керамический проезд, д.51, корп.2;45311;37.564419;55.875348;119;0.001408;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5148;Москва, Керамический проезд, д.53, корп.1;45312;37.566916;55.876045;120;0.002971;37.565125;55.873675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5149;Москва, Керамический проезд, д.53, корп.2;45313;37.565731;55.876828;119;0.002532;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5150;Москва, Керамический проезд, д.53, корп.3;45314;37.564518;55.87601;119;0.001246;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5151;Москва, Дмитровский проезд, д.12/4;45315;37.570688;55.808998;125;0.004254;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5152;Москва, Костякова ул, д.11А;45316;37.570221;55.81355;125;0.001094;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5153;Москва, Костякова ул, д.8/6;45317;37.572495;55.81258;142;0.001947;37.574341;55.811961;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5154;Москва, Всеволода Вишневского ул, д.10;45318;37.569835;55.812296;125;0.00091;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5155;Москва, Всеволода Вишневского ул, д.11;45319;37.569512;55.81131;125;0.001717;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5156;Москва, Всеволода Вишневского ул, д.4;45320;37.574444;55.813004;142;0.001049;37.574341;55.811961;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5157;Москва, Всеволода Вишневского ул, д.8;45321;37.571137;55.81226;125;0.002012;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5158;Москва, Всеволода Вишневского ул, д.9;45322;37.5705;55.811543;125;0.001915;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5159;Москва, Всеволода Вишневского ул, д.9, корп.1;45323;37.571058;55.811331;125;0.002452;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5160;Москва, Всеволода Вишневского ул, д.9, корп.2;45324;37.570365;55.811183;125;0.002129;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5161;Москва, Дубки ул, д.1;45325;37.565936;55.816713;123;0.003085;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5162;Москва, Дубки ул, д.2;45326;37.567913;55.816945;123;0.002666;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5163;Москва, Дубки ул, д.3;45327;37.56537;55.817375;123;0.003955;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5164;Москва, Костякова ул, д.10;45328;37.57121;55.814405;125;0.00239;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5165;Москва, Костякова ул, д.11;45329;37.570221;55.81355;125;0.001094;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5166;Москва, Костякова ул, д.11, корп.1;45330;37.570248;55.814067;125;0.00144;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5167;Москва, Костякова ул, д.13;45331;37.569459;55.814548;124;0.001252;37.568842;55.813458;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5168;Москва, Костякова ул, д.15;45332;37.569279;55.815392;123;0.001823;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5169;Москва, Костякова ул, д.17, корп.1;45333;37.5683;55.81573;123;0.001523;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5170;Москва, Костякова ул, д.17, корп.2;45334;37.567096;55.815204;123;0.001183;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5171;Москва, Костякова ул, д.5;45335;37.573043;55.810557;142;0.001912;37.574341;55.811961;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5172;Москва, Костякова ул, д.7/7;45336;37.572243;55.811031;142;0.002294;37.574341;55.811961;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5173;Москва, Костякова ул, д.8;45337;37.572;55.813115;142;0.002609;37.574341;55.811961;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5174;Москва, Костякова ул, д.8/6, стр.2;45338;37.573097;55.813176;142;0.001739;37.574341;55.811961;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5175;Москва, Костякова ул, д.9;45339;37.571317;55.812772;125;0.002061;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5176;Москва, Тимирязевская ул, д.10/12;45340;37.568137;55.81211;125;0.001446;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5177;Москва, Тимирязевская ул, д.12;45341;37.567706;55.813202;123;0.001085;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5178;Москва, Тимирязевская ул, д.14;45342;37.567285;55.813697;123;0.0008;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5179;Москва, Тимирязевская ул, д.16;45343;37.566403;55.814167;123;0.001434;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5180;Москва, Тимирязевская ул, д.18, корп.1;45344;37.564635;55.816373;123;0.003823;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5181;Москва, Тимирязевская ул, д.18, корп.2;45345;37.565586;55.816221;123;0.002969;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5182;Москва, Тимирязевская ул, д.20, корп.1;45346;37.564096;55.817015;123;0.004632;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5183;Москва, Тимирязевская ул, д.20, корп.2;45347;37.564759;55.817183;123;0.004228;37.567834;55.81428;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5184;Москва, Тимирязевская ул, д.4/12;45348;37.570985;55.80868;125;0.004657;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5185;Москва, Тимирязевская ул, д.6;45349;37.570078;55.809994;125;0.003121;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5186;Москва, Тимирязевская ул, д.8;45350;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5187;Москва, Тимирязевская ул, д.8, корп.1;45351;37.570967;55.810662;125;0.002896;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5188;Москва, Тимирязевская ул, д.8А, стр.1;45352;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5189;Москва, Тимирязевская ул, д.8А, стр.2;45353;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5190;Москва, Тимирязевская ул, д.8А, стр.3;45354;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5191;Москва, Тимирязевская ул, д.8А, стр.5;45355;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5192;Москва, Тимирязевская ул, д.8А, стр.6;45356;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5193;Москва, Тимирязевская ул, д.8А, стр.8;45357;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5194;Москва, Тимирязевская ул, д.5/14;45358;37.569845;55.808639;125;0.004408;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5195;Москва, Тимирязевская ул, д.8А;45359;37.569206;55.810839;125;0.00217;37.56927;55.81301;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5196;Москва, Дубнинская ул, д.71, корп.2;45360;37.556685;55.87806;7;0.003122;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5197;Москва, 800-летия Москвы ул, д.14;45361;37.548941;55.878015;44;0.006273;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5198;Москва, 800-летия Москвы ул, д.16;45362;37.551088;55.878409;44;0.00481;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5199;Москва, 800-летия Москвы ул, д.16, корп.1;45363;37.551645;55.877409;44;0.003712;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5200;Москва, 800-летия Москвы ул, д.16, корп.2;45364;37.551178;55.877753;44;0.004289;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5201;Москва, 800-летия Москвы ул, д.22;45365;37.555049;55.877834;7;0.002672;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5202;Москва, 800-летия Москвы ул, д.22, корп.1;45366;37.555885;55.879484;134;0.002158;37.554912;55.881412;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5203;Москва, Бескудниковский проезд, д.2, корп.1;45367;37.550099;55.874803;44;0.004295;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5204;Москва, Бескудниковский проезд, д.2, корп.2;45368;37.551178;55.875142;44;0.003224;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5205;Москва, Бескудниковский проезд, д.2, стр.1;45369;37.549561;55.875067;44;0.004835;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5206;Москва, Бескудниковский проезд, д.2, стр.2;45370;37.551312;55.874581;44;0.003098;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5207;Москва, Бескудниковский проезд, д.2, стр.3;45371;37.550028;55.875207;44;0.004375;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5208;Москва, Бескудниковский проезд, д.4, корп.1;45372;37.553154;55.87538;44;0.001324;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5209;Москва, Бескудниковский проезд, д.4, корп.2;45373;37.554698;55.876021;7;0.001119;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5210;Москва, Бескудниковский проезд, д.4, стр.1;45374;37.55319;55.875833;44;0.001514;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5211;Москва, Бескудниковский проезд, д.4, стр.2;45375;37.55433;55.876166;44;0.001253;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5212;Москва, Бескудниковский проезд, д.4, стр.3;45376;37.554286;55.875576;44;0.00067;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5213;Москва, Бескудниковский проезд, д.4, стр.4;45377;37.553764;55.875545;44;0.00089;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5214;Москва, Бескудниковский проезд, д.4А;45378;37.55452;55.874905;44;0.000126;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5215;Москва, Бескудниковский проезд, д.4Б;45379;37.555571;55.875178;7;0.000119;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5216;Москва, Дмитровское шоссе, д.94, корп.2;45380;37.549058;55.874894;116;0.005125;37.552408;55.871016;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5217;Москва, Дмитровское шоссе, д.94, корп.3;45381;37.549058;55.874894;116;0.005125;37.552408;55.871016;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5218;Москва, Дмитровское шоссе, д.94, корп.4;45382;37.549058;55.874894;116;0.005125;37.552408;55.871016;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5219;Москва, Дмитровское шоссе, д.96, корп.1;45383;37.548393;55.876238;44;0.006145;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5220;Москва, Дмитровское шоссе, д.96, корп.3;45384;37.548203;55.877329;44;0.006644;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5221;Москва, Дмитровское шоссе, д.96, корп.4;45385;37.549624;55.877086;44;0.005241;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5222;Москва, Дмитровское шоссе, д.96, корп.5;45386;37.550332;55.876218;44;0.004264;37.554394;55.874915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5223;Москва, Дубнинская ул, д.69, корп.1;45387;37.556568;55.87603;7;0.001396;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5224;Москва, Дубнинская ул, д.69, корп.2;45388;37.556845;55.876687;7;0.002044;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5225;Москва, Дубнинская ул, д.69, корп.3;45389;37.555939;55.876582;7;0.001472;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5226;Москва, Дубнинская ул, д.71, корп.1;45390;37.556746;55.878142;7;0.003221;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5227;Москва, Башиловская ул, д.16;45391;37.576744;55.797463;30;0.002561;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5228;Москва, Башиловская ул, д.18;45392;37.576744;55.797463;30;0.002561;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5229;Москва, 1-я Квесисская ул, д.18;45393;37.57872;55.794238;131;0.004321;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5230;Москва, 1-я улица Бебеля, д.3;45394;37.572171;55.792816;130;0.001389;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5231;Москва, 1-я улица Бебеля, д.3А;45395;37.571533;55.792766;130;0.002004;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5232;Москва, 1-я улица Бебеля, д.7;45396;37.571893;55.794122;130;0.002322;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5233;Москва, 1-я улица Бебеля, д.7А;45397;37.571164;55.794061;130;0.002843;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5234;Москва, 2-я Квесисская ул, д.11;45398;37.581074;55.794764;131;0.003039;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5235;Москва, 2-я Квесисская ул, д.13;45399;37.580418;55.794715;131;0.003176;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5236;Москва, 2-я Квесисская ул, д.15;45400;37.579735;55.794668;131;0.003444;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5237;Москва, 2-я Квесисская ул, д.21;45401;37.57756;55.794796;30;0.004171;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5238;Москва, 2-я Квесисская ул, д.23;45402;37.574893;55.794628;130;0.002568;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5239;Москва, 2-я Квесисская ул, д.25;45403;37.572916;55.79438;130;0.00201;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5240;Москва, 2-я Квесисская ул, д.6;45404;37.578523;55.795514;131;0.003494;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5241;Москва, 2-я Квесисская ул, д.6, стр.1;45405;37.579447;55.795651;131;0.002752;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5242;Москва, 2-я Квесисская ул, д.6, стр.2;45406;37.579842;55.795732;131;0.002456;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5243;Москва, 2-я Квесисская ул, д.6, стр.4;45407;37.579151;55.795924;131;0.002753;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5244;Москва, 2-я Квесисская ул, д.6, стр.5;45408;37.580363;55.795802;131;0.002154;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5245;Москва, 2-я Квесисская ул, д.9;45409;37.581747;55.794811;131;0.003048;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5246;Москва, Башиловская ул, д.1, корп.1;45410;37.576734;55.792872;130;0.003246;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5247;Москва, Башиловская ул, д.1, корп.2;45411;37.575485;55.793156;130;0.002089;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5248;Москва, Башиловская ул, д.10;45412;37.576942;55.796348;30;0.002896;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5249;Москва, Башиловская ул, д.12;45413;37.576994;55.797113;30;0.002807;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5250;Москва, Башиловская ул, д.14, корп.1;45414;37.576744;55.797463;30;0.002561;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5251;Москва, Башиловская ул, д.14, корп.2;45415;37.577012;55.797694;30;0.002856;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5252;Москва, Башиловская ул, д.17;45416;37.575063;55.798945;47;0.001475;37.573843;55.798117;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5253;Москва, Башиловская ул, д.3, корп.1;45417;37.576456;55.794177;130;0.003405;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5254;Москва, Башиловская ул, д.3, корп.2;45418;37.575522;55.794122;130;0.002605;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5255;Москва, Башиловская ул, д.6;45419;37.577129;55.795282;30;0.003539;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5256;Москва, Башиловская ул, д.7;45420;37.576187;55.795444;30;0.002694;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5257;Москва, Башиловская ул, д.8;45421;37.577264;55.795569;30;0.003505;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5258;Москва, Башиловская ул, д.9;45422;37.575873;55.79599;30;0.002104;37.574191;55.797254;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5259;Москва, Бутырская ул, д.11;45423;37.583408;55.795985;131;0.002888;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5260;Москва, Бутырская ул, д.11, стр.2;45424;37.583408;55.795985;131;0.002888;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5261;Москва, Бутырская ул, д.15;45425;37.583257;55.797533;131;0.00211;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5262;Москва, Бутырская ул, д.15, стр.3;45426;37.58278;55.797573;131;0.001633;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5263;Москва, Бутырская ул, д.17;45427;37.583284;55.798308;131;0.002179;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5264;Москва, Бутырская ул, д.17А;45428;37.582825;55.79852;131;0.00181;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5265;Москва, Бутырская ул, д.19;45429;37.583023;55.796764;131;0.002129;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5266;Москва, Бутырская ул, д.21;45430;37.583076;55.799107;131;0.002315;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5267;Москва, Бутырская ул, д.23, стр.1;45431;37.582941;55.799719;131;0.002614;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5268;Москва, Бутырская ул, д.3;45432;37.583444;55.793298;131;0.005049;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5269;Москва, Бутырская ул, д.5;45433;37.58401;55.793819;131;0.004896;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5270;Москва, Бутырская ул, д.53, корп.1;45434;37.583122;55.800483;131;0.003319;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5271;Москва, Бутырская ул, д.53, корп.2;45435;37.5827;55.800018;131;0.002695;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5272;Москва, Бутырская ул, д.53, корп.3;45436;37.582564;55.800908;131;0.003407;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5273;Москва, Бутырская ул, д.7;45437;37.583886;55.79443;131;0.004333;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5274;Москва, Бутырская ул, д.9, корп.1;45438;37.583068;55.795174;131;0.003245;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5275;Москва, Бутырская ул, д.9, корп.2;45439;37.583787;55.794921;131;0.003896;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5276;Москва, Верхняя Масловка ул, д.2;45440;37.569162;55.792173;130;0.004362;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5277;Москва, Верхняя Масловка ул, д.4;45441;37.567931;55.792635;130;0.005586;37.573515;55.792461;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5278;Москва, Вятская ул, д.1;45442;37.58233;55.792932;131;0.005007;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5279;Москва, Вятская ул, д.16;45443;37.582842;55.794177;131;0.003994;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5280;Москва, Вятская ул, д.16, стр.2;45444;37.582941;55.794547;131;0.003708;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5281;Москва, Вятская ул, д.16, стр.3;45445;37.582655;55.794532;131;0.003593;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5282;Москва, Вятская ул, д.16, стр.4Б/Н;45446;37.582655;55.794532;131;0.003593;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5283;Москва, Вятская ул, д.27;45447;37.58189;55.795777;131;0.002151;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5284;Москва, Вятская ул, д.27, корп.5;45448;37.58189;55.795777;131;0.002151;37.581164;55.797803;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
